batsmanName,runs,balls,minutes,4s,6s,SR,player_link,match_id
Babar Azam,45,51,63,5,0,88.23,https://www.espncricinfo.com/cricketers/babar-azam-348144,scorecard
Mohammad Hafeez,19,35,48,1,0,54.28,https://www.espncricinfo.com/cricketers/mohammad-hafeez-41434,scorecard
Haris Sohail,27,57,58,2,0,47.36,https://www.espncricinfo.com/cricketers/haris-sohail-318788,scorecard
Sarfaraz Ahmed (c)†,18,22,37,1,0,81.81,https://www.espncricinfo.com/cricketers/sarfaraz-ahmed-227760,scorecard
Imad Wasim,49,54,63,5,0,90.74,https://www.espncricinfo.com/cricketers/imad-wasim-227758,scorecard
Shadab Khan,11,17,33,1,0,64.70,https://www.espncricinfo.com/cricketers/shadab-khan-922943,scorecard
Wahab Riaz,15,9,14,1,1,166.66,https://www.espncricinfo.com/cricketers/wahab-riaz-43590,scorecard
Dimuth Karunaratne (c),0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/dimuth-karunaratne-227772,scorecard
Kusal Perera †,30,34,58,4,0,88.23,https://www.espncricinfo.com/cricketers/kusal-perera-300631,scorecard
Avishka Fernando,30,29,46,4,0,103.44,https://www.espncricinfo.com/cricketers/avishka-fernando-784369,scorecard
Kusal Mendis,23,51,75,2,0,45.09,https://www.espncricinfo.com/cricketers/kusal-mendis-629074,scorecard
Angelo Mathews,11,29,48,1,0,37.93,https://www.espncricinfo.com/cricketers/angelo-mathews-49764,scorecard
Dhananjaya de Silva,24,41,54,2,0,58.53,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Jeevan Mendis,18,46,54,1,1,39.13,https://www.espncricinfo.com/cricketers/jeevan-mendis-49700,scorecard
Thisara Perera,21,25,41,0,0,84.00,https://www.espncricinfo.com/cricketers/thisara-perera-233514,scorecard
Isuru Udana,17,32,40,1,0,53.12,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Suranga Lakmal,5,7,23,0,0,71.42,https://www.espncricinfo.com/cricketers/suranga-lakmal-49619,scorecard
Lasith Malinga,4,2,7,1,0,200.00,https://www.espncricinfo.com/cricketers/lasith-malinga-49758,scorecard
Quinton de Kock †,15,16,16,3,0,93.75,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Hashim Amla,80,105,167,5,0,76.19,https://www.espncricinfo.com/cricketers/hashim-amla-43906,scorecard
Faf du Plessis (c),96,103,103,10,1,93.20,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
KL Rahul,48,64,91,6,0,75.00,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Rohit Sharma,18,23,28,1,1,78.26,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Virat Kohli (c),72,82,146,8,0,87.80,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Vijay Shankar,14,19,26,3,0,73.68,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Kedar Jadhav,7,10,13,1,0,70.00,https://www.espncricinfo.com/cricketers/kedar-jadhav-290716,scorecard
MS Dhoni †,56,61,99,3,2,91.80,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Hardik Pandya,46,38,48,5,0,121.05,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Mohammed Shami,0,2,4,0,0,0.00,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Kuldeep Yadav,0,1,7,0,0,0.00,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Chris Gayle,6,19,22,1,0,31.57,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Sunil Ambris,31,40,84,2,0,77.50,https://www.espncricinfo.com/cricketers/sunil-ambris-348054,scorecard
Shai Hope †,5,10,12,1,0,50.00,https://www.espncricinfo.com/cricketers/shai-hope-581379,scorecard
Nicholas Pooran,28,50,61,2,0,56.00,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Shimron Hetmyer,18,29,52,1,0,62.06,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Jason Holder (c),6,13,14,0,0,46.15,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Carlos Brathwaite,1,5,13,0,0,20.00,https://www.espncricinfo.com/cricketers/carlos-brathwaite-457249,scorecard
Fabian Allen,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/fabian-allen-670013,scorecard
Kemar Roach,14,21,38,3,0,66.66,https://www.espncricinfo.com/cricketers/kemar-roach-230553,scorecard
Sheldon Cottrell,10,8,7,1,1,125.00,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Oshane Thomas,6,11,20,1,0,54.54,https://www.espncricinfo.com/cricketers/oshane-thomas-914567,scorecard
Martin Guptill,5,4,5,1,0,125.00,https://www.espncricinfo.com/cricketers/martin-guptill-226492,scorecard
Colin Munro,12,17,37,2,0,70.58,https://www.espncricinfo.com/cricketers/colin-munro-232359,scorecard
Kane Williamson (c),41,69,114,4,0,59.42,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Ross Taylor,3,8,14,0,0,37.50,https://www.espncricinfo.com/cricketers/ross-taylor-38699,scorecard
Tom Latham †,1,14,18,0,0,7.14,https://www.espncricinfo.com/cricketers/tom-latham-388802,scorecard
James Neesham,97,112,158,5,3,86.60,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Colin de Grandhomme,64,71,96,6,1,90.14,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,scorecard
Mitchell Santner,5,5,12,0,0,100.00,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Imam-ul-Haq,19,29,42,3,0,65.51,https://www.espncricinfo.com/cricketers/imam-ul-haq-568276,scorecard
Fakhar Zaman,9,10,13,2,0,90.00,https://www.espncricinfo.com/cricketers/fakhar-zaman-512191,scorecard
Babar Azam,101,127,198,11,0,79.52,https://www.espncricinfo.com/cricketers/babar-azam-348144,scorecard
Mohammad Hafeez,32,50,70,5,0,64.00,https://www.espncricinfo.com/cricketers/mohammad-hafeez-41434,scorecard
Haris Sohail,68,76,98,5,2,89.47,https://www.espncricinfo.com/cricketers/haris-sohail-318788,scorecard
Sarfaraz Ahmed (c)†,5,3,4,1,0,166.66,https://www.espncricinfo.com/cricketers/sarfaraz-ahmed-227760,scorecard
Aaron Finch (c),100,116,144,11,2,86.20,https://www.espncricinfo.com/cricketers/aaron-finch-5334,scorecard
David Warner,53,61,95,6,0,86.88,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Usman Khawaja,23,29,32,1,0,79.31,https://www.espncricinfo.com/cricketers/usman-khawaja-215155,scorecard
Steven Smith,38,34,64,5,0,111.76,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Glenn Maxwell,12,8,14,1,1,150.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Marcus Stoinis,8,15,17,1,0,53.33,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Alex Carey †,38,27,41,5,0,140.74,https://www.espncricinfo.com/cricketers/alex-carey-326434,scorecard
Pat Cummins,1,4,8,0,0,25.00,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Mitchell Starc,4,6,15,0,0,66.66,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
James Vince,0,2,2,0,0,0.00,https://www.espncricinfo.com/cricketers/james-vince-296597,scorecard
Jonny Bairstow,27,39,68,5,0,69.23,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Joe Root,8,9,16,2,0,88.88,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Eoin Morgan (c),4,7,13,1,0,57.14,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Ben Stokes,89,115,138,8,2,77.39,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Jos Buttler †,25,27,60,2,0,92.59,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Chris Woakes,26,34,64,2,0,76.47,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Moeen Ali,6,9,14,1,0,66.66,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Adil Rashid,25,20,24,3,1,125.00,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Jofra Archer,1,4,10,0,0,25.00,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Mark Wood,1,2,6,0,0,50.00,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Litton Das,16,17,20,2,0,94.11,https://www.espncricinfo.com/cricketers/litton-das-536936,scorecard
Tamim Iqbal,36,53,62,4,0,67.92,https://www.espncricinfo.com/cricketers/tamim-iqbal-56194,scorecard
Shakib Al Hasan,51,69,99,1,0,73.91,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mushfiqur Rahim †,83,87,148,4,1,95.40,https://www.espncricinfo.com/cricketers/mushfiqur-rahim-56029,scorecard
Soumya Sarkar,3,10,13,0,0,30.00,https://www.espncricinfo.com/cricketers/soumya-sarkar-436677,scorecard
Mahmudullah,27,38,52,2,0,71.05,https://www.espncricinfo.com/cricketers/mahmudullah-56025,scorecard
Mosaddek Hossain,35,24,34,4,0,145.83,https://www.espncricinfo.com/cricketers/mosaddek-hossain-550133,scorecard
Mohammad Saifuddin,2,2,7,0,0,100.00,https://www.espncricinfo.com/cricketers/mohammad-saifuddin-629070,scorecard
Gulbadin Naib (c),47,75,107,3,0,62.66,https://www.espncricinfo.com/cricketers/gulbadin-naib-352048,scorecard
Rahmat Shah,24,35,45,3,0,68.57,https://www.espncricinfo.com/cricketers/rahmat-shah-533956,scorecard
Hashmatullah Shahidi,11,31,36,0,0,35.48,https://www.espncricinfo.com/cricketers/hashmatullah-shahidi-440970,scorecard
Asghar Afghan,20,38,44,1,0,52.63,https://www.espncricinfo.com/cricketers/asghar-afghan-320652,scorecard
Mohammad Nabi,0,2,3,0,0,0.00,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Samiullah Shinwari,49,51,90,3,1,96.07,https://www.espncricinfo.com/cricketers/samiullah-shinwari-318339,scorecard
Ikram Alikhil †,11,12,20,1,0,91.66,https://www.espncricinfo.com/cricketers/ikram-alikhil-935553,scorecard
Najibullah Zadran,23,23,34,2,0,100.00,https://www.espncricinfo.com/cricketers/najibullah-zadran-524049,scorecard
Rashid Khan,2,3,7,0,0,66.66,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Dawlat Zadran,0,8,11,0,0,0.00,https://www.espncricinfo.com/cricketers/dawlat-zadran-516561,scorecard
Mujeeb Ur Rahman,0,4,7,0,0,0.00,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Imam-ul-Haq,44,58,71,6,0,75.86,https://www.espncricinfo.com/cricketers/imam-ul-haq-568276,scorecard
Fakhar Zaman,44,50,94,6,1,88.00,https://www.espncricinfo.com/cricketers/fakhar-zaman-512191,scorecard
Babar Azam,69,80,113,7,0,86.25,https://www.espncricinfo.com/cricketers/babar-azam-348144,scorecard
Mohammad Hafeez,20,33,38,0,1,60.60,https://www.espncricinfo.com/cricketers/mohammad-hafeez-41434,scorecard
Haris Sohail,89,59,95,9,3,150.84,https://www.espncricinfo.com/cricketers/haris-sohail-318788,scorecard
Imad Wasim,23,15,33,3,0,153.33,https://www.espncricinfo.com/cricketers/imad-wasim-227758,scorecard
Wahab Riaz,4,4,7,0,0,100.00,https://www.espncricinfo.com/cricketers/wahab-riaz-43590,scorecard
Sarfaraz Ahmed (c)†,2,2,6,0,0,100.00,https://www.espncricinfo.com/cricketers/sarfaraz-ahmed-227760,scorecard
Shadab Khan,1,1,2,0,0,100.00,https://www.espncricinfo.com/cricketers/shadab-khan-922943,scorecard
Hashim Amla,2,3,7,0,0,66.66,https://www.espncricinfo.com/cricketers/hashim-amla-43906,scorecard
Quinton de Kock †,47,60,83,3,2,78.33,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Faf du Plessis (c),63,79,112,5,0,79.74,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Aiden Markram,7,16,13,0,0,43.75,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Rassie van der Dussen,36,47,71,1,1,76.59,https://www.espncricinfo.com/cricketers/rassie-van-der-dussen-337790,scorecard
David Miller,31,37,54,3,0,83.78,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Andile Phehlukwayo,46,32,50,6,0,143.75,https://www.espncricinfo.com/cricketers/andile-phehlukwayo-540316,scorecard
Chris Morris,16,10,16,1,1,160.00,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Kagiso Rabada,3,7,13,0,0,42.85,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Lungi Ngidi,1,6,9,0,0,16.66,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Imran Tahir,1,3,8,0,0,33.33,https://www.espncricinfo.com/cricketers/imran-tahir-40618,scorecard
Martin Guptill,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/martin-guptill-226492,scorecard
Colin Munro,0,1,10,0,0,0.00,https://www.espncricinfo.com/cricketers/colin-munro-232359,scorecard
Kane Williamson (c),148,154,212,14,1,96.10,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Ross Taylor,69,95,148,7,0,72.63,https://www.espncricinfo.com/cricketers/ross-taylor-38699,scorecard
Tom Latham †,12,16,35,0,0,75.00,https://www.espncricinfo.com/cricketers/tom-latham-388802,scorecard
James Neesham,28,23,43,1,1,121.73,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Colin de Grandhomme,16,6,11,1,1,266.66,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,scorecard
Mitchell Santner,10,5,8,0,1,200.00,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Matt Henry,0,0,1,0,0,-,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Chris Gayle,87,84,111,8,6,103.57,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Shai Hope †,1,3,12,0,0,33.33,https://www.espncricinfo.com/cricketers/shai-hope-581379,scorecard
Nicholas Pooran,1,7,17,0,0,14.28,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Shimron Hetmyer,54,45,72,8,1,120.00,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Jason Holder (c),0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Carlos Brathwaite,101,82,117,9,5,123.17,https://www.espncricinfo.com/cricketers/carlos-brathwaite-457249,scorecard
Ashley Nurse,1,8,9,0,0,12.50,https://www.espncricinfo.com/cricketers/ashley-nurse-315594,scorecard
Evin Lewis,0,3,4,0,0,0.00,https://www.espncricinfo.com/cricketers/evin-lewis-431901,scorecard
Kemar Roach,14,31,44,0,1,45.16,https://www.espncricinfo.com/cricketers/kemar-roach-230553,scorecard
Sheldon Cottrell,15,26,30,2,0,57.69,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Oshane Thomas,0,4,24,0,0,0.00,https://www.espncricinfo.com/cricketers/oshane-thomas-914567,scorecard
KL Rahul,30,53,56,2,0,56.60,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Rohit Sharma,1,10,60,0,0,10.00,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Virat Kohli (c),67,63,105,5,0,106.34,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Vijay Shankar,29,41,49,2,0,70.73,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
MS Dhoni †,28,52,75,3,0,53.84,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Kedar Jadhav,52,68,88,3,1,76.47,https://www.espncricinfo.com/cricketers/kedar-jadhav-290716,scorecard
Hardik Pandya,7,9,23,0,0,77.77,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Mohammed Shami,1,2,7,0,0,50.00,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Kuldeep Yadav,1,1,4,0,0,100.00,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Jasprit Bumrah,1,1,2,0,0,100.00,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Hazratullah Zazai,10,24,32,1,0,41.66,https://www.espncricinfo.com/cricketers/hazratullah-zazai-793457,scorecard
Gulbadin Naib (c),27,42,78,2,0,64.28,https://www.espncricinfo.com/cricketers/gulbadin-naib-352048,scorecard
Rahmat Shah,36,63,94,3,0,57.14,https://www.espncricinfo.com/cricketers/rahmat-shah-533956,scorecard
Hashmatullah Shahidi,21,45,53,2,0,46.66,https://www.espncricinfo.com/cricketers/hashmatullah-shahidi-440970,scorecard
Asghar Afghan,8,19,33,0,0,42.10,https://www.espncricinfo.com/cricketers/asghar-afghan-320652,scorecard
Mohammad Nabi,52,55,105,4,1,94.54,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Najibullah Zadran,21,23,32,2,0,91.30,https://www.espncricinfo.com/cricketers/najibullah-zadran-524049,scorecard
Rashid Khan,14,16,20,1,0,87.50,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Ikram Alikhil †,7,10,28,0,0,70.00,https://www.espncricinfo.com/cricketers/ikram-alikhil-935553,scorecard
Aftab Alam,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/aftab-alam-440963,scorecard
Mujeeb Ur Rahman,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Dimuth Karunaratne (c),1,8,9,0,0,12.50,https://www.espncricinfo.com/cricketers/dimuth-karunaratne-227772,scorecard
Kusal Perera †,2,6,12,0,0,33.33,https://www.espncricinfo.com/cricketers/kusal-perera-300631,scorecard
Avishka Fernando,49,39,50,6,2,125.64,https://www.espncricinfo.com/cricketers/avishka-fernando-784369,scorecard
Kusal Mendis,46,68,110,2,0,67.64,https://www.espncricinfo.com/cricketers/kusal-mendis-629074,scorecard
Angelo Mathews,85,115,146,5,1,73.91,https://www.espncricinfo.com/cricketers/angelo-mathews-49764,scorecard
Jeevan Mendis,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/jeevan-mendis-49700,scorecard
Dhananjaya de Silva,29,47,48,1,0,61.70,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Thisara Perera,2,6,12,0,0,33.33,https://www.espncricinfo.com/cricketers/thisara-perera-233514,scorecard
Isuru Udana,6,4,7,1,0,150.00,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Lasith Malinga,1,5,9,0,0,20.00,https://www.espncricinfo.com/cricketers/lasith-malinga-49758,scorecard
Nuwan Pradeep,1,1,8,0,0,100.00,https://www.espncricinfo.com/cricketers/nuwan-pradeep-324358,scorecard
James Vince,14,18,33,2,0,77.77,https://www.espncricinfo.com/cricketers/james-vince-296597,scorecard
Jonny Bairstow,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Joe Root,57,89,126,3,0,64.04,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Eoin Morgan (c),21,35,51,2,0,60.00,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Ben Stokes,82,89,135,7,4,92.13,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Jos Buttler †,10,9,16,1,0,111.11,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Moeen Ali,16,20,25,0,1,80.00,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Chris Woakes,2,4,8,0,0,50.00,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Adil Rashid,1,2,3,0,0,50.00,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Jofra Archer,3,11,18,0,0,27.27,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Mark Wood,0,4,19,0,0,0.00,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
David Warner,166,147,184,14,5,112.92,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Aaron Finch (c),53,51,91,5,2,103.92,https://www.espncricinfo.com/cricketers/aaron-finch-5334,scorecard
Usman Khawaja,89,72,110,10,0,123.61,https://www.espncricinfo.com/cricketers/usman-khawaja-215155,scorecard
Glenn Maxwell,32,10,14,2,3,320.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Marcus Stoinis,17,11,22,2,0,154.54,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Steven Smith,1,2,4,0,0,50.00,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Alex Carey †,11,8,14,1,0,137.50,https://www.espncricinfo.com/cricketers/alex-carey-326434,scorecard
Tamim Iqbal,62,74,103,6,0,83.78,https://www.espncricinfo.com/cricketers/tamim-iqbal-56194,scorecard
Soumya Sarkar,10,8,18,2,0,125.00,https://www.espncricinfo.com/cricketers/soumya-sarkar-436677,scorecard
Shakib Al Hasan,41,41,61,4,0,100.00,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mushfiqur Rahim †,102,97,146,9,1,105.15,https://www.espncricinfo.com/cricketers/mushfiqur-rahim-56029,scorecard
Litton Das,20,17,29,3,0,117.64,https://www.espncricinfo.com/cricketers/litton-das-536936,scorecard
Mahmudullah,69,50,70,5,3,138.00,https://www.espncricinfo.com/cricketers/mahmudullah-56025,scorecard
Sabbir Rahman,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/sabbir-rahman-373538,scorecard
Mehidy Hasan Miraz,6,7,14,0,0,85.71,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Mashrafe Mortaza (c),6,5,7,1,0,120.00,https://www.espncricinfo.com/cricketers/mashrafe-mortaza-56007,scorecard
Quinton de Kock †,5,8,8,1,0,62.50,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Hashim Amla,55,83,111,4,0,66.26,https://www.espncricinfo.com/cricketers/hashim-amla-43906,scorecard
Faf du Plessis (c),23,35,53,4,0,65.71,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Aiden Markram,38,55,74,4,0,69.09,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Rassie van der Dussen,67,64,100,2,3,104.68,https://www.espncricinfo.com/cricketers/rassie-van-der-dussen-337790,scorecard
David Miller,36,37,55,2,1,97.29,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Andile Phehlukwayo,0,5,12,0,0,0.00,https://www.espncricinfo.com/cricketers/andile-phehlukwayo-540316,scorecard
Chris Morris,6,7,12,1,0,85.71,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Martin Guptill,35,59,68,5,0,59.32,https://www.espncricinfo.com/cricketers/martin-guptill-226492,scorecard
Colin Munro,9,5,12,2,0,180.00,https://www.espncricinfo.com/cricketers/colin-munro-232359,scorecard
Kane Williamson (c),106,138,216,9,1,76.81,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Ross Taylor,1,2,6,0,0,50.00,https://www.espncricinfo.com/cricketers/ross-taylor-38699,scorecard
Tom Latham †,1,4,10,0,0,25.00,https://www.espncricinfo.com/cricketers/tom-latham-388802,scorecard
James Neesham,23,34,60,3,0,67.64,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Colin de Grandhomme,60,47,70,5,2,127.65,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,scorecard
Mitchell Santner,2,3,14,0,0,66.66,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
James Vince,26,31,37,3,0,83.87,https://www.espncricinfo.com/cricketers/james-vince-296597,scorecard
Jonny Bairstow,90,99,115,8,3,90.90,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Joe Root,88,82,155,5,1,107.31,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Eoin Morgan (c),148,71,77,4,17,208.45,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Jos Buttler †,2,2,8,0,0,100.00,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Ben Stokes,2,6,14,0,0,33.33,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Moeen Ali,31,9,15,1,4,344.44,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Chris Woakes,1,1,6,0,0,100.00,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Noor Ali Zadran,0,7,8,0,0,0.00,https://www.espncricinfo.com/cricketers/noor-ali-zadran-318340,scorecard
Gulbadin Naib (c),37,28,52,4,1,132.14,https://www.espncricinfo.com/cricketers/gulbadin-naib-352048,scorecard
Rahmat Shah,46,74,98,3,1,62.16,https://www.espncricinfo.com/cricketers/rahmat-shah-533956,scorecard
Hashmatullah Shahidi,76,100,145,5,2,76.00,https://www.espncricinfo.com/cricketers/hashmatullah-shahidi-440970,scorecard
Asghar Afghan,44,48,68,3,2,91.66,https://www.espncricinfo.com/cricketers/asghar-afghan-320652,scorecard
Mohammad Nabi,9,7,8,0,1,128.57,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Najibullah Zadran,15,13,21,0,1,115.38,https://www.espncricinfo.com/cricketers/najibullah-zadran-524049,scorecard
Rashid Khan,8,13,19,1,0,61.53,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Ikram Alikhil †,3,10,18,0,0,30.00,https://www.espncricinfo.com/cricketers/ikram-alikhil-935553,scorecard
Dawlat Zadran,0,0,2,0,0,-,https://www.espncricinfo.com/cricketers/dawlat-zadran-516561,scorecard
Chris Gayle,0,13,17,0,0,0.00,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Evin Lewis,70,67,105,6,2,104.47,https://www.espncricinfo.com/cricketers/evin-lewis-431901,scorecard
Shai Hope †,96,121,191,4,1,79.33,https://www.espncricinfo.com/cricketers/shai-hope-581379,scorecard
Nicholas Pooran,25,30,29,2,1,83.33,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Shimron Hetmyer,50,26,34,4,3,192.30,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Andre Russell,0,2,5,0,0,0.00,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Jason Holder (c),33,15,18,4,2,220.00,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Darren Bravo,19,15,36,0,2,126.66,https://www.espncricinfo.com/cricketers/darren-bravo-277472,scorecard
Oshane Thomas,6,11,20,0,0,54.54,https://www.espncricinfo.com/cricketers/oshane-thomas-914567,scorecard
Tamim Iqbal,48,53,87,6,0,90.56,https://www.espncricinfo.com/cricketers/tamim-iqbal-56194,scorecard
Soumya Sarkar,29,23,38,2,2,126.08,https://www.espncricinfo.com/cricketers/soumya-sarkar-436677,scorecard
Shakib Al Hasan,124,99,170,16,0,125.25,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mushfiqur Rahim †,1,5,11,0,0,20.00,https://www.espncricinfo.com/cricketers/mushfiqur-rahim-56029,scorecard
Litton Das,94,69,112,8,4,136.23,https://www.espncricinfo.com/cricketers/litton-das-536936,scorecard
KL Rahul,57,78,94,3,2,73.07,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Rohit Sharma,140,113,153,14,3,123.89,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
