bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,inningbowled,avg_bowling_economy,bowling SR,avg_bowling_strike,bowling_avg,average_bowling_avg,dot_ball_percentage,average_dot_ball_%
Hasan Ali,9.0,0,84,1,9.33,20,8,3,1,0,https://www.espncricinfo.com/cricketers/hasan-ali-681305,4,8.1,54.0,57.0,84.0,75.5,37.04,40.72
Imad Wasim,10.0,0,49,0,4.9,23,2,0,2,0,https://www.espncricinfo.com/cricketers/imad-wasim-227758,5,4.9,0.0,30.0,0.0,24.0,38.33,44.33
Imad Wasim,3.0,0,17,0,5.66,7,1,0,0,0,https://www.espncricinfo.com/cricketers/imad-wasim-227758,5,4.9,0.0,30.0,0.0,24.0,38.89,44.33
Imad Wasim,10.0,0,48,2,4.8,34,5,1,0,0,https://www.espncricinfo.com/cricketers/imad-wasim-227758,5,4.9,30.0,30.0,24.0,24.0,56.67,44.33
Imad Wasim,10.0,0,48,0,4.8,26,4,0,0,0,https://www.espncricinfo.com/cricketers/imad-wasim-227758,5,4.9,0.0,30.0,0.0,24.0,43.33,44.33
Imad Wasim,6.0,0,26,0,4.33,16,2,0,0,0,https://www.espncricinfo.com/cricketers/imad-wasim-227758,5,4.9,0.0,30.0,0.0,24.0,44.44,44.33
Imran Tahir,10.0,0,57,2,5.7,25,6,0,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,8,4.91,30.0,30.9,28.5,29.15,41.67,47.05
Imran Tahir,7.0,0,29,4,4.14,24,3,0,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,8,4.91,10.5,30.9,7.25,29.15,57.14,47.05
Imran Tahir,9.0,0,59,1,6.55,23,7,1,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,8,4.91,54.0,30.9,59.0,29.15,42.59,47.05
Imran Tahir,10.0,0,61,2,6.1,20,4,0,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,8,4.91,30.0,30.9,30.5,29.15,33.33,47.05
Imran Tahir,10.0,0,41,2,4.1,33,2,1,1,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,8,4.91,30.0,30.9,20.5,29.15,55.0,47.05
Imran Tahir,10.0,0,33,0,3.3,34,2,0,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,8,4.91,0.0,30.9,0.0,29.15,56.67,47.05
Imran Tahir,10.0,0,58,0,5.8,20,4,0,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,8,4.91,0.0,30.9,0.0,29.15,33.33,47.05
Imran Tahir,10.0,0,36,0,3.6,34,2,0,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,8,4.91,0.0,30.9,0.0,29.15,56.67,47.05
Ish Sodhi,6.0,0,35,0,5.83,12,2,0,0,0,https://www.espncricinfo.com/cricketers/ish-sodhi-559066,1,5.83,0.0,0.0,0.0,0.0,33.33,33.33
Isuru Udana,6.0,0,28,1,4.66,22,2,0,0,1,https://www.espncricinfo.com/cricketers/isuru-udana-328026,7,5.89,36.0,36.45,28.0,31.75,61.11,46.63
Isuru Udana,5.0,0,29,0,5.8,11,2,0,2,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,7,5.89,0.0,36.45,0.0,31.75,36.67,46.63
Isuru Udana,8.0,0,41,2,5.12,28,3,2,1,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,7,5.89,24.0,36.45,20.5,31.75,58.33,46.63
Isuru Udana,10.0,0,67,0,6.7,27,7,1,3,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,7,5.89,0.0,36.45,0.0,31.75,45.0,46.63
Isuru Udana,9.3,0,50,1,5.26,29,6,0,0,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,7,5.89,55.8,36.45,50.0,31.75,51.97,46.63
Isuru Udana,10.0,0,57,2,5.7,24,4,0,1,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,7,5.89,30.0,36.45,28.5,31.75,40.0,46.63
Isuru Udana,3.0,0,24,0,8.0,6,2,1,0,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,7,5.89,0.0,36.45,0.0,31.75,33.33,46.63
James Neesham,2.0,0,24,0,12.0,2,4,0,1,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,9,6.22,0.0,24.54,0.0,22.86,16.67,49.37
James Neesham,7.0,0,43,3,6.14,19,3,1,1,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,9,6.22,14.0,24.54,14.33,22.86,45.24,49.37
James Neesham,10.0,1,41,2,4.1,31,2,0,2,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,9,6.22,30.0,24.54,20.5,22.86,51.67,49.37
James Neesham,3.0,0,20,0,6.66,9,3,0,1,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,9,6.22,0.0,24.54,0.0,22.86,50.0,49.37
James Neesham,7.3,0,49,1,6.53,22,3,1,3,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,9,6.22,43.8,24.54,49.0,22.86,50.23,49.37
James Neesham,6.0,0,28,2,4.66,21,4,0,1,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,9,6.22,18.0,24.54,14.0,22.86,58.33,49.37
James Neesham,3.0,0,21,1,7.0,7,0,1,1,1,https://www.espncricinfo.com/cricketers/james-neesham-355269,9,6.22,18.0,24.54,21.0,22.86,38.89,49.37
James Neesham,10.0,1,31,5,3.1,45,4,0,2,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,9,6.22,12.0,24.54,6.2,22.86,75.0,49.37
James Neesham,6.0,0,35,1,5.83,21,6,0,0,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,9,6.22,36.0,24.54,35.0,22.86,58.33,49.37
Jason Behrendorff,8.1,2,38,0,4.65,31,5,0,1,0,https://www.espncricinfo.com/cricketers/jason-behrendorff-272477,5,5.18,0.0,35.25,0.0,34.58,63.79,57.03
Jason Behrendorff,9.0,0,59,1,6.55,22,4,1,0,0,https://www.espncricinfo.com/cricketers/jason-behrendorff-272477,5,5.18,54.0,35.25,59.0,34.58,40.74,57.03
Jason Behrendorff,10.0,0,44,5,4.4,41,8,0,1,0,https://www.espncricinfo.com/cricketers/jason-behrendorff-272477,5,5.18,12.0,35.25,8.8,34.58,68.33,57.03
Jason Behrendorff,9.0,0,31,2,3.44,37,2,0,3,0,https://www.espncricinfo.com/cricketers/jason-behrendorff-272477,5,5.18,27.0,35.25,15.5,34.58,68.52,57.03
Jason Behrendorff,8.0,0,55,1,6.87,21,6,1,0,0,https://www.espncricinfo.com/cricketers/jason-behrendorff-272477,5,5.18,48.0,35.25,55.0,34.58,43.75,57.03
Jason Holder,8.0,0,46,0,5.75,26,6,0,2,1,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,5.78,0.0,28.0,0.0,22.0,54.17,53.28
Jason Holder,10.0,2,33,2,3.3,46,6,0,0,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,5.78,30.0,28.0,16.5,22.0,76.67,53.28
Jason Holder,9.0,0,62,0,6.88,20,8,0,1,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,5.78,0.0,28.0,0.0,22.0,37.04,53.28
Jason Holder,5.1,0,31,0,6.0,18,4,0,1,1,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,5.78,0.0,28.0,0.0,22.0,58.82,53.28
Jason Holder,7.0,0,42,0,6.0,17,5,0,0,1,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,5.78,0.0,28.0,0.0,22.0,40.48,53.28
Jason Holder,10.0,0,59,2,5.9,24,4,0,1,2,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,5.78,30.0,28.0,29.5,22.0,40.0,53.28
Jason Holder,5.0,0,42,3,8.4,15,2,3,0,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,5.78,10.0,28.0,14.0,22.0,50.0,53.28
Jason Holder,7.0,2,28,1,4.0,29,4,0,0,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,5.78,42.0,28.0,28.0,22.0,69.05,53.28
Jasprit Bumrah,6.0,1,9,2,1.5,28,0,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,9,4.33,18.0,31.62,4.5,21.36,77.78,59.01
Jasprit Bumrah,10.0,1,61,3,6.1,34,9,0,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,9,4.33,20.0,31.62,20.33,21.36,56.67,59.01
Jasprit Bumrah,8.0,0,52,0,6.5,24,8,0,0,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,9,4.33,0.0,31.62,0.0,21.36,50.0,59.01
Jasprit Bumrah,10.0,1,35,2,3.5,41,4,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,9,4.33,30.0,31.62,17.5,21.36,68.33,59.01
Jasprit Bumrah,10.0,1,39,1,3.9,31,1,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,9,4.33,60.0,31.62,39.0,21.36,51.67,59.01
Jasprit Bumrah,10.0,1,39,2,3.9,37,1,1,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,9,4.33,30.0,31.62,19.5,21.36,61.67,59.01
Jasprit Bumrah,10.0,1,55,4,5.5,33,7,0,2,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,9,4.33,15.0,31.62,13.75,21.36,55.0,59.01
Jasprit Bumrah,10.0,2,37,3,3.7,36,3,0,2,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,9,4.33,20.0,31.62,12.33,21.36,60.0,59.01
Jasprit Bumrah,10.0,1,44,1,4.4,30,3,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,9,4.33,60.0,31.62,44.0,21.36,50.0,59.01
Jean-Paul Duminy,2.0,0,14,0,7.0,3,1,0,0,0,https://www.espncricinfo.com/cricketers/jean-paul-duminy-44932,4,7.5,0.0,12.0,0.0,15.0,25.0,40.62
Jean-Paul Duminy,1.0,0,10,0,10.0,2,2,0,0,0,https://www.espncricinfo.com/cricketers/jean-paul-duminy-44932,4,7.5,0.0,12.0,0.0,15.0,33.33,40.62
Jean-Paul Duminy,2.0,0,15,1,7.5,7,1,0,1,0,https://www.espncricinfo.com/cricketers/jean-paul-duminy-44932,4,7.5,12.0,12.0,15.0,15.0,58.33,40.62
Jean-Paul Duminy,4.0,0,22,0,5.5,11,3,0,0,0,https://www.espncricinfo.com/cricketers/jean-paul-duminy-44932,4,7.5,0.0,12.0,0.0,15.0,45.83,40.62
Jeevan Mendis,1.1,0,11,0,9.42,2,0,1,0,0,https://www.espncricinfo.com/cricketers/jeevan-mendis-49700,3,7.41,0.0,0.0,0.0,0.0,30.3,32.06
Jeevan Mendis,7.0,0,36,0,5.14,16,1,0,3,0,https://www.espncricinfo.com/cricketers/jeevan-mendis-49700,3,7.41,0.0,0.0,0.0,0.0,38.1,32.06
Jeevan Mendis,3.0,0,23,0,7.66,5,0,2,0,0,https://www.espncricinfo.com/cricketers/jeevan-mendis-49700,3,7.41,0.0,0.0,0.0,0.0,27.78,32.06
Jeffrey Vandersay,7.0,0,50,1,7.14,19,5,0,4,0,https://www.espncricinfo.com/cricketers/jeffrey-vandersay-370040,1,7.14,42.0,42.0,50.0,50.0,45.24,45.24
Joe Root,5.0,0,27,2,5.4,14,0,1,1,0,https://www.espncricinfo.com/cricketers/joe-root-303669,3,5.63,15.0,15.0,13.5,13.5,46.67,36.85
Joe Root,2.0,0,13,0,6.5,3,1,0,0,0,https://www.espncricinfo.com/cricketers/joe-root-303669,3,5.63,0.0,15.0,0.0,13.5,25.0,36.85
Joe Root,3.0,0,15,0,5.0,7,1,0,0,0,https://www.espncricinfo.com/cricketers/joe-root-303669,3,5.63,0.0,15.0,0.0,13.5,38.89,36.85
Jofra Archer,7.0,1,27,3,3.85,29,4,0,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,11,4.48,14.0,30.56,9.0,21.59,69.05,62.26
Jofra Archer,10.0,0,79,0,7.9,25,5,2,4,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,11,4.48,0.0,30.56,0.0,21.59,41.67,62.26
Jofra Archer,10.0,0,32,2,3.2,38,1,0,2,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,11,4.48,30.0,30.56,16.0,21.59,63.33,62.26
Jofra Archer,10.0,2,52,3,5.2,38,4,3,2,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,11,4.48,20.0,30.56,17.33,21.59,63.33,62.26
Jofra Archer,9.0,0,56,1,6.22,31,7,1,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,11,4.48,54.0,30.56,56.0,21.59,57.41,62.26
Jofra Archer,10.0,0,42,1,4.2,33,1,1,5,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,11,4.48,60.0,30.56,42.0,21.59,55.0,62.26
Jofra Archer,10.0,0,45,0,4.5,33,5,0,0,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,11,4.48,0.0,30.56,0.0,21.59,55.0,62.26
Jofra Archer,10.0,1,52,3,5.2,38,5,1,2,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,11,4.48,20.0,30.56,17.33,21.59,63.33,62.26
Jofra Archer,7.0,1,17,1,2.42,31,1,0,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,11,4.48,42.0,30.56,17.0,21.59,73.81,62.26
Jofra Archer,9.0,1,30,3,3.33,38,4,0,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,11,4.48,18.0,30.56,10.0,21.59,70.37,62.26
Jofra Archer,8.5,2,29,3,3.28,37,0,1,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,11,4.48,17.0,30.56,9.67,21.59,72.55,62.26
Kagiso Rabada,10.0,0,42,1,4.2,39,3,1,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,5.08,60.0,36.33,42.0,27.86,65.0,58.75
Kagiso Rabada,10.0,1,39,2,3.9,40,4,1,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,5.08,30.0,36.33,19.5,27.86,66.67,58.75
Kagiso Rabada,10.0,0,57,0,5.7,36,6,1,3,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,5.08,0.0,36.33,0.0,27.86,60.0,58.75
Kagiso Rabada,8.0,1,36,1,4.5,32,5,0,2,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,5.08,48.0,36.33,36.0,27.86,66.67,58.75
Kagiso Rabada,10.0,2,36,2,3.6,40,3,0,2,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,5.08,30.0,36.33,18.0,27.86,66.67,58.75
Kagiso Rabada,10.0,0,66,2,6.6,24,8,0,2,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,5.08,30.0,36.33,33.0,27.86,40.0,58.75
Kagiso Rabada,10.0,0,56,3,5.6,33,6,1,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,5.08,20.0,36.33,18.67,27.86,55.0,58.75
Kagiso Rabada,10.0,0,65,0,6.5,30,8,1,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,5.08,0.0,36.33,0.0,27.86,50.0,58.75
Kane Richardson,9.0,1,47,3,5.22,32,6,0,2,0,https://www.espncricinfo.com/cricketers/kane-richardson-272262,2,6.18,18.0,21.6,15.67,23.33,59.26,51.46
Kane Richardson,8.4,0,62,2,7.15,22,6,2,2,0,https://www.espncricinfo.com/cricketers/kane-richardson-272262,2,6.18,25.2,21.6,31.0,23.33,43.65,51.46
Kane Williamson,8.0,0,39,1,4.87,24,4,0,1,0,https://www.espncricinfo.com/cricketers/kane-williamson-277906,2,4.22,48.0,45.0,39.0,32.0,50.0,47.62
Kane Williamson,7.0,0,25,1,3.57,19,0,0,0,0,https://www.espncricinfo.com/cricketers/kane-williamson-277906,2,4.22,42.0,45.0,25.0,32.0,45.24,47.62
Kasun Rajitha,10.0,0,76,1,7.6,28,6,4,4,1,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,2,6.74,60.0,54.0,76.0,61.5,46.67,50.42
Kasun Rajitha,8.0,0,47,1,5.87,26,8,0,0,0,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,2,6.74,48.0,54.0,47.0,61.5,54.17,50.42
Kedar Jadhav,4.0,0,16,0,4.0,13,1,0,0,0,https://www.espncricinfo.com/cricketers/kedar-jadhav-290716,3,7.33,0.0,0.0,0.0,0.0,54.17,56.94
Kedar Jadhav,1.0,0,4,0,4.0,5,1,0,0,0,https://www.espncricinfo.com/cricketers/kedar-jadhav-290716,3,7.33,0.0,0.0,0.0,0.0,83.33,56.94
Kedar Jadhav,1.0,0,14,0,14.0,2,1,1,2,0,https://www.espncricinfo.com/cricketers/kedar-jadhav-290716,3,7.33,0.0,0.0,0.0,0.0,33.33,56.94
Kemar Roach,10.0,2,38,0,3.8,41,5,0,0,0,https://www.espncricinfo.com/cricketers/kemar-roach-230553,4,3.61,0.0,20.0,0.0,12.17,68.33,67.22
Kemar Roach,10.0,0,36,3,3.6,41,2,1,0,0,https://www.espncricinfo.com/cricketers/kemar-roach-230553,4,3.61,20.0,20.0,12.0,12.17,68.33,67.22
Kemar Roach,3.0,0,10,0,3.33,13,1,0,1,0,https://www.espncricinfo.com/cricketers/kemar-roach-230553,4,3.61,0.0,20.0,0.0,12.17,72.22,67.22
Kemar Roach,10.0,2,37,3,3.7,36,3,0,1,0,https://www.espncricinfo.com/cricketers/kemar-roach-230553,4,3.61,20.0,20.0,12.33,12.17,60.0,67.22
Kuldeep Yadav,10.0,0,39,0,3.9,30,2,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,7,5.01,0.0,52.2,0.0,45.4,50.0,45.79
Kuldeep Yadav,9.0,1,35,1,3.88,28,1,0,2,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,7,5.01,54.0,52.2,35.0,45.4,51.85,45.79
Kuldeep Yadav,10.0,0,72,1,7.2,25,5,3,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,7,5.01,60.0,52.2,72.0,45.4,41.67,45.79
Kuldeep Yadav,10.0,0,46,1,4.6,28,2,1,1,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,7,5.01,60.0,52.2,46.0,45.4,46.67,45.79
Kuldeep Yadav,9.0,0,55,0,6.11,19,4,1,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,7,5.01,0.0,52.2,0.0,45.4,35.19,45.79
Kuldeep Yadav,9.0,1,32,2,3.55,28,1,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,7,5.01,27.0,52.2,16.0,45.4,51.85,45.79
Kuldeep Yadav,10.0,0,58,1,5.8,26,6,0,1,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,7,5.01,60.0,52.2,58.0,45.4,43.33,45.79
Lasith Malinga,10.0,1,47,1,4.7,38,6,0,2,0,https://www.espncricinfo.com/cricketers/lasith-malinga-49758,7,6.26,60.0,37.97,47.0,38.68,63.33,50.94
Lasith Malinga,10.0,1,43,4,4.3,39,5,0,2,0,https://www.espncricinfo.com/cricketers/lasith-malinga-49758,7,6.26,15.0,37.97,10.75,38.68,65.0,50.94
Lasith Malinga,10.0,1,82,1,8.2,20,12,0,4,0,https://www.espncricinfo.com/cricketers/lasith-malinga-49758,7,6.26,60.0,37.97,82.0,38.68,33.33,50.94
Lasith Malinga,6.4,0,39,3,5.85,23,4,1,3,0,https://www.espncricinfo.com/cricketers/lasith-malinga-49758,7,6.26,12.8,37.97,13.0,38.68,59.9,50.94
Lasith Malinga,10.0,0,55,3,5.5,34,6,0,4,1,https://www.espncricinfo.com/cricketers/lasith-malinga-49758,7,6.26,20.0,37.97,18.33,38.68,56.67,50.94
Lasith Malinga,5.0,0,46,0,9.2,9,6,0,1,1,https://www.espncricinfo.com/cricketers/lasith-malinga-49758,7,6.26,0.0,37.97,0.0,38.68,30.0,50.94
Lasith Malinga,10.0,1,61,1,6.1,29,5,1,3,1,https://www.espncricinfo.com/cricketers/lasith-malinga-49758,7,6.26,60.0,37.97,61.0,38.68,48.33,50.94
Liam Plunkett,10.0,0,55,3,5.5,27,4,0,4,0,https://www.espncricinfo.com/cricketers/liam-plunkett-19264,7,4.93,20.0,31.17,18.33,24.14,45.0,48.23
Liam Plunkett,8.0,0,28,1,3.5,26,1,0,1,0,https://www.espncricinfo.com/cricketers/liam-plunkett-19264,7,4.93,48.0,31.17,28.0,24.14,54.17,48.23
Liam Plunkett,7.0,0,37,2,5.28,20,1,2,0,0,https://www.espncricinfo.com/cricketers/liam-plunkett-19264,7,4.93,21.0,31.17,18.5,24.14,47.62,48.23
Liam Plunkett,8.0,0,36,1,4.5,17,1,0,2,0,https://www.espncricinfo.com/cricketers/liam-plunkett-19264,7,4.93,48.0,31.17,36.0,24.14,35.42,48.23
Liam Plunkett,5.0,0,30,1,6.0,13,3,0,3,0,https://www.espncricinfo.com/cricketers/liam-plunkett-19264,7,4.93,30.0,31.17,30.0,24.14,43.33,48.23
Liam Plunkett,10.0,0,42,3,4.2,36,4,0,0,0,https://www.espncricinfo.com/cricketers/liam-plunkett-19264,7,4.93,20.0,31.17,14.0,24.14,60.0,48.23
Liam Plunkett,8.0,0,44,0,5.5,25,3,1,3,0,https://www.espncricinfo.com/cricketers/liam-plunkett-19264,7,4.93,0.0,31.17,0.0,24.14,52.08,48.23
Lockie Ferguson,10.0,0,40,1,4.0,35,3,0,5,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,9,4.85,60.0,31.63,40.0,25.56,58.33,60.67
Lockie Ferguson,10.0,0,59,3,5.9,35,6,2,2,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,9,4.85,20.0,31.63,19.67,25.56,58.33,60.67
Lockie Ferguson,10.0,0,59,3,5.9,32,6,1,3,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,9,4.85,20.0,31.63,19.67,25.56,53.33,60.67
Lockie Ferguson,10.0,0,43,1,4.3,36,1,2,2,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,9,4.85,60.0,31.63,43.0,25.56,60.0,60.67
Lockie Ferguson,9.1,3,37,4,4.03,40,7,0,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,9,4.85,13.65,31.63,9.25,25.56,73.26,60.67
Lockie Ferguson,10.0,0,50,3,5.0,35,5,0,3,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,9,4.85,20.0,31.63,16.67,25.56,58.33,60.67
Lockie Ferguson,8.1,0,50,1,6.12,26,7,0,4,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,9,4.85,48.6,31.63,50.0,25.56,53.5,60.67
Lockie Ferguson,10.0,0,49,2,4.9,35,7,0,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,9,4.85,30.0,31.63,24.5,25.56,58.33,60.67
Lockie Ferguson,6.2,0,22,3,3.47,27,2,0,1,1,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,9,4.85,12.4,31.63,7.33,25.56,72.58,60.67
Lungi Ngidi,10.0,1,47,1,4.7,35,6,0,2,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,4,6.73,60.0,32.67,47.0,30.11,58.33,50.79
Lungi Ngidi,9.0,0,64,3,7.11,26,7,2,0,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,4,6.73,18.0,32.67,21.33,30.11,48.15,50.79
Lungi Ngidi,10.0,0,66,3,6.6,28,6,2,2,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,4,6.73,20.0,32.67,22.0,30.11,46.67,50.79
Lungi Ngidi,4.0,0,34,0,8.5,12,7,0,0,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,4,6.73,0.0,32.67,0.0,30.11,50.0,50.79
Marcus Stoinis,3.0,0,19,0,6.33,5,1,0,1,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,8,6.04,0.0,27.0,0.0,26.38,27.78,47.48
Marcus Stoinis,8.0,0,54,2,6.75,13,5,0,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,8,6.04,24.0,27.0,27.0,26.38,27.08,47.48
Marcus Stoinis,2.0,0,13,0,6.5,7,2,0,1,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,8,6.04,0.0,27.0,0.0,26.38,58.33,47.48
Marcus Stoinis,7.0,1,37,2,5.28,30,4,2,3,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,8,6.04,21.0,27.0,18.5,26.38,71.43,47.48
Marcus Stoinis,7.0,0,62,2,8.85,12,6,1,3,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,8,6.04,21.0,27.0,31.0,26.38,28.57,47.48
Marcus Stoinis,2.0,0,12,0,6.0,7,0,1,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,8,6.04,0.0,27.0,0.0,26.38,58.33,47.48
Marcus Stoinis,7.0,0,29,1,4.14,21,2,0,1,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,8,6.04,42.0,27.0,29.0,26.38,50.0,47.48
Marcus Stoinis,4.0,0,18,0,4.5,14,1,1,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,8,6.04,0.0,27.0,0.0,26.38,58.33,47.48
Mark Wood,10.0,1,40,2,4.0,37,3,1,1,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,10,5.1,30.0,33.2,20.0,28.46,61.67,52.36
Mark Wood,9.0,0,34,3,3.77,35,2,0,2,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,10,5.1,18.0,33.2,11.33,28.46,64.81,52.36
Mark Wood,10.0,1,49,1,4.9,33,3,1,2,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,10,5.1,60.0,33.2,49.0,28.46,55.0,52.36
Mark Wood,8.0,0,40,3,5.0,23,3,0,1,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,10,5.1,16.0,33.2,13.33,28.46,47.92,52.36
Mark Wood,9.0,0,59,1,6.55,28,9,0,2,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,10,5.1,54.0,33.2,59.0,28.46,51.85,52.36
Mark Wood,6.4,0,18,3,2.7,31,1,1,1,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,10,5.1,12.8,33.2,6.0,28.46,80.73,52.36
Mark Wood,8.0,0,52,2,6.5,16,6,0,0,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,10,5.1,24.0,33.2,26.0,28.46,33.33,52.36
Mark Wood,10.0,0,73,0,7.3,19,9,0,1,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,10,5.1,0.0,33.2,0.0,28.46,31.67,52.36
Mark Wood,10.0,0,53,2,5.3,28,3,1,2,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,10,5.1,30.0,33.2,26.5,28.46,46.67,52.36
Mark Wood,9.0,0,45,1,5.0,27,3,0,4,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,10,5.1,54.0,33.2,45.0,28.46,50.0,52.36
Mashrafe Mortaza,6.0,0,49,0,8.16,6,5,0,0,0,https://www.espncricinfo.com/cricketers/mashrafe-mortaza-56007,8,6.5,0.0,60.0,0.0,68.0,16.67,43.96
Mashrafe Mortaza,5.0,0,36,0,7.2,15,2,2,1,0,https://www.espncricinfo.com/cricketers/mashrafe-mortaza-56007,8,6.5,0.0,60.0,0.0,68.0,50.0,43.96
Mashrafe Mortaza,10.0,0,68,1,6.8,24,6,2,0,0,https://www.espncricinfo.com/cricketers/mashrafe-mortaza-56007,8,6.5,60.0,60.0,68.0,68.0,40.0,43.96
