bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
Mujeeb Ur Rahman,10,0,39,3,3.90,33,1,0,3,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Dawlat Zadran,9,0,64,1,7.11,23,5,1,3,0,https://www.espncricinfo.com/cricketers/dawlat-zadran-516561,scorecard
Mohammad Nabi,10,0,44,1,4.40,30,3,0,1,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Gulbadin Naib,10,1,56,2,5.60,23,4,0,0,0,https://www.espncricinfo.com/cricketers/gulbadin-naib-352048,scorecard
Rashid Khan,10,0,52,0,5.20,27,3,0,1,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Rahmat Shah,1,0,7,0,7.00,2,1,0,0,0,https://www.espncricinfo.com/cricketers/rahmat-shah-533956,scorecard
Mashrafe Mortaza,7,0,37,0,5.28,23,2,0,2,0,https://www.espncricinfo.com/cricketers/mashrafe-mortaza-56007,scorecard
Mustafizur Rahman,8,1,32,2,4.00,31,4,0,2,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Mohammad Saifuddin,8,0,33,1,4.12,23,1,0,1,0,https://www.espncricinfo.com/cricketers/mohammad-saifuddin-629070,scorecard
Shakib Al Hasan,10,1,29,5,2.90,40,0,1,0,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mehidy Hasan Miraz,8,0,37,0,4.62,24,3,0,0,0,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Mosaddek Hossain,6,0,25,1,4.16,21,3,0,0,0,https://www.espncricinfo.com/cricketers/mosaddek-hossain-550133,scorecard
Kagiso Rabada,10,0,65,0,6.50,30,8,1,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Lungi Ngidi,9,0,64,3,7.11,26,7,2,0,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Chris Morris,9,0,61,0,6.77,24,9,0,0,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Andile Phehlukwayo,8,0,49,1,6.12,24,4,1,2,1,https://www.espncricinfo.com/cricketers/andile-phehlukwayo-540316,scorecard
Imran Tahir,10,0,41,2,4.10,33,2,1,1,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,scorecard
Aiden Markram,4,0,22,1,5.50,10,1,0,1,0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Mohammad Hafeez,2,0,11,0,5.50,4,0,0,1,0,https://www.espncricinfo.com/cricketers/mohammad-hafeez-41434,scorecard
Mohammad Amir,10,1,49,2,4.90,32,4,0,1,0,https://www.espncricinfo.com/cricketers/mohammad-amir-290948,scorecard
Shaheen Shah Afridi,8,0,54,1,6.75,23,6,2,0,0,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Imad Wasim,10,0,48,0,4.80,26,4,0,0,0,https://www.espncricinfo.com/cricketers/imad-wasim-227758,scorecard
Wahab Riaz,10,0,46,3,4.60,29,2,1,2,0,https://www.espncricinfo.com/cricketers/wahab-riaz-43590,scorecard
Shadab Khan,10,1,50,3,5.00,26,3,1,1,0,https://www.espncricinfo.com/cricketers/shadab-khan-922943,scorecard
Sheldon Cottrell,10,1,56,4,5.60,30,3,1,1,0,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Kemar Roach,10,2,38,0,3.80,41,5,0,0,0,https://www.espncricinfo.com/cricketers/kemar-roach-230553,scorecard
Jason Holder,7,0,42,0,6.00,17,5,0,0,1,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Oshane Thomas,6,0,30,0,5.00,20,4,0,0,0,https://www.espncricinfo.com/cricketers/oshane-thomas-914567,scorecard
Carlos Brathwaite,6,0,58,2,9.66,8,3,3,1,0,https://www.espncricinfo.com/cricketers/carlos-brathwaite-457249,scorecard
Ashley Nurse,9,0,55,0,6.11,13,3,0,0,0,https://www.espncricinfo.com/cricketers/ashley-nurse-315594,scorecard
Chris Gayle,2,0,8,1,4.00,5,0,0,1,0,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Trent Boult,10,1,30,4,3.00,42,3,0,1,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Matt Henry,9,0,76,1,8.44,29,6,6,2,0,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Lockie Ferguson,10,0,59,3,5.90,35,6,2,2,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
James Neesham,6,0,35,1,5.83,21,6,0,0,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Mitchell Santner,10,1,61,0,6.10,32,2,5,0,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Colin de Grandhomme,4,0,22,1,5.50,15,4,0,0,0,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,scorecard
Mujeeb Ur Rahman,10,0,26,1,2.60,38,1,0,1,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Aftab Alam,7,1,54,1,7.71,19,7,1,0,0,https://www.espncricinfo.com/cricketers/aftab-alam-440963,scorecard
Gulbadin Naib,9,0,51,2,5.66,20,2,0,2,0,https://www.espncricinfo.com/cricketers/gulbadin-naib-352048,scorecard
Mohammad Nabi,9,0,33,2,3.66,23,0,0,1,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Rashid Khan,10,0,38,1,3.80,36,3,0,2,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Rahmat Shah,5,0,22,1,4.40,16,2,0,1,0,https://www.espncricinfo.com/cricketers/rahmat-shah-533956,scorecard
Mohammed Shami,9.5,1,40,4,4.06,38,4,0,3,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Jasprit Bumrah,10,1,39,2,3.90,37,1,1,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Yuzvendra Chahal,10,0,36,2,3.60,41,5,0,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Hardik Pandya,10,1,51,2,5.10,32,3,0,2,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Kuldeep Yadav,10,0,39,0,3.90,30,2,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Chris Woakes,5,0,22,1,4.40,17,2,0,0,0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Jofra Archer,10,2,52,3,5.20,38,4,3,2,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Mark Wood,8,0,40,3,5.00,23,3,0,1,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Ben Stokes,5,0,16,0,3.20,20,2,0,0,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Moeen Ali,10,0,40,0,4.00,28,0,0,3,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Adil Rashid,10,0,45,2,4.50,27,3,0,0,0,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Joe Root,2,0,13,0,6.50,3,1,0,0,0,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Lasith Malinga,10,1,43,4,4.30,39,5,0,2,0,https://www.espncricinfo.com/cricketers/lasith-malinga-49758,scorecard
Nuwan Pradeep,10,1,38,1,3.80,40,5,0,2,0,https://www.espncricinfo.com/cricketers/nuwan-pradeep-324358,scorecard
Dhananjaya de Silva,8,0,32,3,4.00,24,0,1,0,0,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Thisara Perera,8,0,34,0,4.25,23,2,0,0,0,https://www.espncricinfo.com/cricketers/thisara-perera-233514,scorecard
Isuru Udana,8,0,41,2,5.12,28,3,2,1,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Jeevan Mendis,3,0,23,0,7.66,5,0,2,0,0,https://www.espncricinfo.com/cricketers/jeevan-mendis-49700,scorecard
Mashrafe Mortaza,8,0,56,0,7.00,22,6,2,0,0,https://www.espncricinfo.com/cricketers/mashrafe-mortaza-56007,scorecard
Mustafizur Rahman,9,0,69,1,7.66,22,9,1,1,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Shakib Al Hasan,6,0,50,0,8.33,12,4,2,0,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Rubel Hossain,9,0,83,0,9.22,16,6,3,3,1,https://www.espncricinfo.com/cricketers/rubel-hossain-300619,scorecard
Mehidy Hasan Miraz,10,0,59,0,5.90,22,3,1,1,0,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Soumya Sarkar,8,0,58,3,7.25,17,6,1,0,0,https://www.espncricinfo.com/cricketers/soumya-sarkar-436677,scorecard
Mitchell Starc,10,0,55,2,5.50,25,5,0,0,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Pat Cummins,10,1,65,0,6.50,28,6,1,3,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Glenn Maxwell,3,0,25,0,8.33,5,3,0,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Nathan Coulter-Nile,10,0,58,2,5.80,24,6,0,1,0,https://www.espncricinfo.com/cricketers/nathan-coulter-nile-261354,scorecard
Marcus Stoinis,8,0,54,2,6.75,13,5,0,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Adam Zampa,9,0,68,1,7.55,21,5,3,1,0,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Matt Henry,10,2,34,0,3.40,42,2,1,0,0,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Trent Boult,10,0,63,1,6.30,30,7,1,1,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Lockie Ferguson,10,0,59,3,5.90,32,6,1,3,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Colin de Grandhomme,10,0,33,1,3.30,36,1,0,0,0,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,scorecard
Mitchell Santner,9,0,45,1,5.00,22,2,1,0,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Kagiso Rabada,10,0,42,1,4.20,39,3,1,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Lungi Ngidi,10,1,47,1,4.70,35,6,0,2,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Chris Morris,10,0,49,3,4.90,34,6,0,0,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Andile Phehlukwayo,8.3,0,73,1,8.58,17,7,2,3,1,https://www.espncricinfo.com/cricketers/andile-phehlukwayo-540316,scorecard
Imran Tahir,10,0,33,0,3.30,34,2,0,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,scorecard
Mujeeb Ur Rahman,10,0,44,0,4.40,36,2,1,2,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Dawlat Zadran,10,0,85,3,8.50,25,8,3,4,0,https://www.espncricinfo.com/cricketers/dawlat-zadran-516561,scorecard
Mohammad Nabi,9,0,70,0,7.77,19,4,4,0,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Gulbadin Naib,10,0,68,3,6.80,29,3,5,0,1,https://www.espncricinfo.com/cricketers/gulbadin-naib-352048,scorecard
Rahmat Shah,2,0,19,0,9.50,3,1,1,0,0,https://www.espncricinfo.com/cricketers/rahmat-shah-533956,scorecard
Rashid Khan,9,0,110,0,12.22,18,3,11,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Chris Woakes,9,0,41,0,4.55,30,3,1,2,0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Jofra Archer,10,1,52,3,5.20,38,5,1,2,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Moeen Ali,7,0,35,0,5.00,19,2,1,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Mark Wood,10,1,40,2,4.00,37,3,1,1,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Ben Stokes,4,0,12,0,3.00,13,0,0,0,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Adil Rashid,10,0,66,3,6.60,30,3,4,1,0,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Mashrafe Mortaza,8,1,37,0,4.62,30,3,2,0,0,https://www.espncricinfo.com/cricketers/mashrafe-mortaza-56007,scorecard
Mohammad Saifuddin,10,1,72,3,7.20,31,4,4,6,0,https://www.espncricinfo.com/cricketers/mohammad-saifuddin-629070,scorecard
Mustafizur Rahman,9,0,59,3,6.55,25,4,1,5,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Mehidy Hasan Miraz,9,0,57,0,6.33,17,3,1,1,0,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Mosaddek Hossain,6,0,36,0,6.00,14,2,1,0,0,https://www.espncricinfo.com/cricketers/mosaddek-hossain-550133,scorecard
Shakib Al Hasan,8,0,54,2,6.75,20,4,2,0,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Sheldon Cottrell,10,0,65,0,6.50,30,5,2,3,0,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Jason Holder,9,0,62,0,6.88,20,8,0,1,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Andre Russell,6,0,42,1,7.00,16,3,1,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Shannon Gabriel,8.3,0,78,0,9.17,15,7,3,2,0,https://www.espncricinfo.com/cricketers/shannon-gabriel-446101,scorecard
Oshane Thomas,6,0,52,1,8.66,14,7,0,5,0,https://www.espncricinfo.com/cricketers/oshane-thomas-914567,scorecard
Chris Gayle,2,0,22,0,11.00,2,2,0,1,0,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Mohammad Amir,10,1,47,3,4.70,33,5,0,1,0,https://www.espncricinfo.com/cricketers/mohammad-amir-290948,scorecard
Hasan Ali,9,0,84,1,9.33,20,8,3,1,0,https://www.espncricinfo.com/cricketers/hasan-ali-681305,scorecard
Wahab Riaz,10,0,71,1,7.10,20,7,0,5,0,https://www.espncricinfo.com/cricketers/wahab-riaz-43590,scorecard
Imad Wasim,10,0,49,0,4.90,23,2,0,2,0,https://www.espncricinfo.com/cricketers/imad-wasim-227758,scorecard
Shadab Khan,9,0,61,0,6.77,19,5,1,0,0,https://www.espncricinfo.com/cricketers/shadab-khan-922943,scorecard
Shoaib Malik,1,0,11,0,11.00,0,0,1,0,0,https://www.espncricinfo.com/cricketers/shoaib-malik-42657,scorecard
Mohammad Hafeez,1,0,11,0,11.00,3,1,1,0,0,https://www.espncricinfo.com/cricketers/mohammad-hafeez-41434,scorecard
Bhuvneshwar Kumar,2.4,0,8,0,3.00,12,1,0,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Jasprit Bumrah,8,0,52,0,6.50,24,8,0,0,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Vijay Shankar,5.2,0,22,2,4.12,19,2,0,2,0,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Hardik Pandya,8,0,44,2,5.50,21,5,0,1,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Kuldeep Yadav,9,1,32,2,3.55,28,1,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Yuzvendra Chahal,7,0,53,0,7.57,13,1,3,2,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Kagiso Rabada,8,1,36,1,4.50,32,5,0,2,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Beuran Hendricks,5,1,25,0,5.00,21,5,0,1,0,https://www.espncricinfo.com/cricketers/beuran-hendricks-379927,scorecard
Andile Phehlukwayo,8,1,18,2,2.25,36,1,0,0,0,https://www.espncricinfo.com/cricketers/andile-phehlukwayo-540316,scorecard
Chris Morris,6.1,2,13,3,2.10,30,1,0,0,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Imran Tahir,7,0,29,4,4.14,24,3,0,0,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,scorecard
Aftab Alam,5,1,16,0,3.20,23,2,0,2,0,https://www.espncricinfo.com/cricketers/aftab-alam-440963,scorecard
Hamid Hassan,4,1,11,0,2.75,16,1,0,0,0,https://www.espncricinfo.com/cricketers/hamid-hassan-311427,scorecard
Rashid Khan,7,0,45,0,6.42,21,6,0,1,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Gulbadin Naib,6,0,29,1,4.83,18,3,0,0,0,https://www.espncricinfo.com/cricketers/gulbadin-naib-352048,scorecard
Mohammad Nabi,6.4,0,29,0,4.35,23,2,1,1,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Lasith Malinga,10,1,61,1,6.10,29,5,1,3,1,https://www.espncricinfo.com/cricketers/lasith-malinga-49758,scorecard
Nuwan Pradeep,10,0,88,0,8.80,26,13,2,1,0,https://www.espncricinfo.com/cricketers/nuwan-pradeep-324358,scorecard
Isuru Udana,10,0,57,2,5.70,24,4,0,1,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Thisara Perera,10,0,67,0,6.70,19,6,1,1,0,https://www.espncricinfo.com/cricketers/thisara-perera-233514,scorecard
Dhananjaya de Silva,8,0,40,2,5.00,24,1,2,2,0,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Milinda Siriwardana,2,0,17,0,8.50,4,1,1,0,0,https://www.espncricinfo.com/cricketers/milinda-siriwardana-222354,scorecard
Mitchell Starc,10,0,55,4,5.50,34,5,2,1,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Pat Cummins,7.5,0,38,2,4.85,28,4,0,2,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Jason Behrendorff,9,0,59,1,6.55,22,4,1,0,0,https://www.espncricinfo.com/cricketers/jason-behrendorff-272477,scorecard
Kane Richardson,9,1,47,3,5.22,32,6,0,2,0,https://www.espncricinfo.com/cricketers/kane-richardson-272262,scorecard
Glenn Maxwell,10,0,46,0,4.60,26,1,1,1,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Chris Woakes,5,2,16,1,3.20,23,1,1,1,0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Jofra Archer,9,1,30,3,3.33,38,4,0,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Liam Plunkett,5,0,30,1,6.00,13,3,0,3,0,https://www.espncricinfo.com/cricketers/liam-plunkett-19264,scorecard
Mark Wood,6.4,0,18,3,2.70,31,1,1,1,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Ben Stokes,4,0,25,0,6.25,10,3,0,0,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Adil Rashid,10,0,61,0,6.10,27,2,3,1,0,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Joe Root,5,0,27,2,5.40,14,0,1,1,0,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Sheldon Cottrell,3,0,17,0,5.66,12,2,0,1,0,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Oshane Thomas,6,0,43,0,7.16,17,6,0,2,0,https://www.espncricinfo.com/cricketers/oshane-thomas-914567,scorecard
Shannon Gabriel,7,0,49,2,7.00,22,5,0,7,0,https://www.espncricinfo.com/cricketers/shannon-gabriel-446101,scorecard
Andre Russell,2,0,14,0,7.00,7,2,0,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Jason Holder,5.1,0,31,0,6.00,18,4,0,1,1,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Carlos Brathwaite,5,0,35,0,7.00,11,4,0,1,0,https://www.espncricinfo.com/cricketers/carlos-brathwaite-457249,scorecard
Chris Gayle,5,0,22,0,4.40,14,1,0,2,0,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Mohammad Amir,10,2,30,5,3.00,37,1,0,1,0,https://www.espncricinfo.com/cricketers/mohammad-amir-290948,scorecard
Shaheen Shah Afridi,10,0,70,2,7.00,28,7,1,1,1,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Hasan Ali,10,0,67,1,6.70,28,9,0,3,1,https://www.espncricinfo.com/cricketers/hasan-ali-681305,scorecard
Wahab Riaz,8,0,44,1,5.50,23,5,0,1,0,https://www.espncricinfo.com/cricketers/wahab-riaz-43590,scorecard
Mohammad Hafeez,7,0,60,1,8.57,14,4,4,0,0,https://www.espncricinfo.com/cricketers/mohammad-hafeez-41434,scorecard
Shoaib Malik,4,0,26,0,6.50,11,1,1,0,1,https://www.espncricinfo.com/cricketers/shoaib-malik-42657,scorecard
Pat Cummins,10,0,33,3,3.30,41,4,0,0,1,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Mitchell Starc,9,1,43,2,4.77,32,6,0,2,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Kane Richardson,8.4,0,62,2,7.15,22,6,2,2,0,https://www.espncricinfo.com/cricketers/kane-richardson-272262,scorecard
Nathan Coulter-Nile,9,0,53,1,5.88,23,2,2,2,0,https://www.espncricinfo.com/cricketers/nathan-coulter-nile-261354,scorecard
Glenn Maxwell,7,0,58,0,8.28,13,4,3,1,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Aaron Finch,2,0,13,1,6.50,4,1,0,1,0,https://www.espncricinfo.com/cricketers/aaron-finch-5334,scorecard
Sheldon Cottrell,4,1,18,2,4.50,17,2,0,0,0,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Kemar Roach,3,0,10,0,3.33,13,1,0,1,0,https://www.espncricinfo.com/cricketers/kemar-roach-230553,scorecard
Oshane Thomas,0.3,0,1,0,2.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/oshane-thomas-914567,scorecard
Pat Cummins,10,0,55,1,5.50,34,5,1,3,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Mitchell Starc,10,0,74,1,7.40,22,4,3,0,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Nathan Coulter-Nile,10,1,63,1,6.30,28,8,1,1,0,https://www.espncricinfo.com/cricketers/nathan-coulter-nile-261354,scorecard
Glenn Maxwell,7,0,45,0,6.42,14,4,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Adam Zampa,6,0,50,0,8.33,6,4,1,0,0,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Marcus Stoinis,7,0,62,2,8.85,12,6,1,3,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Bhuvneshwar Kumar,10,0,50,3,5.00,31,5,0,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Jasprit Bumrah,10,1,61,3,6.10,34,9,0,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Hardik Pandya,10,0,68,0,6.80,24,6,1,2,1,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Kuldeep Yadav,9,0,55,0,6.11,19,4,1,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Yuzvendra Chahal,10,0,62,2,6.20,21,3,1,1,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Kedar Jadhav,1,0,14,0,14.00,2,1,1,2,0,https://www.espncricinfo.com/cricketers/kedar-jadhav-290716,scorecard
Matt Henry,8,0,50,0,6.25,28,8,1,0,0,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Trent Boult,10,0,34,0,3.40,39,4,0,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Lockie Ferguson,9.1,3,37,4,4.03,40,7,0,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
James Neesham,10,1,31,5,3.10,45,4,0,2,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Colin de Grandhomme,4,1,14,1,3.50,16,2,0,0,0,https://www.espncricinfo.com/cricketers/colin-de-grandhomme-55395,scorecard
Aftab Alam,8.1,0,45,3,5.51,24,6,0,1,0,https://www.espncricinfo.com/cricketers/aftab-alam-440963,scorecard
Hamid Hassan,7,0,30,0,4.28,25,3,0,3,0,https://www.espncricinfo.com/cricketers/hamid-hassan-311427,scorecard
Gulbadin Naib,9,1,55,0,6.11,28,8,0,1,1,https://www.espncricinfo.com/cricketers/gulbadin-naib-352048,scorecard
Mohammad Nabi,3,0,18,0,6.00,7,0,1,1,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Rahmat Shah,5,0,21,0,4.20,18,3,0,0,0,https://www.espncricinfo.com/cricketers/rahmat-shah-533956,scorecard
Shakib Al Hasan,10,0,71,0,7.10,28,7,2,2,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mashrafe Mortaza,10,0,68,1,6.80,24,6,2,0,0,https://www.espncricinfo.com/cricketers/mashrafe-mortaza-56007,scorecard
Mohammad Saifuddin,9,0,78,2,8.66,18,7,2,2,0,https://www.espncricinfo.com/cricketers/mohammad-saifuddin-629070,scorecard
Mustafizur Rahman,9,0,75,1,8.33,19,4,3,2,1,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Mehidy Hasan Miraz,10,0,67,2,6.70,22,3,3,1,0,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Mosaddek Hossain,2,0,24,0,12.00,1,1,2,0,0,https://www.espncricinfo.com/cricketers/mosaddek-hossain-550133,scorecard
Chris Woakes,8,0,67,0,8.37,13,9,0,0,0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Jofra Archer,8.5,2,29,3,3.28,37,0,1,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Liam Plunkett,8,0,36,1,4.50,17,1,0,2,0,https://www.espncricinfo.com/cricketers/liam-plunkett-19264,scorecard
Mark Wood,8,0,52,2,6.50,16,6,0,0,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Adil Rashid,10,0,64,1,6.40,22,5,1,2,0,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Ben Stokes,6,1,23,3,3.83,20,1,0,1,0,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Oshane Thomas,10,0,63,2,6.30,34,7,0,8,1,https://www.espncricinfo.com/cricketers/oshane-thomas-914567,scorecard
Sheldon Cottrell,9,0,56,2,6.22,25,4,2,3,0,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Andre Russell,8,0,41,2,5.12,31,3,1,5,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Carlos Brathwaite,10,0,67,3,6.70,31,9,1,2,0,https://www.espncricinfo.com/cricketers/carlos-brathwaite-457249,scorecard
Jason Holder,7,2,28,1,4.00,29,4,0,0,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Ashley Nurse,5,0,31,0,6.20,8,2,0,2,0,https://www.espncricinfo.com/cricketers/ashley-nurse-315594,scorecard
