bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
Dhananjaya de Silva,3,0,13,0,4.33,8,0,0,0,0,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Chris Woakes,4,0,41,0,10.25,13,4,2,2,0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Reece Topley,8.5,1,52,1,5.88,30,5,1,3,1,https://www.espncricinfo.com/cricketers/reece-topley-461632,scorecard
Sam Curran,4,0,46,0,11.50,9,5,2,0,2,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Adil Rashid,10,1,42,3,4.20,29,1,1,1,0,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Mark Wood,9,0,50,2,5.55,27,5,1,0,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Liam Livingstone,10,0,33,1,3.30,31,1,0,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Joe Root,4,0,19,1,4.75,16,2,1,0,0,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Mujeeb Ur Rahman,10,1,51,3,5.10,31,2,1,1,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Fazalhaq Farooqi,7,0,50,1,7.14,23,9,0,2,0,https://www.espncricinfo.com/cricketers/fazalhaq-farooqi-974175,scorecard
Naveen-ul-Haq,6,1,44,1,7.33,17,8,0,0,1,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Mohammad Nabi,6,0,16,2,2.66,23,0,0,1,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Rashid Khan,9.3,1,37,3,3.89,30,3,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Azmatullah Omarzai,2,0,13,0,6.50,5,2,0,0,0,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Jasprit Bumrah,7,1,19,2,2.71,33,3,0,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Mohammed Siraj,8,0,50,2,6.25,22,7,0,0,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Hardik Pandya,6,0,34,2,5.66,20,6,0,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Kuldeep Yadav,10,0,35,2,3.50,38,4,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Ravindra Jadeja,9.5,0,38,2,3.86,35,4,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Shardul Thakur,2,0,12,0,6.00,6,2,0,0,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Shaheen Shah Afridi,6,0,36,2,6.00,21,5,1,1,0,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Hasan Ali,6,0,34,1,5.66,23,7,0,0,0,https://www.espncricinfo.com/cricketers/hasan-ali-681305,scorecard
Mohammad Nawaz,8.3,0,47,0,5.52,23,3,2,0,0,https://www.espncricinfo.com/cricketers/mohammad-nawaz-348148,scorecard
Haris Rauf,6,0,43,0,7.16,14,1,3,0,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,scorecard
Shadab Khan,4,0,31,0,7.75,10,2,2,0,0,https://www.espncricinfo.com/cricketers/shadab-khan-922943,scorecard
Trent Boult,10,0,45,2,4.50,37,5,1,2,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Matt Henry,10,0,58,2,5.80,27,6,0,0,1,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Lockie Ferguson,10,0,49,3,4.90,44,4,3,2,2,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Mitchell Santner,10,1,31,1,3.10,36,2,0,0,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Glenn Phillips,2,0,13,1,6.50,8,1,1,0,1,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Rachin Ravindra,7,0,37,0,5.28,22,2,2,0,0,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Daryl Mitchell,1,0,11,0,11.00,1,0,1,0,0,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Mustafizur Rahman,8,0,36,1,4.50,26,3,0,3,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Shoriful Islam,7.5,1,43,0,5.48,30,5,1,3,0,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
Taskin Ahmed,8,0,56,0,7.00,20,6,1,3,0,https://www.espncricinfo.com/cricketers/taskin-ahmed-538506,scorecard
Shakib Al Hasan,10,0,54,1,5.40,30,2,3,0,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mehidy Hasan Miraz,9,0,58,0,6.44,17,4,1,1,0,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Mitchell Starc,9,1,53,2,5.88,29,3,3,1,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Josh Hazlewood,9,0,60,1,6.66,30,7,2,3,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Glenn Maxwell,10,1,34,2,3.40,32,0,0,2,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Pat Cummins,9,0,71,1,7.88,19,6,3,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Adam Zampa,10,0,70,1,7.00,20,9,0,1,0,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Mitchell Marsh,1,0,6,0,6.00,1,0,0,0,0,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Marcus Stoinis,2,0,11,0,5.50,5,1,0,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Lungi Ngidi,8,2,18,1,2.25,35,0,0,1,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Marco Jansen,7,0,54,2,7.71,24,8,0,3,1,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Kagiso Rabada,8,1,33,3,4.12,35,5,0,1,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Keshav Maharaj,10,0,30,2,3.00,40,2,0,2,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,scorecard
Tabraiz Shamsi,7.5,0,38,2,4.85,24,4,0,0,0,https://www.espncricinfo.com/cricketers/tabraiz-shamsi-379145,scorecard
Jasprit Bumrah,10,0,39,4,3.90,41,5,0,3,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Mohammed Siraj,9,0,76,0,8.44,23,12,1,1,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Hardik Pandya,7,0,43,2,6.14,23,5,1,2,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Shardul Thakur,6,0,31,1,5.16,21,2,1,1,1,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Kuldeep Yadav,10,0,40,1,4.00,35,0,3,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Ravindra Jadeja,8,0,38,0,4.75,22,1,1,0,1,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Fazalhaq Farooqi,6,0,50,0,8.33,17,6,2,1,0,https://www.espncricinfo.com/cricketers/fazalhaq-farooqi-974175,scorecard
Mujeeb Ur Rahman,8,0,64,0,8.00,18,6,1,3,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Naveen-ul-Haq,5,0,31,0,6.20,16,4,1,0,0,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Azmatullah Omarzai,4,0,34,0,8.50,12,5,1,1,0,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Mohammad Nabi,4,0,32,0,8.00,11,3,2,0,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Rashid Khan,8,0,57,2,7.12,12,4,1,1,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Shaheen Shah Afridi,9,0,66,1,7.33,27,9,1,4,0,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Hasan Ali,10,0,71,4,7.10,32,6,4,3,1,https://www.espncricinfo.com/cricketers/hasan-ali-681305,scorecard
Mohammad Nawaz,9,0,62,1,6.88,23,7,1,0,0,https://www.espncricinfo.com/cricketers/mohammad-nawaz-348148,scorecard
Haris Rauf,10,0,64,2,6.40,30,6,2,1,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,scorecard
Shadab Khan,8,0,55,1,6.87,20,6,1,0,0,https://www.espncricinfo.com/cricketers/shadab-khan-922943,scorecard
Iftikhar Ahmed,4,0,22,0,5.50,11,2,0,1,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,scorecard
Maheesh Theekshana,10,0,59,1,5.90,23,3,0,1,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Dilshan Madushanka,9.2,0,60,2,6.42,27,5,1,2,1,https://www.espncricinfo.com/cricketers/dilshan-madushanka-793007,scorecard
Dasun Shanaka,5,0,28,0,5.60,10,2,0,0,0,https://www.espncricinfo.com/cricketers/dasun-shanaka-437316,scorecard
Matheesha Pathirana,9,0,90,1,10.00,14,8,1,9,0,https://www.espncricinfo.com/cricketers/matheesha-pathirana-1194795,scorecard
Dunith Wellalage,10,0,62,0,6.20,24,4,2,0,0,https://www.espncricinfo.com/cricketers/dunith-wellalage-1152427,scorecard
Dhananjaya de Silva,4,0,36,0,9.00,7,3,2,0,0,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Charith Asalanka,1,0,10,0,10.00,1,1,0,0,0,https://www.espncricinfo.com/cricketers/charith-asalanka-784367,scorecard
Mustafizur Rahman,10,0,70,0,7.00,26,6,3,0,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Taskin Ahmed,6,0,38,1,6.33,19,4,1,2,0,https://www.espncricinfo.com/cricketers/taskin-ahmed-538506,scorecard
Shoriful Islam,10,0,75,3,7.50,25,11,0,1,0,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
Mahedi Hasan,8,0,71,4,8.87,17,10,1,0,0,https://www.espncricinfo.com/cricketers/mahedi-hasan-833087,scorecard
Shakib Al Hasan,10,0,52,1,5.20,25,4,0,1,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mehidy Hasan Miraz,6,0,55,0,9.16,10,6,2,0,0,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Chris Woakes,8,0,49,2,6.12,24,6,0,0,0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Reece Topley,10,1,43,4,4.30,35,3,1,0,0,https://www.espncricinfo.com/cricketers/reece-topley-461632,scorecard
Sam Curran,7.2,0,47,1,6.40,15,5,0,2,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Mark Wood,10,0,29,1,2.90,38,2,0,1,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Adil Rashid,10,0,42,1,4.20,31,1,1,0,0,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Liam Livingstone,3,0,13,1,4.33,11,0,1,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Aryan Dutt,10,2,62,2,6.20,31,3,3,1,0,https://www.espncricinfo.com/cricketers/aryan-dutt-1195672,scorecard
Ryan Klein,7,1,41,0,5.85,25,7,0,1,0,https://www.espncricinfo.com/cricketers/ryan-klein-594996,scorecard
Paul van Meekeren,9,0,59,2,6.55,28,7,2,0,1,https://www.espncricinfo.com/cricketers/paul-van-meekeren-348109,scorecard
Roelof van der Merwe,9,0,56,2,6.22,20,5,1,0,0,https://www.espncricinfo.com/cricketers/roelof-van-der-merwe-47850,scorecard
Colin Ackermann,4,0,28,0,7.00,9,1,2,0,0,https://www.espncricinfo.com/cricketers/colin-ackermann-379774,scorecard
Bas de Leede,10,0,64,1,6.40,28,6,2,0,1,https://www.espncricinfo.com/cricketers/bas-de-leede-1036191,scorecard
Vikramjit Singh,1,0,9,0,9.00,1,1,0,0,0,https://www.espncricinfo.com/cricketers/vikramjit-singh-1153767,scorecard
Trent Boult,8,0,34,0,4.25,29,3,0,1,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Matt Henry,8.3,0,40,3,4.70,29,4,0,0,0,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Mitchell Santner,10,0,59,5,5.90,30,4,2,0,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Lockie Ferguson,8,0,32,0,4.00,31,5,0,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Rachin Ravindra,10,0,46,1,4.60,30,3,1,0,1,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Glenn Phillips,2,0,11,0,5.50,2,0,0,0,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Jasprit Bumrah,10,0,35,2,3.50,41,1,1,4,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Mohammed Siraj,6.3,1,26,1,4.00,26,3,0,2,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Hardik Pandya,3,0,28,1,9.33,8,6,0,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Ravichandran Ashwin,10,1,34,1,3.40,32,2,0,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Kuldeep Yadav,10,0,42,2,4.20,31,2,1,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Ravindra Jadeja,10,2,28,3,2.80,38,2,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Mitchell Starc,8,0,31,1,3.87,28,2,0,3,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Josh Hazlewood,9,1,38,3,4.22,33,3,1,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Pat Cummins,6.2,0,33,0,5.21,19,2,1,1,1,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Glenn Maxwell,8,0,33,0,4.12,24,1,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Cameron Green,2,0,11,0,5.50,7,2,0,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Adam Zampa,8,0,53,0,6.62,13,4,0,0,0,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Kasun Rajitha,10,1,90,1,9.00,24,8,5,2,0,https://www.espncricinfo.com/cricketers/kasun-rajitha-499594,scorecard
Dilshan Madushanka,10,0,86,2,8.60,25,12,1,3,1,https://www.espncricinfo.com/cricketers/dilshan-madushanka-793007,scorecard
Dasun Shanaka,6,0,36,0,6.00,10,1,1,0,0,https://www.espncricinfo.com/cricketers/dasun-shanaka-437316,scorecard
Dhananjaya de Silva,4,0,39,0,9.75,9,4,2,1,0,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Matheesha Pathirana,10,0,95,1,9.50,22,10,2,5,0,https://www.espncricinfo.com/cricketers/matheesha-pathirana-1194795,scorecard
Dunith Wellalage,10,0,81,1,8.10,27,10,3,2,0,https://www.espncricinfo.com/cricketers/dunith-wellalage-1152427,scorecard
Lungi Ngidi,8,1,49,1,6.12,30,3,4,2,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Marco Jansen,10,0,92,2,9.20,31,10,6,3,0,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Kagiso Rabada,7.5,0,50,2,6.38,22,3,2,2,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Keshav Maharaj,10,0,62,2,6.20,33,6,2,2,0,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,scorecard
Gerald Coetzee,9,0,68,3,7.55,26,7,3,1,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Taskin Ahmed,6,0,32,1,5.33,23,3,1,1,0,https://www.espncricinfo.com/cricketers/taskin-ahmed-538506,scorecard
Shoriful Islam,6.2,1,34,2,5.36,23,5,0,2,0,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
Mustafizur Rahman,7,1,28,1,4.00,26,2,1,0,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Shakib Al Hasan,8,0,30,3,3.75,28,3,0,0,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mehidy Hasan Miraz,9,3,25,3,2.77,38,1,0,1,0,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Mahmudullah,1,0,7,0,7.00,3,1,0,0,0,https://www.espncricinfo.com/cricketers/mahmudullah-56025,scorecard
Fazalhaq Farooqi,5,0,19,1,3.80,22,2,0,2,0,https://www.espncricinfo.com/cricketers/fazalhaq-farooqi-974175,scorecard
Mujeeb Ur Rahman,7,0,30,0,4.28,26,3,1,0,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Naveen-ul-Haq,5.4,0,31,1,5.47,14,2,0,1,1,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Rashid Khan,9,0,48,0,5.33,24,5,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Mohammad Nabi,6,1,18,0,3.00,20,0,0,1,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Azmatullah Omarzai,2,0,9,1,4.50,7,1,0,0,0,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Aryan Dutt,10,0,48,1,4.80,37,7,0,2,0,https://www.espncricinfo.com/cricketers/aryan-dutt-1195672,scorecard
Logan van Beek,6,0,30,1,5.00,20,4,0,1,0,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,scorecard
Colin Ackermann,8,1,39,2,4.87,26,1,2,0,0,https://www.espncricinfo.com/cricketers/colin-ackermann-379774,scorecard
Paul van Meekeren,6,0,40,1,6.66,16,5,0,2,0,https://www.espncricinfo.com/cricketers/paul-van-meekeren-348109,scorecard
Bas de Leede,9,0,62,4,6.88,22,9,0,3,0,https://www.espncricinfo.com/cricketers/bas-de-leede-1036191,scorecard
Roelof van der Merwe,6,0,36,0,6.00,14,2,1,0,1,https://www.espncricinfo.com/cricketers/roelof-van-der-merwe-47850,scorecard
Vikramjit Singh,2,0,16,0,8.00,5,3,0,0,0,https://www.espncricinfo.com/cricketers/vikramjit-singh-1153767,scorecard
Saqib Zulfiqar,2,0,15,0,7.50,3,2,0,0,0,https://www.espncricinfo.com/cricketers/saqib-zulfiqar-526481,scorecard
Shaheen Shah Afridi,7,0,37,1,5.28,26,5,0,2,0,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Hasan Ali,7,1,33,2,4.71,31,6,0,4,0,https://www.espncricinfo.com/cricketers/hasan-ali-681305,scorecard
Haris Rauf,9,0,43,3,4.77,33,5,1,2,0,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,scorecard
Iftikhar Ahmed,3,0,16,1,5.33,7,1,0,0,0,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,scorecard
Mohammad Nawaz,7,0,31,1,4.42,23,2,1,0,0,https://www.espncricinfo.com/cricketers/mohammad-nawaz-348148,scorecard
Shadab Khan,8,0,45,1,5.62,23,1,2,1,0,https://www.espncricinfo.com/cricketers/shadab-khan-922943,scorecard
Trent Boult,10,1,48,1,4.80,34,3,2,1,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Matt Henry,10,1,48,3,4.80,31,6,0,0,0,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Mitchell Santner,10,0,37,2,3.70,26,0,0,1,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
James Neesham,7,0,56,0,8.00,15,5,2,2,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Rachin Ravindra,10,0,76,1,7.60,14,6,2,0,0,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Glenn Phillips,3,0,17,2,5.66,5,1,0,0,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Chris Woakes,6,0,45,0,7.50,18,7,1,0,0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Sam Curran,6,2,47,1,7.83,17,6,1,2,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Mark Wood,5,0,55,0,11.00,9,7,2,1,0,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Moeen Ali,9.2,0,60,0,6.42,20,2,3,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Adil Rashid,7,0,47,0,6.71,15,4,1,0,0,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Liam Livingstone,3,0,24,0,8.00,7,4,0,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
