batsmanName,runs,balls,minutes,4s,6s,SR,player_link,match_id
Mustafizur Rahman,20,35,34,2,1,57.14,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Shoriful Islam,0,0,1,0,0,-,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
David Warner,81,65,77,5,6,124.61,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Travis Head,109,67,94,10,7,162.68,https://www.espncricinfo.com/cricketers/travis-head-530011,scorecard
Mitchell Marsh,36,51,65,2,0,70.58,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Steven Smith,18,17,19,2,0,105.88,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Marnus Labuschagne,18,26,36,2,0,69.23,https://www.espncricinfo.com/cricketers/marnus-labuschagne-787987,scorecard
Glenn Maxwell,41,24,37,5,2,170.83,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Josh Inglis †,38,28,48,4,1,135.71,https://www.espncricinfo.com/cricketers/josh-inglis-662235,scorecard
Pat Cummins (c),37,14,23,2,4,264.28,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Mitchell Starc,1,3,7,0,0,33.33,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Adam Zampa,0,3,2,0,0,0.00,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Josh Hazlewood,0,0,1,0,0,-,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Devon Conway,28,17,35,6,0,164.70,https://www.espncricinfo.com/cricketers/devon-conway-379140,scorecard
Will Young,32,37,44,4,1,86.48,https://www.espncricinfo.com/cricketers/will-young-547749,scorecard
Rachin Ravindra,116,89,137,9,5,130.33,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Daryl Mitchell,54,51,59,6,1,105.88,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Tom Latham (c)†,21,22,29,2,0,95.45,https://www.espncricinfo.com/cricketers/tom-latham-388802,scorecard
Glenn Phillips,12,16,21,1,0,75.00,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
James Neesham,58,39,64,3,3,148.71,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Mitchell Santner,17,12,13,1,1,141.66,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Matt Henry,9,8,14,1,0,112.50,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Trent Boult,10,8,21,0,1,125.00,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Lockie Ferguson,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Abdullah Shafique,9,17,21,1,0,52.94,https://www.espncricinfo.com/cricketers/abdullah-shafique-922941,scorecard
Imam-ul-Haq,12,18,35,2,0,66.66,https://www.espncricinfo.com/cricketers/imam-ul-haq-568276,scorecard
Babar Azam (c),50,65,100,4,1,76.92,https://www.espncricinfo.com/cricketers/babar-azam-348144,scorecard
Mohammad Rizwan †,31,27,35,4,1,114.81,https://www.espncricinfo.com/cricketers/mohammad-rizwan-323389,scorecard
Iftikhar Ahmed,21,31,38,1,1,67.74,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,scorecard
Saud Shakeel,52,52,81,7,0,100.00,https://www.espncricinfo.com/cricketers/saud-shakeel-652687,scorecard
Shadab Khan,43,36,53,3,2,119.44,https://www.espncricinfo.com/cricketers/shadab-khan-922943,scorecard
Mohammad Nawaz,24,24,32,1,2,100.00,https://www.espncricinfo.com/cricketers/mohammad-nawaz-348148,scorecard
Shaheen Shah Afridi,2,4,10,0,0,50.00,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Mohammad Wasim,7,9,13,0,1,77.77,https://www.espncricinfo.com/cricketers/mohammad-wasim-1185538,scorecard
Haris Rauf,0,1,5,0,0,0.00,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,scorecard
Temba Bavuma (c),28,27,49,4,1,103.70,https://www.espncricinfo.com/cricketers/temba-bavuma-372116,scorecard
Quinton de Kock †,24,14,19,5,0,171.42,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Rassie van der Dussen,21,39,71,0,0,53.84,https://www.espncricinfo.com/cricketers/rassie-van-der-dussen-337790,scorecard
Aiden Markram,91,93,151,7,3,97.84,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Heinrich Klaasen,12,10,12,0,1,120.00,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
David Miller,29,33,55,2,2,87.87,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Marco Jansen,20,14,18,2,1,142.85,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Gerald Coetzee,10,13,23,0,0,76.92,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Keshav Maharaj,7,21,44,1,0,33.33,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,scorecard
Lungi Ngidi,4,14,24,0,0,28.57,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Tabraiz Shamsi,4,6,14,0,0,66.66,https://www.espncricinfo.com/cricketers/tabraiz-shamsi-379145,scorecard
Jonny Bairstow,30,31,64,3,0,96.77,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Dawid Malan,28,25,32,6,0,112.00,https://www.espncricinfo.com/cricketers/dawid-malan-236489,scorecard
Joe Root,3,10,14,0,0,30.00,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Ben Stokes,43,73,98,6,0,58.90,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Jos Buttler (c)†,8,6,6,1,0,133.33,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Liam Livingstone,1,6,9,0,0,16.66,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Moeen Ali,15,15,33,1,0,100.00,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Chris Woakes,0,4,8,0,0,0.00,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
David Willey,14,17,34,1,1,82.35,https://www.espncricinfo.com/cricketers/david-willey-308251,scorecard
Adil Rashid,2,7,7,0,0,28.57,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Mark Wood,5,6,6,1,0,83.33,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Pathum Nissanka,77,83,110,7,2,92.77,https://www.espncricinfo.com/cricketers/pathum-nissanka-1028655,scorecard
Kusal Perera,4,5,8,1,0,80.00,https://www.espncricinfo.com/cricketers/kusal-perera-300631,scorecard
Kusal Mendis (c)†,11,12,15,2,0,91.66,https://www.espncricinfo.com/cricketers/kusal-mendis-629074,scorecard
Sadeera Samarawickrama,65,54,84,7,1,120.37,https://www.espncricinfo.com/cricketers/sadeera-samarawickrama-629076,scorecard
Mitchell Marsh,9,15,15,2,0,60.00,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
David Warner,104,93,182,11,3,111.82,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Steven Smith,71,68,88,9,1,104.41,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Marnus Labuschagne,62,47,60,7,2,131.91,https://www.espncricinfo.com/cricketers/marnus-labuschagne-787987,scorecard
Josh Inglis †,14,12,12,1,1,116.66,https://www.espncricinfo.com/cricketers/josh-inglis-662235,scorecard
Glenn Maxwell,106,44,53,9,8,240.90,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Cameron Green,8,11,15,1,0,72.72,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Pat Cummins (c),12,9,39,2,0,133.33,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Mitchell Starc,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Adam Zampa,1,1,2,0,0,100.00,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Vikramjit Singh,25,25,28,6,0,100.00,https://www.espncricinfo.com/cricketers/vikramjit-singh-1153767,scorecard
Max O'Dowd,6,9,21,1,0,66.66,https://www.espncricinfo.com/cricketers/max-o-dowd-643197,scorecard
Colin Ackermann,10,11,21,2,0,90.90,https://www.espncricinfo.com/cricketers/colin-ackermann-379774,scorecard
Sybrand Engelbrecht,11,21,36,1,0,52.38,https://www.espncricinfo.com/cricketers/sybrand-engelbrecht-315035,scorecard
Bas de Leede,4,7,7,1,0,57.14,https://www.espncricinfo.com/cricketers/bas-de-leede-1036191,scorecard
Scott Edwards (c)†,12,22,53,0,0,54.54,https://www.espncricinfo.com/cricketers/scott-edwards-1127317,scorecard
Teja Nidamanuru,14,18,19,2,0,77.77,https://www.espncricinfo.com/cricketers/teja-nidamanuru-1129328,scorecard
Logan van Beek,0,3,3,0,0,0.00,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,scorecard
Roelof van der Merwe,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/roelof-van-der-merwe-47850,scorecard
Aryan Dutt,1,8,9,0,0,12.50,https://www.espncricinfo.com/cricketers/aryan-dutt-1195672,scorecard
Paul van Meekeren,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/paul-van-meekeren-348109,scorecard
Quinton de Kock †,174,140,192,15,7,124.28,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Reeza Hendricks,12,19,24,1,0,63.15,https://www.espncricinfo.com/cricketers/reeza-hendricks-269280,scorecard
Rassie van der Dussen,1,7,6,0,0,14.28,https://www.espncricinfo.com/cricketers/rassie-van-der-dussen-337790,scorecard
Aiden Markram (c),60,69,84,7,0,86.95,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Heinrich Klaasen,90,49,94,2,8,183.67,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
David Miller,34,15,26,1,4,226.66,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Marco Jansen,1,1,3,0,0,100.00,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Tanzid Hasan,12,17,30,1,0,70.58,https://www.espncricinfo.com/cricketers/tanzid-hasan-990023,scorecard
Litton Das,22,44,78,3,1,50.00,https://www.espncricinfo.com/cricketers/litton-das-536936,scorecard
Najmul Hossain Shanto,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/najmul-hossain-shanto-629058,scorecard
Shakib Al Hasan (c),1,4,4,0,0,25.00,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Mushfiqur Rahim †,8,17,24,1,0,47.05,https://www.espncricinfo.com/cricketers/mushfiqur-rahim-56029,scorecard
Mahmudullah,111,111,150,11,4,100.00,https://www.espncricinfo.com/cricketers/mahmudullah-56025,scorecard
Mehidy Hasan Miraz,11,19,26,1,0,57.89,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Nasum Ahmed,19,19,27,3,0,100.00,https://www.espncricinfo.com/cricketers/nasum-ahmed-348049,scorecard
Hasan Mahmud,15,25,32,2,0,60.00,https://www.espncricinfo.com/cricketers/hasan-mahmud-926629,scorecard
Mustafizur Rahman,11,21,51,2,0,52.38,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Shoriful Islam,6,4,4,1,0,150.00,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
Abdullah Shafique,58,75,89,5,2,77.33,https://www.espncricinfo.com/cricketers/abdullah-shafique-922941,scorecard
Imam-ul-Haq,17,22,44,2,0,77.27,https://www.espncricinfo.com/cricketers/imam-ul-haq-568276,scorecard
Babar Azam (c),74,92,121,4,1,80.43,https://www.espncricinfo.com/cricketers/babar-azam-348144,scorecard
Mohammad Rizwan †,8,10,8,0,1,80.00,https://www.espncricinfo.com/cricketers/mohammad-rizwan-323389,scorecard
Saud Shakeel,25,34,35,3,0,73.52,https://www.espncricinfo.com/cricketers/saud-shakeel-652687,scorecard
Shadab Khan,40,38,75,1,1,105.26,https://www.espncricinfo.com/cricketers/shadab-khan-922943,scorecard
Iftikhar Ahmed,40,27,40,2,4,148.14,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,scorecard
Shaheen Shah Afridi,3,3,4,0,0,100.00,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Rahmanullah Gurbaz,65,53,91,9,1,122.64,https://www.espncricinfo.com/cricketers/rahmanullah-gurbaz-974087,scorecard
Ibrahim Zadran,87,113,146,10,0,76.99,https://www.espncricinfo.com/cricketers/ibrahim-zadran-921509,scorecard
Rahmat Shah,77,84,129,5,2,91.66,https://www.espncricinfo.com/cricketers/rahmat-shah-533956,scorecard
Hashmatullah Shahidi (c),48,45,74,4,0,106.66,https://www.espncricinfo.com/cricketers/hashmatullah-shahidi-440970,scorecard
Devon Conway,0,9,16,0,0,0.00,https://www.espncricinfo.com/cricketers/devon-conway-379140,scorecard
Will Young,17,27,41,3,0,62.96,https://www.espncricinfo.com/cricketers/will-young-547749,scorecard
Rachin Ravindra,75,87,133,6,1,86.20,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Daryl Mitchell,130,127,192,9,5,102.36,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Tom Latham (c)†,5,7,16,1,0,71.42,https://www.espncricinfo.com/cricketers/tom-latham-388802,scorecard
Glenn Phillips,23,26,36,0,1,88.46,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Mark Chapman,6,8,11,0,0,75.00,https://www.espncricinfo.com/cricketers/mark-chapman-438563,scorecard
Mitchell Santner,1,2,3,0,0,50.00,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Matt Henry,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Lockie Ferguson,1,5,12,0,0,20.00,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Trent Boult,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Rohit Sharma (c),46,40,44,4,4,115.00,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Shubman Gill,26,31,53,5,0,83.87,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Virat Kohli,95,104,154,8,2,91.34,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Shreyas Iyer,33,29,32,6,0,113.79,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
KL Rahul †,27,35,43,3,0,77.14,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Suryakumar Yadav,2,4,8,0,0,50.00,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Ravindra Jadeja,39,44,63,3,1,88.63,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Mohammed Shami,1,1,2,0,0,100.00,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Quinton de Kock †,4,2,3,1,0,200.00,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Reeza Hendricks,85,75,111,9,3,113.33,https://www.espncricinfo.com/cricketers/reeza-hendricks-269280,scorecard
Rassie van der Dussen,60,61,86,8,0,98.36,https://www.espncricinfo.com/cricketers/rassie-van-der-dussen-337790,scorecard
Aiden Markram (c),42,44,63,4,0,95.45,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Heinrich Klaasen,109,67,119,12,4,162.68,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
David Miller,5,6,7,1,0,83.33,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Marco Jansen,75,42,72,3,6,178.57,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Gerald Coetzee,3,3,2,0,0,100.00,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Keshav Maharaj,1,1,1,0,0,100.00,https://www.espncricinfo.com/cricketers/keshav-maharaj-267724,scorecard
Jonny Bairstow,10,12,13,1,1,83.33,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Dawid Malan,6,11,30,1,0,54.54,https://www.espncricinfo.com/cricketers/dawid-malan-236489,scorecard
Joe Root,2,6,9,0,0,33.33,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Ben Stokes,5,8,20,1,0,62.50,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Harry Brook,17,25,33,2,1,68.00,https://www.espncricinfo.com/cricketers/harry-brook-911707,scorecard
Jos Buttler (c)†,15,7,14,2,1,214.28,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
David Willey,12,12,24,1,1,100.00,https://www.espncricinfo.com/cricketers/david-willey-308251,scorecard
Adil Rashid,10,14,14,1,0,71.42,https://www.espncricinfo.com/cricketers/adil-rashid-244497,scorecard
Gus Atkinson,35,21,31,7,0,166.66,https://www.espncricinfo.com/cricketers/gus-atkinson-1039481,scorecard
Mark Wood,43,17,25,2,5,252.94,https://www.espncricinfo.com/cricketers/mark-wood-351588,scorecard
Reece Topley,-,-,-,-,-,-,https://www.espncricinfo.com/cricketers/reece-topley-461632,scorecard
Vikramjit Singh,4,13,17,1,0,30.76,https://www.espncricinfo.com/cricketers/vikramjit-singh-1153767,scorecard
Max O'Dowd,16,27,50,1,1,59.25,https://www.espncricinfo.com/cricketers/max-o-dowd-643197,scorecard
Colin Ackermann,29,31,42,5,0,93.54,https://www.espncricinfo.com/cricketers/colin-ackermann-379774,scorecard
Bas de Leede,6,21,33,0,0,28.57,https://www.espncricinfo.com/cricketers/bas-de-leede-1036191,scorecard
Teja Nidamanuru,9,16,32,0,0,56.25,https://www.espncricinfo.com/cricketers/teja-nidamanuru-1129328,scorecard
Scott Edwards (c)†,16,16,22,0,0,100.00,https://www.espncricinfo.com/cricketers/scott-edwards-1127317,scorecard
Sybrand Engelbrecht,70,82,100,4,1,85.36,https://www.espncricinfo.com/cricketers/sybrand-engelbrecht-315035,scorecard
Logan van Beek,59,75,108,1,1,78.66,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,scorecard
Roelof van der Merwe,7,7,12,0,0,100.00,https://www.espncricinfo.com/cricketers/roelof-van-der-merwe-47850,scorecard
Aryan Dutt,9,6,14,1,0,150.00,https://www.espncricinfo.com/cricketers/aryan-dutt-1195672,scorecard
Paul van Meekeren,4,5,6,0,0,80.00,https://www.espncricinfo.com/cricketers/paul-van-meekeren-348109,scorecard
Pathum Nissanka,54,52,69,9,0,103.84,https://www.espncricinfo.com/cricketers/pathum-nissanka-1028655,scorecard
Kusal Perera,5,8,17,1,0,62.50,https://www.espncricinfo.com/cricketers/kusal-perera-300631,scorecard
Kusal Mendis (c)†,11,17,22,2,0,64.70,https://www.espncricinfo.com/cricketers/kusal-mendis-629074,scorecard
Sadeera Samarawickrama,91,107,168,7,0,85.04,https://www.espncricinfo.com/cricketers/sadeera-samarawickrama-629076,scorecard
Charith Asalanka,44,66,70,2,1,66.66,https://www.espncricinfo.com/cricketers/charith-asalanka-784367,scorecard
Dhananjaya de Silva,30,37,57,1,2,81.08,https://www.espncricinfo.com/cricketers/dhananjaya-de-silva-465793,scorecard
Dushan Hemantha,4,3,7,1,0,133.33,https://www.espncricinfo.com/cricketers/dushan-hemantha-721041,scorecard
David Warner,163,124,180,14,9,131.45,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Mitchell Marsh,121,108,139,10,9,112.03,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Glenn Maxwell,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Steven Smith,7,9,17,0,0,77.77,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Marcus Stoinis,21,24,46,1,1,87.50,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Josh Inglis †,13,9,10,3,0,144.44,https://www.espncricinfo.com/cricketers/josh-inglis-662235,scorecard
Marnus Labuschagne,8,12,23,1,0,66.66,https://www.espncricinfo.com/cricketers/marnus-labuschagne-787987,scorecard
Pat Cummins (c),6,8,17,0,0,75.00,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Mitchell Starc,2,3,3,0,0,66.66,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Josh Hazlewood,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Adam Zampa,1,1,4,0,0,100.00,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Abdullah Shafique,64,61,93,7,2,104.91,https://www.espncricinfo.com/cricketers/abdullah-shafique-922941,scorecard
Imam-ul-Haq,70,71,107,10,0,98.59,https://www.espncricinfo.com/cricketers/imam-ul-haq-568276,scorecard
Babar Azam (c),18,14,27,3,0,128.57,https://www.espncricinfo.com/cricketers/babar-azam-348144,scorecard
Mohammad Rizwan †,46,40,84,5,0,115.00,https://www.espncricinfo.com/cricketers/mohammad-rizwan-323389,scorecard
Saud Shakeel,30,31,37,5,0,96.77,https://www.espncricinfo.com/cricketers/saud-shakeel-652687,scorecard
Iftikhar Ahmed,26,20,22,0,3,130.00,https://www.espncricinfo.com/cricketers/iftikhar-ahmed-480603,scorecard
Mohammad Nawaz,14,16,19,0,1,87.50,https://www.espncricinfo.com/cricketers/mohammad-nawaz-348148,scorecard
Usama Mir,0,3,4,0,0,0.00,https://www.espncricinfo.com/cricketers/usama-mir-647667,scorecard
Shaheen Shah Afridi,10,8,17,2,0,125.00,https://www.espncricinfo.com/cricketers/shaheen-shah-afridi-1072470,scorecard
Hasan Ali,8,8,7,2,0,100.00,https://www.espncricinfo.com/cricketers/hasan-ali-681305,scorecard
Haris Rauf,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/haris-rauf-1161606,scorecard
Tanzid Hasan,51,43,75,5,3,118.60,https://www.espncricinfo.com/cricketers/tanzid-hasan-990023,scorecard
Litton Das,66,82,124,7,0,80.48,https://www.espncricinfo.com/cricketers/litton-das-536936,scorecard
Najmul Hossain Shanto (c),8,17,18,0,0,47.05,https://www.espncricinfo.com/cricketers/najmul-hossain-shanto-629058,scorecard
Mehidy Hasan Miraz,3,13,15,0,0,23.07,https://www.espncricinfo.com/cricketers/mehidy-hasan-miraz-629063,scorecard
Towhid Hridoy,16,35,54,0,0,45.71,https://www.espncricinfo.com/cricketers/towhid-hridoy-990031,scorecard
Mushfiqur Rahim †,38,46,60,1,1,82.60,https://www.espncricinfo.com/cricketers/mushfiqur-rahim-56029,scorecard
Mahmudullah,46,36,60,3,3,127.77,https://www.espncricinfo.com/cricketers/mahmudullah-56025,scorecard
Nasum Ahmed,14,18,21,2,0,77.77,https://www.espncricinfo.com/cricketers/nasum-ahmed-348049,scorecard
Mustafizur Rahman,1,7,19,0,0,14.28,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Shoriful Islam,7,3,2,0,1,233.33,https://www.espncricinfo.com/cricketers/shoriful-islam-990039,scorecard
Rohit Sharma (c),48,40,51,7,2,120.00,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Shubman Gill,53,55,80,5,2,96.36,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Virat Kohli,103,97,113,6,4,106.18,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Shreyas Iyer,19,25,38,2,0,76.00,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
KL Rahul †,34,34,44,3,1,100.00,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Devon Conway,20,18,27,3,0,111.11,https://www.espncricinfo.com/cricketers/devon-conway-379140,scorecard
Will Young,54,64,98,4,3,84.37,https://www.espncricinfo.com/cricketers/will-young-547749,scorecard
Rachin Ravindra,32,41,64,2,1,78.04,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Daryl Mitchell,1,7,6,0,0,14.28,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Tom Latham (c)†,68,74,114,3,2,91.89,https://www.espncricinfo.com/cricketers/tom-latham-388802,scorecard
Glenn Phillips,71,80,109,4,4,88.75,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Mark Chapman,25,12,15,2,1,208.33,https://www.espncricinfo.com/cricketers/mark-chapman-438563,scorecard
Mitchell Santner,7,5,13,1,0,140.00,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Rahmanullah Gurbaz,11,21,24,0,1,52.38,https://www.espncricinfo.com/cricketers/rahmanullah-gurbaz-974087,scorecard
Ibrahim Zadran,14,15,27,2,0,93.33,https://www.espncricinfo.com/cricketers/ibrahim-zadran-921509,scorecard
Rahmat Shah,36,62,86,1,0,58.06,https://www.espncricinfo.com/cricketers/rahmat-shah-533956,scorecard
Hashmatullah Shahidi (c),8,29,30,1,0,27.58,https://www.espncricinfo.com/cricketers/hashmatullah-shahidi-440970,scorecard
Azmatullah Omarzai,27,32,39,2,0,84.37,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Ikram Alikhil †,19,21,42,3,0,90.47,https://www.espncricinfo.com/cricketers/ikram-alikhil-935553,scorecard
Mohammad Nabi,7,9,10,1,0,77.77,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Rashid Khan,8,13,10,0,1,61.53,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Mujeeb Ur Rahman,4,3,2,1,0,133.33,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Naveen-ul-Haq,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Fazalhaq Farooqi,0,2,1,0,0,0.00,https://www.espncricinfo.com/cricketers/fazalhaq-farooqi-974175,scorecard
Vikramjit Singh,2,16,28,0,0,12.50,https://www.espncricinfo.com/cricketers/vikramjit-singh-1153767,scorecard
Max O'Dowd,18,25,33,4,0,72.00,https://www.espncricinfo.com/cricketers/max-o-dowd-643197,scorecard
Colin Ackermann,12,25,40,1,0,48.00,https://www.espncricinfo.com/cricketers/colin-ackermann-379774,scorecard
Bas de Leede,2,7,16,0,0,28.57,https://www.espncricinfo.com/cricketers/bas-de-leede-1036191,scorecard
Sybrand Engelbrecht,19,37,41,1,1,51.35,https://www.espncricinfo.com/cricketers/sybrand-engelbrecht-315035,scorecard
Teja Nidamanuru,20,25,56,3,0,80.00,https://www.espncricinfo.com/cricketers/teja-nidamanuru-1129328,scorecard
Scott Edwards (c)†,78,69,102,10,1,113.04,https://www.espncricinfo.com/cricketers/scott-edwards-1127317,scorecard
Logan van Beek,10,27,22,1,0,37.03,https://www.espncricinfo.com/cricketers/logan-van-beek-440522,scorecard
Roelof van der Merwe,29,19,30,3,1,152.63,https://www.espncricinfo.com/cricketers/roelof-van-der-merwe-47850,scorecard
Aryan Dutt,23,9,14,0,3,255.55,https://www.espncricinfo.com/cricketers/aryan-dutt-1195672,scorecard
Temba Bavuma (c),16,31,35,2,1,51.61,https://www.espncricinfo.com/cricketers/temba-bavuma-372116,scorecard
Quinton de Kock †,20,22,28,3,0,90.90,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Rassie van der Dussen,4,7,16,0,0,57.14,https://www.espncricinfo.com/cricketers/rassie-van-der-dussen-337790,scorecard
Aiden Markram,1,3,4,0,0,33.33,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Heinrich Klaasen,28,28,36,4,0,100.00,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
