bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,inningbowled,avg_bowling_economy,bowling SR,avg_bowling_strike,bowling_avg,average_bowling_avg,dot_ball_percentage,average_dot_ball_%
Deepak Hooda,3.0,0,15,1,5.0,9,0,1,0,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,7,9.5,18.0,15.0,15.0,17.5,50.0,27.38
Deepak Hooda,4.0,0,22,0,5.5,12,1,1,0,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,7,9.5,0.0,15.0,0.0,17.5,50.0,27.38
Dhawal Kulkarni,4.0,0,48,0,12.0,7,3,4,2,0,https://www.espncricinfo.com/cricketers/dhawal-kulkarni-277955,1,12.0,0.0,0.0,0.0,0.0,29.17,29.17
Dwayne Bravo,4.0,0,25,3,6.25,11,3,0,2,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,11,8.45,8.0,14.71,8.33,18.98,45.83,35.77
Dwayne Bravo,3.0,0,28,1,9.33,8,0,2,5,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,11,8.45,18.0,14.71,28.0,18.98,44.44,35.77
Dwayne Bravo,4.0,0,24,3,6.0,10,1,1,1,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,11,8.45,8.0,14.71,8.0,18.98,41.67,35.77
Dwayne Bravo,2.0,0,32,0,16.0,0,0,3,2,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,11,8.45,0.0,14.71,0.0,18.98,0.0,35.77
Dwayne Bravo,4.0,0,17,2,4.25,10,0,0,3,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,11,8.45,12.0,14.71,8.5,18.98,41.67,35.77
Dwayne Bravo,2.0,0,19,0,9.5,4,0,2,0,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,11,8.45,0.0,14.71,0.0,18.98,33.33,35.77
Dwayne Bravo,4.0,0,29,1,7.25,9,1,2,0,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,11,8.45,24.0,14.71,29.0,18.98,37.5,35.77
Dwayne Bravo,3.0,0,31,1,10.33,4,3,1,2,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,11,8.45,18.0,14.71,31.0,18.98,22.22,35.77
Dwayne Bravo,4.0,0,28,1,7.0,7,3,0,1,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,11,8.45,24.0,14.71,28.0,18.98,29.17,35.77
Dwayne Bravo,2.0,0,10,1,5.0,6,1,0,0,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,11,8.45,12.0,14.71,10.0,18.98,50.0,35.77
Dwayne Bravo,1.4,0,20,1,12.0,4,3,0,3,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,11,8.45,8.4,14.71,20.0,18.98,47.62,35.77
Fabian Allen,3.0,0,30,0,10.0,2,3,1,0,0,https://www.espncricinfo.com/cricketers/fabian-allen-670013,3,8.33,0.0,24.0,0.0,22.0,11.11,28.7
Fabian Allen,4.0,1,22,1,5.5,13,1,1,1,0,https://www.espncricinfo.com/cricketers/fabian-allen-670013,3,8.33,24.0,24.0,22.0,22.0,54.17,28.7
Fabian Allen,4.0,0,38,0,9.5,5,3,2,0,0,https://www.espncricinfo.com/cricketers/fabian-allen-670013,3,8.33,0.0,24.0,0.0,22.0,20.83,28.7
George Garton,3.0,0,30,1,10.0,9,1,3,1,0,https://www.espncricinfo.com/cricketers/george-garton-643433,5,9.51,18.0,18.0,30.0,28.67,50.0,34.44
George Garton,4.0,0,27,1,6.75,10,1,1,2,1,https://www.espncricinfo.com/cricketers/george-garton-643433,5,9.51,24.0,18.0,27.0,28.67,41.67,34.44
George Garton,3.0,0,29,0,9.66,4,3,1,0,0,https://www.espncricinfo.com/cricketers/george-garton-643433,5,9.51,0.0,18.0,0.0,28.67,22.22,34.44
George Garton,3.0,0,20,0,6.66,6,2,0,0,1,https://www.espncricinfo.com/cricketers/george-garton-643433,5,9.51,0.0,18.0,0.0,28.67,33.33,34.44
George Garton,2.0,0,29,1,14.5,3,4,1,2,0,https://www.espncricinfo.com/cricketers/george-garton-643433,5,9.51,12.0,18.0,29.0,28.67,25.0,34.44
Glenn Maxwell,4.0,0,23,2,5.75,8,0,1,1,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,8.79,12.0,12.0,11.5,14.25,33.33,25.93
Glenn Maxwell,2.0,0,17,0,8.5,4,1,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,8.79,0.0,12.0,0.0,14.25,33.33,25.93
Glenn Maxwell,3.0,0,25,0,8.33,4,2,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,8.79,0.0,12.0,0.0,14.25,22.22,25.93
Glenn Maxwell,3.0,0,29,0,9.66,3,2,1,2,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,8.79,0.0,12.0,0.0,14.25,16.67,25.93
Glenn Maxwell,2.0,0,17,1,8.5,3,1,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,8.79,12.0,12.0,17.0,14.25,25.0,25.93
Glenn Maxwell,2.0,0,24,0,12.0,3,0,3,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,6,8.79,0.0,12.0,0.0,14.25,25.0,25.93
Glenn Phillips,1.0,0,3,0,3.0,3,0,0,0,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,2,10.0,0.0,6.0,0.0,17.0,50.0,33.33
Glenn Phillips,1.0,0,17,1,17.0,1,2,1,1,0,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,2,10.0,6.0,6.0,17.0,17.0,16.67,33.33
Harbhajan Singh,2.0,0,17,0,8.5,6,3,0,1,0,https://www.espncricinfo.com/cricketers/harbhajan-singh-29264,3,8.67,0.0,0.0,0.0,0.0,50.0,47.22
Harbhajan Singh,1.0,0,8,0,8.0,3,0,1,0,0,https://www.espncricinfo.com/cricketers/harbhajan-singh-29264,3,8.67,0.0,0.0,0.0,0.0,50.0,47.22
Harbhajan Singh,4.0,0,38,0,9.5,10,4,2,1,1,https://www.espncricinfo.com/cricketers/harbhajan-singh-29264,3,8.67,0.0,0.0,0.0,0.0,41.67,47.22
Harpreet Brar,4.0,0,22,0,5.5,12,2,0,2,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,7,6.57,0.0,14.67,0.0,14.11,50.0,36.71
Harpreet Brar,1.0,0,11,0,11.0,1,0,1,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,7,6.57,0.0,14.67,0.0,14.11,16.67,36.71
Harpreet Brar,4.0,1,19,3,4.75,15,1,1,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,7,6.57,8.0,14.67,6.33,14.11,62.5,36.71
Harpreet Brar,3.0,0,17,1,5.66,4,1,0,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,7,6.57,18.0,14.67,17.0,14.11,22.22,36.71
Harpreet Brar,4.0,0,26,0,6.5,14,0,3,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,7,6.57,0.0,14.67,0.0,14.11,58.33,36.71
Harpreet Brar,3.0,0,19,1,6.33,4,0,0,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,7,6.57,18.0,14.67,19.0,14.11,22.22,36.71
Harpreet Brar,4.0,0,25,0,6.25,6,0,0,1,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,7,6.57,0.0,14.67,0.0,14.11,25.0,36.71
Harshal Patel,3.1,0,25,2,7.89,7,3,0,1,2,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,9.3,10.23,12.5,13.35,37.63,36.09
Harshal Patel,4.0,0,37,2,9.25,5,4,0,2,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,12.0,10.23,18.5,13.35,20.83,36.09
Harshal Patel,3.1,0,17,4,5.36,10,1,0,3,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,4.65,10.23,4.25,13.35,53.76,36.09
Harshal Patel,4.0,0,47,3,11.75,8,6,2,3,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,8.0,10.23,15.67,13.35,33.33,36.09
Harshal Patel,4.0,0,53,0,13.25,5,6,3,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,0.0,10.23,0.0,13.35,20.83,36.09
Harshal Patel,4.0,0,27,5,6.75,12,2,1,0,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,4.8,10.23,5.4,13.35,50.0,36.09
Harshal Patel,4.0,0,17,2,4.25,7,0,0,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,12.0,10.23,8.5,13.35,29.17,36.09
Harshal Patel,4.0,0,51,3,12.75,9,2,5,1,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,8.0,10.23,17.0,13.35,37.5,36.09
Harshal Patel,4.0,0,27,0,6.75,10,0,2,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,0.0,10.23,0.0,13.35,41.67,36.09
Harshal Patel,4.0,0,34,1,8.5,8,1,2,3,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,24.0,10.23,34.0,13.35,33.33,36.09
Harshal Patel,4.0,0,19,2,4.75,10,1,0,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,12.0,10.23,9.5,13.35,41.67,36.09
Harshal Patel,4.0,0,33,3,8.25,8,4,0,0,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,8.0,10.23,11.0,13.35,33.33,36.09
Harshal Patel,4.0,0,34,3,8.5,10,4,1,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,8.0,10.23,11.33,13.35,41.67,36.09
Harshal Patel,2.0,0,13,0,6.5,3,1,0,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,0.0,10.23,0.0,13.35,25.0,36.09
Harshal Patel,4.0,0,25,2,6.25,10,2,0,0,2,https://www.espncricinfo.com/cricketers/harshal-patel-390481,15,8.05,12.0,10.23,12.5,13.35,41.67,36.09
Imran Tahir,4.0,0,16,2,4.0,14,1,0,2,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,1,4.0,12.0,12.0,8.0,8.0,58.33,58.33
Ishan Porel,4.0,0,39,1,9.75,10,6,1,2,0,https://www.espncricinfo.com/cricketers/ishan-porel-967603,1,9.75,24.0,24.0,39.0,39.0,41.67,41.67
Ishant Sharma,4.0,0,34,0,8.5,6,3,1,0,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,3,8.08,0.0,24.0,0.0,26.0,25.0,36.11
Ishant Sharma,4.0,1,26,1,6.5,11,2,1,0,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,3,8.08,24.0,24.0,26.0,26.0,45.83,36.11
Ishant Sharma,4.0,1,37,0,9.25,9,2,3,0,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,3,8.08,0.0,24.0,0.0,26.0,37.5,36.11
Jagadeesha Suchith,4.0,0,21,0,5.25,9,2,0,0,0,https://www.espncricinfo.com/cricketers/jagadeesha-suchith-527663,2,10.12,0.0,0.0,0.0,0.0,37.5,24.31
Jagadeesha Suchith,3.0,0,45,0,15.0,2,7,1,0,0,https://www.espncricinfo.com/cricketers/jagadeesha-suchith-527663,2,10.12,0.0,0.0,0.0,0.0,11.11,24.31
Jalaj Saxena,3.0,0,27,0,9.0,5,4,0,0,0,https://www.espncricinfo.com/cricketers/jalaj-saxena-237199,1,9.0,0.0,0.0,0.0,0.0,27.78,27.78
James Neesham,2.0,0,26,0,13.0,3,2,2,0,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,3,8.44,0.0,8.5,0.0,9.0,25.0,35.65
James Neesham,4.0,0,12,3,3.0,13,0,0,0,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,3,8.44,8.0,8.5,4.0,9.0,54.17,35.65
James Neesham,3.0,0,28,2,9.33,5,3,1,0,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,3,8.44,9.0,8.5,14.0,9.0,27.78,35.65
Jason Holder,4.0,0,27,1,6.75,11,3,0,2,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,7.76,24.0,11.0,27.0,13.56,45.83,39.73
Jason Holder,4.0,0,30,3,7.5,13,2,1,4,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,7.76,8.0,11.0,10.0,13.56,54.17,39.73
Jason Holder,4.0,0,32,2,8.0,8,5,0,0,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,7.76,12.0,11.0,16.0,13.56,33.33,39.73
Jason Holder,4.0,0,19,3,4.75,9,0,0,1,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,7.76,8.0,11.0,6.33,13.56,37.5,39.73
Jason Holder,4.0,0,27,0,6.75,7,1,1,1,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,7.76,0.0,11.0,0.0,13.56,29.17,39.73
Jason Holder,3.5,0,33,0,8.6,9,4,1,1,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,7.76,0.0,11.0,0.0,13.56,42.86,39.73
Jason Holder,4.0,0,27,3,6.75,9,3,0,0,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,7.76,8.0,11.0,9.0,13.56,37.5,39.73
Jason Holder,4.0,0,52,4,13.0,9,6,2,3,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,7.76,6.0,11.0,13.0,13.56,37.5,39.73
Jasprit Bumrah,4.0,0,56,1,14.0,5,4,4,2,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,24.0,16.33,56.0,20.03,20.83,43.15
Jasprit Bumrah,4.0,0,29,1,7.25,10,3,1,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,24.0,16.33,29.0,20.03,41.67,43.15
Jasprit Bumrah,4.0,0,26,2,6.5,10,2,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,12.0,16.33,13.0,20.03,41.67,43.15
Jasprit Bumrah,4.0,0,28,0,7.0,9,4,0,0,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,0.0,16.33,0.0,20.03,37.5,43.15
Jasprit Bumrah,4.0,0,33,2,8.25,11,1,2,2,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,12.0,16.33,16.5,20.03,45.83,43.15
Jasprit Bumrah,3.0,0,21,0,7.0,9,2,1,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,0.0,16.33,0.0,20.03,50.0,43.15
Jasprit Bumrah,4.0,0,36,3,9.0,12,4,2,2,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,8.0,16.33,12.0,20.03,50.0,43.15
Jasprit Bumrah,4.0,0,14,2,3.5,18,2,0,0,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,12.0,16.33,7.0,20.03,75.0,43.15
Jasprit Bumrah,4.0,0,43,3,10.75,8,5,1,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,8.0,16.33,14.33,20.03,33.33,43.15
Jasprit Bumrah,4.0,0,39,2,9.75,8,4,0,3,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,12.0,16.33,19.5,20.03,33.33,43.15
Jasprit Bumrah,4.0,0,14,1,3.5,12,0,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,24.0,16.33,14.0,20.03,50.0,43.15
Jasprit Bumrah,4.0,0,32,1,8.0,7,2,0,2,2,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,24.0,16.33,32.0,20.03,29.17,43.15
Jasprit Bumrah,4.0,0,15,1,3.75,12,1,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,24.0,16.33,15.0,20.03,50.0,43.15
Jasprit Bumrah,4.0,0,24,2,6.0,11,2,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,14,7.45,12.0,16.33,12.0,20.03,45.83,43.15
Jayant Yadav,4.0,0,31,1,7.75,9,2,1,1,0,https://www.espncricinfo.com/cricketers/jayant-yadav-447587,5,7.97,24.0,24.0,31.0,28.0,37.5,42.5
Jayant Yadav,2.0,0,17,0,8.5,6,2,1,0,0,https://www.espncricinfo.com/cricketers/jayant-yadav-447587,5,7.97,0.0,24.0,0.0,28.0,50.0,42.5
Jayant Yadav,4.0,0,25,1,6.25,10,3,0,0,0,https://www.espncricinfo.com/cricketers/jayant-yadav-447587,5,7.97,24.0,24.0,25.0,28.0,41.67,42.5
Jayant Yadav,4.0,0,20,0,5.0,16,2,1,0,0,https://www.espncricinfo.com/cricketers/jayant-yadav-447587,5,7.97,0.0,24.0,0.0,28.0,66.67,42.5
Jayant Yadav,3.0,0,37,0,12.33,3,1,3,3,0,https://www.espncricinfo.com/cricketers/jayant-yadav-447587,5,7.97,0.0,24.0,0.0,28.0,16.67,42.5
Jaydev Unadkat,4.0,0,15,3,3.75,15,2,0,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,6,7.83,8.0,16.0,5.0,15.0,62.5,38.89
Jaydev Unadkat,4.0,0,25,1,6.25,11,2,1,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,6,7.83,24.0,16.0,25.0,15.0,45.83,38.89
Jaydev Unadkat,2.0,0,20,0,10.0,4,2,1,1,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,6,7.83,0.0,16.0,0.0,15.0,33.33,38.89
Jaydev Unadkat,4.0,0,35,0,8.75,8,2,2,1,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,6,7.83,0.0,16.0,0.0,15.0,33.33,38.89
Jaydev Unadkat,4.0,0,40,0,10.0,7,6,1,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,6,7.83,0.0,16.0,0.0,15.0,29.17,38.89
Jaydev Unadkat,4.0,0,33,0,8.25,7,3,1,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,6,7.83,0.0,16.0,0.0,15.0,29.17,38.89
Jhye Richardson,3.0,0,21,0,7.0,11,2,1,0,0,https://www.espncricinfo.com/cricketers/jhye-richardson-774223,3,10.33,0.0,18.0,0.0,37.75,61.11,38.43
Jhye Richardson,4.0,0,41,2,10.25,8,2,3,1,0,https://www.espncricinfo.com/cricketers/jhye-richardson-774223,3,10.33,12.0,18.0,20.5,37.75,33.33,38.43
Jhye Richardson,4.0,0,55,1,13.75,5,5,3,2,0,https://www.espncricinfo.com/cricketers/jhye-richardson-774223,3,10.33,24.0,18.0,55.0,37.75,20.83,38.43
Josh Hazlewood,3.0,0,22,0,7.33,10,3,1,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,9,8.34,0.0,15.33,0.0,19.67,55.56,41.82
Josh Hazlewood,4.0,0,40,2,10.0,8,5,1,2,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,9,8.34,12.0,15.33,20.0,19.67,33.33,41.82
Josh Hazlewood,4.0,0,34,1,8.5,8,4,1,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,9,8.34,24.0,15.33,34.0,19.67,33.33,41.82
Josh Hazlewood,4.0,0,34,0,8.5,7,1,2,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,9,8.34,0.0,15.33,0.0,19.67,29.17,41.82
Josh Hazlewood,4.0,0,24,3,6.0,13,1,2,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,9,8.34,8.0,15.33,8.0,19.67,54.17,41.82
Josh Hazlewood,4.0,0,27,1,6.75,10,2,1,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,9,8.34,24.0,15.33,27.0,19.67,41.67,41.82
Josh Hazlewood,4.0,0,29,2,7.25,10,2,1,2,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,9,8.34,12.0,15.33,14.5,19.67,41.67,41.82
Josh Hazlewood,4.0,0,29,2,7.25,13,4,1,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,9,8.34,12.0,15.33,14.5,19.67,54.17,41.82
Josh Hazlewood,4.0,0,54,0,13.5,8,7,3,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,9,8.34,0.0,15.33,0.0,19.67,33.33,41.82
KM Asif,2.1,0,18,1,8.3,2,1,0,0,1,https://www.espncricinfo.com/cricketers/km-asif-1083030,1,8.3,12.6,12.6,18.0,18.0,15.87,15.87
Kagiso Rabada,4.0,0,26,1,6.5,13,4,0,2,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,24.0,16.44,26.0,23.43,54.17,40.19
Kagiso Rabada,4.0,0,38,1,9.5,6,4,1,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,24.0,16.44,38.0,23.43,25.0,40.19
Kagiso Rabada,4.0,0,30,2,7.5,12,2,2,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,12.0,16.44,15.0,23.43,50.0,40.19
Kagiso Rabada,4.0,0,21,0,5.25,12,3,0,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,0.0,16.44,0.0,23.43,50.0,40.19
Kagiso Rabada,4.0,0,37,3,9.25,13,3,3,0,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,8.0,16.44,12.33,23.43,54.17,40.19
Kagiso Rabada,3.0,0,25,0,8.33,7,2,1,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,0.0,16.44,0.0,23.43,38.89,40.19
Kagiso Rabada,4.0,0,31,0,7.75,10,2,2,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,0.0,16.44,0.0,23.43,41.67,40.19
Kagiso Rabada,4.0,0,36,3,9.0,6,0,3,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,8.0,16.44,12.0,23.43,25.0,40.19
Kagiso Rabada,4.0,0,23,2,5.75,13,1,1,2,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,12.0,16.44,11.5,23.43,54.17,40.19
Kagiso Rabada,3.0,0,23,0,7.66,5,1,1,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,0.0,16.44,0.0,23.43,27.78,40.19
Kagiso Rabada,4.0,0,37,0,9.25,4,3,1,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,0.0,16.44,0.0,23.43,16.67,40.19
Kagiso Rabada,4.0,0,33,0,8.25,9,1,2,1,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,0.0,16.44,0.0,23.43,37.5,40.19
Kagiso Rabada,3.0,1,28,1,9.33,10,2,2,0,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,18.0,16.44,28.0,23.43,55.56,40.19
Kagiso Rabada,3.0,0,25,1,8.33,7,2,1,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,18.0,16.44,25.0,23.43,38.89,40.19
Kagiso Rabada,4.0,0,43,1,10.75,8,2,4,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,15,8.16,24.0,16.44,43.0,23.43,33.33,40.19
Kamlesh Nagarkoti,2.0,0,25,0,12.5,2,1,2,0,0,https://www.espncricinfo.com/cricketers/kamlesh-nagarkoti-1070188,1,12.5,0.0,0.0,0.0,0.0,16.67,16.67
Kane Richardson,3.0,0,29,1,9.66,5,5,0,1,0,https://www.espncricinfo.com/cricketers/kane-richardson-272262,1,9.66,18.0,18.0,29.0,29.0,27.78,27.78
Kartik Tyagi,4.0,0,32,1,8.0,13,3,2,1,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,4,9.19,24.0,20.0,32.0,28.83,54.17,41.67
Kartik Tyagi,4.0,0,29,2,7.25,12,5,0,0,1,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,4,9.19,12.0,20.0,14.5,28.83,50.0,41.67
Kartik Tyagi,2.0,0,23,0,11.5,3,3,0,2,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,4,9.19,0.0,20.0,0.0,28.83,25.0,41.67
Kartik Tyagi,4.0,0,40,1,10.0,9,6,0,5,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,4,9.19,24.0,20.0,40.0,28.83,37.5,41.67
Khaleel Ahmed,4.0,0,42,0,10.5,6,6,1,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,7,8.08,0.0,18.67,0.0,21.33,25.0,34.33
Khaleel Ahmed,4.0,0,36,0,9.0,7,5,0,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,7,8.08,0.0,18.67,0.0,21.33,29.17,34.33
Khaleel Ahmed,4.0,0,41,0,10.25,8,4,2,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,7,8.08,0.0,18.67,0.0,21.33,33.33,34.33
Khaleel Ahmed,4.0,0,21,3,5.25,9,2,0,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,7,8.08,8.0,18.67,7.0,21.33,37.5,34.33
Khaleel Ahmed,4.0,0,33,1,8.25,9,3,1,2,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,7,8.08,24.0,18.67,33.0,21.33,37.5,34.33
Khaleel Ahmed,3.0,0,22,0,7.33,5,2,0,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,7,8.08,0.0,18.67,0.0,21.33,27.78,34.33
Khaleel Ahmed,4.0,0,24,1,6.0,12,3,0,1,1,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,7,8.08,24.0,18.67,24.0,21.33,50.0,34.33
Kieron Pollard,1.0,0,11,0,11.0,1,0,1,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,9,7.86,0.0,5.2,0.0,6.33,16.67,32.83
Kieron Pollard,2.0,0,15,0,7.5,4,2,0,1,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,9,7.86,0.0,5.2,0.0,6.33,33.33,32.83
Kieron Pollard,1.1,0,9,1,7.71,3,1,0,0,1,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,9,7.86,6.6,5.2,9.0,6.33,45.45,32.83
Kieron Pollard,1.0,0,9,0,9.0,2,1,0,2,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,9,7.86,0.0,5.2,0.0,6.33,33.33,32.83
Kieron Pollard,2.0,0,12,2,6.0,4,1,0,1,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,9,7.86,6.0,5.2,6.0,6.33,33.33,32.83
Kieron Pollard,2.0,0,10,0,5.0,5,1,0,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,9,7.86,0.0,5.2,0.0,6.33,41.67,32.83
Kieron Pollard,2.0,0,9,0,4.5,3,0,0,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,9,7.86,0.0,5.2,0.0,6.33,25.0,32.83
Kieron Pollard,1.0,0,12,0,12.0,2,1,1,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,9,7.86,0.0,5.2,0.0,6.33,33.33,32.83
Kieron Pollard,1.0,0,8,2,8.0,2,1,0,1,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,9,7.86,3.0,5.2,4.0,6.33,33.33,32.83
