batsmanName,runs,balls,minutes,4s,6s,SR,player_link,match_id
Suryakumar Yadav,3,7,17,0,0,42.85,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Ishan Kishan,11,10,20,1,0,110.00,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Saurabh Tiwary,50,40,74,5,0,125.00,https://www.espncricinfo.com/cricketers/saurabh-tiwary-35390,scorecard
Kieron Pollard (c),15,14,21,1,1,107.14,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Krunal Pandya,4,5,7,0,0,80.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Adam Milne,15,15,29,0,1,100.00,https://www.espncricinfo.com/cricketers/adam-milne-450860,scorecard
Rahul Chahar,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Jasprit Bumrah,1,2,2,0,0,50.00,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Prabhsimran Singh †,12,16,18,0,1,75.00,https://www.espncricinfo.com/cricketers/prabhsimran-singh-1161024,scorecard
Mayank Agarwal (c),99,58,98,8,4,170.68,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Chris Gayle,13,9,11,1,1,144.44,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Dawid Malan,26,26,37,1,1,100.00,https://www.espncricinfo.com/cricketers/dawid-malan-236489,scorecard
Deepak Hooda,1,1,3,0,0,100.00,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
M Shahrukh Khan,4,5,19,0,0,80.00,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-719719,scorecard
Chris Jordan,2,3,8,0,0,66.66,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Harpreet Brar,4,2,6,1,0,200.00,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Prithvi Shaw,39,22,25,3,3,177.27,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,69,47,83,6,2,146.80,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Steven Smith,24,22,30,1,0,109.09,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Rishabh Pant (c)†,14,11,18,1,1,127.27,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Shimron Hetmyer,16,4,9,1,2,400.00,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Jos Buttler,124,64,95,11,8,193.75,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Yashasvi Jaiswal,12,13,17,2,0,92.30,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Sanju Samson (c)†,48,33,67,4,2,145.45,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Riyan Parag,15,8,17,0,1,187.50,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
David Miller,7,3,5,0,1,233.33,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Manish Pandey,31,20,32,3,2,155.00,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Jonny Bairstow †,30,21,43,4,1,142.85,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Kane Williamson (c),20,21,34,1,0,95.23,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Vijay Shankar,8,8,13,1,0,100.00,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Kedar Jadhav,19,19,35,0,1,100.00,https://www.espncricinfo.com/cricketers/kedar-jadhav-290716,scorecard
Mohammad Nabi,17,5,8,1,2,340.00,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Abdul Samad,10,8,12,0,1,125.00,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Rashid Khan,0,2,7,0,0,0.00,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Bhuvneshwar Kumar,14,10,13,2,0,140.00,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Sandeep Sharma,8,6,10,1,0,133.33,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Ruturaj Gaikwad,4,4,4,1,0,100.00,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Faf du Plessis,50,28,62,2,4,178.57,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Moeen Ali,58,36,53,5,5,161.11,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Suresh Raina,2,4,9,0,0,50.00,https://www.espncricinfo.com/cricketers/suresh-raina-33335,scorecard
Ambati Rayudu,72,27,45,4,7,266.66,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
Ravindra Jadeja,22,22,43,2,0,100.00,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Quinton de Kock †,38,28,51,4,1,135.71,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Rohit Sharma (c),35,24,41,4,1,145.83,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Suryakumar Yadav,3,3,6,0,0,100.00,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Krunal Pandya,32,23,43,2,2,139.13,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Kieron Pollard,87,34,60,6,8,255.88,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Hardik Pandya,16,7,14,0,2,228.57,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
James Neesham,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Dhawal Kulkarni,0,0,6,0,0,-,https://www.espncricinfo.com/cricketers/dhawal-kulkarni-277955,scorecard
KL Rahul (c),91,57,96,7,5,159.64,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Prabhsimran Singh †,7,7,17,1,0,100.00,https://www.espncricinfo.com/cricketers/prabhsimran-singh-1161024,scorecard
Chris Gayle,46,24,34,6,2,191.66,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Nicholas Pooran,0,3,6,0,0,0.00,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Deepak Hooda,5,9,11,0,0,55.55,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
M Shahrukh Khan,0,3,4,0,0,0.00,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-719719,scorecard
Harpreet Brar,25,17,26,1,2,147.05,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Virat Kohli (c),35,34,44,3,1,102.94,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Devdutt Padikkal,7,6,13,0,1,116.66,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Rajat Patidar,31,30,51,2,1,103.33,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Glenn Maxwell,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
AB de Villiers †,3,9,9,0,0,33.33,https://www.espncricinfo.com/cricketers/ab-de-villiers-44936,scorecard
Shahbaz Ahmed,8,11,17,1,0,72.72,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Daniel Sams,3,4,5,0,0,75.00,https://www.espncricinfo.com/cricketers/daniel-sams-826901,scorecard
Kyle Jamieson,16,11,24,1,1,145.45,https://www.espncricinfo.com/cricketers/kyle-jamieson-625960,scorecard
Harshal Patel,31,13,22,3,2,238.46,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Mohammed Siraj,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Nitish Rana,15,12,19,1,1,125.00,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Shubman Gill,43,38,61,3,1,113.15,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Rahul Tripathi,19,17,25,2,0,111.76,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Eoin Morgan (c),0,2,5,0,0,0.00,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Sunil Narine,0,1,4,0,0,0.00,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Andre Russell,45,27,45,2,4,166.66,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Dinesh Karthik †,14,10,19,1,1,140.00,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Pat Cummins,11,13,16,1,0,84.61,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Prithvi Shaw,82,41,73,11,3,200.00,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,46,47,63,4,1,97.87,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Rishabh Pant (c)†,16,8,15,2,1,200.00,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Marcus Stoinis,6,3,8,1,0,200.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Shimron Hetmyer,0,1,4,0,0,0.00,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Jos Buttler,41,32,36,3,3,128.12,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Yashasvi Jaiswal,32,20,45,2,2,160.00,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Sanju Samson (c)†,42,27,47,5,0,155.55,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Shivam Dube,35,31,44,2,2,112.90,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
David Miller,7,4,14,1,0,175.00,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Riyan Parag,8,7,8,1,0,114.28,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Rohit Sharma (c),14,17,29,0,1,82.35,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Quinton de Kock †,70,50,95,6,2,140.00,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Suryakumar Yadav,16,10,20,3,0,160.00,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Krunal Pandya,39,26,37,2,2,150.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Kieron Pollard,16,8,12,2,1,200.00,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
David Warner (c),57,55,83,3,2,103.63,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Jonny Bairstow †,7,5,19,1,0,140.00,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Manish Pandey,61,46,68,5,1,132.60,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Kane Williamson,26,10,14,4,1,260.00,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Kedar Jadhav,12,4,11,1,1,300.00,https://www.espncricinfo.com/cricketers/kedar-jadhav-290716,scorecard
Ruturaj Gaikwad,75,44,59,12,0,170.45,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Faf du Plessis,56,38,72,6,1,147.36,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Moeen Ali,15,8,9,3,0,187.50,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Ravindra Jadeja,7,6,22,1,0,116.66,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Suresh Raina,17,15,19,3,0,113.33,https://www.espncricinfo.com/cricketers/suresh-raina-33335,scorecard
Virat Kohli (c),12,11,22,2,0,109.09,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Devdutt Padikkal,17,14,24,3,0,121.42,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Rajat Patidar,31,22,47,0,2,140.90,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Glenn Maxwell,25,20,21,1,2,125.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
AB de Villiers †,75,42,49,3,5,178.57,https://www.espncricinfo.com/cricketers/ab-de-villiers-44936,scorecard
Washington Sundar,6,9,16,0,0,66.66,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Daniel Sams,3,2,11,0,0,150.00,https://www.espncricinfo.com/cricketers/daniel-sams-826901,scorecard
Prithvi Shaw,21,18,33,3,0,116.66,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,6,7,13,1,0,85.71,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Steven Smith,4,5,6,1,0,80.00,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Rishabh Pant (c)†,58,48,83,6,0,120.83,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Marcus Stoinis,22,17,28,3,0,129.41,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Shimron Hetmyer,53,25,36,2,4,212.00,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
KL Rahul (c)†,19,20,28,2,1,95.00,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Mayank Agarwal,31,34,57,1,2,91.17,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Chris Gayle,0,1,6,0,0,0.00,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Deepak Hooda,1,4,7,0,0,25.00,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Nicholas Pooran,19,19,29,1,1,100.00,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Moises Henriques,2,3,8,0,0,66.66,https://www.espncricinfo.com/cricketers/moises-henriques-5961,scorecard
M Shahrukh Khan,13,14,21,0,1,92.85,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-719719,scorecard
Chris Jordan,30,18,28,1,3,166.66,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Ravi Bishnoi,1,4,5,0,0,25.00,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Mohammed Shami,1,2,11,0,0,50.00,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Arshdeep Singh,1,1,3,0,0,100.00,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Shubman Gill,9,8,9,2,0,112.50,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Nitish Rana,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Rahul Tripathi,41,32,57,7,0,128.12,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Sunil Narine,0,4,9,0,0,0.00,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Eoin Morgan (c),47,40,73,4,2,117.50,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Andre Russell,10,9,19,2,0,111.11,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Dinesh Karthik †,12,6,13,2,0,200.00,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Prithvi Shaw,53,39,51,7,1,135.89,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,28,26,46,3,0,107.69,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Rishabh Pant (c)†,37,27,42,4,1,137.03,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Steven Smith,34,25,45,3,1,136.00,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Shimron Hetmyer,1,2,6,0,0,50.00,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Marcus Stoinis,2,2,5,0,0,100.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
David Warner (c),6,8,19,0,0,75.00,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Jonny Bairstow †,38,18,32,3,4,211.11,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Kane Williamson,66,51,93,8,0,129.41,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Virat Singh,4,14,27,0,0,28.57,https://www.espncricinfo.com/cricketers/virat-singh-720465,scorecard
Kedar Jadhav,9,9,17,1,0,100.00,https://www.espncricinfo.com/cricketers/kedar-jadhav-290716,scorecard
Abhishek Sharma,5,6,14,0,0,83.33,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Rashid Khan,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Vijay Shankar,8,7,14,0,0,114.28,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Jagadeesha Suchith,14,6,11,2,1,233.33,https://www.espncricinfo.com/cricketers/jagadeesha-suchith-527663,scorecard
Ruturaj Gaikwad,33,25,49,4,1,132.00,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Faf du Plessis,50,41,74,5,1,121.95,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Suresh Raina,24,18,24,1,3,133.33,https://www.espncricinfo.com/cricketers/suresh-raina-33335,scorecard
Ambati Rayudu,14,7,24,1,1,200.00,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
Ravindra Jadeja,62,28,38,4,5,221.42,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
MS Dhoni (c)†,2,3,17,0,0,66.66,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Virat Kohli (c),8,7,18,1,0,114.28,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Devdutt Padikkal,34,15,26,4,2,226.66,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Washington Sundar,7,11,16,1,0,63.63,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Glenn Maxwell,22,15,15,3,0,146.66,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
AB de Villiers †,4,9,15,0,0,44.44,https://www.espncricinfo.com/cricketers/ab-de-villiers-44936,scorecard
Dan Christian,1,3,3,0,0,33.33,https://www.espncricinfo.com/cricketers/dan-christian-4864,scorecard
Kyle Jamieson,16,13,28,1,1,123.07,https://www.espncricinfo.com/cricketers/kyle-jamieson-625960,scorecard
Harshal Patel,0,8,8,0,0,0.00,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Navdeep Saini,2,4,5,0,0,50.00,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Yuzvendra Chahal,8,21,32,0,0,38.09,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Mohammed Siraj,12,14,18,0,1,85.71,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Nitish Rana,22,25,43,1,1,88.00,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Shubman Gill,11,19,28,1,0,57.89,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Rahul Tripathi,36,26,52,1,2,138.46,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Sunil Narine,6,7,9,1,0,85.71,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Eoin Morgan (c),0,0,4,0,0,-,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Dinesh Karthik †,25,24,42,4,0,104.16,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Andre Russell,9,7,16,0,1,128.57,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Pat Cummins,10,6,11,0,1,166.66,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Shivam Mavi,5,7,10,1,0,71.42,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Prasidh Krishna,0,0,3,0,0,-,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Jos Buttler,5,7,21,1,0,71.42,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Yashasvi Jaiswal,22,17,30,5,0,129.41,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Sanju Samson (c)†,42,41,80,2,1,102.43,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Shivam Dube,22,18,28,2,1,122.22,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Rahul Tewatia,5,8,14,0,0,62.50,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
David Miller,24,23,30,3,0,104.34,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Quinton de Kock †,3,5,10,0,0,60.00,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Rohit Sharma (c),63,52,83,5,2,121.15,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Ishan Kishan,6,17,22,0,0,35.29,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Suryakumar Yadav,33,27,45,3,1,122.22,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Kieron Pollard,16,12,24,0,1,133.33,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Hardik Pandya,1,4,9,0,0,25.00,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Krunal Pandya,3,3,8,0,0,100.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Jayant Yadav,0,0,2,0,0,-,https://www.espncricinfo.com/cricketers/jayant-yadav-447587,scorecard
KL Rahul (c)†,60,52,85,3,3,115.38,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Mayank Agarwal,25,20,36,4,1,125.00,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Chris Gayle,43,35,51,5,2,122.85,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Jos Buttler,8,8,12,2,0,100.00,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Manan Vohra,7,9,20,1,0,77.77,https://www.espncricinfo.com/cricketers/manan-vohra-532856,scorecard
Sanju Samson (c)†,21,18,31,2,1,116.66,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
David Miller,0,2,7,0,0,0.00,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Shivam Dube,46,32,58,5,2,143.75,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Riyan Parag,25,16,32,4,0,156.25,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Rahul Tewatia,40,23,30,4,2,173.91,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Chris Morris,10,7,21,0,1,142.85,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Shreyas Gopal,7,4,7,0,1,175.00,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Chetan Sakariya,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,scorecard
Mustafizur Rahman,0,0,3,0,0,-,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Virat Kohli (c),72,47,74,6,3,153.19,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Devdutt Padikkal,101,52,74,11,6,194.23,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Ruturaj Gaikwad,64,42,59,6,4,152.38,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Faf du Plessis,95,60,105,9,4,158.33,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Moeen Ali,25,12,25,2,2,208.33,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
MS Dhoni (c)†,17,8,18,2,1,212.50,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Ravindra Jadeja,6,1,6,0,1,600.00,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Nitish Rana,9,12,15,2,0,75.00,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Shubman Gill,0,1,4,0,0,0.00,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Rahul Tripathi,8,9,26,1,0,88.88,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Eoin Morgan (c),7,7,10,1,0,100.00,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Sunil Narine,4,3,3,1,0,133.33,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Dinesh Karthik †,40,24,48,4,2,166.66,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Andre Russell,54,22,30,3,6,245.45,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Pat Cummins,66,34,43,4,6,194.11,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Kamlesh Nagarkoti,0,2,8,0,0,0.00,https://www.espncricinfo.com/cricketers/kamlesh-nagarkoti-1070188,scorecard
Varun Chakravarthy,0,1,13,0,0,0.00,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Prasidh Krishna,0,1,6,0,0,0.00,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
KL Rahul (c)†,4,6,14,0,0,66.66,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Mayank Agarwal,22,25,35,2,0,88.00,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Chris Gayle,15,17,31,2,0,88.23,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Nicholas Pooran,0,0,3,0,0,-,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Deepak Hooda,13,11,19,2,0,118.18,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Moises Henriques,14,17,19,0,0,82.35,https://www.espncricinfo.com/cricketers/moises-henriques-5961,scorecard
M Shahrukh Khan,22,17,33,0,2,129.41,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-719719,scorecard
Fabian Allen,6,11,15,0,0,54.54,https://www.espncricinfo.com/cricketers/fabian-allen-670013,scorecard
Murugan Ashwin,9,10,15,1,0,90.00,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Mohammed Shami,3,3,10,0,0,100.00,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Arshdeep Singh,1,2,5,0,0,50.00,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
David Warner (c),37,37,45,3,1,100.00,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Jonny Bairstow †,63,56,83,3,3,112.50,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Kane Williamson,16,19,39,0,0,84.21,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Rohit Sharma (c),44,30,43,3,3,146.66,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Quinton de Kock †,2,4,11,0,0,50.00,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Suryakumar Yadav,24,15,25,4,0,160.00,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Ishan Kishan,26,28,50,1,1,92.85,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Hardik Pandya,0,1,4,0,0,0.00,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Krunal Pandya,1,5,6,0,0,20.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Kieron Pollard,2,5,8,0,0,40.00,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
