bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
Krunal Pandya,1,0,12,0,12.00,0,2,0,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Chetan Sakariya,3,0,18,0,6.00,6,1,0,0,0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,scorecard
Jaydev Unadkat,4,0,33,0,8.25,7,3,1,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Mustafizur Rahman,3.3,0,37,1,10.57,6,4,2,0,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Chris Morris,4,0,33,2,8.25,9,2,2,0,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Rahul Tewatia,3,0,30,0,10.00,4,3,1,1,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Shivam Dube,1,0,6,0,6.00,3,0,0,1,0,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Deepak Chahar,3,0,21,0,7.00,7,3,0,1,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,4,0,30,1,7.50,9,2,1,1,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Shardul Thakur,4,0,44,0,11.00,4,5,1,1,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Moeen Ali,2,0,16,0,8.00,3,0,1,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Lungi Ngidi,4,0,35,2,8.75,7,3,1,2,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Ravindra Jadeja,3,0,23,0,7.66,6,1,1,1,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Sandeep Sharma,3.3,0,24,0,6.85,8,3,0,1,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Khaleel Ahmed,4,0,36,0,9.00,7,5,0,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Siddarth Kaul,4,0,32,0,8.00,8,4,0,0,0,https://www.espncricinfo.com/cricketers/siddarth-kaul-326017,scorecard
Jagadeesha Suchith,3,0,45,0,15.00,2,7,1,0,0,https://www.espncricinfo.com/cricketers/jagadeesha-suchith-527663,scorecard
Rashid Khan,4,0,36,3,9.00,7,6,0,1,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Ishant Sharma,4,1,26,1,6.50,11,2,1,0,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,scorecard
Kagiso Rabada,4,0,38,1,9.50,6,4,1,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Avesh Khan,4,0,24,1,6.00,11,3,0,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Amit Mishra,3,0,27,1,9.00,2,0,2,0,0,https://www.espncricinfo.com/cricketers/amit-mishra-31107,scorecard
Axar Patel,4,0,33,1,8.25,5,0,2,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Marcus Stoinis,1,0,23,0,23.00,1,0,3,1,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Daniel Sams,2,0,15,0,7.50,4,2,0,0,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,scorecard
Mohammed Siraj,4,0,44,1,11.00,5,6,1,0,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Kyle Jamieson,4,0,32,1,8.00,11,1,3,0,0,https://www.espncricinfo.com/cricketers/kyle-jamieson-625960,scorecard
Washington Sundar,4,0,28,0,7.00,5,2,0,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Harshal Patel,4,0,37,2,9.25,5,4,0,2,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Yuzvendra Chahal,2,0,10,0,5.00,5,1,0,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Shivam Mavi,4,0,13,1,3.25,15,1,0,1,0,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Pat Cummins,3,0,31,2,10.33,9,2,3,1,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Sunil Narine,4,0,22,2,5.50,10,1,1,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Prasidh Krishna,4,0,30,3,7.50,12,0,3,2,0,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Andre Russell,1,0,2,0,2.00,4,0,0,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Varun Chakravarthy,4,0,24,1,6.00,10,1,1,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Moises Henriques,1,0,5,1,5.00,4,1,0,0,0,https://www.espncricinfo.com/cricketers/moises-henriques-5961,scorecard
Mohammed Shami,4,0,25,1,6.25,17,4,1,1,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Arshdeep Singh,2.4,0,27,1,10.12,5,5,0,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Ravi Bishnoi,4,0,19,0,4.75,9,1,0,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Chris Jordan,3,0,24,0,8.00,8,4,0,0,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Deepak Hooda,2,0,20,1,10.00,3,2,1,0,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Khaleel Ahmed,4,0,42,0,10.50,6,6,1,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Abhishek Sharma,1,0,14,0,14.00,2,3,0,1,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Siddarth Kaul,4,0,31,2,7.75,8,1,2,0,0,https://www.espncricinfo.com/cricketers/siddarth-kaul-326017,scorecard
Jagadeesha Suchith,4,0,21,0,5.25,9,2,0,0,0,https://www.espncricinfo.com/cricketers/jagadeesha-suchith-527663,scorecard
Vijay Shankar,3,0,19,0,6.33,7,1,0,1,1,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Rashid Khan,4,0,31,1,7.75,7,4,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Kagiso Rabada,3,0,25,0,8.33,7,2,1,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Ravichandran Ashwin,4,0,27,0,6.75,12,3,1,1,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Marcus Stoinis,1,0,12,0,12.00,2,1,1,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Axar Patel,4,0,26,2,6.50,11,2,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Avesh Khan,4,0,34,3,8.50,9,3,1,3,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Amit Mishra,4,0,31,1,7.75,8,3,0,0,0,https://www.espncricinfo.com/cricketers/amit-mishra-31107,scorecard
Mohammed Siraj,4,0,32,0,8.00,9,3,1,0,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Kyle Jamieson,3,0,31,0,10.33,5,4,1,1,0,https://www.espncricinfo.com/cricketers/kyle-jamieson-625960,scorecard
Yuzvendra Chahal,3,0,24,1,8.00,8,1,2,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Navdeep Saini,2,0,27,0,13.50,1,3,1,0,1,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Harshal Patel,4,0,51,3,12.75,9,2,5,1,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Dan Christian,2,0,12,0,6.00,5,1,0,1,0,https://www.espncricinfo.com/cricketers/dan-christian-4864,scorecard
Washington Sundar,2,0,13,0,6.50,7,1,1,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Deepak Chahar,2,0,25,0,12.50,4,5,0,2,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,4,0,35,1,8.75,9,2,2,1,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Shardul Thakur,4,0,11,1,2.75,17,1,0,0,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Ravindra Jadeja,4,1,13,3,3.25,15,1,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Imran Tahir,4,0,16,2,4.00,14,1,0,2,0,https://www.espncricinfo.com/cricketers/imran-tahir-40618,scorecard
Dwayne Bravo,2,0,19,0,9.50,4,0,2,0,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Jaydev Unadkat,4,0,25,1,6.25,11,2,1,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Chetan Sakariya,4,0,31,1,7.75,8,3,0,4,1,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,scorecard
Mustafizur Rahman,4,0,22,1,5.50,13,3,0,0,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Chris Morris,4,0,23,4,5.75,18,0,3,1,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Rahul Tewatia,3,0,24,0,8.00,4,1,1,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Shivam Dube,1,0,5,0,5.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Shivam Mavi,4,0,19,1,4.75,17,3,0,3,0,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Pat Cummins,3.5,0,36,0,9.39,4,3,1,1,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Varun Chakravarthy,4,0,32,2,8.00,8,5,0,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Sunil Narine,4,0,20,0,5.00,11,0,1,0,1,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Prasidh Krishna,3,0,20,1,6.66,8,2,0,2,0,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Moises Henriques,3,0,12,0,4.00,9,1,0,0,0,https://www.espncricinfo.com/cricketers/moises-henriques-5961,scorecard
Deepak Hooda,3,0,15,1,5.00,9,0,1,0,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Mohammed Shami,4,0,21,2,5.25,7,1,0,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Ravi Bishnoi,4,0,21,2,5.25,10,2,0,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Fabian Allen,3,0,30,0,10.00,2,3,1,0,0,https://www.espncricinfo.com/cricketers/fabian-allen-670013,scorecard
Arshdeep Singh,3,0,28,1,9.33,7,1,2,2,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Trent Boult,2.4,0,30,0,11.25,7,3,2,0,1,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Krunal Pandya,3,0,31,0,10.33,7,4,1,3,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Jasprit Bumrah,3,0,21,0,7.00,9,2,1,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Rahul Chahar,4,0,19,1,4.75,8,1,0,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Jayant Yadav,4,0,20,0,5.00,16,2,1,0,0,https://www.espncricinfo.com/cricketers/jayant-yadav-447587,scorecard
Kieron Pollard,1,0,11,0,11.00,1,0,1,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Mohammed Siraj,4,0,27,3,6.75,16,4,1,1,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Kyle Jamieson,4,0,28,1,7.00,11,2,1,2,0,https://www.espncricinfo.com/cricketers/kyle-jamieson-625960,scorecard
Kane Richardson,3,0,29,1,9.66,5,5,0,1,0,https://www.espncricinfo.com/cricketers/kane-richardson-272262,scorecard
Yuzvendra Chahal,2,0,18,0,9.00,5,0,2,1,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Washington Sundar,3,0,23,1,7.66,4,1,1,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Harshal Patel,4,0,47,3,11.75,8,6,2,3,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Shreyas Gopal,3,0,35,0,11.66,6,4,2,0,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Chetan Sakariya,4,0,35,0,8.75,7,4,1,1,0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,scorecard
Chris Morris,3,0,38,0,12.66,2,5,1,0,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Mustafizur Rahman,3.3,0,34,0,9.71,8,2,2,1,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Rahul Tewatia,2,0,23,0,11.50,2,1,2,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Riyan Parag,1,0,14,0,14.00,0,1,1,0,0,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Varun Chakravarthy,4,0,27,1,6.75,8,2,1,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Pat Cummins,4,0,58,0,14.50,5,4,4,3,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Sunil Narine,4,0,34,1,8.50,10,4,1,0,1,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Prasidh Krishna,4,0,49,0,12.25,10,4,3,1,2,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Andre Russell,2,0,27,1,13.50,4,4,1,2,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Kamlesh Nagarkoti,2,0,25,0,12.50,2,1,2,0,0,https://www.espncricinfo.com/cricketers/kamlesh-nagarkoti-1070188,scorecard
Deepak Chahar,4,0,29,4,7.25,14,3,2,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,4,0,58,1,14.50,10,4,6,1,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Lungi Ngidi,4,0,28,3,7.00,15,2,2,1,0,https://www.espncricinfo.com/cricketers/lungi-ngidi-542023,scorecard
Ravindra Jadeja,4,0,33,0,8.25,7,3,1,0,1,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Shardul Thakur,3.1,0,48,0,15.15,5,4,3,5,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Abhishek Sharma,4,0,24,2,6.00,10,0,1,1,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Bhuvneshwar Kumar,3,0,16,1,5.33,7,1,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Khaleel Ahmed,4,0,21,3,5.25,9,2,0,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Siddarth Kaul,3.4,0,27,1,7.36,8,2,1,0,1,https://www.espncricinfo.com/cricketers/siddarth-kaul-326017,scorecard
Vijay Shankar,1,0,6,0,6.00,3,1,0,0,0,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Rashid Khan,4,0,17,1,4.25,11,1,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Mohammed Shami,2,0,16,0,8.00,5,3,0,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Fabian Allen,4,1,22,1,5.50,13,1,1,1,0,https://www.espncricinfo.com/cricketers/fabian-allen-670013,scorecard
Arshdeep Singh,3.4,0,31,0,8.45,5,1,1,2,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Moises Henriques,1,0,7,0,7.00,4,0,1,0,0,https://www.espncricinfo.com/cricketers/moises-henriques-5961,scorecard
Murugan Ashwin,4,0,22,0,5.50,7,0,0,1,0,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Deepak Hooda,4,0,22,0,5.50,12,1,1,0,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Marcus Stoinis,3,0,20,1,6.66,6,2,0,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Ravichandran Ashwin,4,0,31,0,7.75,12,2,2,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Kagiso Rabada,3,0,25,1,8.33,7,2,1,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Amit Mishra,4,0,24,4,6.00,11,3,0,0,0,https://www.espncricinfo.com/cricketers/amit-mishra-31107,scorecard
Avesh Khan,2,0,15,2,7.50,5,1,1,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Lalit Yadav,4,0,17,1,4.25,7,0,0,0,0,https://www.espncricinfo.com/cricketers/lalit-yadav-930189,scorecard
Trent Boult,4,0,23,0,5.75,13,4,0,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Jayant Yadav,4,0,25,1,6.25,10,3,0,0,0,https://www.espncricinfo.com/cricketers/jayant-yadav-447587,scorecard
Jasprit Bumrah,4,0,32,1,8.00,7,2,0,2,2,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Krunal Pandya,2,0,17,0,8.50,2,2,0,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Rahul Chahar,4,0,29,1,7.25,9,2,1,1,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Kieron Pollard,1.1,0,9,1,7.71,3,1,0,0,1,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Jaydev Unadkat,4,0,40,0,10.00,7,6,1,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Chetan Sakariya,4,0,36,3,9.00,9,1,2,3,0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,scorecard
Mustafizur Rahman,4,0,37,1,9.25,9,1,2,2,1,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Chris Morris,4,0,33,2,8.25,11,4,1,2,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Rahul Tewatia,3,0,21,1,7.00,8,0,2,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Riyan Parag,1,0,16,0,16.00,2,0,2,1,0,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Deepak Chahar,3,0,32,0,10.66,7,4,1,1,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,4,0,24,2,6.00,14,1,2,0,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Shardul Thakur,3,0,20,1,6.66,9,3,0,2,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Ravindra Jadeja,4,0,28,2,7.00,9,2,1,0,1,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Dwayne Bravo,3,0,28,1,9.33,8,0,2,5,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Moeen Ali,3,0,7,3,2.33,11,0,0,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Chris Woakes,4,0,42,1,10.50,9,5,2,0,1,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Lukman Meriwala,3,0,32,1,10.66,6,4,1,0,1,https://www.espncricinfo.com/cricketers/lukman-meriwala-573930,scorecard
Ravichandran Ashwin,4,0,28,0,7.00,7,2,1,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Kagiso Rabada,4,0,43,1,10.75,8,2,4,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Lalit Yadav,1,0,11,0,11.00,1,2,0,0,0,https://www.espncricinfo.com/cricketers/lalit-yadav-930189,scorecard
Avesh Khan,4,0,33,1,8.25,9,2,2,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Arshdeep Singh,3,0,22,1,7.33,3,1,0,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Mohammed Shami,4,0,53,0,13.25,8,6,3,0,2,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Jalaj Saxena,3,0,27,0,9.00,5,4,0,0,0,https://www.espncricinfo.com/cricketers/jalaj-saxena-237199,scorecard
Jhye Richardson,4,0,41,2,10.25,8,2,3,1,0,https://www.espncricinfo.com/cricketers/jhye-richardson-774223,scorecard
Deepak Hooda,2,0,18,0,9.00,1,2,0,0,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Riley Meredith,2.2,0,35,1,15.00,4,6,0,1,1,https://www.espncricinfo.com/cricketers/riley-meredith-961713,scorecard
Harbhajan Singh,4,0,38,0,9.50,10,4,2,1,1,https://www.espncricinfo.com/cricketers/harbhajan-singh-29264,scorecard
Varun Chakravarthy,4,0,39,2,9.75,6,3,2,0,1,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Shakib Al Hasan,2,0,24,0,12.00,2,3,1,0,0,https://www.espncricinfo.com/cricketers/shakib-al-hasan-56143,scorecard
Pat Cummins,4,0,34,1,8.50,6,3,0,2,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Prasidh Krishna,4,0,31,1,7.75,10,4,0,0,1,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Andre Russell,2,0,38,0,19.00,3,5,2,2,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Mohammed Siraj,3,0,17,0,5.66,11,3,0,1,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Kyle Jamieson,3,0,41,3,13.66,7,3,4,1,0,https://www.espncricinfo.com/cricketers/kyle-jamieson-625960,scorecard
Yuzvendra Chahal,4,0,34,2,8.50,10,5,1,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Washington Sundar,4,0,33,1,8.25,7,3,1,1,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Glenn Maxwell,2,0,24,0,12.00,3,0,3,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Harshal Patel,4,0,17,2,4.25,7,0,0,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Bhuvneshwar Kumar,4,0,45,0,11.25,6,3,3,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Khaleel Ahmed,4,0,24,1,6.00,12,3,0,1,1,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Mujeeb Ur Rahman,4,0,29,2,7.25,10,1,2,2,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Abhishek Sharma,1,0,5,0,5.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Vijay Shankar,3,0,19,2,6.33,8,1,1,0,0,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Rashid Khan,4,0,22,0,5.50,11,2,0,1,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Trent Boult,3.4,0,28,3,7.63,12,4,1,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Jasprit Bumrah,4,0,14,1,3.50,12,0,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Adam Milne,3,0,33,0,11.00,4,1,3,1,0,https://www.espncricinfo.com/cricketers/adam-milne-450860,scorecard
Krunal Pandya,3,0,30,1,10.00,8,1,3,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Rahul Chahar,4,0,19,3,4.75,13,0,1,1,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Kieron Pollard,2,0,10,0,5.00,5,1,0,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Deepak Chahar,4,1,13,4,3.25,18,2,0,1,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,3,0,12,1,4.00,12,1,0,1,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Shardul Thakur,4,0,35,0,8.75,8,5,0,1,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Ravindra Jadeja,4,0,19,0,4.75,14,1,1,1,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Moeen Ali,3,0,17,1,5.66,6,0,1,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Dwayne Bravo,2,0,10,1,5.00,6,1,0,0,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Mohammed Shami,4,0,21,2,5.25,11,2,0,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Jhye Richardson,3,0,21,0,7.00,11,2,1,0,0,https://www.espncricinfo.com/cricketers/jhye-richardson-774223,scorecard
Arshdeep Singh,2,0,7,1,3.50,8,1,0,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Riley Meredith,3.4,0,21,0,5.72,14,4,0,1,0,https://www.espncricinfo.com/cricketers/riley-meredith-961713,scorecard
Murugan Ashwin,3,0,32,1,10.66,5,3,1,1,0,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Chetan Sakariya,4,0,33,0,8.25,5,4,0,0,0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,scorecard
Jaydev Unadkat,4,0,15,3,3.75,15,2,0,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Chris Morris,3,0,27,1,9.00,7,4,0,1,0,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Mustafizur Rahman,4,0,29,2,7.25,11,4,0,2,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Riyan Parag,2,0,16,0,8.00,3,2,0,1,0,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Rahul Tewatia,3,0,27,0,9.00,6,4,0,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Chris Woakes,4,0,22,2,5.50,13,2,1,0,0,https://www.espncricinfo.com/cricketers/chris-woakes-247235,scorecard
Avesh Khan,4,0,32,3,8.00,11,3,2,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Kagiso Rabada,4,0,30,2,7.50,12,2,2,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Ravichandran Ashwin,3,0,14,0,4.66,5,0,0,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Tom Curran,3.4,0,35,0,9.54,6,2,2,1,0,https://www.espncricinfo.com/cricketers/tom-curran-550235,scorecard
Marcus Stoinis,1,0,15,0,15.00,0,3,0,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Bhuvneshwar Kumar,4,0,30,1,7.50,10,5,0,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Jason Holder,4,0,30,3,7.50,13,2,1,4,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Shahbaz Nadeem,4,0,36,1,9.00,9,2,3,0,0,https://www.espncricinfo.com/cricketers/shahbaz-nadeem-31872,scorecard
