bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
Varun Chakravarthy,4,0,27,0,6.75,5,2,0,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Sunil Narine,4,0,28,2,7.00,9,3,0,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Nitish Rana,1,0,7,0,7.00,0,0,0,0,0,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Varun Aaron,2,0,25,0,12.50,4,3,1,0,1,https://www.espncricinfo.com/cricketers/varun-aaron-360911,scorecard
Jofra Archer,4,0,24,3,6.00,11,3,0,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Kartik Tyagi,4,0,35,1,8.75,10,1,3,1,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Andrew Tye,4,0,50,1,12.50,5,4,3,2,1,https://www.espncricinfo.com/cricketers/andrew-tye-459508,scorecard
Shreyas Gopal,2,0,23,0,11.50,4,0,3,0,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Rahul Tewatia,4,0,20,1,5.00,11,0,1,1,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Kagiso Rabada,3.4,0,35,3,9.54,7,4,1,2,1,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Anrich Nortje,4,0,25,1,6.25,13,2,1,2,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Ravichandran Ashwin,4,0,22,2,5.50,9,2,0,1,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Harshal Patel,4,0,29,1,7.25,8,0,2,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Axar Patel,2,0,8,1,4.00,6,0,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Marcus Stoinis,2,0,17,2,8.50,6,0,2,1,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Sheldon Cottrell,3,0,33,0,11.00,7,5,0,2,0,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Mujeeb Ur Rahman,4,0,39,0,9.75,6,1,3,0,0,https://www.espncricinfo.com/cricketers/mujeeb-ur-rahman-974109,scorecard
Mohammed Shami,4,0,40,1,10.00,8,5,1,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Glenn Maxwell,2,0,26,0,13.00,2,1,2,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Ravi Bishnoi,3,0,29,3,9.66,7,2,2,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Arshdeep Singh,4,0,33,2,8.25,9,1,1,2,1,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Sandeep Sharma,4,0,27,0,6.75,9,2,0,1,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Khaleel Ahmed,3,0,24,2,8.00,8,4,0,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
T Natarajan,3.5,0,24,2,6.26,11,2,1,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Abhishek Sharma,1,0,15,1,15.00,2,0,2,0,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Rashid Khan,4,1,12,3,3.00,13,0,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Abdul Samad,1,0,28,0,28.00,1,1,4,0,0,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Deepak Chahar,4,0,47,0,11.75,4,5,2,2,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,4,0,26,2,6.50,9,3,0,0,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Shardul Thakur,4,0,28,2,7.00,13,3,1,2,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Karn Sharma,4,0,25,2,6.25,5,0,1,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Dwayne Bravo,4,0,37,3,9.25,8,3,1,2,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Pat Cummins,4,0,25,0,6.25,11,3,0,2,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Shivam Mavi,3,0,32,1,10.66,3,4,1,0,0,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Varun Chakravarthy,4,0,28,1,7.00,7,3,0,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Kamlesh Nagarkoti,3,0,21,1,7.00,6,3,0,0,0,https://www.espncricinfo.com/cricketers/kamlesh-nagarkoti-1070188,scorecard
Sunil Narine,4,0,31,1,7.75,9,3,1,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Andre Russell,2,0,18,1,9.00,5,2,1,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Ankit Rajpoot,3,0,42,0,14.00,5,5,2,1,1,https://www.espncricinfo.com/cricketers/ankit-rajpoot-591650,scorecard
Shreyas Gopal,4,0,28,2,7.00,11,3,1,0,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Jofra Archer,4,0,34,1,8.50,11,3,2,0,1,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Kartik Tyagi,4,0,36,1,9.00,8,3,1,3,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Tom Curran,3,0,33,0,11.00,5,4,1,1,0,https://www.espncricinfo.com/cricketers/tom-curran-550235,scorecard
Rahul Tewatia,2,0,13,0,6.50,4,0,1,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Trent Boult,4,0,26,2,6.50,12,3,1,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Jasprit Bumrah,4,0,20,4,5.00,14,3,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
James Pattinson,3.1,0,19,2,6.00,9,2,0,0,0,https://www.espncricinfo.com/cricketers/james-pattinson-272465,scorecard
Rahul Chahar,3,0,24,1,8.00,6,0,2,1,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Krunal Pandya,2,0,22,0,11.00,2,0,2,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Kieron Pollard,2,0,24,1,12.00,3,3,1,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Isuru Udana,4,0,40,1,10.00,5,4,1,1,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Washington Sundar,4,0,20,0,5.00,9,1,0,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Navdeep Saini,3,0,48,0,16.00,4,5,3,0,1,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Yuzvendra Chahal,3,0,29,0,9.66,4,3,1,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Mohammed Siraj,4,0,34,2,8.50,11,4,1,1,1,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Moeen Ali,2,0,21,1,10.50,2,1,1,2,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Kagiso Rabada,4,0,24,4,6.00,9,2,0,2,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Anrich Nortje,4,0,22,2,5.50,13,3,0,1,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Ravichandran Ashwin,4,0,26,1,6.50,9,1,1,1,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Axar Patel,4,0,18,2,4.50,10,1,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Harshal Patel,4,0,43,0,10.75,5,4,1,2,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Deepak Chahar,3,0,17,0,5.66,9,2,0,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,3,0,31,0,10.33,3,3,1,0,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Shardul Thakur,4,0,39,2,9.75,8,5,1,1,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Dwayne Bravo,4,0,38,0,9.50,7,3,1,2,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Ravindra Jadeja,4,0,30,1,7.50,7,1,1,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Piyush Chawla,2,0,22,1,11.00,2,0,2,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Sheldon Cottrell,3,0,30,0,10.00,5,3,1,2,0,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Mohammed Shami,3.4,0,35,0,9.54,7,2,1,2,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Harpreet Brar,4,0,41,0,10.25,6,5,1,1,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Chris Jordan,3,0,42,0,14.00,2,8,0,0,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Ravi Bishnoi,4,0,33,0,8.25,10,4,1,2,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Sandeep Sharma,4,0,41,2,10.25,9,2,4,0,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
T Natarajan,4,0,29,0,7.25,11,2,2,0,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Siddarth Kaul,4,0,64,2,16.00,6,9,3,1,1,https://www.espncricinfo.com/cricketers/siddarth-kaul-326017,scorecard
Abdul Samad,2,0,27,0,13.50,1,1,2,0,0,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Rashid Khan,4,0,22,1,5.50,11,1,1,1,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Kane Williamson,2,0,24,0,12.00,0,0,2,0,0,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Trent Boult,4,0,28,2,7.00,11,3,1,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
James Pattinson,4,0,29,2,7.25,8,3,0,1,0,https://www.espncricinfo.com/cricketers/james-pattinson-272465,scorecard
Krunal Pandya,4,0,35,1,8.75,9,1,2,4,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Jasprit Bumrah,4,0,41,2,10.25,8,4,2,2,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Kieron Pollard,3,0,20,0,6.66,6,1,0,2,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Rahul Chahar,1,0,16,0,16.00,1,0,2,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Pat Cummins,4,0,49,0,12.25,2,5,2,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Shivam Mavi,3,0,40,0,13.33,2,6,1,0,0,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Varun Chakravarthy,4,0,49,1,12.25,6,5,3,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Sunil Narine,2,0,26,0,13.00,1,0,3,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Andre Russell,4,0,29,2,7.25,11,2,2,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Kamlesh Nagarkoti,3,0,35,1,11.66,1,0,3,2,0,https://www.espncricinfo.com/cricketers/kamlesh-nagarkoti-1070188,scorecard
Kagiso Rabada,4,0,51,1,12.75,8,3,5,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Anrich Nortje,4,0,33,3,8.25,11,2,2,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Ravichandran Ashwin,2,0,26,0,13.00,1,1,2,1,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Marcus Stoinis,4,0,46,1,11.50,6,4,3,1,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Harshal Patel,4,0,34,2,8.50,7,2,1,3,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Amit Mishra,2,0,14,1,7.00,5,0,1,0,1,https://www.espncricinfo.com/cricketers/amit-mishra-31107,scorecard
Isuru Udana,4,0,41,2,10.25,8,4,2,1,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Washington Sundar,4,0,20,0,5.00,8,1,0,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Navdeep Saini,4,1,37,1,9.25,10,2,3,0,1,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Yuzvendra Chahal,4,0,24,3,6.00,10,0,2,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Adam Zampa,3,0,27,0,9.00,3,2,1,0,0,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Shivam Dube,1,0,4,0,4.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Jofra Archer,4,0,18,1,4.50,15,3,0,0,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Jaydev Unadkat,3,0,31,0,10.33,3,2,1,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Shreyas Gopal,4,0,27,1,6.75,5,2,0,0,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Tom Curran,3.1,0,40,0,12.63,3,7,0,0,0,https://www.espncricinfo.com/cricketers/tom-curran-550235,scorecard
Rahul Tewatia,4,0,28,0,7.00,7,1,1,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Riyan Parag,1,0,13,0,13.00,3,1,1,1,0,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Deepak Chahar,4,0,31,2,7.75,11,5,0,2,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,3,0,37,0,12.33,5,5,1,1,1,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Shardul Thakur,4,0,32,1,8.00,9,3,0,1,1,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Dwayne Bravo,4,0,28,0,7.00,6,2,0,2,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Piyush Chawla,3,0,20,1,6.66,7,3,0,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Ravindra Jadeja,2,0,16,0,8.00,5,1,1,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Bhuvneshwar Kumar,3.1,0,20,1,6.31,9,3,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Khaleel Ahmed,3.5,0,34,0,8.86,9,3,1,2,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
T Natarajan,4,0,43,2,10.75,9,5,2,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Abhishek Sharma,1,0,4,0,4.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Rashid Khan,4,0,12,0,3.00,16,1,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Abdul Samad,4,0,41,1,10.25,7,2,2,1,0,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Sheldon Cottrell,4,1,20,1,5.00,14,3,0,1,0,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Mohammed Shami,4,0,36,1,9.00,9,6,0,2,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Ravi Bishnoi,4,0,37,0,9.25,8,1,3,1,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Krishnappa Gowtham,4,0,45,1,11.25,6,2,4,0,0,https://www.espncricinfo.com/cricketers/krishnappa-gowtham-424377,scorecard
James Neesham,4,0,52,0,13.00,4,5,3,1,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Trent Boult,4,0,42,1,10.50,5,5,1,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
James Pattinson,4,0,28,2,7.00,7,2,0,1,0,https://www.espncricinfo.com/cricketers/james-pattinson-272465,scorecard
Krunal Pandya,4,0,27,1,6.75,9,1,1,3,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Jasprit Bumrah,4,0,18,2,4.50,13,2,0,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Rahul Chahar,4,0,26,2,6.50,9,0,1,1,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Jofra Archer,4,0,18,2,4.50,14,1,1,0,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Ankit Rajpoot,4,0,39,1,9.75,9,3,2,4,0,https://www.espncricinfo.com/cricketers/ankit-rajpoot-591650,scorecard
Jaydev Unadkat,2,0,14,1,7.00,6,1,1,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Tom Curran,4,0,37,1,9.25,7,2,1,4,0,https://www.espncricinfo.com/cricketers/tom-curran-550235,scorecard
Shreyas Gopal,4,0,43,0,10.75,7,4,2,0,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Riyan Parag,1,0,14,0,14.00,0,0,1,0,0,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Rahul Tewatia,1,0,6,1,6.00,3,1,0,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Sunil Narine,4,0,40,1,10.00,9,1,4,1,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Pat Cummins,3,0,13,1,4.33,12,0,1,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Shivam Mavi,4,0,20,2,5.00,13,2,0,0,0,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Kamlesh Nagarkoti,2,0,13,2,6.50,6,0,1,0,0,https://www.espncricinfo.com/cricketers/kamlesh-nagarkoti-1070188,scorecard
Varun Chakravarthy,4,0,25,2,6.25,7,0,1,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Kuldeep Yadav,3,0,20,1,6.66,8,1,1,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Ishant Sharma,3,0,26,0,8.66,4,0,1,2,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,scorecard
Kagiso Rabada,4,0,21,2,5.25,11,1,0,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Anrich Nortje,4,0,40,0,10.00,6,4,2,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Marcus Stoinis,3,0,22,0,7.33,4,2,0,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Amit Mishra,4,0,35,2,8.75,6,3,1,0,0,https://www.espncricinfo.com/cricketers/amit-mishra-31107,scorecard
Axar Patel,2,0,14,0,7.00,2,1,0,1,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Bhuvneshwar Kumar,4,0,25,2,6.25,13,4,0,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Khaleel Ahmed,4,0,43,1,10.75,9,2,3,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
T Natarajan,4,0,25,1,6.25,8,2,0,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Abhishek Sharma,4,0,34,0,8.50,4,0,2,1,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Rashid Khan,4,0,14,3,3.50,13,1,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Trent Boult,4,0,34,2,8.50,8,2,2,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
James Pattinson,4,0,51,0,12.75,9,2,5,0,0,https://www.espncricinfo.com/cricketers/james-pattinson-272465,scorecard
Rahul Chahar,4,0,31,1,7.75,7,4,0,1,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Jasprit Bumrah,4,0,42,0,10.50,10,4,3,1,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Krunal Pandya,3,0,23,0,7.66,6,3,0,1,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Kieron Pollard,1,0,13,0,13.00,0,2,0,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Isuru Udana,4,0,45,2,11.25,7,3,3,3,0,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
Washington Sundar,4,0,12,1,3.00,13,0,0,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Navdeep Saini,4,0,43,0,10.75,8,1,4,2,0,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Yuzvendra Chahal,4,0,48,1,12.00,2,1,4,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Adam Zampa,4,0,53,1,13.25,3,1,5,0,0,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Jaydev Unadkat,3,0,30,0,10.00,5,2,1,2,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Ankit Rajpoot,4,0,39,1,9.75,7,5,1,1,1,https://www.espncricinfo.com/cricketers/ankit-rajpoot-591650,scorecard
Jofra Archer,4,0,46,0,11.50,9,6,2,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Shreyas Gopal,4,0,44,0,11.00,4,2,3,1,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Rahul Tewatia,1,0,19,0,19.00,0,1,2,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Tom Curran,4,0,44,1,11.00,4,4,2,1,0,https://www.espncricinfo.com/cricketers/tom-curran-550235,scorecard
Sheldon Cottrell,3,0,52,1,17.33,8,3,6,3,0,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Mohammed Shami,4,0,53,3,13.25,8,4,4,1,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Ravi Bishnoi,4,0,34,0,8.50,12,1,3,2,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
James Neesham,4,0,40,1,10.00,5,5,1,0,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Murugan Ashwin,1.3,0,16,1,10.66,2,1,1,0,0,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Glenn Maxwell,3,0,29,0,9.66,6,0,3,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Sunil Narine,4,0,31,0,7.75,5,1,1,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Pat Cummins,4,0,19,1,4.75,11,2,0,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Shivam Mavi,2,0,15,0,7.50,6,1,1,1,0,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Kuldeep Yadav,2,0,15,0,7.50,3,0,1,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Varun Chakravarthy,4,0,25,1,6.25,9,1,1,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Kamlesh Nagarkoti,2,0,17,0,8.50,2,1,0,1,0,https://www.espncricinfo.com/cricketers/kamlesh-nagarkoti-1070188,scorecard
Andre Russell,2,0,16,1,8.00,4,2,0,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Bhuvneshwar Kumar,3,0,29,0,9.66,7,3,1,0,1,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Khaleel Ahmed,3,0,28,1,9.33,10,5,1,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
T Natarajan,3,0,27,1,9.00,6,3,1,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Rashid Khan,4,0,25,1,6.25,8,3,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Mohammad Nabi,4,0,23,0,5.75,5,0,0,2,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Abhishek Sharma,1,0,11,0,11.00,0,0,1,0,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Deepak Chahar,4,0,38,0,9.50,4,4,0,1,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Sam Curran,4,0,27,1,6.75,10,2,0,1,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Josh Hazlewood,4,0,28,0,7.00,10,4,0,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Piyush Chawla,4,0,33,2,8.25,8,5,0,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Ravindra Jadeja,4,0,44,0,11.00,4,4,2,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Kagiso Rabada,4,0,26,3,6.50,11,3,0,0,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Axar Patel,4,0,18,1,4.50,10,1,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Anrich Nortje,4,0,21,2,5.25,12,1,0,3,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Avesh Khan,4,0,42,0,10.50,7,6,1,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Amit Mishra,4,0,23,0,5.75,6,1,0,0,0,https://www.espncricinfo.com/cricketers/amit-mishra-31107,scorecard
Umesh Yadav,3,0,35,0,11.66,6,5,1,1,1,https://www.espncricinfo.com/cricketers/umesh-yadav-376116,scorecard
Dale Steyn,4,0,57,0,14.25,5,5,4,1,0,https://www.espncricinfo.com/cricketers/dale-steyn-47492,scorecard
Navdeep Saini,4,0,37,0,9.25,8,6,0,2,0,https://www.espncricinfo.com/cricketers/navdeep-saini-700167,scorecard
Yuzvendra Chahal,4,0,25,1,6.25,8,2,0,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Washington Sundar,2,0,13,0,6.50,2,1,0,0,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Shivam Dube,3,0,33,2,11.00,3,2,2,0,0,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Sheldon Cottrell,3,0,17,2,5.66,12,1,1,2,0,https://www.espncricinfo.com/cricketers/sheldon-cottrell-495551,scorecard
Mohammed Shami,3,0,14,1,4.66,10,2,0,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Ravi Bishnoi,4,0,32,3,8.00,12,3,1,2,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Murugan Ashwin,3,0,21,3,7.00,9,3,0,1,0,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
James Neesham,2,0,13,0,6.50,5,0,1,1,0,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
