batsmanName,runs,balls,minutes,4s,6s,SR,player_link,match_id
MS Dhoni (c)†,19,21,-,3,0,90.47,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
KL Rahul (c)†,27,27,-,2,1,100.00,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Mandeep Singh,17,14,-,1,0,121.42,https://www.espncricinfo.com/cricketers/mandeep-singh-398506,scorecard
Chris Gayle,20,20,-,2,1,100.00,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Nicholas Pooran,32,28,-,2,0,114.28,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Glenn Maxwell,12,13,-,0,0,92.30,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Deepak Hooda,0,2,-,0,0,0.00,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Chris Jordan,7,12,-,0,0,58.33,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Murugan Ashwin,4,4,-,0,0,100.00,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Ravi Bishnoi,0,0,-,0,0,-,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
David Warner (c),35,20,-,3,2,175.00,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Jonny Bairstow †,19,20,-,4,0,95.00,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Manish Pandey,15,29,-,0,0,51.72,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Abdul Samad,7,5,-,1,0,140.00,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Vijay Shankar,26,27,-,4,0,96.29,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Jason Holder,5,8,-,0,0,62.50,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Priyam Garg,3,5,-,0,0,60.00,https://www.espncricinfo.com/cricketers/priyam-garg-1070180,scorecard
Rashid Khan,0,1,-,0,0,0.00,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Sandeep Sharma,0,2,-,0,0,0.00,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
T Natarajan,0,0,-,0,0,-,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Khaleel Ahmed,0,2,-,0,0,0.00,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Shubman Gill,9,8,-,2,0,112.50,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Nitish Rana,81,53,-,13,1,152.83,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Rahul Tripathi,13,12,-,1,0,108.33,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Dinesh Karthik †,3,6,-,0,0,50.00,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Sunil Narine,64,32,-,6,4,200.00,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Eoin Morgan (c),17,9,-,2,1,188.88,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Pat Cummins,0,0,-,0,0,-,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Ajinkya Rahane,0,1,-,0,0,0.00,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,scorecard
Shikhar Dhawan,6,6,-,1,0,100.00,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Shreyas Iyer (c),47,38,-,5,0,123.68,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Rishabh Pant †,27,33,-,2,1,81.81,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Shimron Hetmyer,10,5,-,0,1,200.00,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Marcus Stoinis,6,6,-,0,0,100.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Axar Patel,9,7,-,0,1,128.57,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Kagiso Rabada,9,10,-,1,0,90.00,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Ravichandran Ashwin,14,13,-,2,0,107.69,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Tushar Deshpande,1,3,-,0,0,33.33,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Anrich Nortje,0,0,-,0,0,-,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Ruturaj Gaikwad,0,5,-,0,0,0.00,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Faf du Plessis,1,7,-,0,0,14.28,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Ambati Rayudu,2,3,-,0,0,66.66,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
Narayan Jagadeesan,0,1,-,0,0,0.00,https://www.espncricinfo.com/cricketers/narayan-jagadeesan-1048813,scorecard
MS Dhoni (c)†,16,16,-,2,1,100.00,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Ravindra Jadeja,7,6,-,1,0,116.66,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Sam Curran,52,47,-,4,2,110.63,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Deepak Chahar,0,5,-,0,0,0.00,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Shardul Thakur,11,20,-,0,0,55.00,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Imran Tahir,13,10,-,2,0,130.00,https://www.espncricinfo.com/cricketers/imran-tahir-40618,scorecard
Quinton de Kock †,46,37,-,5,2,124.32,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Ishan Kishan,68,37,-,6,5,183.78,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Robin Uthappa,19,13,-,2,1,146.15,https://www.espncricinfo.com/cricketers/robin-uthappa-35582,scorecard
Ben Stokes,30,32,-,2,0,93.75,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Sanju Samson †,36,26,-,3,1,138.46,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Jos Buttler,9,12,-,0,0,75.00,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Steven Smith (c),19,15,-,2,0,126.66,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Riyan Parag,20,12,-,2,1,166.66,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Rahul Tewatia,2,3,-,0,0,66.66,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Jofra Archer,16,7,-,1,1,228.57,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
David Warner (c),4,4,-,1,0,100.00,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Jonny Bairstow †,10,7,-,1,1,142.85,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Manish Pandey,83,47,-,4,8,176.59,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Vijay Shankar,52,51,-,6,0,101.96,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Shubman Gill,1,6,-,0,0,16.66,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Rahul Tripathi,1,5,-,0,0,20.00,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Nitish Rana,0,1,-,0,0,0.00,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Tom Banton,10,8,-,1,1,125.00,https://www.espncricinfo.com/cricketers/tom-banton-877051,scorecard
Dinesh Karthik †,4,14,-,0,0,28.57,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Eoin Morgan (c),30,34,-,3,1,88.23,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Pat Cummins,4,17,-,0,0,23.52,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Kuldeep Yadav,12,19,-,1,0,63.15,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Lockie Ferguson,19,16,-,1,0,118.75,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Devdutt Padikkal,25,17,-,3,0,147.05,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Aaron Finch,16,21,-,2,0,76.19,https://www.espncricinfo.com/cricketers/aaron-finch-5334,scorecard
Gurkeerat Singh Mann,21,26,-,4,0,80.76,https://www.espncricinfo.com/cricketers/gurkeerat-singh-mann-537124,scorecard
Virat Kohli (c),18,17,-,2,0,105.88,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Prithvi Shaw,7,11,-,1,0,63.63,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,106,61,-,12,3,173.77,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Shreyas Iyer (c),14,12,-,0,1,116.66,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Rishabh Pant †,14,20,-,1,0,70.00,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Marcus Stoinis,9,10,-,0,0,90.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Shimron Hetmyer,10,6,-,0,1,166.66,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
KL Rahul (c)†,15,11,-,1,1,136.36,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Mayank Agarwal,5,9,-,0,0,55.55,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Chris Gayle,29,13,-,3,2,223.07,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Nicholas Pooran,53,28,-,6,3,189.28,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Glenn Maxwell,32,24,-,3,0,133.33,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Deepak Hooda,15,22,-,1,0,68.18,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
James Neesham,10,8,-,0,1,125.00,https://www.espncricinfo.com/cricketers/james-neesham-355269,scorecard
Sam Curran,22,25,-,1,1,88.00,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Faf du Plessis,10,9,-,1,0,111.11,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Shane Watson,8,3,-,2,0,266.66,https://www.espncricinfo.com/cricketers/shane-watson-8180,scorecard
Ambati Rayudu,13,19,-,2,0,68.42,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
MS Dhoni (c)†,28,28,-,2,0,100.00,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Ravindra Jadeja,35,30,-,4,0,116.66,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Kedar Jadhav,4,7,-,0,0,57.14,https://www.espncricinfo.com/cricketers/kedar-jadhav-290716,scorecard
Ben Stokes,19,11,-,3,0,172.72,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Robin Uthappa,4,9,-,0,0,44.44,https://www.espncricinfo.com/cricketers/robin-uthappa-35582,scorecard
Sanju Samson †,0,3,-,0,0,0.00,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Steven Smith (c),26,34,-,2,0,76.47,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Jos Buttler,70,48,-,7,2,145.83,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Rohit Sharma (c),9,8,-,2,0,112.50,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Quinton de Kock †,53,43,-,3,3,123.25,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Suryakumar Yadav,0,4,-,0,0,0.00,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Ishan Kishan,7,7,-,1,0,100.00,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Krunal Pandya,34,30,-,4,1,113.33,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Hardik Pandya,8,4,-,0,1,200.00,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Kieron Pollard,34,12,-,1,4,283.33,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Nathan Coulter-Nile,24,12,-,4,0,200.00,https://www.espncricinfo.com/cricketers/nathan-coulter-nile-261354,scorecard
KL Rahul (c)†,77,51,-,7,3,150.98,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Mayank Agarwal,11,10,-,1,0,110.00,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Chris Gayle,24,21,-,1,2,114.28,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Nicholas Pooran,24,12,-,2,2,200.00,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Glenn Maxwell,0,2,-,0,0,0.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Deepak Hooda,23,16,-,1,1,143.75,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Chris Jordan,13,8,-,2,0,162.50,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Shubman Gill,36,37,-,5,0,97.29,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Rahul Tripathi,23,16,-,2,1,143.75,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Nitish Rana,29,20,-,3,1,145.00,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Andre Russell,9,11,-,1,0,81.81,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Eoin Morgan (c),34,23,-,3,1,147.82,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Dinesh Karthik †,29,14,-,2,2,207.14,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Jonny Bairstow †,36,28,-,7,0,128.57,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Kane Williamson,29,19,-,4,1,152.63,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Priyam Garg,4,7,-,0,0,57.14,https://www.espncricinfo.com/cricketers/priyam-garg-1070180,scorecard
David Warner (c),47,33,-,5,0,142.42,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Manish Pandey,6,7,-,0,0,85.71,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Vijay Shankar,7,10,-,0,0,70.00,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Abdul Samad,23,15,-,2,1,153.33,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Rashid Khan,1,2,-,0,0,50.00,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Sam Curran,0,3,-,0,0,0.00,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Faf du Plessis,58,47,-,6,2,123.40,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Shane Watson,36,28,-,6,0,128.57,https://www.espncricinfo.com/cricketers/shane-watson-8180,scorecard
Ambati Rayudu,45,25,-,1,4,180.00,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
MS Dhoni (c)†,3,5,-,0,0,60.00,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Ravindra Jadeja,33,13,-,0,4,253.84,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Prithvi Shaw,0,2,-,0,0,0.00,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,101,58,-,14,1,174.13,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Ajinkya Rahane,8,10,-,1,0,80.00,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,scorecard
Shreyas Iyer (c),23,23,-,1,1,100.00,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Marcus Stoinis,24,14,-,1,2,171.42,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Alex Carey †,4,7,-,0,0,57.14,https://www.espncricinfo.com/cricketers/alex-carey-326434,scorecard
Axar Patel,21,5,-,0,3,420.00,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Robin Uthappa,41,22,-,7,1,186.36,https://www.espncricinfo.com/cricketers/robin-uthappa-35582,scorecard
Ben Stokes,15,19,-,2,0,78.94,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Sanju Samson †,9,6,-,0,1,150.00,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Steven Smith (c),57,36,-,6,1,158.33,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Jos Buttler,24,25,-,1,1,96.00,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Rahul Tewatia,19,11,-,1,1,172.72,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Jofra Archer,2,3,-,0,0,66.66,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Devdutt Padikkal,35,37,-,2,0,94.59,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Aaron Finch,14,11,-,0,2,127.27,https://www.espncricinfo.com/cricketers/aaron-finch-5334,scorecard
Virat Kohli (c),43,32,-,1,2,134.37,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
AB de Villiers †,55,22,-,1,6,250.00,https://www.espncricinfo.com/cricketers/ab-de-villiers-44936,scorecard
Gurkeerat Singh Mann,19,17,-,1,0,111.76,https://www.espncricinfo.com/cricketers/gurkeerat-singh-mann-537124,scorecard
Rahul Tripathi,7,9,-,1,0,77.77,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Shubman Gill,21,23,-,2,0,91.30,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Nitish Rana,5,6,-,1,0,83.33,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Dinesh Karthik †,4,8,-,1,0,50.00,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Eoin Morgan (c),39,29,-,2,2,134.48,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Andre Russell,12,9,-,1,1,133.33,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Pat Cummins,53,36,-,5,2,147.22,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Rohit Sharma (c),35,36,-,5,1,97.22,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Quinton de Kock †,78,44,-,9,3,177.27,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Suryakumar Yadav,10,10,-,1,0,100.00,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Hardik Pandya,21,11,-,3,1,190.90,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Aaron Finch,20,18,-,2,1,111.11,https://www.espncricinfo.com/cricketers/aaron-finch-5334,scorecard
Devdutt Padikkal,18,12,-,1,1,150.00,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Virat Kohli (c),48,39,-,3,0,123.07,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Washington Sundar,13,14,-,1,0,92.85,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Shivam Dube,23,19,-,0,2,121.05,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
AB de Villiers †,2,5,-,0,0,40.00,https://www.espncricinfo.com/cricketers/ab-de-villiers-44936,scorecard
Chris Morris,25,8,-,1,3,312.50,https://www.espncricinfo.com/cricketers/chris-morris-439952,scorecard
Isuru Udana,10,5,-,0,1,200.00,https://www.espncricinfo.com/cricketers/isuru-udana-328026,scorecard
KL Rahul (c)†,61,49,-,1,5,124.48,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Mayank Agarwal,45,25,-,4,3,180.00,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Chris Gayle,53,45,-,1,5,117.77,https://www.espncricinfo.com/cricketers/chris-gayle-51880,scorecard
Nicholas Pooran,6,1,-,0,1,600.00,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Prithvi Shaw,0,1,-,0,0,0.00,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,57,33,-,6,2,172.72,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Ajinkya Rahane,2,9,-,0,0,22.22,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,scorecard
Shreyas Iyer (c),53,43,-,3,2,123.25,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Marcus Stoinis,18,19,-,1,0,94.73,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Alex Carey †,14,13,-,0,1,107.69,https://www.espncricinfo.com/cricketers/alex-carey-326434,scorecard
Axar Patel,7,4,-,1,0,175.00,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Ravichandran Ashwin,0,0,-,0,0,-,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Ben Stokes,41,35,-,6,0,117.14,https://www.espncricinfo.com/cricketers/ben-stokes-311158,scorecard
Jos Buttler †,22,9,-,3,1,244.44,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Steven Smith (c),1,4,-,0,0,25.00,https://www.espncricinfo.com/cricketers/steven-smith-267192,scorecard
Sanju Samson,25,18,-,0,2,138.88,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Robin Uthappa,32,27,-,3,1,118.51,https://www.espncricinfo.com/cricketers/robin-uthappa-35582,scorecard
Riyan Parag,1,2,-,0,0,50.00,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Rahul Tewatia,14,18,-,1,0,77.77,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Jofra Archer,1,4,-,0,0,25.00,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Shreyas Gopal,6,4,-,1,0,150.00,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Sam Curran,31,21,-,3,2,147.61,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Faf du Plessis,0,1,-,0,0,0.00,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Shane Watson,42,38,-,1,3,110.52,https://www.espncricinfo.com/cricketers/shane-watson-8180,scorecard
Ambati Rayudu,41,34,-,3,2,120.58,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
MS Dhoni (c)†,21,13,-,2,1,161.53,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Ravindra Jadeja,25,10,-,3,1,250.00,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Dwayne Bravo,0,1,-,0,0,0.00,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Deepak Chahar,2,2,-,0,0,100.00,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
David Warner (c),9,13,-,0,0,69.23,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Jonny Bairstow †,23,24,-,2,0,95.83,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Manish Pandey,4,3,-,1,0,133.33,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Kane Williamson,57,39,-,7,0,146.15,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Priyam Garg,16,18,-,1,0,88.88,https://www.espncricinfo.com/cricketers/priyam-garg-1070180,scorecard
Vijay Shankar,12,7,-,0,1,171.42,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
Rashid Khan,14,8,-,1,1,175.00,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Shahbaz Nadeem,5,5,-,1,0,100.00,https://www.espncricinfo.com/cricketers/shahbaz-nadeem-31872,scorecard
Sandeep Sharma,1,2,-,0,0,50.00,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
T Natarajan,0,1,-,0,0,0.00,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Aaron Finch,47,37,-,4,1,127.02,https://www.espncricinfo.com/cricketers/aaron-finch-5334,scorecard
Devdutt Padikkal,32,23,-,4,1,139.13,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Virat Kohli (c),33,28,-,1,0,117.85,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
AB de Villiers †,73,33,-,5,6,221.21,https://www.espncricinfo.com/cricketers/ab-de-villiers-44936,scorecard
Tom Banton,8,12,-,0,0,66.66,https://www.espncricinfo.com/cricketers/tom-banton-877051,scorecard
Shubman Gill,34,25,-,3,1,136.00,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Nitish Rana,9,14,-,1,0,64.28,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Eoin Morgan,8,12,-,1,0,66.66,https://www.espncricinfo.com/cricketers/eoin-morgan-24598,scorecard
Dinesh Karthik (c)†,1,2,-,0,0,50.00,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Andre Russell,16,10,-,2,1,160.00,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Rahul Tripathi,16,22,-,1,0,72.72,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Pat Cummins,1,3,-,0,0,33.33,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Kamlesh Nagarkoti,4,7,-,0,0,57.14,https://www.espncricinfo.com/cricketers/kamlesh-nagarkoti-1070188,scorecard
Varun Chakravarthy,7,10,-,0,0,70.00,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Prasidh Krishna,2,3,-,0,0,66.66,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Prithvi Shaw,4,3,-,1,0,133.33,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
Shikhar Dhawan,69,52,-,6,1,132.69,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Ajinkya Rahane,15,15,-,3,0,100.00,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,scorecard
Shreyas Iyer (c),42,33,-,5,0,127.27,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Marcus Stoinis,13,8,-,2,0,162.50,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Alex Carey †,14,9,-,0,0,155.55,https://www.espncricinfo.com/cricketers/alex-carey-326434,scorecard
Rohit Sharma (c),5,12,-,0,0,41.66,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Quinton de Kock †,53,36,-,4,3,147.22,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Suryakumar Yadav,53,32,-,6,1,165.62,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Ishan Kishan,28,15,-,2,2,186.66,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Hardik Pandya,0,2,-,0,0,0.00,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Kieron Pollard,11,14,-,1,0,78.57,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Krunal Pandya,12,7,-,2,0,171.42,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
David Warner (c),48,38,-,3,2,126.31,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
