batsmanName,runs,balls,minutes,4s,6s,SR,inning_batted,Average_SR,boundaries,boundary_runs,boundary_percentage,Average_Boundary_Percentage,total_runs,batting_average
Mustafizur Rahman,0,1,2,0,0,0.0,3,37.03333333333333,0,0,,0.0,6,2.0
Najibullah Zadran,11,13,24,0,1,84.61,5,115.72,1,6,54.54545454545454,63.08950394857059,172,34.4
Najibullah Zadran,73,48,61,6,3,152.08,5,115.72,9,42,57.534246575342465,63.08950394857059,172,34.4
Najibullah Zadran,22,21,30,3,1,104.76,5,115.72,4,18,81.81818181818183,63.08950394857059,172,34.4
Najibullah Zadran,59,34,53,5,3,173.52,5,115.72,8,38,64.40677966101694,63.08950394857059,172,34.4
Najibullah Zadran,7,11,17,1,0,63.63,5,115.72,1,4,57.14285714285714,63.08950394857059,172,34.4
Naseem Khushi,2,4,5,0,0,50.0,1,50.0,0,0,0.0,0.0,2,2.0
Naseem Khushi †,4,6,8,0,0,66.66,1,66.66,0,0,0.0,0.0,4,4.0
Nasum Ahmed,19,9,19,1,2,211.11,2,105.555,3,16,84.21052631578947,84.21052631578947,19,9.5
Nasum Ahmed,0,1,10,0,0,0.0,2,105.555,0,0,,84.21052631578947,19,9.5
Neil Rock †,5,5,10,0,0,100.0,2,66.66499999999999,0,0,0.0,0.0,6,3.0
Neil Rock †,1,3,6,0,0,33.33,2,66.66499999999999,0,0,0.0,0.0,6,3.0
Nicholas Pooran †,40,22,28,1,4,181.81,5,119.926,5,28,70.0,60.3768115942029,103,20.6
Nicholas Pooran †,1,9,18,0,0,11.11,5,119.926,0,0,0.0,60.3768115942029,103,20.6
Nicholas Pooran †,46,34,56,6,1,135.29,5,119.926,7,30,65.21739130434783,60.3768115942029,103,20.6
Nicholas Pooran †,12,7,8,2,0,171.42,5,119.926,2,8,66.66666666666666,60.3768115942029,103,20.6
Nicholas Pooran †,4,4,6,1,0,100.0,5,119.926,1,4,100.0,60.3768115942029,103,20.6
Norman Vanua,47,37,50,2,2,127.02,3,59.00666666666666,4,20,42.5531914893617,21.27659574468085,48,16.0
Norman Vanua,0,2,4,0,0,0.0,3,59.00666666666666,0,0,,21.27659574468085,48,16.0
Norman Vanua,1,2,6,0,0,50.0,3,59.00666666666666,0,0,0.0,21.27659574468085,48,16.0
Nosaina Pokana,1,1,4,0,0,100.0,2,75.0,0,0,0.0,0.0,6,3.0
Nosaina Pokana,5,10,9,0,0,50.0,2,75.0,0,0,0.0,0.0,6,3.0
Nurul Hasan †,3,4,10,0,0,75.0,4,57.635,0,0,0.0,0.0,21,5.25
Nurul Hasan †,16,18,38,0,0,88.88,4,57.635,0,0,0.0,0.0,21,5.25
Nurul Hasan †,0,1,5,0,0,0.0,4,57.635,0,0,,0.0,21,5.25
Nurul Hasan †,2,3,5,0,0,66.66,4,57.635,0,0,0.0,0.0,21,5.25
Obed McCoy,0,1,2,0,0,0.0,1,0.0,0,0,,,0,0.0
Pat Cummins,12,3,6,0,2,400.0,1,400.0,2,12,100.0,100.0,12,12.0
Pathum Nissanka,61,47,105,6,1,129.78,8,94.21,7,30,49.18032786885246,35.076981612317056,221,27.625
Pathum Nissanka,0,5,7,0,0,0.0,8,94.21,0,0,,35.076981612317056,221,27.625
Pathum Nissanka,5,6,17,0,0,83.33,8,94.21,0,0,0.0,35.076981612317056,221,27.625
Pathum Nissanka,7,9,13,1,0,77.77,8,94.21,1,4,57.14285714285714,35.076981612317056,221,27.625
Pathum Nissanka,1,1,3,0,0,100.0,8,94.21,0,0,0.0,35.076981612317056,221,27.625
Pathum Nissanka,72,58,92,6,3,124.13,8,94.21,9,42,58.333333333333336,35.076981612317056,221,27.625
Pathum Nissanka,51,41,79,5,0,124.39,8,94.21,5,20,39.21568627450981,35.076981612317056,221,27.625
Pathum Nissanka,24,21,37,1,1,114.28,8,94.21,2,10,41.66666666666667,35.076981612317056,221,27.625
Paul Stirling,30,39,68,1,1,76.92,3,111.75,2,10,33.33333333333333,52.9657477025898,75,25.0
Paul Stirling,7,7,15,1,0,100.0,3,111.75,1,4,57.14285714285714,52.9657477025898,75,25.0
Paul Stirling,38,24,34,5,1,158.33,3,111.75,6,26,68.42105263157895,52.9657477025898,75,25.0
Paul van Meekeren,0,3,5,0,0,0.0,1,0.0,0,0,,,0,0.0
Pieter Seelaar (c),21,29,43,2,0,72.41,2,56.205,2,8,38.095238095238095,19.047619047619047,23,11.5
Pieter Seelaar (c),2,5,5,0,0,40.0,2,56.205,0,0,0.0,19.047619047619047,23,11.5
Pikky Ya France,1,2,5,0,0,50.0,3,36.666666666666664,0,0,0.0,0.0,4,1.3333333333333333
Pikky Ya France,0,2,3,0,0,0.0,3,36.666666666666664,0,0,,0.0,4,1.3333333333333333
Pikky Ya France,3,5,9,0,0,60.0,3,36.666666666666664,0,0,0.0,0.0,4,1.3333333333333333
Quinton de Kock †,12,10,21,2,0,120.0,4,102.72749999999999,2,8,66.66666666666666,61.46708683473389,69,17.25
Quinton de Kock †,34,27,56,4,0,125.92,4,102.72749999999999,4,16,47.05882352941176,61.46708683473389,69,17.25
Quinton de Kock †,7,12,21,1,0,58.33,4,102.72749999999999,1,4,57.14285714285714,61.46708683473389,69,17.25
Quinton de Kock †,16,15,25,3,0,106.66,4,102.72749999999999,3,12,75.0,61.46708683473389,69,17.25
Rahmanullah Gurbaz,19,10,21,1,2,190.0,5,114.76599999999999,3,16,84.21052631578947,54.349351639969484,85,17.0
Rahmanullah Gurbaz,10,7,23,0,1,142.85,5,114.76599999999999,1,6,60.0,54.349351639969484,85,17.0
Rahmanullah Gurbaz,6,9,15,1,0,66.66,5,114.76599999999999,1,4,66.66666666666666,54.349351639969484,85,17.0
Rahmanullah Gurbaz,4,8,15,0,0,50.0,5,114.76599999999999,0,0,0.0,54.349351639969484,85,17.0
Rahmanullah Gurbaz,46,37,64,1,4,124.32,5,114.76599999999999,5,28,60.86956521739131,54.349351639969484,85,17.0
Rashid Khan,0,1,5,0,0,0.0,2,21.425,0,0,,0.0,3,1.5
Rashid Khan,3,7,10,0,0,42.85,2,21.425,0,0,0.0,0.0,3,1.5
Rassie van der Dussen,16,11,26,0,0,145.45,5,106.91199999999999,0,0,0.0,24.76901623858576,177,35.4
Rassie van der Dussen,2,3,5,0,0,66.66,5,106.91199999999999,0,0,0.0,24.76901623858576,177,35.4
Rassie van der Dussen,43,51,91,3,0,84.31,5,106.91199999999999,3,12,27.906976744186046,24.76901623858576,177,35.4
Rassie van der Dussen,22,27,60,2,0,81.48,5,106.91199999999999,2,8,36.36363636363637,24.76901623858576,177,35.4
Rassie van der Dussen,94,60,93,5,6,156.66,5,106.91199999999999,11,56,59.57446808510638,24.76901623858576,177,35.4
Ravi Rampaul,3,8,10,0,0,37.5,1,37.5,0,0,0.0,0.0,3,3.0
Ravindra Jadeja,13,13,28,1,0,100.0,2,118.42,1,4,30.76923076923077,42.30769230769231,39,19.5
Ravindra Jadeja,26,19,27,2,1,136.84,2,118.42,3,14,53.84615384615385,42.30769230769231,39,19.5
Reeza Hendricks,2,8,12,0,0,25.0,4,81.66499999999999,0,0,0.0,48.193473193473196,56,14.0
Reeza Hendricks,11,12,18,1,0,91.66,4,81.66499999999999,1,4,36.36363636363637,48.193473193473196,56,14.0
Reeza Hendricks,39,30,46,4,1,130.0,4,81.66499999999999,5,22,56.41025641025641,48.193473193473196,56,14.0
Reeza Hendricks,4,5,6,1,0,80.0,4,81.66499999999999,1,4,100.0,48.193473193473196,56,14.0
Richie Berrington,31,21,28,1,3,147.61,7,84.86285714285714,4,22,70.96774193548387,44.34169653524492,177,25.285714285714285
Richie Berrington,0,3,5,0,0,0.0,7,84.86285714285714,0,0,,44.34169653524492,177,25.285714285714285
Richie Berrington,70,49,66,6,3,142.85,7,84.86285714285714,9,42,60.0,44.34169653524492,177,25.285714285714285
Richie Berrington,20,17,37,1,1,117.64,7,84.86285714285714,2,10,50.0,44.34169653524492,177,25.285714285714285
Richie Berrington,2,5,13,0,0,40.0,7,84.86285714285714,0,0,0.0,44.34169653524492,177,25.285714285714285
Richie Berrington,54,37,58,4,1,145.94,7,84.86285714285714,5,22,40.74074074074074,44.34169653524492,177,25.285714285714285
Richie Berrington,0,5,7,0,0,0.0,7,84.86285714285714,0,0,,44.34169653524492,177,25.285714285714285
Richie Berrington (c),0,1,3,0,0,0.0,1,0.0,0,0,,,0,0.0
Rishabh Pant †,39,30,36,2,2,130.0,3,133.61333333333332,4,20,51.28205128205128,44.25451092117758,78,26.0
Rishabh Pant †,27,13,29,1,3,207.69,3,133.61333333333332,4,22,81.48148148148148,44.25451092117758,78,26.0
Rishabh Pant †,12,19,33,0,0,63.15,3,133.61333333333332,0,0,0.0,44.25451092117758,78,26.0
Roelof van der Merwe,0,3,5,0,0,0.0,3,50.0,0,0,,66.66666666666666,6,2.0
Roelof van der Merwe,6,4,8,1,0,150.0,3,50.0,1,4,66.66666666666666,66.66666666666666,6,2.0
Roelof van der Merwe,0,1,2,0,0,0.0,3,50.0,0,0,,66.66666666666666,6,2.0
Rohit Sharma,30,16,29,5,1,187.5,5,119.258,6,26,86.66666666666667,74.27284427284428,174,34.8
Rohit Sharma,56,37,46,7,2,151.35,5,119.258,9,40,71.42857142857143,74.27284427284428,174,34.8
Rohit Sharma,74,47,78,8,3,157.44,5,119.258,11,50,67.56756756756756,74.27284427284428,174,34.8
Rohit Sharma,0,1,6,0,0,0.0,5,119.258,0,0,,74.27284427284428,174,34.8
Rohit Sharma,14,14,23,1,1,100.0,5,119.258,2,10,71.42857142857143,74.27284427284428,174,34.8
Roston Chase,0,2,3,0,0,0.0,3,65.76,0,0,,54.7008547008547,48,16.0
Roston Chase,9,8,19,2,0,112.5,3,65.76,2,8,88.88888888888889,54.7008547008547,48,16.0
Roston Chase,39,46,84,2,0,84.78,3,65.76,2,8,20.51282051282051,54.7008547008547,48,16.0
Ruben Trumpelmann,1,3,6,0,0,33.33,4,133.32999999999998,0,0,0.0,52.56410256410256,32,8.0
Ruben Trumpelmann,12,9,18,2,0,133.33,4,133.32999999999998,2,8,66.66666666666666,52.56410256410256,32,8.0
Ruben Trumpelmann,6,4,6,1,0,150.0,4,133.32999999999998,1,4,66.66666666666666,52.56410256410256,32,8.0
Ruben Trumpelmann,13,6,6,1,1,216.66,4,133.32999999999998,2,10,76.92307692307693,52.56410256410256,32,8.0
Ryan ten Doeschate,0,1,4,0,0,0.0,1,0.0,0,0,,,0,0.0
Safyaan Sharif,3,4,13,0,0,75.0,3,158.33333333333334,0,0,0.0,37.5,11,3.6666666666666665
Safyaan Sharif,0,1,2,0,0,0.0,3,158.33333333333334,0,0,,37.5,11,3.6666666666666665
Safyaan Sharif,8,2,4,0,1,400.0,3,158.33333333333334,1,6,75.0,37.5,11,3.6666666666666665
Sandeep Goud,5,8,13,0,0,62.5,2,56.25,0,0,0.0,0.0,9,4.5
Sandeep Goud,4,8,15,0,0,50.0,2,56.25,0,0,0.0,0.0,9,4.5
Scott Edwards †,8,13,25,1,0,61.53,3,84.14333333333333,1,4,50.0,58.33333333333333,29,9.666666666666666
Scott Edwards †,21,11,14,2,1,190.9,3,84.14333333333333,3,14,66.66666666666666,58.33333333333333,29,9.666666666666666
Scott Edwards †,0,1,4,0,0,0.0,3,84.14333333333333,0,0,,58.33333333333333,29,9.666666666666666
Sese Bau,7,21,21,0,0,33.33,3,79.22333333333334,0,0,0.0,34.401709401709404,44,14.666666666666666
Sese Bau,13,13,24,2,0,100.0,3,79.22333333333334,2,8,61.53846153846154,34.401709401709404,44,14.666666666666666
Sese Bau,24,23,33,1,1,104.34,3,79.22333333333334,2,10,41.66666666666667,34.401709401709404,44,14.666666666666666
Shadab Khan,0,1,7,0,0,0.0,1,0.0,0,0,,,0,0.0
Shakib Al Hasan,42,29,47,6,0,144.82,6,102.59166666666665,6,24,57.14285714285714,40.11962272831838,131,21.833333333333332
Shakib Al Hasan,20,28,53,1,0,71.42,6,102.59166666666665,1,4,20.0,40.11962272831838,131,21.833333333333332
Shakib Al Hasan,46,37,67,0,3,124.32,6,102.59166666666665,3,18,39.130434782608695,40.11962272831838,131,21.833333333333332
Shakib Al Hasan,9,12,21,1,0,75.0,6,102.59166666666665,1,4,44.44444444444444,40.11962272831838,131,21.833333333333332
Shakib Al Hasan,4,7,16,0,0,57.14,6,102.59166666666665,0,0,0.0,40.11962272831838,131,21.833333333333332
Shakib Al Hasan,10,7,10,2,0,142.85,6,102.59166666666665,2,8,80.0,40.11962272831838,131,21.833333333333332
Shamim Hossain,11,20,36,0,0,55.0,2,80.275,0,0,0.0,26.31578947368421,30,15.0
Shamim Hossain,19,18,24,1,1,105.55,2,80.275,2,10,52.63157894736842,26.31578947368421,30,15.0
Sharafuddin Ashraf,2,3,7,0,0,66.66,1,66.66,0,0,0.0,0.0,2,2.0
Shardul Thakur,0,3,3,0,0,0.0,1,0.0,0,0,,,0,0.0
Shimron Hetmyer,27,28,47,2,0,96.42,5,104.998,2,8,29.629629629629626,46.419753086419746,127,25.4
Shimron Hetmyer,9,9,10,2,0,100.0,5,104.998,2,8,88.88888888888889,46.419753086419746,127,25.4
Shimron Hetmyer,1,2,6,0,0,50.0,5,104.998,0,0,0.0,46.419753086419746,127,25.4
Shimron Hetmyer,81,54,96,8,4,150.0,5,104.998,12,56,69.1358024691358,46.419753086419746,127,25.4
Shimron Hetmyer,9,7,13,1,0,128.57,5,104.998,1,4,44.44444444444444,46.419753086419746,127,25.4
Shoaib Malik,1,2,8,0,0,50.0,4,151.665,0,0,0.0,45.13795171689908,100,25.0
Shoaib Malik,19,15,21,1,1,126.66,4,151.665,2,10,52.63157894736842,45.13795171689908,100,25.0
Shoaib Malik,26,20,43,2,1,130.0,4,151.665,3,14,53.84615384615385,45.13795171689908,100,25.0
Shoaib Malik,54,18,25,1,6,300.0,4,151.665,7,40,74.07407407407408,45.13795171689908,100,25.0
Shoriful Islam,0,2,3,0,0,0.0,2,0.0,0,0,,,0,0.0
Shoriful Islam,0,0,3,0,0,0.0,2,0.0,0,0,,,0,0.0
Simi Singh,5,4,9,0,0,125.0,2,90.275,0,0,0.0,0.0,10,5.0
Simi Singh,5,9,15,0,0,55.55,2,90.275,0,0,0.0,0.0,10,5.0
Simon Atai,3,5,11,0,0,60.0,3,42.22,0,0,0.0,0.0,5,1.6666666666666667
Simon Atai,0,2,3,0,0,0.0,3,42.22,0,0,,0.0,5,1.6666666666666667
Simon Atai,2,3,3,0,0,66.66,3,42.22,0,0,0.0,0.0,5,1.6666666666666667
Soumya Sarkar,5,5,7,1,0,100.0,4,73.315,1,4,80.0,69.01960784313725,27,6.75
Soumya Sarkar,17,13,25,2,0,130.76,4,73.315,2,8,47.05882352941176,69.01960784313725,27,6.75
Soumya Sarkar,0,1,4,0,0,0.0,4,73.315,0,0,,69.01960784313725,27,6.75
Soumya Sarkar,5,8,9,1,0,62.5,4,73.315,1,4,80.0,69.01960784313725,27,6.75
Stephan Baard,7,11,13,1,0,63.63,5,90.816,1,4,57.14285714285714,48.09955924293492,97,19.4
Stephan Baard,21,21,34,1,1,100.0,5,90.816,2,10,47.61904761904761,48.09955924293492,97,19.4
Stephan Baard,29,29,42,1,1,100.0,5,90.816,2,10,34.48275862068966,48.09955924293492,97,19.4
Stephan Baard,21,22,37,2,0,95.45,5,90.816,2,8,38.095238095238095,48.09955924293492,97,19.4
Stephan Baard,19,20,39,3,0,95.0,5,90.816,3,12,63.1578947368421,48.09955924293492,97,19.4
Stephan Myburgh,5,5,18,1,0,100.0,2,103.125,1,4,80.0,63.529411764705884,22,11.0
Stephan Myburgh,17,16,26,2,0,106.25,2,103.125,2,8,47.05882352941176,63.529411764705884,22,11.0
Steven Smith,35,34,46,3,0,102.94,4,78.49,3,12,34.285714285714285,32.14285714285714,69,17.25
Steven Smith,28,26,39,1,0,107.69,4,78.49,1,4,14.285714285714285,32.14285714285714,69,17.25
Steven Smith,1,5,5,0,0,20.0,4,78.49,0,0,0.0,32.14285714285714,69,17.25
Steven Smith,5,6,11,1,0,83.33,4,78.49,1,4,80.0,32.14285714285714,69,17.25
Suraj Kumar †,4,7,10,0,0,57.14,1,57.14,0,0,0.0,0.0,4,4.0
Suryakumar Yadav,25,19,27,4,0,131.57,3,189.68999999999997,4,16,64.0,84.96969696969697,42,14.0
Suryakumar Yadav,11,8,18,1,1,137.5,3,189.68999999999997,2,10,90.9090909090909,84.96969696969697,42,14.0
Suryakumar Yadav,6,2,3,0,1,300.0,3,189.68999999999997,1,6,100.0,84.96969696969697,42,14.0
Tabraiz Shamsi,0,1,3,0,0,0.0,1,0.0,0,0,,,0,0.0
Taskin Ahmed,1,3,11,0,0,33.33,3,49.29,0,0,0.0,0.0,10,3.3333333333333335
Taskin Ahmed,3,5,11,0,0,60.0,3,49.29,0,0,0.0,0.0,10,3.3333333333333335
Taskin Ahmed,6,11,18,0,0,54.54,3,49.29,0,0,0.0,0.0,10,3.3333333333333335
Temba Bavuma (c),31,28,39,3,1,110.71,4,112.19749999999999,4,18,58.06451612903226,36.61757830762038,91,22.75
Temba Bavuma (c),12,7,9,2,0,171.42,4,112.19749999999999,2,8,66.66666666666666,36.61757830762038,91,22.75
Temba Bavuma (c),46,46,69,1,1,100.0,4,112.19749999999999,2,10,21.73913043478261,36.61757830762038,91,22.75
Temba Bavuma (c),2,3,6,0,0,66.66,4,112.19749999999999,0,0,0.0,36.61757830762038,91,22.75
Tim Seifert †,8,6,15,1,0,133.33,2,116.665,1,4,50.0,50.0,16,8.0
Tim Seifert †,8,8,12,1,0,100.0,2,116.665,1,4,50.0,50.0,16,8.0
Tony Ura,2,3,8,0,0,66.66,2,33.33,0,0,0.0,0.0,2,1.0
Tony Ura,0,5,4,0,0,0.0,2,33.33,0,0,,0.0,2,1.0
Virat Kohli (c),57,49,94,5,1,116.32,3,89.75333333333333,6,26,45.614035087719294,15.204678362573098,68,22.666666666666668
Virat Kohli (c),2,2,7,0,0,100.0,3,89.75333333333333,0,0,0.0,15.204678362573098,68,22.666666666666668
Virat Kohli (c),9,17,20,0,0,52.94,3,89.75333333333333,0,0,0.0,15.204678362573098,68,22.666666666666668
Wanindu Hasaranga,71,47,70,10,1,151.06,5,142.592,11,46,64.7887323943662,56.87931510632423,119,23.8
Wanindu Hasaranga,4,2,4,1,0,200.0,5,142.592,1,4,100.0,56.87931510632423,119,23.8
Wanindu Hasaranga,4,5,9,0,0,80.0,5,142.592,0,0,0.0,56.87931510632423,119,23.8
Wanindu Hasaranga,34,21,35,3,1,161.9,5,142.592,4,18,52.94117647058824,56.87931510632423,119,23.8
Wanindu Hasaranga,6,5,7,1,0,120.0,5,142.592,1,4,66.66666666666666,56.87931510632423,119,23.8
Zane Green †,0,1,3,0,0,0.0,7,61.46,0,0,,30.764895330112722,80,11.428571428571429
Zane Green †,15,12,19,3,0,125.0,7,61.46,3,12,80.0,30.764895330112722,80,11.428571428571429
Zane Green †,8,13,30,0,0,61.53,7,61.46,0,0,0.0,30.764895330112722,80,11.428571428571429
Zane Green †,23,27,44,1,1,85.18,7,61.46,2,10,43.47826086956522,30.764895330112722,80,11.428571428571429
Zane Green †,24,32,64,1,0,75.0,7,61.46,1,4,16.666666666666664,30.764895330112722,80,11.428571428571429
Zane Green †,1,7,12,0,0,14.28,7,61.46,0,0,0.0,30.764895330112722,80,11.428571428571429
Zane Green †,9,13,20,1,0,69.23,7,61.46,1,4,44.44444444444444,30.764895330112722,80,11.428571428571429
Zeeshan Maqsood (c),12,16,28,0,1,75.0,2,94.16499999999999,1,6,50.0,51.470588235294116,46,23.0
Zeeshan Maqsood (c),34,30,49,3,1,113.33,2,94.16499999999999,4,18,52.94117647058824,51.470588235294116,46,23.0
