bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
Mohsin Khan,2,0,28,0,14.00,4,3,2,1,0,https://www.espncricinfo.com/cricketers/mohsin-khan-1132005,scorecard
Naveen-ul-Haq,4,0,49,3,12.25,7,9,0,1,0,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Yash Thakur,4,0,46,1,11.50,7,3,3,3,0,https://www.espncricinfo.com/cricketers/yash-thakur-1070196,scorecard
Krunal Pandya,2,0,26,0,13.00,2,0,2,2,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Ravi Bishnoi,4,0,33,1,8.25,8,3,1,2,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Yudhvir Singh,2,0,24,1,12.00,2,1,2,0,0,https://www.espncricinfo.com/cricketers/yudhvir-singh-1206052,scorecard
Vaibhav Arora,2,0,21,0,10.50,4,2,1,1,0,https://www.espncricinfo.com/cricketers/vaibhav-arora-1209292,scorecard
Mitchell Starc,2,0,22,1,11.00,5,5,0,0,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Sunil Narine,4,0,22,1,5.50,8,1,0,1,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Harshit Rana,3.1,0,24,3,7.57,8,2,1,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Varun Chakravarthy,3,0,30,3,10.00,8,0,4,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Andre Russell,2,0,17,2,8.50,4,0,1,3,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Kagiso Rabada,3,0,24,0,8.00,7,3,0,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Arshdeep Singh,4,0,42,2,10.50,7,4,2,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Sam Curran,4,0,34,1,8.50,3,2,1,0,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Harpreet Brar,1,0,19,0,19.00,1,3,1,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Rahul Chahar,4,0,23,3,5.75,10,1,1,1,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Harshal Patel,4,0,24,3,6.00,10,2,0,2,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Mitchell Santner,3,0,10,1,3.33,11,1,0,0,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Tushar Deshpande,4,0,35,2,8.75,11,5,1,1,0,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Richard Gleeson,4,0,41,0,10.25,10,3,3,2,0,https://www.espncricinfo.com/cricketers/richard-gleeson-473191,scorecard
Ravindra Jadeja,4,0,20,3,5.00,9,1,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Simarjeet Singh,3,0,16,2,5.33,11,1,1,0,0,https://www.espncricinfo.com/cricketers/simarjeet-singh-1159722,scorecard
Shardul Thakur,2,0,12,1,6.00,4,1,0,1,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Swapnil Singh,1,0,1,0,1.00,5,0,0,0,0,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Mohammed Siraj,4,0,29,2,7.25,13,5,0,3,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Yash Dayal,4,0,21,2,5.25,11,2,0,0,0,https://www.espncricinfo.com/cricketers/yash-dayal-1159720,scorecard
Cameron Green,4,0,28,1,7.00,11,3,1,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Vijaykumar Vyshak,3.3,0,23,2,6.57,10,2,1,1,0,https://www.espncricinfo.com/cricketers/vijaykumar-vyshak-777815,scorecard
Karn Sharma,3,0,42,1,14.00,6,5,3,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Mohit Sharma,2,0,32,0,16.00,2,4,2,0,0,https://www.espncricinfo.com/cricketers/mohit-sharma-537119,scorecard
Josh Little,4,0,45,4,11.25,9,6,2,1,0,https://www.espncricinfo.com/cricketers/josh-little-928067,scorecard
Manav Suthar,2,0,26,0,13.00,4,1,3,0,0,https://www.espncricinfo.com/cricketers/manav-suthar-1175426,scorecard
Noor Ahmad,4,0,23,2,5.75,13,4,0,0,0,https://www.espncricinfo.com/cricketers/noor-ahmad-1182529,scorecard
Rashid Khan,1.4,0,25,0,15.00,1,3,1,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Nuwan Thushara,4,0,42,3,10.50,11,3,3,3,1,https://www.espncricinfo.com/cricketers/nuwan-thushara-955235,scorecard
Jasprit Bumrah,3.5,0,18,3,4.69,15,1,1,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Gerald Coetzee,2,0,24,0,12.00,3,3,1,0,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Hardik Pandya,4,0,44,2,11.00,9,2,4,1,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Naman Dhir,3,0,25,0,8.33,3,2,0,1,0,https://www.espncricinfo.com/cricketers/naman-dhir-1287032,scorecard
Piyush Chawla,3,0,15,1,5.00,8,1,0,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Vaibhav Arora,3,0,35,0,11.66,5,5,1,1,1,https://www.espncricinfo.com/cricketers/vaibhav-arora-1209292,scorecard
Mitchell Starc,3.5,0,33,4,8.60,12,1,3,1,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Varun Chakravarthy,4,0,22,2,5.50,11,2,0,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Sunil Narine,4,0,22,2,5.50,11,2,0,1,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Andre Russell,4,0,30,2,7.50,11,1,2,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Trent Boult,4,0,33,0,8.25,8,5,0,1,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Ravichandran Ashwin,4,0,36,0,9.00,10,0,4,1,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Avesh Khan,4,0,39,2,9.75,12,3,3,3,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Sandeep Sharma,4,0,31,1,7.75,10,1,2,2,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Yuzvendra Chahal,4,0,62,0,15.50,6,4,6,1,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Bhuvneshwar Kumar,4,0,41,3,10.25,8,4,2,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Marco Jansen,4,0,44,0,11.00,10,7,0,3,2,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Pat Cummins,4,0,34,2,8.50,12,2,3,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
T Natarajan,4,0,35,2,8.75,8,2,2,3,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Jaydev Unadkat,2,0,23,0,11.50,2,1,1,2,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Nitish Kumar Reddy,1,0,12,0,12.00,1,1,0,2,0,https://www.espncricinfo.com/cricketers/nitish-kumar-reddy-1175496,scorecard
Shahbaz Ahmed,1,0,11,0,11.00,2,2,0,0,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Kagiso Rabada,4,0,23,1,5.75,9,2,0,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Arshdeep Singh,4,0,52,1,13.00,8,7,2,5,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Sam Curran,3,0,37,0,12.33,6,4,2,0,1,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Harpreet Brar,4,0,17,2,4.25,10,0,0,1,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Rahul Chahar,4,0,16,2,4.00,9,0,0,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Harshal Patel,1,0,12,0,12.00,0,0,0,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Deepak Chahar,0.2,0,4,0,12.00,1,1,0,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Shardul Thakur,3.4,0,48,1,13.09,3,5,2,1,1,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Richard Gleeson,3.5,0,30,1,7.82,10,4,0,1,1,https://www.espncricinfo.com/cricketers/richard-gleeson-473191,scorecard
Mustafizur Rahman,4,1,22,0,5.50,14,2,0,5,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Ravindra Jadeja,3,0,22,0,7.33,6,3,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Moeen Ali,2,0,22,0,11.00,4,1,2,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Shivam Dube,1,0,14,1,14.00,1,1,1,0,0,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Marcus Stoinis,3,0,19,1,6.33,10,1,1,1,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Mohsin Khan,4,0,36,2,9.00,10,4,1,0,0,https://www.espncricinfo.com/cricketers/mohsin-khan-1132005,scorecard
Naveen-ul-Haq,3.5,0,15,1,3.91,11,0,0,0,1,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Mayank Yadav,3.1,0,31,1,9.78,11,3,2,2,1,https://www.espncricinfo.com/cricketers/mayank-yadav-1292563,scorecard
Ravi Bishnoi,4,0,28,1,7.00,8,3,0,1,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Deepak Hooda,2,0,13,0,6.50,3,1,0,0,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Nuwan Thushara,4,0,30,1,7.50,11,3,1,2,0,https://www.espncricinfo.com/cricketers/nuwan-thushara-955235,scorecard
Jasprit Bumrah,4,0,17,0,4.25,16,1,1,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Gerald Coetzee,3,0,29,1,9.66,6,4,0,3,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Piyush Chawla,3,0,23,0,7.66,5,3,0,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Hardik Pandya,4,0,26,2,6.50,8,2,0,1,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Mohammad Nabi,1.2,0,16,1,12.00,1,1,1,0,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Mitchell Starc,3,0,43,1,14.33,6,5,2,2,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Vaibhav Arora,4,0,29,2,7.25,15,4,1,2,1,https://www.espncricinfo.com/cricketers/vaibhav-arora-1209292,scorecard
Harshit Rana,4,0,28,2,7.00,11,3,1,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Sunil Narine,4,0,24,1,6.00,9,1,1,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Varun Chakravarthy,4,0,16,3,4.00,13,1,0,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Andre Russell,1,0,10,0,10.00,3,2,0,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Lizaad Williams,3,0,38,1,12.66,7,3,3,1,1,https://www.espncricinfo.com/cricketers/lizaad-williams-379887,scorecard
Khaleel Ahmed,3,0,28,0,9.33,9,4,1,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Rasikh Salam,2.3,0,30,0,12.00,3,4,1,0,0,https://www.espncricinfo.com/cricketers/rasikh-salam-1161489,scorecard
Axar Patel,4,0,25,2,6.25,10,3,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Kuldeep Yadav,4,0,34,0,8.50,8,2,2,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Bhuvneshwar Kumar,4,0,38,1,9.50,7,5,1,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Nitish Kumar Reddy,1,0,8,0,8.00,2,1,0,1,0,https://www.espncricinfo.com/cricketers/nitish-kumar-reddy-1175496,scorecard
Shahbaz Ahmed,3,0,33,0,11.00,3,5,0,0,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
T Natarajan,4,0,43,1,10.75,8,3,3,3,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Jaydev Unadkat,4,0,38,1,9.50,3,2,1,1,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Pat Cummins,4,0,49,0,12.25,4,4,3,1,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Deepak Chahar,3,0,22,0,7.33,5,3,0,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Tushar Deshpande,3,0,27,4,9.00,6,1,2,0,0,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Mustafizur Rahman,2.5,0,19,2,6.70,6,2,0,0,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Ravindra Jadeja,4,0,22,1,5.50,8,0,1,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Shardul Thakur,4,0,27,1,6.75,8,3,0,0,1,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Matheesha Pathirana,2,0,17,2,8.50,3,0,1,2,0,https://www.espncricinfo.com/cricketers/matheesha-pathirana-1194795,scorecard
Swapnil Singh,3,0,23,1,7.66,5,3,0,0,0,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Mohammed Siraj,4,0,34,1,8.50,9,3,1,4,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Yash Dayal,4,0,34,0,8.50,9,2,1,3,1,https://www.espncricinfo.com/cricketers/yash-dayal-1159720,scorecard
Glenn Maxwell,3,0,28,1,9.33,5,1,2,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Karn Sharma,3,0,38,0,12.66,4,1,4,1,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Cameron Green,3,0,42,0,14.00,2,5,2,1,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Azmatullah Omarzai,2,0,18,0,9.00,7,1,2,0,0,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Sandeep Warrier,1,0,15,0,15.00,1,1,1,2,0,https://www.espncricinfo.com/cricketers/sandeep-warrier-592735,scorecard
Sai Kishore,3,0,30,1,10.00,4,0,3,0,0,https://www.espncricinfo.com/cricketers/sai-kishore-1048739,scorecard
Rashid Khan,4,0,51,0,12.75,4,3,4,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Noor Ahmad,4,0,43,0,10.75,6,4,2,1,0,https://www.espncricinfo.com/cricketers/noor-ahmad-1182529,scorecard
Mohit Sharma,2,0,41,0,20.50,3,3,4,0,1,https://www.espncricinfo.com/cricketers/mohit-sharma-537119,scorecard
Trent Boult,4,0,41,1,10.25,9,6,0,2,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Sandeep Sharma,4,0,31,2,7.75,7,3,0,1,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Avesh Khan,4,0,42,1,10.50,7,2,2,1,1,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Ravichandran Ashwin,4,0,39,1,9.75,6,4,0,2,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Yuzvendra Chahal,4,0,41,0,10.25,3,5,0,1,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Matt Henry,3,0,32,0,10.66,7,3,2,0,0,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Mohsin Khan,4,0,52,0,13.00,5,5,3,0,0,https://www.espncricinfo.com/cricketers/mohsin-khan-1132005,scorecard
Yash Thakur,4,0,50,1,12.50,4,7,1,2,0,https://www.espncricinfo.com/cricketers/yash-thakur-1070196,scorecard
Marcus Stoinis,1,0,3,1,3.00,3,0,0,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Krunal Pandya,4,0,24,0,6.00,5,1,0,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Amit Mishra,2,0,20,1,10.00,5,1,2,0,0,https://www.espncricinfo.com/cricketers/amit-mishra-31107,scorecard
Ravi Bishnoi,1,0,16,0,16.00,1,2,1,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Luke Wood,4,0,68,1,17.00,5,9,4,0,0,https://www.espncricinfo.com/cricketers/luke-wood-573170,scorecard
Jasprit Bumrah,4,0,35,1,8.75,10,2,2,2,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Nuwan Thushara,4,0,56,0,14.00,3,6,3,2,0,https://www.espncricinfo.com/cricketers/nuwan-thushara-955235,scorecard
Piyush Chawla,4,0,36,1,9.00,7,2,2,2,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Hardik Pandya,2,0,41,0,20.50,4,3,4,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Mohammad Nabi,2,0,20,1,10.00,2,0,2,0,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Lizaad Williams,3,0,34,0,11.33,6,4,0,3,1,https://www.espncricinfo.com/cricketers/lizaad-williams-379887,scorecard
Khaleel Ahmed,4,0,45,2,11.25,7,4,3,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Mukesh Kumar,4,0,59,3,14.75,6,5,5,0,0,https://www.espncricinfo.com/cricketers/mukesh-kumar-926851,scorecard
Kuldeep Yadav,3,0,47,0,15.66,2,5,3,1,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Axar Patel,2,0,24,0,12.00,1,1,2,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Rasikh Salam,4,0,34,3,8.50,8,1,2,3,0,https://www.espncricinfo.com/cricketers/rasikh-salam-1161489,scorecard
Sam Curran,4,0,60,1,15.00,6,5,5,0,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Arshdeep Singh,4,0,45,2,11.25,10,3,3,5,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Harshal Patel,3,0,48,1,16.00,6,3,5,1,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Kagiso Rabada,3,0,52,0,17.33,2,7,2,4,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Rahul Chahar,4,0,33,1,8.25,9,4,1,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Harpreet Brar,2,0,21,0,10.50,3,0,2,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Dushmantha Chameera,3,0,48,0,16.00,6,3,5,1,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,scorecard
Harshit Rana,4,0,61,0,15.25,5,3,6,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Anukul Roy,2,0,36,0,18.00,2,5,2,0,0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,scorecard
Sunil Narine,4,0,24,1,6.00,12,2,1,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Varun Chakravarthy,3,0,46,0,15.33,2,1,5,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Andre Russell,2,0,36,0,18.00,2,1,4,2,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Ramandeep Singh,0.4,0,9,0,13.50,0,0,1,0,0,https://www.espncricinfo.com/cricketers/ramandeep-singh-1079470,scorecard
Abhishek Sharma,1,0,10,0,10.00,0,1,0,0,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Bhuvneshwar Kumar,1,0,14,0,14.00,1,3,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Pat Cummins,4,0,55,1,13.75,1,8,1,1,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
T Natarajan,4,0,39,2,9.75,7,3,2,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Shahbaz Ahmed,3,0,14,0,4.66,7,1,0,0,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Mayank Markande,3,0,42,1,14.00,2,0,5,1,0,https://www.espncricinfo.com/cricketers/mayank-markande-1081442,scorecard
Jaydev Unadkat,4,0,30,3,7.50,5,2,0,2,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Will Jacks,2,0,23,1,11.50,3,1,2,0,0,https://www.espncricinfo.com/cricketers/will-jacks-897549,scorecard
Mohammed Siraj,4,0,20,0,5.00,11,1,0,2,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Yash Dayal,3,0,18,1,6.00,8,1,0,3,0,https://www.espncricinfo.com/cricketers/yash-dayal-1159720,scorecard
Swapnil Singh,3,0,40,2,13.33,3,1,4,0,1,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Karn Sharma,4,0,29,2,7.25,10,2,1,2,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Lockie Ferguson,2,0,28,0,14.00,2,2,2,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Cameron Green,2,0,12,2,6.00,7,2,0,1,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Azmatullah Omarzai,4,0,33,0,8.25,11,5,1,0,0,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Sandeep Warrier,3,0,15,3,5.00,12,1,1,1,0,https://www.espncricinfo.com/cricketers/sandeep-warrier-592735,scorecard
Rashid Khan,4,0,35,0,8.75,8,4,1,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Noor Ahmad,3,0,36,1,12.00,4,2,3,1,0,https://www.espncricinfo.com/cricketers/noor-ahmad-1182529,scorecard
Mohit Sharma,4,0,73,0,18.25,2,4,7,1,0,https://www.espncricinfo.com/cricketers/mohit-sharma-537119,scorecard
M Shahrukh Khan,1,0,8,0,8.00,3,0,1,0,0,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-719719,scorecard
Sai Kishore,1,0,22,0,22.00,0,2,2,0,0,https://www.espncricinfo.com/cricketers/sai-kishore-1048739,scorecard
Khaleel Ahmed,2,0,26,0,13.00,2,3,1,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Anrich Nortje,3,0,48,1,16.00,6,5,4,0,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Rasikh Salam,4,0,44,3,11.00,8,4,3,1,0,https://www.espncricinfo.com/cricketers/rasikh-salam-1161489,scorecard
Mukesh Kumar,4,0,41,1,10.25,7,6,1,0,1,https://www.espncricinfo.com/cricketers/mukesh-kumar-926851,scorecard
Axar Patel,3,0,28,1,9.33,4,2,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Kuldeep Yadav,4,0,29,2,7.25,5,2,0,1,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Matt Henry,4,0,28,1,7.00,9,3,0,0,0,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Mohsin Khan,4,0,50,1,12.50,6,5,3,0,0,https://www.espncricinfo.com/cricketers/mohsin-khan-1132005,scorecard
Ravi Bishnoi,2,0,19,0,9.50,2,3,0,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Yash Thakur,4,0,47,1,11.75,9,3,4,1,0,https://www.espncricinfo.com/cricketers/yash-thakur-1070196,scorecard
Marcus Stoinis,4,0,49,0,12.25,5,3,3,1,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Krunal Pandya,2,0,15,0,7.50,3,2,0,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Deepak Chahar,2,0,11,1,5.50,7,2,0,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Tushar Deshpande,3,0,34,0,11.33,6,2,2,0,1,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Mustafizur Rahman,3.3,0,51,1,14.57,8,5,4,0,1,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Shardul Thakur,3,0,42,0,14.00,0,4,2,1,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Moeen Ali,2,0,21,0,10.50,1,1,1,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Ravindra Jadeja,2,0,16,0,8.00,3,0,1,0,1,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Matheesha Pathirana,4,0,35,2,8.75,8,5,0,2,0,https://www.espncricinfo.com/cricketers/matheesha-pathirana-1194795,scorecard
Trent Boult,4,0,32,2,8.00,10,3,1,3,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Sandeep Sharma,4,0,18,5,4.50,13,2,0,0,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Avesh Khan,4,0,49,1,12.25,7,4,3,3,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Ravichandran Ashwin,4,0,31,0,7.75,4,1,1,1,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Yuzvendra Chahal,4,0,48,1,12.00,6,4,3,1,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Hardik Pandya,2,0,21,0,10.50,3,2,1,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Jasprit Bumrah,4,0,37,0,9.25,10,5,1,1,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Nuwan Thushara,3,0,28,0,9.33,2,4,0,0,0,https://www.espncricinfo.com/cricketers/nuwan-thushara-955235,scorecard
Gerald Coetzee,2,0,25,0,12.50,7,2,2,3,0,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010,scorecard
Mohammad Nabi,3,0,30,0,10.00,6,1,3,0,0,https://www.espncricinfo.com/cricketers/mohammad-nabi-25913,scorecard
Piyush Chawla,4,0,33,1,8.25,8,2,2,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Tilak Varma,0.4,0,8,0,12.00,0,1,0,0,0,https://www.espncricinfo.com/cricketers/tilak-varma-1170265,scorecard
Azmatullah Omarzai,2,0,13,0,6.50,7,1,1,0,0,https://www.espncricinfo.com/cricketers/azmatullah-omarzai-819429,scorecard
Sandeep Warrier,1,0,21,0,21.00,2,3,1,0,1,https://www.espncricinfo.com/cricketers/sandeep-warrier-592735,scorecard
Mohit Sharma,4,0,32,2,8.00,10,4,1,1,0,https://www.espncricinfo.com/cricketers/mohit-sharma-537119,scorecard
