batsmanName,runs,balls,minutes,4s,6s,SR,player_link,match_id
Abhishek Sharma,2,5,3,0,0,40.00,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Travis Head,0,1,11,0,0,0.00,https://www.espncricinfo.com/cricketers/travis-head-530011,scorecard
Rahul Tripathi,9,13,21,1,0,69.23,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Aiden Markram,20,23,41,3,0,86.95,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Nitish Kumar Reddy,13,10,14,1,1,130.00,https://www.espncricinfo.com/cricketers/nitish-kumar-reddy-1175496,scorecard
Heinrich Klaasen †,16,17,32,1,0,94.11,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
Shahbaz Ahmed,8,7,5,0,1,114.28,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Abdul Samad,4,4,3,0,0,100.00,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Pat Cummins (c),24,19,28,2,1,126.31,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Jaydev Unadkat,4,11,16,0,0,36.36,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Bhuvneshwar Kumar,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Rahmanullah Gurbaz †,39,32,46,5,2,121.87,https://www.espncricinfo.com/cricketers/rahmanullah-gurbaz-974087,scorecard
Sunil Narine,6,2,6,0,1,300.00,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Venkatesh Iyer,52,26,46,4,3,200.00,https://www.espncricinfo.com/cricketers/venkatesh-iyer-851403,scorecard
Shreyas Iyer (c),6,3,6,1,0,200.00,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Travis Head,34,28,42,3,1,121.42,https://www.espncricinfo.com/cricketers/travis-head-530011,scorecard
Abhishek Sharma,12,5,4,1,1,240.00,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Rahul Tripathi,37,15,14,5,2,246.66,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Aiden Markram,1,2,1,0,0,50.00,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Heinrich Klaasen †,50,34,64,0,4,147.05,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
Nitish Kumar Reddy,5,10,17,0,0,50.00,https://www.espncricinfo.com/cricketers/nitish-kumar-reddy-1175496,scorecard
Abdul Samad,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Shahbaz Ahmed,18,18,32,0,1,100.00,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Pat Cummins (c),5,5,11,1,0,100.00,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Jaydev Unadkat,5,2,4,1,0,250.00,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Yashasvi Jaiswal,42,21,39,4,3,200.00,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Tom Kohler-Cadmore,10,16,20,1,0,62.50,https://www.espncricinfo.com/cricketers/tom-kohler-cadmore-470633,scorecard
Sanju Samson (c)†,10,11,22,1,0,90.90,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Riyan Parag,6,10,12,0,0,60.00,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Dhruv Jurel,56,35,52,7,2,160.00,https://www.espncricinfo.com/cricketers/dhruv-jurel-1175488,scorecard
Ravichandran Ashwin,0,3,2,0,0,0.00,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Shimron Hetmyer,4,10,8,0,0,40.00,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Rovman Powell,6,12,17,0,0,50.00,https://www.espncricinfo.com/cricketers/rovman-powell-820351,scorecard
Trent Boult,0,3,11,0,0,0.00,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Virat Kohli,33,24,34,3,1,137.50,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Faf du Plessis (c),17,14,22,2,1,121.42,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Cameron Green,27,21,33,2,1,128.57,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Rajat Patidar,34,22,32,2,2,154.54,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Glenn Maxwell,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Mahipal Lomror,32,17,46,2,2,188.23,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Dinesh Karthik †,11,13,23,1,0,84.61,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Swapnil Singh,9,4,9,0,1,225.00,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Karn Sharma,5,4,6,1,0,125.00,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Yashasvi Jaiswal,45,30,45,8,0,150.00,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Tom Kohler-Cadmore,20,15,26,4,0,133.33,https://www.espncricinfo.com/cricketers/tom-kohler-cadmore-470633,scorecard
Sanju Samson (c)†,17,13,23,0,1,130.76,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Riyan Parag,36,26,48,2,2,138.46,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Dhruv Jurel,8,8,19,1,0,100.00,https://www.espncricinfo.com/cricketers/dhruv-jurel-1175488,scorecard
Shimron Hetmyer,26,14,28,3,1,185.71,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Rovman Powell,16,8,8,2,1,200.00,https://www.espncricinfo.com/cricketers/rovman-powell-820351,scorecard
Ravichandran Ashwin,0,0,3,0,0,-,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Travis Head,0,2,1,0,0,0.00,https://www.espncricinfo.com/cricketers/travis-head-530011,scorecard
Abhishek Sharma,3,4,11,0,0,75.00,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Rahul Tripathi,55,35,63,7,1,157.14,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Nitish Kumar Reddy,9,10,16,1,0,90.00,https://www.espncricinfo.com/cricketers/nitish-kumar-reddy-1175496,scorecard
Shahbaz Ahmed,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Heinrich Klaasen †,32,21,26,3,1,152.38,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
Abdul Samad,16,12,16,0,2,133.33,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Sanvir Singh,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/sanvir-singh-1132219,scorecard
Pat Cummins (c),30,24,29,2,2,125.00,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Bhuvneshwar Kumar,0,4,6,0,0,0.00,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Vijayakanth Viyaskanth,7,5,16,0,0,140.00,https://www.espncricinfo.com/cricketers/vijayakanth-viyaskanth-1153149,scorecard
Rahmanullah Gurbaz †,23,14,19,2,2,164.28,https://www.espncricinfo.com/cricketers/rahmanullah-gurbaz-974087,scorecard
Sunil Narine,21,16,36,4,0,131.25,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Venkatesh Iyer,51,28,48,5,4,182.14,https://www.espncricinfo.com/cricketers/venkatesh-iyer-851403,scorecard
Shreyas Iyer (c),58,24,31,5,4,241.66,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Atharva Taide,46,27,39,5,2,170.37,https://www.espncricinfo.com/cricketers/atharva-taide-1125958,scorecard
Prabhsimran Singh,71,45,67,7,4,157.77,https://www.espncricinfo.com/cricketers/prabhsimran-singh-1161024,scorecard
Rilee Rossouw,49,24,42,3,4,204.16,https://www.espncricinfo.com/cricketers/rilee-rossouw-318845,scorecard
Shashank Singh,2,4,8,0,0,50.00,https://www.espncricinfo.com/cricketers/shashank-singh-377534,scorecard
Jitesh Sharma (c)†,32,15,21,2,2,213.33,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,scorecard
Ashutosh Sharma,2,3,5,0,0,66.66,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,scorecard
Shivam Singh,2,3,9,0,0,66.66,https://www.espncricinfo.com/cricketers/shivam-singh-1380113,scorecard
Travis Head,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/travis-head-530011,scorecard
Abhishek Sharma,66,28,55,5,6,235.71,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Rahul Tripathi,33,18,30,4,2,183.33,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Nitish Kumar Reddy,37,25,37,1,3,148.00,https://www.espncricinfo.com/cricketers/nitish-kumar-reddy-1175496,scorecard
Heinrich Klaasen †,42,26,39,3,2,161.53,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
Shahbaz Ahmed,3,6,16,0,0,50.00,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Abdul Samad,11,8,11,0,1,137.50,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Sanvir Singh,6,4,3,1,0,150.00,https://www.espncricinfo.com/cricketers/sanvir-singh-1132219,scorecard
Virat Kohli,47,29,39,3,4,162.06,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Faf du Plessis (c),54,39,54,3,3,138.46,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Rajat Patidar,41,23,45,2,4,178.26,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Cameron Green,38,17,45,3,3,223.52,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Dinesh Karthik †,14,6,8,1,1,233.33,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Glenn Maxwell,16,5,5,2,1,320.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Mahipal Lomror,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Ruturaj Gaikwad (c),0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Rachin Ravindra,61,37,63,5,3,164.86,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Daryl Mitchell,4,6,11,0,0,66.66,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Ajinkya Rahane,33,22,32,3,1,150.00,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,scorecard
Shivam Dube,7,15,20,0,0,46.66,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Ravindra Jadeja,42,22,42,3,3,190.90,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Mitchell Santner,3,4,7,0,0,75.00,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
MS Dhoni †,25,13,25,3,1,192.30,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Shardul Thakur,1,2,3,0,0,50.00,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
KL Rahul (c)†,55,41,99,3,3,134.14,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Devdutt Padikkal,0,1,4,0,0,0.00,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Marcus Stoinis,28,22,32,5,0,127.27,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Deepak Hooda,11,9,12,1,0,122.22,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Nicholas Pooran,75,29,44,5,8,258.62,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Arshad Khan,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,scorecard
Ayush Badoni,22,10,15,1,2,220.00,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,scorecard
Krunal Pandya,12,7,13,1,1,171.42,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Rohit Sharma,68,38,52,10,3,178.94,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Dewald Brevis,23,20,41,1,2,115.00,https://www.espncricinfo.com/cricketers/dewald-brevis-1070665,scorecard
Suryakumar Yadav,0,3,3,0,0,0.00,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Ishan Kishan †,14,15,50,1,0,93.33,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Hardik Pandya (c),16,13,10,1,1,123.07,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Nehal Wadhera,1,3,3,0,0,33.33,https://www.espncricinfo.com/cricketers/nehal-wadhera-1151273,scorecard
Naman Dhir,62,28,31,4,5,221.42,https://www.espncricinfo.com/cricketers/naman-dhir-1287032,scorecard
Romario Shepherd,1,1,2,0,0,100.00,https://www.espncricinfo.com/cricketers/romario-shepherd-677077,scorecard
Yashasvi Jaiswal,4,4,3,1,0,100.00,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Tom Kohler-Cadmore,18,23,39,2,1,78.26,https://www.espncricinfo.com/cricketers/tom-kohler-cadmore-470633,scorecard
Sanju Samson (c)†,18,15,30,3,0,120.00,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Riyan Parag,48,34,67,6,0,141.17,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Ravichandran Ashwin,28,19,25,3,1,147.36,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Dhruv Jurel,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/dhruv-jurel-1175488,scorecard
Rovman Powell,4,5,3,1,0,80.00,https://www.espncricinfo.com/cricketers/rovman-powell-820351,scorecard
Donovan Ferreira,7,8,14,0,0,87.50,https://www.espncricinfo.com/cricketers/donovan-ferreira-698315,scorecard
Trent Boult,12,9,20,2,0,133.33,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Avesh Khan,3,2,8,0,0,150.00,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Prabhsimran Singh,6,4,3,1,0,150.00,https://www.espncricinfo.com/cricketers/prabhsimran-singh-1161024,scorecard
Jonny Bairstow †,14,22,41,1,0,63.63,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Rilee Rossouw,22,13,18,5,0,169.23,https://www.espncricinfo.com/cricketers/rilee-rossouw-318845,scorecard
Shashank Singh,0,2,2,0,0,0.00,https://www.espncricinfo.com/cricketers/shashank-singh-377534,scorecard
Sam Curran (c),63,41,62,5,3,153.65,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Jitesh Sharma,22,20,31,0,2,110.00,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,scorecard
Ashutosh Sharma,17,11,16,1,1,154.54,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,scorecard
Jake Fraser-McGurk,0,2,3,0,0,0.00,https://www.espncricinfo.com/cricketers/jake-fraser-mcgurk-1168049,scorecard
Abishek Porel,58,33,58,5,4,175.75,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,scorecard
Shai Hope,38,27,43,3,2,140.74,https://www.espncricinfo.com/cricketers/shai-hope-581379,scorecard
Rishabh Pant (c)†,33,23,39,5,0,143.47,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Tristan Stubbs,57,25,47,3,4,228.00,https://www.espncricinfo.com/cricketers/tristan-stubbs-595978,scorecard
Axar Patel,14,10,21,2,0,140.00,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Quinton de Kock †,12,8,16,2,0,150.00,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
KL Rahul (c),5,3,4,1,0,166.66,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Marcus Stoinis,5,7,13,1,0,71.42,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Deepak Hooda,0,2,8,0,0,0.00,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Nicholas Pooran,61,27,36,6,4,225.92,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Ayush Badoni,6,9,15,0,0,66.66,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,scorecard
Krunal Pandya,18,18,29,2,0,100.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Arshad Khan,58,33,43,3,5,175.75,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,scorecard
Yudhvir Singh,14,7,11,1,1,200.00,https://www.espncricinfo.com/cricketers/yudhvir-singh-1206052,scorecard
Ravi Bishnoi,2,2,9,0,0,100.00,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Naveen-ul-Haq,2,4,7,0,0,50.00,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Virat Kohli,27,13,20,1,3,207.69,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Faf du Plessis (c),6,7,12,1,0,85.71,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Will Jacks,41,29,50,3,2,141.37,https://www.espncricinfo.com/cricketers/will-jacks-897549,scorecard
Rajat Patidar,52,32,35,3,3,162.50,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Cameron Green,32,24,39,1,2,133.33,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Mahipal Lomror,13,8,14,0,1,162.50,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Dinesh Karthik †,0,2,1,0,0,0.00,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Swapnil Singh,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Karn Sharma,6,4,7,1,0,150.00,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Mohammed Siraj,0,0,3,0,0,-,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
David Warner,1,2,3,0,0,50.00,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Jake Fraser-McGurk,21,8,14,2,2,262.50,https://www.espncricinfo.com/cricketers/jake-fraser-mcgurk-1168049,scorecard
Abishek Porel †,2,3,8,0,0,66.66,https://www.espncricinfo.com/cricketers/abishek-porel-1277545,scorecard
Shai Hope,29,23,35,4,0,126.08,https://www.espncricinfo.com/cricketers/shai-hope-581379,scorecard
Kumar Kushagra,2,3,5,0,0,66.66,https://www.espncricinfo.com/cricketers/kumar-kushagra-1207295,scorecard
Axar Patel (c),57,39,55,5,3,146.15,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Tristan Stubbs,3,4,6,0,0,75.00,https://www.espncricinfo.com/cricketers/tristan-stubbs-595978,scorecard
Rasikh Salam,10,12,16,1,0,83.33,https://www.espncricinfo.com/cricketers/rasikh-salam-1161489,scorecard
Kuldeep Yadav,6,10,21,0,0,60.00,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Mukesh Kumar,3,7,10,0,0,42.85,https://www.espncricinfo.com/cricketers/mukesh-kumar-926851,scorecard
Ishant Sharma,0,4,7,0,0,0.00,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,scorecard
Yashasvi Jaiswal,24,21,29,3,1,114.28,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Jos Buttler,21,25,38,2,0,84.00,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Sanju Samson (c)†,15,19,34,0,0,78.94,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Riyan Parag,47,35,55,1,3,134.28,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Dhruv Jurel,28,18,24,1,2,155.55,https://www.espncricinfo.com/cricketers/dhruv-jurel-1175488,scorecard
Shubham Dubey,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/shubham-dubey-1252585,scorecard
Ravichandran Ashwin,1,1,3,0,0,100.00,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Rachin Ravindra,27,18,17,1,2,150.00,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Ruturaj Gaikwad (c),42,41,90,1,2,102.43,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Daryl Mitchell,22,13,18,4,0,169.23,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Moeen Ali,10,13,17,0,0,76.92,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Shivam Dube,18,11,9,2,1,163.63,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Ravindra Jadeja,5,6,9,0,0,83.33,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Sameer Rizvi,15,8,11,3,0,187.50,https://www.espncricinfo.com/cricketers/sameer-rizvi-1175489,scorecard
Phil Salt †,6,5,4,0,1,120.00,https://www.espncricinfo.com/cricketers/phil-salt-669365,scorecard
Sunil Narine,0,1,7,0,0,0.00,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Venkatesh Iyer,42,21,41,6,2,200.00,https://www.espncricinfo.com/cricketers/venkatesh-iyer-851403,scorecard
Shreyas Iyer (c),7,10,18,1,0,70.00,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Nitish Rana,33,23,41,4,1,143.47,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Andre Russell,24,14,26,2,2,171.42,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Rinku Singh,20,12,18,0,2,166.66,https://www.espncricinfo.com/cricketers/rinku-singh-723105,scorecard
Ramandeep Singh,17,8,17,1,1,212.50,https://www.espncricinfo.com/cricketers/ramandeep-singh-1079470,scorecard
Mitchell Starc,2,2,2,0,0,100.00,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Ishan Kishan †,40,22,35,5,2,181.81,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Rohit Sharma,19,24,39,1,1,79.16,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Suryakumar Yadav,11,14,17,1,0,78.57,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Tilak Varma,32,17,38,5,1,188.23,https://www.espncricinfo.com/cricketers/tilak-varma-1170265,scorecard
Hardik Pandya (c),2,4,3,0,0,50.00,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Tim David,0,3,3,0,0,0.00,https://www.espncricinfo.com/cricketers/tim-david-892749,scorecard
Nehal Wadhera,3,3,10,0,0,100.00,https://www.espncricinfo.com/cricketers/nehal-wadhera-1151273,scorecard
Naman Dhir,17,6,6,1,2,283.33,https://www.espncricinfo.com/cricketers/naman-dhir-1287032,scorecard
Anshul Kamboj,2,2,4,0,0,100.00,https://www.espncricinfo.com/cricketers/anshul-kamboj-1175428,scorecard
Piyush Chawla,1,2,2,0,0,50.00,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Sai Sudharsan,103,51,84,5,7,201.96,https://www.espncricinfo.com/cricketers/sai-sudharsan-1151288,scorecard
Shubman Gill (c),104,55,89,9,6,189.09,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
David Miller,16,11,16,1,0,145.45,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
M Shahrukh Khan,2,3,12,0,0,66.66,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-719719,scorecard
Ajinkya Rahane,1,5,6,0,0,20.00,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,scorecard
Rachin Ravindra,1,2,5,0,0,50.00,https://www.espncricinfo.com/cricketers/rachin-ravindra-959767,scorecard
Ruturaj Gaikwad (c),0,3,11,0,0,0.00,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Daryl Mitchell,63,34,56,7,3,185.29,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Moeen Ali,56,36,58,4,4,155.55,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Shivam Dube,21,13,25,2,1,161.53,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Ravindra Jadeja,18,10,18,2,1,180.00,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
MS Dhoni †,26,11,20,1,3,236.36,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Mitchell Santner,0,2,1,0,0,0.00,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Shardul Thakur,3,4,14,0,0,75.00,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Virat Kohli,92,47,82,7,6,195.74,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Faf du Plessis (c),9,7,11,2,0,128.57,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Will Jacks,12,7,11,1,1,171.42,https://www.espncricinfo.com/cricketers/will-jacks-897549,scorecard
Rajat Patidar,55,23,24,3,6,239.13,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Cameron Green,46,27,50,5,1,170.37,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Dinesh Karthik †,18,7,10,1,2,257.14,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Mahipal Lomror,0,2,3,0,0,0.00,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Swapnil Singh,1,1,2,0,0,100.00,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Prabhsimran Singh,6,4,3,1,0,150.00,https://www.espncricinfo.com/cricketers/prabhsimran-singh-1161024,scorecard
Jonny Bairstow †,27,16,30,4,1,168.75,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Rilee Rossouw,61,27,42,9,3,225.92,https://www.espncricinfo.com/cricketers/rilee-rossouw-318845,scorecard
Shashank Singh,37,19,39,4,2,194.73,https://www.espncricinfo.com/cricketers/shashank-singh-377534,scorecard
Jitesh Sharma,5,4,6,1,0,125.00,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,scorecard
Liam Livingstone,0,2,3,0,0,0.00,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Sam Curran (c),22,16,26,2,0,137.50,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Ashutosh Sharma,8,5,9,0,1,160.00,https://www.espncricinfo.com/cricketers/ashutosh-sharma-1131978,scorecard
Harshal Patel,0,1,5,0,0,0.00,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Rahul Chahar,5,5,8,1,0,100.00,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Arshdeep Singh,4,3,4,1,0,133.33,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
KL Rahul (c)†,29,33,48,1,1,87.87,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Quinton de Kock,2,5,11,0,0,40.00,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Marcus Stoinis,3,5,12,0,0,60.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
