batsmanName,runs,balls,minutes,4s,6s,SR,inning_batted,Average_SR,boundaries,boundary_runs,boundary_percentage,Average_Boundary_Percentage,total_runs,batting_average
Quinton de Kock †,65,38,50,4,4,171.05,9,116.04111111111109,8,40,61.53846153846154,66.90199815199816,243,27.0
Quinton de Kock †,39,31,54,4,1,125.8,9,116.04111111111109,5,22,56.41025641025641,66.90199815199816,243,27.0
Quinton de Kock †,74,40,54,7,5,185.0,9,116.04111111111109,12,58,78.37837837837837,66.90199815199816,243,27.0
Quinton de Kock †,0,0,1,0,0,0.0,9,116.04111111111109,0,0,,66.90199815199816,243,27.0
Quinton de Kock †,12,7,10,3,0,171.42,9,116.04111111111109,3,12,100.0,66.90199815199816,243,27.0
Quinton de Kock †,10,11,14,1,0,90.9,9,116.04111111111109,1,4,40.0,66.90199815199816,243,27.0
Quinton de Kock †,20,27,54,0,1,74.07,9,116.04111111111109,1,6,30.0,66.90199815199816,243,27.0
Rachin Ravindra,1,1,6,0,0,100.0,3,77.15333333333334,0,0,0.0,0.0,17,5.666666666666667
Rachin Ravindra,10,13,27,0,0,76.92,3,77.15333333333334,0,0,0.0,0.0,17,5.666666666666667
Rachin Ravindra,6,11,15,0,0,54.54,3,77.15333333333334,0,0,0.0,0.0,17,5.666666666666667
Rafiullah,0,3,2,0,0,0.0,1,0.0,0,0,,,0,0.0
Rahmanullah Gurbaz †,76,45,70,4,4,168.88,8,100.87375,8,40,52.63157894736842,67.57948209141598,281,35.125
Rahmanullah Gurbaz †,11,7,15,1,1,157.14,8,100.87375,2,10,90.9090909090909,67.57948209141598,281,35.125
Rahmanullah Gurbaz †,0,3,5,0,0,0.0,8,100.87375,0,0,,67.57948209141598,281,35.125
Rahmanullah Gurbaz †,80,56,92,5,5,142.85,8,100.87375,10,50,62.5,67.57948209141598,281,35.125
Rahmanullah Gurbaz †,43,55,69,3,1,78.18,8,100.87375,4,18,41.86046511627907,67.57948209141598,281,35.125
Rahmanullah Gurbaz †,60,49,66,4,4,122.44,8,100.87375,8,40,66.66666666666666,67.57948209141598,281,35.125
Rahmanullah Gurbaz †,0,3,1,0,0,0.0,8,100.87375,0,0,,67.57948209141598,281,35.125
Rahmanullah Gurbaz †,11,8,7,1,1,137.5,8,100.87375,2,10,90.9090909090909,67.57948209141598,281,35.125
Rashid Khan (c),2,5,4,0,0,40.0,7,120.99428571428572,0,0,0.0,48.45446950710108,57,8.142857142857142
Rashid Khan (c),6,5,8,1,0,120.0,7,120.99428571428572,1,4,66.66666666666666,48.45446950710108,57,8.142857142857142
Rashid Khan (c),2,1,1,0,0,200.0,7,120.99428571428572,0,0,0.0,48.45446950710108,57,8.142857142857142
Rashid Khan (c),19,10,10,0,3,190.0,7,120.99428571428572,3,18,94.73684210526315,48.45446950710108,57,8.142857142857142
Rashid Khan (c),2,6,11,0,0,33.33,7,120.99428571428572,0,0,0.0,48.45446950710108,57,8.142857142857142
Rashid Khan (c),8,8,20,2,0,100.0,7,120.99428571428572,2,8,100.0,48.45446950710108,57,8.142857142857142
Rashid Khan (c),18,11,18,2,1,163.63,7,120.99428571428572,3,14,77.77777777777779,48.45446950710108,57,8.142857142857142
Ravinderpal Singh,0,2,1,0,0,0.0,1,0.0,0,0,,,0,0.0
Ravindra Jadeja,9,5,4,0,1,180.0,5,121.776,1,6,66.66666666666666,42.71708683473389,35,7.0
Ravindra Jadeja,0,1,1,0,0,0.0,5,121.776,0,0,,42.71708683473389,35,7.0
Ravindra Jadeja,17,9,24,2,0,188.88,5,121.776,2,8,47.05882352941176,42.71708683473389,35,7.0
Ravindra Jadeja,7,5,11,1,0,140.0,5,121.776,1,4,57.14285714285714,42.71708683473389,35,7.0
Ravindra Jadeja,2,2,1,0,0,100.0,5,121.776,0,0,0.0,42.71708683473389,35,7.0
Reece Topley,3,3,6,0,0,100.0,1,100.0,0,0,0.0,0.0,3,3.0
Reeza Hendricks,4,5,6,1,0,80.0,9,76.63888888888889,1,4,100.0,56.876023988673296,113,12.555555555555555
Reeza Hendricks,4,2,8,1,0,200.0,9,76.63888888888889,1,4,100.0,56.876023988673296,113,12.555555555555555
Reeza Hendricks,0,1,4,0,0,0.0,9,76.63888888888889,0,0,,56.876023988673296,113,12.555555555555555
Reeza Hendricks,43,49,64,5,1,87.75,9,76.63888888888889,6,26,60.46511627906976,56.876023988673296,113,12.555555555555555
Reeza Hendricks,11,11,12,0,1,100.0,9,76.63888888888889,1,6,54.54545454545454,56.876023988673296,113,12.555555555555555
Reeza Hendricks,3,10,8,0,0,30.0,9,76.63888888888889,0,0,0.0,56.876023988673296,113,12.555555555555555
Reeza Hendricks,29,25,44,3,1,116.0,9,76.63888888888889,4,18,62.06896551724138,56.876023988673296,113,12.555555555555555
Reeza Hendricks,0,1,5,0,0,0.0,9,76.63888888888889,0,0,,56.876023988673296,113,12.555555555555555
Reeza Hendricks,19,25,41,1,0,76.0,9,76.63888888888889,1,4,21.052631578947366,56.876023988673296,113,12.555555555555555
Riazat Ali Shah,33,56,68,1,0,58.92,4,36.0375,1,4,12.121212121212121,3.0303030303030303,49,12.25
Riazat Ali Shah,3,8,5,0,0,37.5,4,36.0375,0,0,0.0,3.0303030303030303,49,12.25
Riazat Ali Shah,2,13,21,0,0,15.38,4,36.0375,0,0,0.0,3.0303030303030303,49,12.25
Riazat Ali Shah,11,34,56,0,0,32.35,4,36.0375,0,0,0.0,3.0303030303030303,49,12.25
Richie Berrington (c),47,35,48,2,2,134.28,3,151.82333333333335,4,20,42.5531914893617,52.52383550255891,102,34.0
Richie Berrington (c),13,7,7,1,1,185.71,3,151.82333333333335,2,10,76.92307692307693,52.52383550255891,102,34.0
Richie Berrington (c),42,31,48,1,2,135.48,3,151.82333333333335,3,16,38.095238095238095,52.52383550255891,102,34.0
Rishabh Pant †,15,14,33,1,1,107.14,8,108.69375,2,10,66.66666666666666,57.68707482993197,171,21.375
Rishabh Pant †,20,11,20,4,0,181.81,8,108.69375,4,16,80.0,57.68707482993197,171,21.375
Rishabh Pant †,36,26,46,3,2,138.46,8,108.69375,5,24,66.66666666666666,57.68707482993197,171,21.375
Rishabh Pant †,4,6,12,0,0,66.66,8,108.69375,0,0,0.0,57.68707482993197,171,21.375
Rishabh Pant †,36,24,36,4,2,150.0,8,108.69375,6,28,77.77777777777779,57.68707482993197,171,21.375
Rishabh Pant †,18,20,38,1,1,90.0,8,108.69375,2,10,55.55555555555556,57.68707482993197,171,21.375
Rishabh Pant †,0,2,2,0,0,0.0,8,108.69375,0,0,,57.68707482993197,171,21.375
Rishabh Pant †,42,31,65,6,0,135.48,8,108.69375,6,24,57.14285714285714,57.68707482993197,171,21.375
Rishad Hossain,1,3,6,0,0,33.33,5,64.666,0,0,0.0,30.555555555555554,27,5.4
Rishad Hossain,24,10,9,1,3,240.0,5,64.666,4,22,91.66666666666666,30.555555555555554,27,5.4
Rishad Hossain,0,1,5,0,0,0.0,5,64.666,0,0,,30.555555555555554,27,5.4
Rishad Hossain,2,4,5,0,0,50.0,5,64.666,0,0,0.0,30.555555555555554,27,5.4
Rishad Hossain,0,1,1,0,0,0.0,5,64.666,0,0,,30.555555555555554,27,5.4
Robinson Obuya,6,8,12,1,0,75.0,4,45.25,1,4,66.66666666666666,36.507936507936506,21,5.25
Robinson Obuya,0,1,1,0,0,0.0,4,45.25,0,0,,36.507936507936506,21,5.25
Robinson Obuya,14,25,42,0,1,56.0,4,45.25,1,6,42.857142857142854,36.507936507936506,21,5.25
Robinson Obuya,1,2,4,0,0,50.0,4,45.25,0,0,0.0,36.507936507936506,21,5.25
Roger Mukasa,0,1,1,0,0,0.0,3,0.0,0,0,,,0,0.0
Roger Mukasa,0,2,1,0,0,0.0,3,0.0,0,0,,,0,0.0
Roger Mukasa,0,3,2,0,0,0.0,3,0.0,0,0,,,0,0.0
Rohit Paudel (c),35,37,59,5,0,94.59,2,47.295,5,20,57.14285714285714,57.14285714285714,35,17.5
Rohit Paudel (c),0,2,1,0,0,0.0,2,47.295,0,0,,57.14285714285714,35,17.5
Rohit Sharma (c),9,5,7,2,0,180.0,8,140.00375,2,8,88.88888888888889,63.15300514385183,257,32.125
Rohit Sharma (c),52,37,48,4,3,140.54,8,140.00375,7,34,65.38461538461539,63.15300514385183,257,32.125
Rohit Sharma (c),23,11,14,3,1,209.09,8,140.00375,4,18,78.26086956521739,63.15300514385183,257,32.125
Rohit Sharma (c),8,13,13,1,0,61.53,8,140.00375,1,4,50.0,63.15300514385183,257,32.125
Rohit Sharma (c),3,6,12,0,0,50.0,8,140.00375,0,0,0.0,63.15300514385183,257,32.125
Rohit Sharma (c),57,39,57,6,2,146.15,8,140.00375,8,36,63.1578947368421,63.15300514385183,257,32.125
Rohit Sharma (c),92,41,59,7,8,224.39,8,140.00375,15,76,82.6086956521739,63.15300514385183,257,32.125
Rohit Sharma (c),13,12,15,1,1,108.33,8,140.00375,2,10,76.92307692307693,63.15300514385183,257,32.125
Romario Shepherd,5,7,16,1,0,71.42,3,90.47333333333334,1,4,80.0,42.05128205128205,23,7.666666666666667
Romario Shepherd,13,13,19,0,1,100.0,3,90.47333333333334,1,6,46.15384615384615,42.05128205128205,23,7.666666666666667
Romario Shepherd,5,5,13,0,0,100.0,3,90.47333333333334,0,0,0.0,42.05128205128205,23,7.666666666666667
Ronak Patel,2,20,36,0,0,10.0,2,105.0,0,0,0.0,50.0,6,3.0
Ronak Patel,4,2,1,1,0,200.0,2,105.0,1,4,100.0,50.0,6,3.0
Roston Chase,42,27,39,4,2,155.55,3,93.11666666666667,6,28,66.66666666666666,56.41025641025641,94,31.333333333333332
Roston Chase,52,42,59,3,2,123.8,3,93.11666666666667,5,24,46.15384615384615,56.41025641025641,94,31.333333333333332
Roston Chase,0,3,3,0,0,0.0,3,93.11666666666667,0,0,,56.41025641025641,94,31.333333333333332
Rovman Powell (c),15,14,14,2,0,107.14,6,115.0,2,8,53.333333333333336,40.280564845782244,102,17.0
Rovman Powell (c),36,17,18,0,5,211.76,6,115.0,5,30,83.33333333333334,40.280564845782244,102,17.0
Rovman Powell (c),26,15,28,1,2,173.33,6,115.0,3,16,61.53846153846154,40.280564845782244,102,17.0
Rovman Powell (c),1,5,5,0,0,20.0,6,115.0,0,0,0.0,40.280564845782244,102,17.0
Rovman Powell (c),1,2,2,0,0,50.0,6,115.0,0,0,0.0,40.280564845782244,102,17.0
Rovman Powell (c),23,18,26,1,1,127.77,6,115.0,2,10,43.47826086956522,40.280564845782244,102,17.0
Ruben Trumpelmann,1,2,5,0,0,50.0,2,75.0,0,0,0.0,42.857142857142854,8,4.0
Ruben Trumpelmann,7,7,8,0,1,100.0,2,75.0,1,6,85.71428571428571,42.857142857142854,8,4.0
Saad Bin Zafar (c),10,21,29,1,0,47.61,2,73.805,1,4,40.0,20.0,11,5.5
Saad Bin Zafar (c),1,1,4,0,0,100.0,2,73.805,0,0,0.0,20.0,11,5.5
Sadeera Samarawickrama,0,1,1,0,0,0.0,1,0.0,0,0,,,0,0.0
Sagar Dhakal,0,1,3,0,0,0.0,1,0.0,0,0,,,0,0.0
Saim Ayub,17,17,19,2,1,100.0,2,75.0,3,14,82.35294117647058,41.17647058823529,23,11.5
Saim Ayub,6,12,22,0,0,50.0,2,75.0,0,0,0.0,41.17647058823529,23,11.5
Sam Curran,10,7,14,1,0,142.85,2,96.425,1,4,40.0,20.0,12,6.0
Sam Curran,2,4,4,0,0,50.0,2,96.425,0,0,0.0,20.0,12,6.0
Saurabh Netravalkar,0,4,4,0,0,0.0,2,0.0,0,0,,,0,0.0
Saurabh Netravalkar,0,1,1,0,0,0.0,2,0.0,0,0,,,0,0.0
Scott Edwards (c)†,5,8,11,0,0,62.5,4,102.865,0,0,0.0,38.29032258064516,71,17.75
Scott Edwards (c)†,25,23,28,3,0,108.69,4,102.865,3,12,48.0,38.29032258064516,71,17.75
Scott Edwards (c)†,31,24,40,2,1,129.16,4,102.865,3,14,45.16129032258064,38.29032258064516,71,17.75
Scott Edwards (c)†,10,9,8,0,1,111.11,4,102.865,1,6,60.0,38.29032258064516,71,17.75
Semo Kamea,2,3,7,0,0,66.66,2,83.33,0,0,0.0,0.0,3,1.5
Semo Kamea,1,1,1,0,0,100.0,2,83.33,0,0,0.0,0.0,3,1.5
Sese Bau,5,9,11,1,0,55.55,4,54.065,1,4,80.0,57.77777777777777,67,16.75
Sese Bau,0,1,1,0,0,0.0,4,54.065,0,0,,57.77777777777777,67,16.75
Sese Bau,12,27,32,1,0,44.44,4,54.065,1,4,33.33333333333333,57.77777777777777,67,16.75
Sese Bau,50,43,55,6,1,116.27,4,54.065,7,30,60.0,57.77777777777777,67,16.75
Shadab Khan,4,7,10,0,0,57.14,3,72.38,0,0,0.0,27.500000000000004,44,14.666666666666666
Shadab Khan,0,2,3,0,0,0.0,3,72.38,0,0,,27.500000000000004,44,14.666666666666666
Shadab Khan,40,25,35,1,3,160.0,3,72.38,4,22,55.00000000000001,27.500000000000004,44,14.666666666666666
Shadley van Schalkwyk,18,17,17,3,0,105.88,3,71.96,3,12,66.66666666666666,51.515151515151516,29,9.666666666666666
Shadley van Schalkwyk,0,0,7,0,0,0.0,3,71.96,0,0,,51.515151515151516,29,9.666666666666666
Shadley van Schalkwyk,11,10,15,1,0,110.0,3,71.96,1,4,36.36363636363637,51.515151515151516,29,9.666666666666666
Shaheen Shah Afridi,23,16,25,1,2,143.75,3,134.58333333333334,3,16,69.56521739130434,80.93645484949832,36,12.0
Shaheen Shah Afridi,0,1,4,0,0,0.0,3,134.58333333333334,0,0,,80.93645484949832,36,12.0
Shaheen Shah Afridi,13,5,23,0,2,260.0,3,134.58333333333334,2,12,92.3076923076923,80.93645484949832,36,12.0
Shai Hope,25,17,14,0,2,147.05,3,119.10000000000001,2,12,48.0,63.02439024390244,107,35.666666666666664
Shai Hope,82,39,-,4,8,210.25,3,119.10000000000001,12,64,78.04878048780488,63.02439024390244,107,35.666666666666664
Shai Hope,0,1,3,0,0,0.0,3,119.10000000000001,0,0,,63.02439024390244,107,35.666666666666664
Shakeel Ahmed,11,9,13,2,0,122.22,3,127.40666666666668,2,8,72.72727272727273,36.36363636363637,25,8.333333333333334
Shakeel Ahmed,11,10,21,1,0,110.0,3,127.40666666666668,1,4,36.36363636363637,36.36363636363637,25,8.333333333333334
Shakeel Ahmed,3,2,5,0,0,150.0,3,127.40666666666668,0,0,0.0,36.36363636363637,25,8.333333333333334
Shakib Al Hasan,0,1,1,0,0,0.0,6,84.735,0,0,,29.43181818181818,94,15.666666666666666
Shakib Al Hasan,11,7,7,1,1,157.14,6,84.735,2,10,90.9090909090909,29.43181818181818,94,15.666666666666666
Shakib Al Hasan,3,4,6,0,0,75.0,6,84.735,0,0,0.0,29.43181818181818,94,15.666666666666666
Shakib Al Hasan,8,10,27,0,0,80.0,6,84.735,0,0,0.0,29.43181818181818,94,15.666666666666666
Shakib Al Hasan,8,14,19,0,0,57.14,6,84.735,0,0,0.0,29.43181818181818,94,15.666666666666666
Shakib Al Hasan,64,46,74,9,0,139.13,6,84.735,9,36,56.25,29.43181818181818,94,15.666666666666666
Shayan Jahangir,3,9,51,0,0,33.33,2,16.665,0,0,0.0,0.0,3,1.5
Shayan Jahangir,0,1,1,0,0,0.0,2,16.665,0,0,,0.0,3,1.5
Sherfane Rutherford,28,15,20,1,2,186.66,6,104.51333333333332,3,16,57.14285714285714,37.09702062643239,121,20.166666666666668
Sherfane Rutherford,2,7,6,0,0,28.57,6,104.51333333333332,0,0,0.0,37.09702062643239,121,20.166666666666668
Sherfane Rutherford,68,39,72,2,6,174.35,6,104.51333333333332,8,44,64.70588235294117,37.09702062643239,121,20.166666666666668
Sherfane Rutherford,1,1,1,0,0,100.0,6,104.51333333333332,0,0,0.0,37.09702062643239,121,20.166666666666668
Sherfane Rutherford,0,4,5,0,0,0.0,6,104.51333333333332,0,0,,37.09702062643239,121,20.166666666666668
Sherfane Rutherford,22,16,23,2,1,137.5,6,104.51333333333332,3,14,63.63636363636363,37.09702062643239,121,20.166666666666668
Shivam Dube,0,1,1,0,0,0.0,8,87.80375,0,0,,43.64431794223066,133,16.625
Shivam Dube,0,2,3,0,0,0.0,8,87.80375,0,0,,43.64431794223066,133,16.625
Shivam Dube,27,16,32,3,1,168.75,8,87.80375,4,18,66.66666666666666,43.64431794223066,133,16.625
Shivam Dube,34,24,38,0,3,141.66,8,87.80375,3,18,52.94117647058824,43.64431794223066,133,16.625
Shivam Dube,10,7,11,0,1,142.85,8,87.80375,1,6,60.0,43.64431794223066,133,16.625
Shivam Dube,3,9,7,0,0,33.33,8,87.80375,0,0,0.0,43.64431794223066,133,16.625
Shivam Dube,28,22,33,2,1,127.27,8,87.80375,3,14,50.0,43.64431794223066,133,16.625
Shivam Dube,31,35,51,1,1,88.57,8,87.80375,2,10,32.25806451612903,43.64431794223066,133,16.625
Shoaib Khan,0,4,7,0,0,0.0,2,23.91,0,0,,36.36363636363637,11,5.5
Shoaib Khan,11,23,31,1,0,47.82,2,23.91,1,4,36.36363636363637,36.36363636363637,11,5.5
Shreyas Movva †,37,36,56,3,0,102.77,3,108.33,3,12,32.432432432432435,31.644144144144146,71,23.666666666666668
Shreyas Movva †,32,16,29,2,2,200.0,3,108.33,4,20,62.5,31.644144144144146,71,23.666666666666668
Shreyas Movva †,2,9,11,0,0,22.22,3,108.33,0,0,0.0,31.644144144144146,71,23.666666666666668
Simon Ssesazi †,4,3,6,1,0,133.33,4,66.665,1,4,100.0,66.66666666666667,9,2.25
Simon Ssesazi †,1,3,13,0,0,33.33,4,66.665,0,0,0.0,66.66666666666667,9,2.25
Simon Ssesazi †,0,1,2,0,0,0.0,4,66.665,0,0,,66.66666666666667,9,2.25
Simon Ssesazi †,4,4,9,1,0,100.0,4,66.665,1,4,100.0,66.66666666666667,9,2.25
Sompal Kami,0,5,10,0,0,0.0,2,100.0,0,0,,75.0,8,4.0
Sompal Kami,8,4,9,0,1,200.0,2,100.0,1,6,75.0,75.0,8,4.0
Soumya Sarkar,10,10,18,1,0,100.0,2,50.0,1,4,40.0,40.0,10,5.0
Soumya Sarkar,0,2,2,0,0,0.0,2,50.0,0,0,,40.0,10,5.0
Steven Taylor,24,30,57,0,2,80.0,6,74.54833333333333,2,12,50.0,48.33333333333333,74,12.333333333333334
Steven Taylor,0,2,2,0,0,0.0,6,74.54833333333333,0,0,,48.33333333333333,74,12.333333333333334
Steven Taylor,12,16,-,1,0,75.0,6,74.54833333333333,1,4,33.33333333333333,48.33333333333333,74,12.333333333333334
Steven Taylor,24,14,16,4,1,171.42,6,74.54833333333333,5,22,91.66666666666666,48.33333333333333,74,12.333333333333334
Steven Taylor,2,7,5,0,0,28.57,6,74.54833333333333,0,0,0.0,48.33333333333333,74,12.333333333333334
Steven Taylor,12,13,25,2,0,92.3,6,74.54833333333333,2,8,66.66666666666666,48.33333333333333,74,12.333333333333334
Suryakumar Yadav,47,36,40,4,2,130.55,8,141.015,6,28,59.57446808510638,50.72934915927755,199,24.875
Suryakumar Yadav,7,8,16,1,0,87.5,8,141.015,1,4,57.14285714285714,50.72934915927755,199,24.875
Suryakumar Yadav,31,16,29,3,2,193.75,8,141.015,5,24,77.41935483870968,50.72934915927755,199,24.875
Suryakumar Yadav,6,2,2,0,1,300.0,8,141.015,1,6,100.0,50.72934915927755,199,24.875
Suryakumar Yadav,50,49,80,2,2,102.04,8,141.015,4,20,40.0,50.72934915927755,199,24.875
Suryakumar Yadav,53,28,51,5,3,189.28,8,141.015,8,38,71.69811320754717,50.72934915927755,199,24.875
Suryakumar Yadav,2,4,9,0,0,50.0,8,141.015,0,0,0.0,50.72934915927755,199,24.875
Suryakumar Yadav,3,4,9,0,0,75.0,8,141.015,0,0,0.0,50.72934915927755,199,24.875
Sybrand Engelbrecht,14,16,18,1,0,87.5,4,112.15,1,4,28.57142857142857,43.16558441558441,98,24.5
Sybrand Engelbrecht,33,22,36,3,1,150.0,4,112.15,4,18,54.54545454545454,43.16558441558441,98,24.5
Sybrand Engelbrecht,11,9,12,0,1,122.22,4,112.15,1,6,54.54545454545454,43.16558441558441,98,24.5
Sybrand Engelbrecht,40,45,63,2,1,88.88,4,112.15,3,14,35.0,43.16558441558441,98,24.5
Tangeni Lungameni,0,0,3,0,0,0.0,1,0.0,0,0,,,0,0.0
Tanzid Hasan,29,31,41,4,0,93.54,6,63.025000000000006,4,16,55.172413793103445,54.586754241926656,76,12.666666666666666
Tanzid Hasan,35,26,45,5,1,134.61,6,63.025000000000006,6,26,74.28571428571429,54.586754241926656,76,12.666666666666666
Tanzid Hasan,0,3,2,0,0,0.0,6,63.025000000000006,0,0,,54.586754241926656,76,12.666666666666666
Tanzid Hasan,3,6,8,0,0,50.0,6,63.025000000000006,0,0,0.0,54.586754241926656,76,12.666666666666666
Tanzid Hasan,9,9,8,2,0,100.0,6,63.025000000000006,2,8,88.88888888888889,54.586754241926656,76,12.666666666666666
Tanzid Hasan,0,3,12,0,0,0.0,6,63.025000000000006,0,0,,54.586754241926656,76,12.666666666666666
Tanzim Hasan Sakib,4,3,3,0,0,133.33,4,72.08250000000001,0,0,0.0,0.0,9,2.25
Tanzim Hasan Sakib,1,1,1,0,0,100.0,4,72.08250000000001,0,0,0.0,0.0,9,2.25
Tanzim Hasan Sakib,1,4,10,0,0,25.0,4,72.08250000000001,0,0,0.0,0.0,9,2.25
Tanzim Hasan Sakib,3,10,13,0,0,30.0,4,72.08250000000001,0,0,0.0,0.0,9,2.25
Taskin Ahmed,0,1,1,0,0,0.0,4,76.9825,0,0,,10.256410256410257,16,4.0
Taskin Ahmed,13,7,9,1,0,185.71,4,76.9825,1,4,30.76923076923077,10.256410256410257,16,4.0
Taskin Ahmed,2,9,31,0,0,22.22,4,76.9825,0,0,0.0,10.256410256410257,16,4.0
Taskin Ahmed,1,1,1,0,0,100.0,4,76.9825,0,0,0.0,10.256410256410257,16,4.0
Teja Nidamanuru,0,1,2,0,0,0.0,1,0.0,0,0,,,0,0.0
Tim David,24,14,19,2,1,171.42,5,144.05599999999998,3,14,58.333333333333336,53.686868686868685,61,12.2
Tim David,11,8,10,0,1,137.5,5,144.05599999999998,1,6,54.54545454545454,53.686868686868685,61,12.2
Tim David,2,4,9,0,0,50.0,5,144.05599999999998,0,0,0.0,53.686868686868685,61,12.2
Tim David,15,11,22,1,1,136.36,5,144.05599999999998,2,10,66.66666666666666,53.686868686868685,61,12.2
Tim David,9,4,5,2,0,225.0,5,144.05599999999998,2,8,88.88888888888889,53.686868686868685,61,12.2
Tim Pringle,0,2,1,0,0,0.0,3,20.0,0,0,,0.0,3,1.0
Tim Pringle,2,4,7,0,0,50.0,3,20.0,0,0,0.0,0.0,3,1.0
Tim Pringle,1,10,16,0,0,10.0,3,20.0,0,0,0.0,0.0,3,1.0
Tim Southee,0,1,1,0,0,0.0,1,0.0,0,0,,,0,0.0
Tony Ura,2,5,7,0,0,40.0,4,46.11,0,0,0.0,9.090909090909092,16,4.0
Tony Ura,11,18,31,1,0,61.11,4,46.11,1,4,36.36363636363637,9.090909090909092,16,4.0
Tony Ura,1,2,6,0,0,50.0,4,46.11,0,0,0.0,9.090909090909092,16,4.0
Tony Ura,2,6,21,0,0,33.33,4,46.11,0,0,0.0,9.090909090909092,16,4.0
Towhid Hridoy,14,9,7,2,0,155.55,6,122.31333333333333,2,8,57.14285714285714,38.53281853281853,144,24.0
Towhid Hridoy,4,6,6,0,0,66.66,6,122.31333333333333,0,0,0.0,38.53281853281853,144,24.0
Towhid Hridoy,9,15,13,0,0,60.0,6,122.31333333333333,0,0,0.0,38.53281853281853,144,24.0
Towhid Hridoy,40,20,28,1,4,200.0,6,122.31333333333333,5,28,70.0,38.53281853281853,144,24.0
Towhid Hridoy,40,28,40,2,2,142.85,6,122.31333333333333,4,20,50.0,38.53281853281853,144,24.0
Towhid Hridoy,37,34,46,2,2,108.82,6,122.31333333333333,4,20,54.054054054054056,38.53281853281853,144,24.0
Travis Head,76,43,76,9,4,176.74,7,138.85714285714286,13,60,78.94736842105263,76.38791792891463,255,36.42857142857143
Travis Head,34,18,25,2,3,188.88,7,138.85714285714286,5,26,76.47058823529412,76.38791792891463,255,36.42857142857143
Travis Head,0,3,2,0,0,0.0,7,138.85714285714286,0,0,,76.38791792891463,255,36.42857142857143
Travis Head,34,17,24,5,2,200.0,7,138.85714285714286,7,32,94.11764705882352,76.38791792891463,255,36.42857142857143
Travis Head,68,49,68,5,4,138.77,7,138.85714285714286,9,44,64.70588235294117,76.38791792891463,255,36.42857142857143
Travis Head,12,10,13,2,0,120.0,7,138.85714285714286,2,8,66.66666666666666,76.38791792891463,255,36.42857142857143
Travis Head,31,21,30,3,2,147.61,7,138.85714285714286,5,24,77.41935483870968,76.38791792891463,255,36.42857142857143
Trent Boult,3,7,10,0,0,42.85,2,108.925,0,0,0.0,42.857142857142854,10,5.0
Trent Boult,7,4,5,0,1,175.0,2,108.925,1,6,85.71428571428571,42.857142857142854,10,5.0
Tristan Stubbs,20,16,24,2,0,125.0,8,96.8375,2,8,40.0,38.389306487193025,165,20.625
Tristan Stubbs,12,11,28,1,0,109.09,8,96.8375,1,4,33.33333333333333,38.389306487193025,165,20.625
Tristan Stubbs,33,37,70,1,1,89.18,8,96.8375,2,10,30.303030303030305,38.389306487193025,165,20.625
Tristan Stubbs,0,5,9,0,0,0.0,8,96.8375,0,0,,38.389306487193025,165,20.625
Tristan Stubbs,13,28,39,0,0,46.42,8,96.8375,0,0,0.0,38.389306487193025,165,20.625
Tristan Stubbs,31,21,24,3,1,147.61,8,96.8375,4,18,58.06451612903226,38.389306487193025,165,20.625
Tristan Stubbs,29,27,55,4,0,107.4,8,96.8375,4,16,55.172413793103445,38.389306487193025,165,20.625
Tristan Stubbs,27,18,18,2,1,150.0,8,96.8375,3,14,51.85185185185185,38.389306487193025,165,20.625
Usman Khan,3,3,5,0,0,100.0,4,113.33,0,0,0.0,7.6923076923076925,20,5.0
Usman Khan,13,15,23,1,0,86.66,4,113.33,1,4,30.76923076923077,7.6923076923076925,20,5.0
Usman Khan,2,1,1,0,0,200.0,4,113.33,0,0,0.0,7.6923076923076925,20,5.0
Usman Khan,2,3,4,0,0,66.66,4,113.33,0,0,0.0,7.6923076923076925,20,5.0
Vikramjit Singh,7,10,12,0,0,70.0,4,95.4125,0,0,0.0,43.82284382284382,67,16.75
Vikramjit Singh,22,28,32,4,0,78.57,4,95.4125,4,16,72.72727272727273,43.82284382284382,67,16.75
Vikramjit Singh,26,16,22,0,3,162.5,4,95.4125,3,18,69.23076923076923,43.82284382284382,67,16.75
Vikramjit Singh,12,17,19,1,0,70.58,4,95.4125,1,4,33.33333333333333,43.82284382284382,67,16.75
Virat Kohli,76,59,87,6,2,128.81,8,76.785,8,36,47.368421052631575,49.74909119645961,151,18.875
Virat Kohli,0,1,1,0,0,0.0,8,76.785,0,0,,49.74909119645961,151,18.875
Virat Kohli,1,5,13,0,0,20.0,8,76.785,0,0,0.0,49.74909119645961,151,18.875
Virat Kohli,37,28,34,1,3,132.14,8,76.785,4,22,59.45945945945946,49.74909119645961,151,18.875
Virat Kohli,9,9,10,0,1,100.0,8,76.785,1,6,66.66666666666666,49.74909119645961,151,18.875
Virat Kohli,0,5,8,0,0,0.0,8,76.785,0,0,,49.74909119645961,151,18.875
Virat Kohli,4,3,7,1,0,133.33,8,76.785,1,4,100.0,49.74909119645961,151,18.875
Virat Kohli,24,24,41,0,1,100.0,8,76.785,1,6,25.0,49.74909119645961,151,18.875
Vivian Kingma,1,1,2,0,0,100.0,1,100.0,0,0,0.0,0.0,1,1.0
Wanindu Hasaranga (c),0,2,2,0,0,0.0,3,111.11,0,0,,80.0,20,6.666666666666667
