bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,match_id,inningbowled,avg_bowling_economy,bowling SR,avg_bowling_strike,bowling_avg,average_bowling_avg,dot_ball_percentage,average_dot_ball_%
Gudakesh Motie,4.0,0,28,2,7.0,12,1,2,0,0,scorecard,7,8.13,12.0,13.6,14.0,13.27,50.0,40.67
Gudakesh Motie,4.0,0,32,0,8.0,8,4,0,0,0,scorecard,7,8.13,0.0,13.6,0.0,13.27,33.33,40.67
Gulbadin Naib,2.0,0,5,1,2.5,7,0,0,0,0,scorecard,4,5.62,12.0,8.0,5.0,5.67,58.33,44.79
Gulbadin Naib,1.0,0,8,0,8.0,2,1,0,0,0,scorecard,4,5.62,0.0,8.0,0.0,5.67,33.33,44.79
Gulbadin Naib,4.0,0,20,4,5.0,13,1,1,0,0,scorecard,4,5.62,6.0,8.0,5.0,5.67,54.17,44.79
Gulbadin Naib,2.0,0,14,2,7.0,4,0,1,0,0,scorecard,4,5.62,6.0,8.0,7.0,5.67,33.33,44.79
Gulsan Jha,2.0,0,17,0,8.5,2,2,0,0,1,scorecard,1,8.5,0.0,0.0,0.0,0.0,16.67,16.67
Hardik Pandya,4.0,0,24,2,6.0,11,1,1,1,0,scorecard,8,8.23,12.0,11.2,12.0,13.33,45.83,47.92
Hardik Pandya,4.0,1,14,2,3.5,19,1,1,0,0,scorecard,8,8.23,12.0,11.2,7.0,13.33,79.17,47.92
Hardik Pandya,3.0,0,20,3,6.66,9,1,1,1,1,scorecard,8,8.23,6.0,11.2,6.67,13.33,50.0,47.92
Hardik Pandya,1.0,0,14,0,14.0,1,1,1,0,0,scorecard,8,8.23,0.0,11.2,0.0,13.33,16.67,47.92
Hardik Pandya,4.0,0,47,0,11.75,8,4,3,1,0,scorecard,8,8.23,0.0,11.2,0.0,13.33,33.33,47.92
Hardik Pandya,4.0,1,27,3,6.75,14,2,2,0,0,scorecard,8,8.23,8.0,11.2,9.0,13.33,58.33,47.92
Hardik Pandya,3.0,0,32,1,10.66,6,1,3,2,0,scorecard,8,8.23,18.0,11.2,32.0,13.33,33.33,47.92
Hardik Pandya,2.0,0,13,0,6.5,8,1,1,1,0,scorecard,8,8.23,0.0,11.2,0.0,13.33,66.67,47.92
Haris Rauf,3.0,0,21,3,7.0,10,4,0,0,0,scorecard,4,6.75,6.0,16.5,7.0,18.5,55.56,54.51
Haris Rauf,4.0,0,26,2,6.5,14,1,1,3,0,scorecard,4,6.75,12.0,16.5,13.0,18.5,58.33,54.51
Haris Rauf,4.0,0,17,1,4.25,16,1,1,0,0,scorecard,4,6.75,24.0,16.5,17.0,18.5,66.67,54.51
Haris Rauf,4.0,0,37,1,9.25,9,4,1,1,0,scorecard,4,6.75,24.0,16.5,37.0,18.5,37.5,54.51
Harmeet Singh,2.0,0,36,0,18.0,3,0,5,2,0,scorecard,5,9.65,0.0,16.0,0.0,19.0,25.0,35.0
Harmeet Singh,2.0,0,18,1,9.0,4,1,1,0,0,scorecard,5,9.65,12.0,16.0,18.0,19.0,33.33,35.0
Harmeet Singh,4.0,0,34,0,8.5,9,2,2,1,0,scorecard,5,9.65,0.0,16.0,0.0,19.0,37.5,35.0
Harmeet Singh,4.0,0,24,2,6.0,8,2,0,0,1,scorecard,5,9.65,12.0,16.0,12.0,19.0,33.33,35.0
Harmeet Singh,4.0,0,27,1,6.75,11,3,1,0,0,scorecard,5,9.65,24.0,16.0,27.0,19.0,45.83,35.0
Henry Ssenyondo,2.0,0,19,0,9.5,4,0,2,1,0,scorecard,1,9.5,0.0,0.0,0.0,0.0,33.33,33.33
Iftikhar Ahmed,1.0,0,7,0,7.0,3,1,0,1,0,scorecard,2,8.5,0.0,0.0,0.0,0.0,50.0,41.67
Iftikhar Ahmed,1.0,0,10,0,10.0,2,2,0,0,0,scorecard,2,8.5,0.0,0.0,0.0,0.0,33.33,41.67
Imad Wasim,3.0,0,17,0,5.66,6,1,0,1,0,scorecard,3,4.14,0.0,8.0,0.0,2.67,33.33,56.94
Imad Wasim,4.0,0,19,0,4.75,16,0,2,1,0,scorecard,3,4.14,0.0,8.0,0.0,2.67,66.67,56.94
Imad Wasim,4.0,0,8,3,2.0,17,0,0,0,0,scorecard,3,4.14,8.0,8.0,2.67,2.67,70.83,56.94
Ish Sodhi,3.4,0,29,2,7.9,9,3,1,1,0,scorecard,1,7.9,10.2,10.2,14.5,14.5,44.12,44.12
Jack Brassell,0.4,0,14,0,21.0,1,2,1,0,0,scorecard,2,18.5,0.0,0.0,0.0,0.0,41.67,29.17
Jack Brassell,2.0,0,32,0,16.0,2,3,2,0,0,scorecard,2,18.5,0.0,0.0,0.0,0.0,16.67,29.17
James Neesham,4.0,0,27,1,6.75,9,0,2,1,0,scorecard,1,6.75,24.0,24.0,27.0,27.0,37.5,37.5
Jasdeep Singh,3.0,0,24,0,8.0,7,4,0,0,0,scorecard,4,11.08,0.0,18.0,0.0,37.0,38.89,30.9
Jasdeep Singh,4.0,0,24,0,6.0,11,1,1,0,1,scorecard,4,11.08,0.0,18.0,0.0,37.0,45.83,30.9
Jasdeep Singh,2.0,0,36,0,18.0,2,2,3,2,1,scorecard,4,11.08,0.0,18.0,0.0,37.0,16.67,30.9
Jasdeep Singh,3.0,0,37,1,12.33,4,2,3,1,0,scorecard,4,11.08,18.0,18.0,37.0,37.0,22.22,30.9
Jasprit Bumrah,4.0,0,13,2,3.25,15,1,0,0,0,scorecard,8,4.12,12.0,11.46,6.5,8.64,62.5,62.33
Jasprit Bumrah,4.0,0,14,3,3.5,15,1,0,0,0,scorecard,8,4.12,8.0,11.46,4.67,8.64,62.5,62.33
Jasprit Bumrah,4.0,0,18,2,4.5,14,2,0,0,0,scorecard,8,4.12,12.0,11.46,9.0,8.64,58.33,62.33
Jasprit Bumrah,4.0,0,29,1,7.25,11,3,1,0,0,scorecard,8,4.12,24.0,11.46,29.0,8.64,45.83,62.33
Jasprit Bumrah,3.0,1,6,2,2.0,13,0,0,0,0,scorecard,8,4.12,9.0,11.46,3.0,8.64,72.22,62.33
Jasprit Bumrah,4.0,0,25,0,6.25,14,1,1,1,0,scorecard,8,4.12,0.0,11.46,0.0,8.64,58.33,62.33
Jasprit Bumrah,4.0,1,7,3,1.75,20,1,0,0,0,scorecard,8,4.12,8.0,11.46,2.33,8.64,83.33,62.33
Jasprit Bumrah,2.4,0,12,2,4.5,8,1,0,0,0,scorecard,8,4.12,7.2,11.46,6.0,8.64,55.56,62.33
Jeremy Gordon,3.3,0,17,1,4.85,11,1,0,1,0,scorecard,3,7.84,19.8,15.9,17.0,12.5,55.56,50.93
Jeremy Gordon,3.0,0,44,0,14.66,7,4,3,3,2,scorecard,3,7.84,0.0,15.9,0.0,12.5,38.89,50.93
Jeremy Gordon,4.0,0,16,2,4.0,14,1,0,1,0,scorecard,3,7.84,12.0,15.9,8.0,12.5,58.33,50.93
Jofra Archer,3.0,0,16,0,5.33,12,1,1,0,0,scorecard,8,7.02,0.0,16.4,0.0,21.22,66.67,52.47
Jofra Archer,4.0,0,40,3,10.0,10,3,3,1,0,scorecard,8,7.02,8.0,16.4,13.33,21.22,41.67,52.47
Jofra Archer,4.0,0,28,1,7.0,11,2,1,1,0,scorecard,8,7.02,24.0,16.4,28.0,21.22,45.83,52.47
Jofra Archer,2.0,0,12,0,6.0,6,1,0,0,0,scorecard,8,7.02,0.0,16.4,0.0,21.22,50.0,52.47
Jofra Archer,3.2,1,12,3,3.6,15,2,0,1,0,scorecard,8,7.02,6.4,16.4,4.0,21.22,78.12,52.47
Jofra Archer,4.0,0,33,1,8.25,7,4,0,0,0,scorecard,8,7.02,24.0,16.4,33.0,21.22,29.17,52.47
Jofra Archer,4.0,0,34,1,8.5,12,5,1,1,0,scorecard,8,7.02,24.0,16.4,34.0,21.22,50.0,52.47
Jofra Archer,2.0,0,15,1,7.5,7,1,1,1,0,scorecard,8,7.02,12.0,16.4,15.0,21.22,58.33,52.47
John Kariko,4.0,0,17,1,4.25,15,0,1,0,0,scorecard,3,4.58,24.0,24.0,17.0,17.0,62.5,48.61
John Kariko,3.0,0,15,0,5.0,9,2,0,0,0,scorecard,3,4.58,0.0,24.0,0.0,17.0,50.0,48.61
John Kariko,4.0,0,18,0,4.5,8,0,0,0,0,scorecard,3,4.58,0.0,24.0,0.0,17.0,33.33,48.61
Josh Hazlewood,4.0,0,21,0,5.25,12,1,1,0,0,scorecard,6,6.04,0.0,20.0,0.0,17.0,50.0,50.69
Josh Hazlewood,4.0,0,28,1,7.0,10,4,0,0,0,scorecard,6,6.04,24.0,20.0,28.0,17.0,41.67,50.69
Josh Hazlewood,4.0,0,14,1,3.5,13,1,0,0,0,scorecard,6,6.04,24.0,20.0,14.0,17.0,54.17,50.69
Josh Hazlewood,4.0,1,25,0,6.25,12,1,1,1,0,scorecard,6,6.04,0.0,20.0,0.0,17.0,50.0,50.69
Josh Hazlewood,4.0,0,39,0,9.75,10,4,2,1,0,scorecard,6,6.04,0.0,20.0,0.0,17.0,41.67,50.69
Josh Hazlewood,4.0,0,18,2,4.5,16,2,0,1,0,scorecard,6,6.04,12.0,20.0,9.0,17.0,66.67,50.69
Josh Little,3.0,0,17,0,5.66,11,3,0,0,0,scorecard,3,8.47,0.0,0.0,0.0,0.0,61.11,45.37
Josh Little,4.0,0,37,0,9.25,6,4,0,2,0,scorecard,3,8.47,0.0,0.0,0.0,0.0,25.0,45.37
Josh Little,4.0,0,42,0,10.5,12,2,4,3,0,scorecard,3,8.47,0.0,0.0,0.0,0.0,50.0,45.37
Juma Miyagi,3.0,0,29,0,9.66,6,3,1,0,1,scorecard,3,6.42,0.0,12.0,0.0,5.5,33.33,51.01
Juma Miyagi,2.2,0,16,0,6.85,7,3,0,0,0,scorecard,3,6.42,0.0,12.0,0.0,5.5,53.03,51.01
Juma Miyagi,4.0,0,11,2,2.75,16,0,0,0,1,scorecard,3,6.42,12.0,12.0,5.5,5.5,66.67,51.01
Junaid Siddiqui,4.0,0,27,1,6.75,9,1,1,0,0,scorecard,2,8.04,24.0,24.0,27.0,27.0,37.5,27.08
Junaid Siddiqui,3.0,0,28,0,9.33,3,0,2,1,0,scorecard,2,8.04,0.0,24.0,0.0,27.0,16.67,27.08
Kabua Morea,3.0,0,30,0,10.0,7,6,0,0,0,scorecard,2,5.86,0.0,6.6,0.0,2.0,38.89,61.11
Kabua Morea,2.2,0,4,2,1.71,11,0,0,0,0,scorecard,2,5.86,6.6,6.6,2.0,2.0,83.33,61.11
Kagiso Rabada,4.0,0,36,1,9.0,8,2,2,2,0,scorecard,9,6.32,24.0,12.71,36.0,13.71,33.33,52.47
Kagiso Rabada,4.0,0,19,2,4.75,12,2,0,0,0,scorecard,9,6.32,12.0,12.71,9.5,13.71,50.0,52.47
Kagiso Rabada,3.0,1,14,2,4.66,13,3,0,0,0,scorecard,9,6.32,9.0,12.71,7.0,13.71,72.22,52.47
Kagiso Rabada,2.0,0,11,1,5.5,7,0,1,0,0,scorecard,9,6.32,12.0,12.71,11.0,13.71,58.33,52.47
Kagiso Rabada,4.0,1,21,2,5.25,15,2,1,1,0,scorecard,9,6.32,12.0,12.71,10.5,13.71,62.5,52.47
Kagiso Rabada,2.0,0,17,0,8.5,6,2,1,0,0,scorecard,9,6.32,0.0,12.71,0.0,13.71,50.0,52.47
Kagiso Rabada,4.0,0,32,2,8.0,9,3,1,2,0,scorecard,9,6.32,12.0,12.71,16.0,13.71,37.5,52.47
Kagiso Rabada,4.0,0,27,0,6.75,12,2,1,1,0,scorecard,9,6.32,0.0,12.71,0.0,13.71,50.0,52.47
Kagiso Rabada,4.0,0,18,3,4.5,14,2,0,1,1,scorecard,9,6.32,8.0,12.71,6.0,13.71,58.33,52.47
Kaleem Sana,4.0,0,34,1,8.5,9,4,0,3,0,scorecard,3,8.33,24.0,24.0,34.0,34.0,37.5,42.59
Kaleem Sana,3.0,0,21,0,7.0,8,1,0,1,0,scorecard,3,8.33,0.0,24.0,0.0,34.0,44.44,42.59
Kaleem Sana,4.0,0,38,0,9.5,11,4,1,3,0,scorecard,3,8.33,0.0,24.0,0.0,34.0,45.83,42.59
Kaleemullah,2.0,0,17,0,8.5,6,2,1,0,0,scorecard,4,8.38,0.0,12.0,0.0,20.0,50.0,53.47
Kaleemullah,1.0,0,10,1,10.0,4,2,0,0,1,scorecard,4,8.38,6.0,12.0,10.0,20.0,66.67,53.47
Kaleemullah,2.0,0,10,0,5.0,7,1,0,0,0,scorecard,4,8.38,0.0,12.0,0.0,20.0,58.33,53.47
Kaleemullah,3.0,0,30,1,10.0,7,4,1,0,0,scorecard,4,8.38,18.0,12.0,30.0,20.0,38.89,53.47
Karan KC,3.0,0,17,0,5.66,10,3,0,0,0,scorecard,2,7.33,0.0,0.0,0.0,0.0,55.56,52.78
Karan KC,1.0,0,9,0,9.0,3,2,0,0,0,scorecard,2,7.33,0.0,0.0,0.0,0.0,50.0,52.78
Karim Janat,2.0,0,10,0,5.0,7,1,0,1,0,scorecard,1,5.0,0.0,0.0,0.0,0.0,58.33,58.33
Keshav Maharaj,4.0,0,25,2,6.25,9,2,0,0,0,scorecard,8,6.27,12.0,14.83,12.5,15.33,37.5,41.32
Keshav Maharaj,4.0,0,27,3,6.75,12,0,2,2,0,scorecard,8,6.27,8.0,14.83,9.0,15.33,50.0,41.32
Keshav Maharaj,4.0,0,24,1,6.0,10,1,1,0,0,scorecard,8,6.27,24.0,14.83,24.0,15.33,41.67,41.32
Keshav Maharaj,1.0,0,6,0,6.0,3,1,0,0,0,scorecard,8,6.27,0.0,14.83,0.0,15.33,50.0,41.32
Keshav Maharaj,3.0,0,23,2,7.66,10,3,1,0,0,scorecard,8,6.27,9.0,14.83,11.5,15.33,55.56,41.32
Keshav Maharaj,4.0,0,22,2,5.5,10,0,1,0,0,scorecard,8,6.27,12.0,14.83,11.0,15.33,41.67,41.32
Keshav Maharaj,4.0,0,24,0,6.0,6,1,0,1,0,scorecard,8,6.27,0.0,14.83,0.0,15.33,25.0,41.32
Keshav Maharaj,4.0,0,24,1,6.0,7,0,1,0,0,scorecard,8,6.27,24.0,14.83,24.0,15.33,29.17,41.32
Kuldeep Yadav,4.0,0,19,3,4.75,12,2,0,0,0,scorecard,5,6.95,8.0,10.0,6.33,10.17,50.0,40.83
Kuldeep Yadav,4.0,0,32,2,8.0,11,2,2,1,1,scorecard,5,6.95,12.0,10.0,16.0,10.17,45.83,40.83
Kuldeep Yadav,4.0,0,24,2,6.0,9,1,1,0,0,scorecard,5,6.95,12.0,10.0,12.0,10.17,37.5,40.83
Kuldeep Yadav,4.0,0,19,3,4.75,11,0,1,0,0,scorecard,5,6.95,8.0,10.0,6.33,10.17,45.83,40.83
Kuldeep Yadav,4.0,0,45,0,11.25,6,3,3,0,0,scorecard,5,6.95,0.0,10.0,0.0,10.17,25.0,40.83
Kushal Bhurtel,4.0,0,19,4,4.75,12,0,1,1,0,scorecard,1,4.75,6.0,6.0,4.75,4.75,50.0,50.0
Kushal Malla,2.0,0,17,0,8.5,6,2,1,0,0,scorecard,1,8.5,0.0,0.0,0.0,0.0,50.0,50.0
Liam Livingstone,2.0,0,15,1,7.5,2,0,1,0,0,scorecard,4,9.88,12.0,14.0,15.0,19.67,16.67,32.29
Liam Livingstone,1.0,0,20,1,20.0,2,0,3,0,0,scorecard,4,9.88,6.0,14.0,20.0,19.67,33.33,32.29
Liam Livingstone,4.0,0,24,1,6.0,10,1,1,0,0,scorecard,4,9.88,24.0,14.0,24.0,19.67,41.67,32.29
Liam Livingstone,4.0,0,24,0,6.0,9,1,1,1,0,scorecard,4,9.88,0.0,14.0,0.0,19.67,37.5,32.29
Lockie Ferguson,4.0,4,0,3,0.0,24,0,0,0,0,scorecard,4,4.0,8.0,17.0,0.0,16.83,100.0,69.79
Lockie Ferguson,4.0,0,9,1,2.25,20,1,0,2,0,scorecard,4,4.0,24.0,17.0,9.0,16.83,83.33,69.79
Lockie Ferguson,4.0,0,28,1,7.0,12,3,1,0,0,scorecard,4,4.0,24.0,17.0,28.0,16.83,50.0,69.79
Lockie Ferguson,4.0,0,27,2,6.75,11,2,1,2,0,scorecard,4,4.0,12.0,17.0,13.5,16.83,45.83,69.79
Logan van Beek,4.0,0,45,2,11.25,8,1,4,2,0,scorecard,4,8.16,12.0,10.13,22.5,13.0,33.33,49.48
Logan van Beek,4.0,1,21,2,5.25,13,1,1,0,0,scorecard,4,8.16,12.0,10.13,10.5,13.0,54.17,49.48
Logan van Beek,4.0,0,43,0,10.75,9,7,1,1,0,scorecard,4,8.16,0.0,10.13,0.0,13.0,37.5,49.48
Logan van Beek,3.2,0,18,3,5.4,14,2,1,0,0,scorecard,4,8.16,6.4,10.13,6.0,13.0,72.92,49.48
Mahedi Hasan,4.0,0,28,0,7.0,9,2,1,0,0,scorecard,2,6.25,0.0,0.0,0.0,0.0,37.5,50.0
Mahedi Hasan,4.0,0,22,0,5.5,15,1,2,0,0,scorecard,2,6.25,0.0,0.0,0.0,0.0,62.5,50.0
Maheesh Theekshana,4.0,0,25,0,6.25,8,1,0,3,0,scorecard,3,5.86,0.0,18.0,0.0,25.0,33.33,40.74
Maheesh Theekshana,1.0,0,3,0,3.0,3,0,0,0,0,scorecard,3,5.86,0.0,18.0,0.0,25.0,50.0,40.74
Maheesh Theekshana,3.0,0,25,1,8.33,7,1,2,1,0,scorecard,3,5.86,18.0,18.0,25.0,25.0,38.89,40.74
Mahmudullah,1.0,0,6,1,6.0,3,1,0,0,0,scorecard,4,4.92,6.0,6.0,6.0,6.0,50.0,42.36
Mahmudullah,3.0,0,17,0,5.66,8,0,1,0,0,scorecard,4,4.92,0.0,6.0,0.0,6.0,44.44,42.36
Mahmudullah,1.0,0,4,0,4.0,2,0,0,0,0,scorecard,4,4.92,0.0,6.0,0.0,6.0,33.33,42.36
Mahmudullah,2.0,0,8,0,4.0,5,0,0,1,0,scorecard,4,4.92,0.0,6.0,0.0,6.0,41.67,42.36
Marco Jansen,4.0,0,20,2,5.0,15,2,0,1,1,scorecard,9,6.94,12.0,13.5,10.0,20.33,62.5,53.95
Marco Jansen,4.0,0,17,0,4.25,17,2,0,2,0,scorecard,9,6.94,0.0,13.5,0.0,20.33,70.83,53.95
Marco Jansen,3.1,0,15,0,4.73,11,0,1,1,0,scorecard,9,6.94,0.0,13.5,0.0,20.33,59.14,53.95
Marco Jansen,4.0,0,49,1,12.25,4,5,2,1,1,scorecard,9,6.94,24.0,13.5,49.0,20.33,16.67,53.95
Marco Jansen,3.0,0,16,3,5.33,13,2,0,4,0,scorecard,9,6.94,6.0,13.5,5.33,20.33,72.22,53.95
Marco Jansen,4.0,0,31,0,7.75,9,2,1,0,1,scorecard,9,6.94,0.0,13.5,0.0,20.33,37.5,53.95
Marco Jansen,4.0,0,16,0,4.0,16,1,1,0,0,scorecard,9,6.94,0.0,13.5,0.0,20.33,66.67,53.95
Marco Jansen,2.0,0,17,1,8.5,6,2,0,4,0,scorecard,9,6.94,12.0,13.5,17.0,20.33,50.0,53.95
Marco Jansen,3.0,0,32,0,10.66,9,3,2,2,0,scorecard,9,6.94,0.0,13.5,0.0,20.33,50.0,53.95
Marcus Stoinis,2.0,0,19,1,9.5,4,1,1,0,0,scorecard,6,8.8,12.0,11.5,19.0,17.64,33.33,42.59
Marcus Stoinis,2.0,0,24,1,12.0,3,1,2,1,0,scorecard,6,8.8,12.0,11.5,24.0,17.64,25.0,42.59
Marcus Stoinis,3.0,0,19,3,6.33,11,1,1,1,0,scorecard,6,8.8,6.0,11.5,6.33,17.64,61.11,42.59
Marcus Stoinis,3.0,0,24,1,8.0,6,3,0,2,0,scorecard,6,8.8,18.0,11.5,24.0,17.64,33.33,42.59
Marcus Stoinis,3.0,0,9,2,3.0,14,1,0,2,0,scorecard,6,8.8,9.0,11.5,4.5,17.64,77.78,42.59
Marcus Stoinis,4.0,0,56,2,14.0,6,4,5,1,0,scorecard,6,8.8,12.0,11.5,28.0,17.64,25.0,42.59
Mark Adair,4.0,0,27,1,6.75,13,3,0,3,0,scorecard,3,6.17,24.0,24.0,27.0,24.67,54.17,51.39
Mark Adair,4.0,0,24,1,6.0,14,1,1,1,0,scorecard,3,6.17,24.0,24.0,24.0,24.67,58.33,51.39
Mark Adair,4.0,0,23,1,5.75,10,2,0,1,0,scorecard,3,6.17,24.0,24.0,23.0,24.67,41.67,51.39
Mark Watt,4.0,0,25,1,6.25,8,2,0,2,0,scorecard,3,8.17,24.0,18.0,25.0,21.0,33.33,36.11
Mark Watt,4.0,0,39,0,9.75,8,4,2,0,0,scorecard,3,8.17,0.0,18.0,0.0,21.0,33.33,36.11
Mark Watt,4.0,0,34,2,8.5,10,6,0,1,0,scorecard,3,8.17,12.0,18.0,17.0,21.0,41.67,36.11
Mark Wood,2.0,0,22,0,11.0,4,4,0,2,0,scorecard,5,8.63,0.0,6.0,0.0,4.0,33.33,47.22
Mark Wood,3.0,0,36,0,12.0,7,3,2,4,0,scorecard,5,8.63,0.0,6.0,0.0,4.0,38.89,47.22
Mark Wood,3.0,0,12,3,4.0,10,1,0,0,0,scorecard,5,8.63,6.0,6.0,4.0,4.0,55.56,47.22
Mark Wood,3.0,0,32,0,10.66,9,2,3,0,0,scorecard,5,8.63,0.0,6.0,0.0,4.0,50.0,47.22
Mark Wood,2.0,0,11,0,5.5,7,1,0,1,1,scorecard,5,8.63,0.0,6.0,0.0,4.0,58.33,47.22
Matheesha Pathirana,3.0,0,12,2,4.0,10,0,0,1,0,scorecard,3,4.92,9.0,16.5,6.0,16.5,55.56,48.61
Matheesha Pathirana,4.0,0,27,1,6.75,11,1,1,2,0,scorecard,3,4.92,24.0,16.5,27.0,16.5,45.83,48.61
Matheesha Pathirana,3.0,0,12,0,4.0,8,0,0,1,0,scorecard,3,4.92,0.0,16.5,0.0,16.5,44.44,48.61
Matt Henry,4.0,0,37,2,9.25,10,3,2,0,0,scorecard,1,9.25,12.0,12.0,18.5,18.5,41.67,41.67
Mehran Khan,4.0,0,38,2,9.5,12,1,4,0,1,scorecard,3,9.28,12.0,8.0,19.0,12.44,50.0,55.56
Mehran Khan,3.0,1,7,3,2.33,12,0,0,0,0,scorecard,3,9.28,6.0,8.0,2.33,12.44,66.67,55.56
Mehran Khan,1.0,0,16,1,16.0,3,1,1,1,0,scorecard,3,9.28,6.0,8.0,16.0,12.44,50.0,55.56
Michael Bracewell,3.0,0,27,0,9.0,6,0,3,0,0,scorecard,1,9.0,0.0,0.0,0.0,0.0,33.33,33.33
Michael Leask,3.0,0,21,0,7.0,8,1,1,1,0,scorecard,3,8.25,0.0,12.0,0.0,16.0,44.44,37.04
Michael Leask,4.0,0,39,0,9.75,8,2,3,0,0,scorecard,3,8.25,0.0,12.0,0.0,16.0,33.33,37.04
Michael Leask,2.0,0,16,1,8.0,4,1,1,0,0,scorecard,3,8.25,12.0,12.0,16.0,16.0,33.33,37.04
Milind Kumar,1.0,0,22,0,22.0,1,0,3,1,0,scorecard,1,22.0,0.0,0.0,0.0,0.0,16.67,16.67
Mitchell Santner,2.0,0,27,1,13.5,4,2,2,0,0,scorecard,4,6.48,12.0,15.4,27.0,16.0,33.33,55.21
Mitchell Santner,4.0,0,17,1,4.25,14,1,0,1,0,scorecard,4,6.48,24.0,15.4,17.0,16.0,58.33,55.21
Mitchell Santner,3.4,0,8,2,2.18,17,0,0,3,0,scorecard,4,6.48,10.2,15.4,4.0,16.0,83.33,55.21
Mitchell Santner,4.0,0,24,0,6.0,11,3,0,0,0,scorecard,4,6.48,0.0,15.4,0.0,16.0,45.83,55.21
Mitchell Starc,3.0,0,37,0,12.33,7,3,3,2,0,scorecard,5,8.65,0.0,15.0,0.0,17.83,38.89,51.94
Mitchell Starc,3.0,0,20,2,6.66,12,3,0,5,0,scorecard,5,8.65,9.0,15.0,10.0,17.83,66.67,51.94
Mitchell Starc,4.0,0,45,2,11.25,12,4,4,1,0,scorecard,5,8.65,12.0,15.0,22.5,17.83,50.0,51.94
Mitchell Starc,4.0,0,31,0,7.75,10,1,2,1,0,scorecard,5,8.65,0.0,15.0,0.0,17.83,41.67,51.94
Mitchell Starc,4.0,0,21,1,5.25,15,3,0,2,0,scorecard,5,8.65,24.0,15.0,21.0,17.83,62.5,51.94
Moeen Ali,2.0,0,18,1,9.0,6,2,1,0,0,scorecard,4,8.08,12.0,14.0,18.0,19.33,50.0,33.33
Moeen Ali,2.0,0,15,1,7.5,3,0,1,0,0,scorecard,4,8.08,12.0,14.0,15.0,19.33,25.0,33.33
Moeen Ali,2.0,0,15,0,7.5,3,2,0,0,0,scorecard,4,8.08,0.0,14.0,0.0,19.33,25.0,33.33
Moeen Ali,3.0,0,25,1,8.33,6,2,1,0,0,scorecard,4,8.08,18.0,14.0,25.0,19.33,33.33,33.33
Mohammad Amir,4.0,0,23,2,5.75,15,3,0,0,0,scorecard,4,4.5,12.0,15.0,11.5,12.12,62.5,66.67
Mohammad Amir,4.0,1,11,2,2.75,20,2,0,0,0,scorecard,4,4.5,12.0,15.0,5.5,12.12,83.33,66.67
Mohammad Amir,4.0,0,25,1,6.25,12,2,0,3,0,scorecard,4,4.5,24.0,15.0,25.0,12.12,50.0,66.67
Mohammad Amir,4.0,0,13,2,3.25,17,2,0,0,0,scorecard,4,4.5,12.0,15.0,6.5,12.12,70.83,66.67
Mohammad Nabi,3.0,0,24,0,8.0,7,3,0,0,0,scorecard,7,7.5,0.0,9.0,0.0,4.5,38.89,44.25
Mohammad Nabi,1.0,0,15,0,15.0,2,0,2,0,0,scorecard,7,7.5,0.0,9.0,0.0,4.5,33.33,44.25
Mohammad Nabi,4.0,0,16,2,4.0,11,0,0,0,0,scorecard,7,7.5,12.0,9.0,8.0,4.5,45.83,44.25
Mohammad Nabi,1.0,0,1,1,1.0,5,0,0,0,0,scorecard,7,7.5,6.0,9.0,1.0,4.5,83.33,44.25
Mohammad Nabi,1.0,0,9,0,9.0,1,1,0,0,0,scorecard,7,7.5,0.0,9.0,0.0,4.5,16.67,44.25
Mohammad Nabi,2.0,0,15,0,7.5,5,2,0,0,0,scorecard,7,7.5,0.0,9.0,0.0,4.5,41.67,44.25
Mohammad Nabi,1.0,0,8,0,8.0,3,0,1,0,0,scorecard,7,7.5,0.0,9.0,0.0,4.5,50.0,44.25
Mohammed Siraj,4.0,0,25,0,6.25,11,1,1,0,0,scorecard,3,5.11,0.0,18.0,0.0,13.0,45.83,56.48
Mohammed Siraj,3.0,0,13,1,4.33,14,2,0,0,0,scorecard,3,5.11,18.0,18.0,13.0,13.0,77.78,56.48
Mohammed Siraj,4.0,0,19,0,4.75,11,1,0,1,1,scorecard,3,5.11,0.0,18.0,0.0,13.0,45.83,56.48
Mujeeb Ur Rahman,3.0,0,16,1,5.33,13,2,0,1,0,scorecard,1,5.33,18.0,18.0,16.0,16.0,72.22,72.22
Mustafizur Rahman,4.0,0,17,1,4.25,14,2,0,0,0,scorecard,6,6.58,24.0,18.67,17.0,11.56,58.33,50.69
Mustafizur Rahman,4.0,0,18,0,4.5,16,1,1,1,0,scorecard,6,6.58,0.0,18.67,0.0,11.56,66.67,50.69
Mustafizur Rahman,4.0,0,17,3,4.25,14,2,0,1,0,scorecard,6,6.58,8.0,18.67,5.67,11.56,58.33,50.69
Mustafizur Rahman,4.0,0,12,1,3.0,17,1,0,1,0,scorecard,6,6.58,24.0,18.67,12.0,11.56,70.83,50.69
Mustafizur Rahman,2.0,0,23,0,11.5,3,3,1,0,0,scorecard,6,6.58,0.0,18.67,0.0,11.56,25.0,50.69
Mustafizur Rahman,4.0,0,48,0,12.0,6,5,2,1,1,scorecard,6,6.58,0.0,18.67,0.0,11.56,25.0,50.69
