bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
Akash Madhwal,4,0,31,3,7.75,11,4,1,0,0,https://www.espncricinfo.com/cricketers/akash-madhwal-1206039,scorecard
Chris Jordan,4,0,34,0,8.50,9,3,2,0,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Piyush Chawla,4,0,36,2,9.00,7,4,1,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Kumar Kartikeya,3,0,37,2,12.33,8,0,5,2,0,https://www.espncricinfo.com/cricketers/kumar-kartikeya-1159843,scorecard
Cameron Green,1,0,13,0,13.00,3,0,2,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Trent Boult,3,0,15,2,5.00,13,2,0,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Sandeep Sharma,4,0,34,1,8.50,12,2,3,0,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Ravichandran Ashwin,4,0,32,0,8.00,6,1,2,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Joe Root,2,0,14,0,7.00,2,1,0,0,0,https://www.espncricinfo.com/cricketers/joe-root-303669,scorecard
Yuzvendra Chahal,4,0,25,4,6.25,11,2,1,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
KM Asif,3,0,27,1,9.00,4,0,2,1,0,https://www.espncricinfo.com/cricketers/km-asif-1083030,scorecard
Nitish Rana,1,0,26,0,26.00,0,3,2,0,0,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Harshit Rana,2,0,22,0,11.00,6,2,1,2,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Shardul Thakur,1.1,0,18,0,15.42,1,4,0,0,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Varun Chakravarthy,3,0,28,0,9.33,10,3,2,1,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Sunil Narine,2,0,13,0,6.50,5,0,1,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Suyash Sharma,3,0,22,0,7.33,7,2,1,0,0,https://www.espncricinfo.com/cricketers/suyash-sharma-1350792,scorecard
Anukul Roy,1,0,20,0,20.00,1,0,3,0,0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,scorecard
Khaleel Ahmed,4,0,32,1,8.00,9,1,2,2,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Ishant Sharma,2,0,23,0,11.50,4,4,0,2,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,scorecard
Lalit Yadav,3,0,34,1,11.33,6,2,3,0,0,https://www.espncricinfo.com/cricketers/lalit-yadav-930189,scorecard
Axar Patel,4,0,27,2,6.75,8,2,1,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Kuldeep Yadav,4,0,28,1,7.00,6,0,1,3,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Mitchell Marsh,3,0,18,3,6.00,7,1,0,3,0,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Deepak Chahar,3,0,28,2,9.33,10,3,2,1,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Tushar Deshpande,3,0,18,0,6.00,9,1,1,0,0,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Maheesh Theekshana,2,0,16,0,8.00,2,0,1,0,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Ravindra Jadeja,4,0,19,1,4.75,10,1,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Moeen Ali,4,0,16,0,4.00,13,0,1,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Matheesha Pathirana,4,0,37,3,9.25,11,5,1,4,0,https://www.espncricinfo.com/cricketers/matheesha-pathirana-1194795,scorecard
Jason Behrendorff,4,0,36,3,9.00,9,5,1,0,0,https://www.espncricinfo.com/cricketers/jason-behrendorff-272477,scorecard
Piyush Chawla,4,0,41,0,10.25,8,5,2,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Cameron Green,2,0,15,1,7.50,6,3,0,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Chris Jordan,4,0,48,1,12.00,7,4,3,1,0,https://www.espncricinfo.com/cricketers/chris-jordan-288992,scorecard
Kumar Kartikeya,4,0,35,1,8.75,6,3,1,1,0,https://www.espncricinfo.com/cricketers/kumar-kartikeya-1159843,scorecard
Akash Madhwal,2,0,23,0,11.50,1,1,1,0,1,https://www.espncricinfo.com/cricketers/akash-madhwal-1206039,scorecard
Mohammed Siraj,3,0,31,0,10.33,10,2,3,1,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Josh Hazlewood,3,0,32,0,10.66,7,5,1,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Wanindu Hasaranga,4,0,53,2,13.25,5,2,5,1,0,https://www.espncricinfo.com/cricketers/wanindu-hasaranga-784379,scorecard
Vijaykumar Vyshak,3,0,37,2,12.33,7,2,3,1,1,https://www.espncricinfo.com/cricketers/vijaykumar-vyshak-777815,scorecard
Harshal Patel,3.3,0,41,0,11.71,3,5,1,1,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Vaibhav Arora,3,0,32,0,10.66,8,7,0,1,0,https://www.espncricinfo.com/cricketers/vaibhav-arora-1209292,scorecard
Harshit Rana,3,0,33,2,11.00,9,4,2,0,1,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Andre Russell,1,0,19,0,19.00,1,4,0,0,1,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Varun Chakravarthy,4,0,26,3,6.50,11,2,1,1,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Suyash Sharma,4,0,26,1,6.50,12,1,2,1,0,https://www.espncricinfo.com/cricketers/suyash-sharma-1350792,scorecard
Sunil Narine,4,0,29,0,7.25,9,2,1,1,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Nitish Rana,1,0,7,1,7.00,3,1,0,0,0,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Rishi Dhawan,2,0,15,0,7.50,5,2,0,0,0,https://www.espncricinfo.com/cricketers/rishi-dhawan-290727,scorecard
Arshdeep Singh,4,0,39,0,9.75,10,6,1,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Nathan Ellis,4,0,29,1,7.25,7,2,1,0,0,https://www.espncricinfo.com/cricketers/nathan-ellis-826915,scorecard
Sam Curran,3,0,44,0,14.66,5,5,3,1,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Liam Livingstone,2,0,27,0,13.50,2,4,1,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Harpreet Brar,1,0,4,1,4.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Rahul Chahar,4,0,23,2,5.75,8,1,0,1,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Bhuvneshwar Kumar,4,0,44,1,11.00,7,6,1,2,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Marco Jansen,4,0,44,1,11.00,5,6,1,1,0,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
T Natarajan,4,0,36,0,9.00,8,4,1,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Mayank Markande,4,0,51,0,12.75,7,1,6,0,0,https://www.espncricinfo.com/cricketers/mayank-markande-1081442,scorecard
Abhishek Sharma,2,0,15,0,7.50,5,1,1,0,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Vivrant Sharma,2,0,18,0,9.00,4,1,1,1,0,https://www.espncricinfo.com/cricketers/vivrant-sharma-1252370,scorecard
Sandeep Sharma,4,0,48,0,12.00,5,5,2,0,1,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Kuldip Yadav,4,0,50,1,12.50,5,2,4,0,0,https://www.espncricinfo.com/cricketers/kuldip-yadav-1206495,scorecard
Ravichandran Ashwin,4,0,35,1,8.75,5,2,1,3,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Yuzvendra Chahal,4,0,29,4,7.25,11,3,1,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Murugan Ashwin,3,0,42,0,14.00,3,2,4,0,0,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Obed McCoy,1,0,13,0,13.00,2,1,1,1,0,https://www.espncricinfo.com/cricketers/obed-mccoy-906783,scorecard
Mohsin Khan,3,0,42,1,14.00,4,5,2,2,0,https://www.espncricinfo.com/cricketers/mohsin-khan-1132005,scorecard
Avesh Khan,4,0,34,1,8.50,8,2,2,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Krunal Pandya,4,0,38,0,9.50,5,2,2,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Yash Thakur,4,0,48,0,12.00,4,2,4,1,0,https://www.espncricinfo.com/cricketers/yash-thakur-1070196,scorecard
Ravi Bishnoi,2,0,21,0,10.50,2,0,2,1,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Kyle Mayers,1,0,16,0,16.00,1,3,0,0,1,https://www.espncricinfo.com/cricketers/kyle-mayers-348056,scorecard
Swapnil Singh,1,0,7,0,7.00,1,0,0,0,0,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Marcus Stoinis,1,0,20,0,20.00,0,1,2,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Mohammed Shami,4,0,37,1,9.25,9,3,2,1,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Hardik Pandya,3,0,37,0,12.33,6,6,1,2,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Rashid Khan,4,0,34,1,8.50,6,1,2,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Noor Ahmad,4,0,26,1,6.50,11,4,0,1,0,https://www.espncricinfo.com/cricketers/noor-ahmad-1182529,scorecard
Mohit Sharma,4,0,29,4,7.25,9,1,2,1,0,https://www.espncricinfo.com/cricketers/mohit-sharma-537119,scorecard
Alzarri Joseph,1,0,5,0,5.00,4,1,0,0,0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,scorecard
Khaleel Ahmed,4,0,45,1,11.25,7,3,3,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Axar Patel,3,0,17,0,5.66,7,2,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Ishant Sharma,3,0,29,0,9.66,5,4,0,2,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,scorecard
Mukesh Kumar,3,0,30,1,10.00,6,5,0,1,0,https://www.espncricinfo.com/cricketers/mukesh-kumar-926851,scorecard
Mitchell Marsh,3,0,21,2,7.00,3,0,1,1,0,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Kuldeep Yadav,4,0,37,0,9.25,5,2,2,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Mohammed Siraj,2,0,28,0,14.00,4,3,2,1,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Glenn Maxwell,1.4,0,14,0,8.40,4,1,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Josh Hazlewood,3,0,29,1,9.66,9,2,2,0,1,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Wanindu Hasaranga,4,0,32,0,8.00,9,2,2,0,0,https://www.espncricinfo.com/cricketers/wanindu-hasaranga-784379,scorecard
Karn Sharma,3,0,33,1,11.00,4,4,1,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Mahipal Lomror,1,0,13,0,13.00,1,1,1,0,0,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Harshal Patel,2,0,32,1,16.00,4,2,3,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Deepak Chahar,3,0,18,2,6.00,10,3,0,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Tushar Deshpande,4,0,26,2,6.50,9,2,0,1,0,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Ravindra Jadeja,4,0,37,1,9.25,5,5,0,1,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Moeen Ali,1,0,10,0,10.00,2,2,0,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Maheesh Theekshana,4,0,28,0,7.00,11,3,1,0,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Matheesha Pathirana,4,0,15,3,3.75,12,0,0,0,0,https://www.espncricinfo.com/cricketers/matheesha-pathirana-1194795,scorecard
Cameron Green,1,0,10,0,10.00,4,2,0,1,1,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Jofra Archer,4,0,24,0,6.00,11,3,0,1,0,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Arshad Khan,1.4,0,28,0,16.80,3,2,3,0,0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,scorecard
Piyush Chawla,4,0,25,2,6.25,8,1,1,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Raghav Goyal,4,0,33,0,8.25,7,1,2,0,0,https://www.espncricinfo.com/cricketers/raghav-goyal-1350770,scorecard
Tristan Stubbs,2,0,14,1,7.00,3,0,1,0,0,https://www.espncricinfo.com/cricketers/tristan-stubbs-595978,scorecard
Akash Madhwal,1,0,4,1,4.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/akash-madhwal-1206039,scorecard
Mohammed Shami,4,0,27,1,6.75,13,2,1,2,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Hardik Pandya,2,0,22,1,11.00,4,3,1,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Rashid Khan,4,0,14,3,3.50,13,0,0,2,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Josh Little,4,0,24,1,6.00,7,2,0,0,0,https://www.espncricinfo.com/cricketers/josh-little-928067,scorecard
Noor Ahmad,3,0,25,2,8.33,7,2,1,3,0,https://www.espncricinfo.com/cricketers/noor-ahmad-1182529,scorecard
Mohit Sharma,0.5,0,5,0,6.00,0,0,0,0,0,https://www.espncricinfo.com/cricketers/mohit-sharma-537119,scorecard
Trent Boult,3,0,28,0,9.33,8,6,0,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Sandeep Sharma,3,0,19,0,6.33,9,3,0,0,1,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Adam Zampa,3,0,40,0,13.33,3,3,3,0,0,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Yuzvendra Chahal,3.5,0,22,1,5.73,7,1,0,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Ravichandran Ashwin,1,0,8,0,8.00,1,1,0,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Bhuvneshwar Kumar,4,0,33,1,8.25,12,6,0,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Marco Jansen,3,0,24,2,8.00,7,3,0,0,1,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Kartik Tyagi,2,0,30,1,15.00,5,3,2,2,1,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Aiden Markram,3,0,24,1,8.00,5,2,1,0,0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
T Natarajan,4,0,30,2,7.50,9,1,1,2,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Mayank Markande,4,0,29,1,7.25,8,1,2,0,0,https://www.espncricinfo.com/cricketers/mayank-markande-1081442,scorecard
Harshit Rana,4,0,27,1,6.75,13,1,2,2,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Vaibhav Arora,3,0,32,2,10.66,6,5,0,1,2,https://www.espncricinfo.com/cricketers/vaibhav-arora-1209292,scorecard
Shardul Thakur,3,0,23,2,7.66,6,3,0,0,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Andre Russell,1,0,15,1,15.00,4,2,1,0,1,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Anukul Roy,3,0,26,1,8.66,6,1,2,1,0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,scorecard
Sunil Narine,2,0,16,0,8.00,1,1,0,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Varun Chakravarthy,4,0,20,1,5.00,12,2,0,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Cameron Green,2,0,15,0,7.50,7,2,0,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Arshad Khan,4,0,48,1,12.00,9,7,2,1,0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,scorecard
Jofra Archer,4,0,56,0,14.00,4,4,3,2,1,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Piyush Chawla,4,0,29,2,7.25,7,4,0,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Kumar Kartikeya,3,0,24,0,8.00,3,0,1,3,0,https://www.espncricinfo.com/cricketers/kumar-kartikeya-1159843,scorecard
Akash Madhwal,3,0,37,0,12.33,1,3,1,0,1,https://www.espncricinfo.com/cricketers/akash-madhwal-1206039,scorecard
Rishi Dhawan,3,0,20,1,6.66,11,1,2,0,0,https://www.espncricinfo.com/cricketers/rishi-dhawan-290727,scorecard
Arshdeep Singh,3.5,0,66,1,17.21,4,8,4,2,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Sam Curran,3,0,41,0,13.66,3,5,2,1,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Nathan Ellis,4,0,34,2,8.50,4,3,0,0,0,https://www.espncricinfo.com/cricketers/nathan-ellis-826915,scorecard
Rahul Chahar,3,0,30,0,10.00,5,5,0,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Harpreet Brar,2,0,21,0,10.50,1,1,1,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Deepak Chahar,4,0,41,0,10.25,9,4,2,0,0,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Tushar Deshpande,1,0,1,0,1.00,5,0,0,0,0,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Moeen Ali,4,0,13,2,3.25,11,0,0,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Maheesh Theekshana,4,0,37,2,9.25,7,2,2,0,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Ravindra Jadeja,3,0,11,1,3.66,8,0,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Matheesha Pathirana,3.2,0,22,2,6.60,7,0,0,2,0,https://www.espncricinfo.com/cricketers/matheesha-pathirana-1194795,scorecard
Mohammed Shami,4,0,11,4,2.75,19,1,0,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Hardik Pandya,1,0,10,0,10.00,3,2,0,0,1,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Josh Little,3,0,27,0,9.00,6,4,0,0,0,https://www.espncricinfo.com/cricketers/josh-little-928067,scorecard
Rashid Khan,4,0,28,1,7.00,12,0,3,1,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Noor Ahmad,4,0,20,0,5.00,11,1,0,2,0,https://www.espncricinfo.com/cricketers/noor-ahmad-1182529,scorecard
Mohit Sharma,4,0,33,2,8.25,7,1,2,0,0,https://www.espncricinfo.com/cricketers/mohit-sharma-537119,scorecard
Khaleel Ahmed,4,1,24,2,6.00,12,4,0,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Ishant Sharma,4,0,23,2,5.75,12,2,0,1,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,scorecard
Anrich Nortje,4,0,39,1,9.75,11,2,3,2,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Kuldeep Yadav,4,0,15,1,3.75,9,0,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Axar Patel,4,0,24,0,6.00,10,1,1,1,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Krunal Pandya,4,0,21,0,5.25,8,1,0,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Marcus Stoinis,1,0,11,0,11.00,0,1,0,0,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Naveen-ul-Haq,4,0,30,3,7.50,8,3,1,0,0,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Ravi Bishnoi,4,0,21,2,5.25,7,0,0,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Amit Mishra,3,0,21,2,7.00,4,0,1,0,0,https://www.espncricinfo.com/cricketers/amit-mishra-31107,scorecard
Yash Thakur,2,0,12,0,6.00,6,1,0,2,0,https://www.espncricinfo.com/cricketers/yash-thakur-1070196,scorecard
Krishnappa Gowtham,2,0,10,1,5.00,5,0,0,0,0,https://www.espncricinfo.com/cricketers/krishnappa-gowtham-424377,scorecard
Mohammed Siraj,3,0,24,1,8.00,11,4,0,3,1,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Josh Hazlewood,3,0,15,2,5.00,13,1,1,0,1,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Glenn Maxwell,1,0,3,1,3.00,3,0,0,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Wanindu Hasaranga,4,0,20,1,5.00,14,0,2,0,0,https://www.espncricinfo.com/cricketers/wanindu-hasaranga-784379,scorecard
Karn Sharma,4,0,20,2,5.00,12,1,1,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Harshal Patel,3.5,0,20,1,5.21,9,2,0,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Mahipal Lomror,1,0,4,0,4.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Cameron Green,3,0,31,0,10.33,10,2,2,4,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Jofra Archer,4,0,35,1,8.75,16,2,3,3,1,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Riley Meredith,4,0,51,1,12.75,7,9,1,2,0,https://www.espncricinfo.com/cricketers/riley-meredith-961713,scorecard
Piyush Chawla,4,0,34,2,8.50,11,2,3,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Kumar Kartikeya,2,0,14,0,7.00,6,1,1,0,0,https://www.espncricinfo.com/cricketers/kumar-kartikeya-1159843,scorecard
Arshad Khan,3,0,39,3,13.00,5,4,2,3,0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,scorecard
Trent Boult,4,0,43,1,10.75,8,7,0,2,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Sandeep Sharma,4,0,35,1,8.75,5,3,1,2,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Ravichandran Ashwin,4,0,27,2,6.75,8,0,2,1,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Yuzvendra Chahal,3,0,32,0,10.66,5,3,2,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Jason Holder,3.3,0,55,0,15.71,4,5,4,2,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Kuldeep Sen,1,0,20,0,20.00,2,3,1,0,1,https://www.espncricinfo.com/cricketers/kuldeep-sen-1163695,scorecard
Arshdeep Singh,4,0,37,1,9.25,8,5,0,3,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Kagiso Rabada,4,0,34,0,8.50,8,4,1,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Sam Curran,4,0,46,1,11.50,7,5,2,3,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Rahul Chahar,4,0,35,1,8.75,7,2,2,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Sikandar Raza,3,0,31,1,10.33,6,4,1,0,0,https://www.espncricinfo.com/cricketers/sikandar-raza-299572,scorecard
Liam Livingstone,1,0,16,0,16.00,0,3,0,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Akash Singh,3,0,35,0,11.66,4,3,2,1,0,https://www.espncricinfo.com/cricketers/akash-singh-1175458,scorecard
Tushar Deshpande,4,0,49,3,12.25,10,3,4,2,0,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Maheesh Theekshana,4,0,36,0,9.00,5,4,0,1,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Ravindra Jadeja,4,0,32,2,8.00,8,1,2,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Moeen Ali,1,0,10,0,10.00,2,0,1,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Matheesha Pathirana,4,0,32,1,8.00,6,2,0,1,0,https://www.espncricinfo.com/cricketers/matheesha-pathirana-1194795,scorecard
Ishant Sharma,3,0,31,1,10.33,9,7,0,0,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,scorecard
Anrich Nortje,4,0,44,0,11.00,4,4,1,2,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Mukesh Kumar,2,0,38,0,19.00,2,4,2,2,1,https://www.espncricinfo.com/cricketers/mukesh-kumar-926851,scorecard
Mitchell Marsh,4,1,27,4,6.75,12,1,2,2,0,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Kuldeep Yadav,3,0,27,0,9.00,4,1,2,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Axar Patel,4,0,29,1,7.25,7,0,2,2,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Bhuvneshwar Kumar,4,0,45,1,11.25,5,3,2,3,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Akeal Hosein,4,0,40,1,10.00,6,4,2,0,0,https://www.espncricinfo.com/cricketers/akeal-hosein-530812,scorecard
T Natarajan,4,0,34,1,8.50,4,2,1,0,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Umran Malik,1,0,22,0,22.00,0,2,2,0,0,https://www.espncricinfo.com/cricketers/umran-malik-1246528,scorecard
Mayank Markande,4,0,20,2,5.00,7,1,0,0,0,https://www.espncricinfo.com/cricketers/mayank-markande-1081442,scorecard
Abhishek Sharma,3,0,26,1,8.66,5,2,1,0,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Mohammed Shami,4,0,33,3,8.25,12,3,2,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
