batsmanName,runs,balls,minutes,4s,6s,SR,player_link,match_id
Rishi Dhawan,0,0,1,0,0,-,https://www.espncricinfo.com/cricketers/rishi-dhawan-290727,scorecard
David Warner (c),54,27,49,10,1,200.00,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Phil Salt †,21,17,31,3,0,123.52,https://www.espncricinfo.com/cricketers/phil-salt-669365,scorecard
Mitchell Marsh,3,4,7,0,0,75.00,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Rilee Rossouw,5,5,6,1,0,100.00,https://www.espncricinfo.com/cricketers/rilee-rossouw-318845,scorecard
Axar Patel,1,2,12,0,0,50.00,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Manish Pandey,0,3,7,0,0,0.00,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Aman Khan,16,18,24,1,1,88.88,https://www.espncricinfo.com/cricketers/aman-khan-1254269,scorecard
Praveen Dubey,16,20,29,2,0,80.00,https://www.espncricinfo.com/cricketers/praveen-dubey-777515,scorecard
Kuldeep Yadav,10,17,21,0,0,58.82,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Mukesh Kumar,6,7,12,0,0,85.71,https://www.espncricinfo.com/cricketers/mukesh-kumar-926851,scorecard
Anmolpreet Singh,36,27,46,7,0,133.33,https://www.espncricinfo.com/cricketers/anmolpreet-singh-851261,scorecard
Abhishek Sharma,7,5,14,1,0,140.00,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Rahul Tripathi,20,13,19,4,0,153.84,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Aiden Markram (c),28,20,28,2,1,140.00,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Heinrich Klaasen †,47,29,52,3,3,162.06,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
Glenn Phillips,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Abdul Samad,37,25,41,1,4,148.00,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Bhuvneshwar Kumar,2,1,6,0,0,200.00,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Kyle Mayers,2,14,16,0,0,14.28,https://www.espncricinfo.com/cricketers/kyle-mayers-348056,scorecard
Quinton de Kock †,29,19,39,3,1,152.63,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Prerak Mankad,64,45,78,7,2,142.22,https://www.espncricinfo.com/cricketers/prerak-mankad-956871,scorecard
Marcus Stoinis,40,25,34,2,3,160.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Nicholas Pooran,44,13,22,3,4,338.46,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Ishan Kishan †,31,20,38,4,1,155.00,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Rohit Sharma (c),29,18,34,3,2,161.11,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Suryakumar Yadav,103,49,73,11,6,210.20,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Nehal Wadhera,15,7,12,1,1,214.28,https://www.espncricinfo.com/cricketers/nehal-wadhera-1151273,scorecard
Vishnu Vinod,30,20,36,2,2,150.00,https://www.espncricinfo.com/cricketers/vishnu-vinod-732293,scorecard
Tim David,5,3,6,1,0,166.66,https://www.espncricinfo.com/cricketers/tim-david-892749,scorecard
Cameron Green,3,3,18,0,0,100.00,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Wriddhiman Saha †,2,5,10,0,0,40.00,https://www.espncricinfo.com/cricketers/wriddhiman-saha-279810,scorecard
Shubman Gill,6,9,20,0,0,66.66,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Hardik Pandya (c),4,3,5,1,0,133.33,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Vijay Shankar,29,14,22,6,0,207.14,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
David Miller,41,26,47,4,2,157.69,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Abhinav Manohar,2,3,5,0,0,66.66,https://www.espncricinfo.com/cricketers/abhinav-manohar-778963,scorecard
Rahul Tewatia,14,13,29,1,0,107.69,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Rashid Khan,79,32,44,3,10,246.87,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Noor Ahmad,1,3,5,0,0,33.33,https://www.espncricinfo.com/cricketers/noor-ahmad-1182529,scorecard
Alzarri Joseph,7,12,37,1,0,58.33,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,scorecard
Jason Roy,10,8,14,2,0,125.00,https://www.espncricinfo.com/cricketers/jason-roy-298438,scorecard
Rahmanullah Gurbaz †,18,12,23,1,2,150.00,https://www.espncricinfo.com/cricketers/rahmanullah-gurbaz-974087,scorecard
Venkatesh Iyer,57,42,68,2,4,135.71,https://www.espncricinfo.com/cricketers/venkatesh-iyer-851403,scorecard
Nitish Rana (c),22,17,26,2,0,129.41,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Andre Russell,10,10,19,0,1,100.00,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Rinku Singh,16,18,30,0,1,88.88,https://www.espncricinfo.com/cricketers/rinku-singh-723105,scorecard
Shardul Thakur,1,2,5,0,0,50.00,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Anukul Roy,6,6,20,0,0,100.00,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,scorecard
Sunil Narine,6,5,9,1,0,120.00,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Yashasvi Jaiswal,98,47,62,12,5,208.51,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Jos Buttler,0,3,10,0,0,0.00,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Sanju Samson (c)†,48,29,53,2,5,165.51,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Ruturaj Gaikwad,24,18,39,4,0,133.33,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Devon Conway,10,13,28,1,0,76.92,https://www.espncricinfo.com/cricketers/devon-conway-379140,scorecard
Ajinkya Rahane,21,20,31,2,0,105.00,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,scorecard
Moeen Ali,7,12,13,0,0,58.33,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Shivam Dube,25,12,24,0,3,208.33,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Ambati Rayudu,23,17,28,1,1,135.29,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
Ravindra Jadeja,21,16,30,1,1,131.25,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
MS Dhoni (c)†,20,9,22,1,2,222.22,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Deepak Chahar,1,2,6,0,0,50.00,https://www.espncricinfo.com/cricketers/deepak-chahar-447261,scorecard
Tushar Deshpande,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
David Warner (c),0,2,2,0,0,0.00,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Phil Salt †,17,11,19,1,2,154.54,https://www.espncricinfo.com/cricketers/phil-salt-669365,scorecard
Mitchell Marsh,5,4,21,1,0,125.00,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Manish Pandey,27,29,42,1,2,93.10,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Rilee Rossouw,35,37,44,2,1,94.59,https://www.espncricinfo.com/cricketers/rilee-rossouw-318845,scorecard
Ripal Patel,10,16,31,0,0,62.50,https://www.espncricinfo.com/cricketers/ripal-patel-1201520,scorecard
Axar Patel,21,12,20,2,1,175.00,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Aman Khan,2,3,13,0,0,66.66,https://www.espncricinfo.com/cricketers/aman-khan-1254269,scorecard
Lalit Yadav,12,5,7,3,0,240.00,https://www.espncricinfo.com/cricketers/lalit-yadav-930189,scorecard
Kuldeep Yadav,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Virat Kohli,1,4,7,0,0,25.00,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Faf du Plessis (c),65,41,78,5,3,158.53,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Anuj Rawat,6,4,8,1,0,150.00,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,scorecard
Glenn Maxwell,68,33,53,8,4,206.06,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Mahipal Lomror,1,3,6,0,0,33.33,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Dinesh Karthik †,30,18,31,4,1,166.66,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Kedar Jadhav,12,10,33,1,0,120.00,https://www.espncricinfo.com/cricketers/kedar-jadhav-290716,scorecard
Wanindu Hasaranga,12,8,11,2,0,150.00,https://www.espncricinfo.com/cricketers/wanindu-hasaranga-784379,scorecard
Ishan Kishan †,42,21,24,4,4,200.00,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Rohit Sharma (c),7,8,27,1,0,87.50,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Suryakumar Yadav,83,35,60,7,6,237.14,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Nehal Wadhera,52,34,61,4,3,152.94,https://www.espncricinfo.com/cricketers/nehal-wadhera-1151273,scorecard
Tim David,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/tim-david-892749,scorecard
Cameron Green,2,2,4,0,0,100.00,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Prabhsimran Singh,12,8,11,3,0,150.00,https://www.espncricinfo.com/cricketers/prabhsimran-singh-1161024,scorecard
Shikhar Dhawan (c),57,47,80,9,1,121.27,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Bhanuka Rajapaksa,0,3,11,0,0,0.00,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,scorecard
Liam Livingstone,15,9,16,3,0,166.66,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Jitesh Sharma †,21,18,34,0,2,116.66,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,scorecard
Sam Curran,4,9,25,0,0,44.44,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Rishi Dhawan,19,11,12,1,1,172.72,https://www.espncricinfo.com/cricketers/rishi-dhawan-290727,scorecard
M Shahrukh Khan,21,8,20,3,1,262.50,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-719719,scorecard
Harpreet Brar,17,9,17,2,1,188.88,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Jason Roy,38,24,40,8,0,158.33,https://www.espncricinfo.com/cricketers/jason-roy-298438,scorecard
Rahmanullah Gurbaz †,15,12,25,1,1,125.00,https://www.espncricinfo.com/cricketers/rahmanullah-gurbaz-974087,scorecard
Nitish Rana (c),51,38,50,6,1,134.21,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Venkatesh Iyer,11,13,28,0,0,84.61,https://www.espncricinfo.com/cricketers/venkatesh-iyer-851403,scorecard
Andre Russell,42,23,34,3,3,182.60,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Rinku Singh,21,10,25,2,1,210.00,https://www.espncricinfo.com/cricketers/rinku-singh-723105,scorecard
Shardul Thakur,0,0,1,0,0,-,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Yashasvi Jaiswal,35,18,27,5,2,194.44,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Jos Buttler,95,59,84,10,4,161.01,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Sanju Samson (c)†,66,38,66,4,5,173.68,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Shimron Hetmyer,7,5,8,0,0,140.00,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Anmolpreet Singh,33,25,26,4,1,132.00,https://www.espncricinfo.com/cricketers/anmolpreet-singh-851261,scorecard
Abhishek Sharma,55,34,57,5,2,161.76,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Rahul Tripathi,47,29,57,2,3,162.06,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Heinrich Klaasen †,26,12,15,2,2,216.66,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
Aiden Markram (c),6,5,13,1,0,120.00,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Glenn Phillips,25,7,12,1,3,357.14,https://www.espncricinfo.com/cricketers/glenn-phillips-823509,scorecard
Abdul Samad,17,7,17,0,2,242.85,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Marco Jansen,3,2,10,0,0,150.00,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Wriddhiman Saha †,81,43,59,10,4,188.37,https://www.espncricinfo.com/cricketers/wriddhiman-saha-279810,scorecard
Shubman Gill,94,51,96,2,7,184.31,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Hardik Pandya (c),25,15,20,1,2,166.66,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
David Miller,21,12,19,2,1,175.00,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Kyle Mayers,48,32,46,7,2,150.00,https://www.espncricinfo.com/cricketers/kyle-mayers-348056,scorecard
Quinton de Kock †,70,41,88,7,3,170.73,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
Deepak Hooda,11,11,24,0,0,100.00,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Marcus Stoinis,4,9,15,0,0,44.44,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Nicholas Pooran,3,6,15,0,0,50.00,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Ayush Badoni,21,11,15,1,2,190.90,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,scorecard
Swapnil Singh,2,4,14,0,0,50.00,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Krunal Pandya (c),0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Ravi Bishnoi,4,5,5,1,0,80.00,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Virat Kohli,55,46,74,5,0,119.56,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Faf du Plessis (c),45,32,46,5,1,140.62,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Glenn Maxwell,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Mahipal Lomror,54,29,53,6,3,186.20,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Dinesh Karthik †,11,9,22,0,1,122.22,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Anuj Rawat,8,3,5,0,1,266.66,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,scorecard
David Warner (c),22,14,26,3,1,157.14,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Phil Salt †,87,45,76,8,6,193.33,https://www.espncricinfo.com/cricketers/phil-salt-669365,scorecard
Mitchell Marsh,26,17,22,3,1,152.94,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Rilee Rossouw,35,22,34,1,3,159.09,https://www.espncricinfo.com/cricketers/rilee-rossouw-318845,scorecard
Axar Patel,8,3,5,0,1,266.66,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Cameron Green,6,4,10,1,0,150.00,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Ishan Kishan †,7,9,15,1,0,77.77,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Rohit Sharma (c),0,3,9,0,0,0.00,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Nehal Wadhera,64,51,68,8,1,125.49,https://www.espncricinfo.com/cricketers/nehal-wadhera-1151273,scorecard
Suryakumar Yadav,26,22,35,3,0,118.18,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Tristan Stubbs,20,21,44,2,0,95.23,https://www.espncricinfo.com/cricketers/tristan-stubbs-595978,scorecard
Tim David,2,4,7,0,0,50.00,https://www.espncricinfo.com/cricketers/tim-david-892749,scorecard
Arshad Khan,1,2,6,0,0,50.00,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,scorecard
Jofra Archer,3,2,5,0,0,150.00,https://www.espncricinfo.com/cricketers/jofra-archer-669855,scorecard
Piyush Chawla,2,2,2,0,0,100.00,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Ruturaj Gaikwad,30,16,23,4,2,187.50,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Devon Conway,44,42,83,4,0,104.76,https://www.espncricinfo.com/cricketers/devon-conway-379140,scorecard
Ajinkya Rahane,21,17,23,1,1,123.52,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,scorecard
Ambati Rayudu,12,11,16,0,1,109.09,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
Shivam Dube,26,18,27,0,3,144.44,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
MS Dhoni (c)†,2,3,7,0,0,66.66,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Yashasvi Jaiswal,14,11,31,1,1,127.27,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Jos Buttler,8,6,10,2,0,133.33,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Sanju Samson (c)†,30,20,27,3,1,150.00,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Devdutt Padikkal,12,12,30,1,0,100.00,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Ravichandran Ashwin,2,6,6,0,0,33.33,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Riyan Parag,4,6,8,0,0,66.66,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Shimron Hetmyer,7,13,29,0,0,53.84,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Dhruv Jurel,9,8,13,1,0,112.50,https://www.espncricinfo.com/cricketers/dhruv-jurel-1175488,scorecard
Trent Boult,15,11,15,1,1,136.36,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Adam Zampa,7,9,19,0,0,77.77,https://www.espncricinfo.com/cricketers/adam-zampa-379504,scorecard
Sandeep Sharma,2,5,8,0,0,40.00,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Wriddhiman Saha †,41,34,55,5,0,120.58,https://www.espncricinfo.com/cricketers/wriddhiman-saha-279810,scorecard
Shubman Gill,36,35,39,6,0,102.85,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Hardik Pandya (c),39,15,17,3,3,260.00,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Jason Roy,20,19,27,4,0,105.26,https://www.espncricinfo.com/cricketers/jason-roy-298438,scorecard
Rahmanullah Gurbaz †,0,1,7,0,0,0.00,https://www.espncricinfo.com/cricketers/rahmanullah-gurbaz-974087,scorecard
Venkatesh Iyer,7,4,6,1,0,175.00,https://www.espncricinfo.com/cricketers/venkatesh-iyer-851403,scorecard
Nitish Rana (c),42,31,46,3,3,135.48,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Rinku Singh,46,35,67,4,1,131.42,https://www.espncricinfo.com/cricketers/rinku-singh-723105,scorecard
Andre Russell,24,15,13,1,2,160.00,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Sunil Narine,1,2,6,0,0,50.00,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Shardul Thakur,8,6,9,1,0,133.33,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Anukul Roy,13,7,11,2,0,185.71,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,scorecard
Harshit Rana,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Vaibhav Arora,2,1,2,0,0,200.00,https://www.espncricinfo.com/cricketers/vaibhav-arora-1209292,scorecard
Abhishek Sharma,9,10,25,1,0,90.00,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Mayank Agarwal,18,11,17,2,1,163.63,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Rahul Tripathi,20,9,17,3,1,222.22,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Aiden Markram (c),41,40,64,4,0,102.50,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Harry Brook,0,4,6,0,0,0.00,https://www.espncricinfo.com/cricketers/harry-brook-911707,scorecard
Heinrich Klaasen †,36,20,34,1,3,180.00,https://www.espncricinfo.com/cricketers/heinrich-klaasen-436757,scorecard
Abdul Samad,21,18,34,3,0,116.66,https://www.espncricinfo.com/cricketers/abdul-samad-1175485,scorecard
Marco Jansen,1,4,10,0,0,25.00,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Bhuvneshwar Kumar,5,5,16,1,0,100.00,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Mayank Markande,1,2,6,0,0,50.00,https://www.espncricinfo.com/cricketers/mayank-markande-1081442,scorecard
Prabhsimran Singh,9,7,8,1,0,128.57,https://www.espncricinfo.com/cricketers/prabhsimran-singh-1161024,scorecard
Shikhar Dhawan (c),30,20,35,5,0,150.00,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Matthew Short,27,26,46,2,1,103.84,https://www.espncricinfo.com/cricketers/matthew-short-605575,scorecard
Liam Livingstone,82,42,65,7,4,195.23,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Jitesh Sharma †,49,27,46,5,2,181.48,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,scorecard
Rohit Sharma (c),0,3,3,0,0,0.00,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Ishan Kishan †,75,41,80,7,4,182.92,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Cameron Green,23,18,29,4,0,127.77,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Suryakumar Yadav,66,31,44,8,2,212.90,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Tim David,19,10,21,3,0,190.00,https://www.espncricinfo.com/cricketers/tim-david-892749,scorecard
Tilak Varma,26,10,15,1,3,260.00,https://www.espncricinfo.com/cricketers/tilak-varma-1170265,scorecard
Manan Vohra,10,11,27,1,0,90.90,https://www.espncricinfo.com/cricketers/manan-vohra-532856,scorecard
Kyle Mayers,14,17,17,2,0,82.35,https://www.espncricinfo.com/cricketers/kyle-mayers-348056,scorecard
Karan Sharma,9,16,32,0,0,56.25,https://www.espncricinfo.com/cricketers/karan-sharma-1246518,scorecard
Krunal Pandya (c),0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Marcus Stoinis,6,4,5,1,0,150.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Nicholas Pooran †,20,31,46,0,0,64.51,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Ayush Badoni,59,33,41,2,4,178.78,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,scorecard
Krishnappa Gowtham,1,3,10,0,0,33.33,https://www.espncricinfo.com/cricketers/krishnappa-gowtham-424377,scorecard
Phil Salt †,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/phil-salt-669365,scorecard
David Warner (c),2,2,10,0,0,100.00,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Priyam Garg,10,14,26,0,0,71.42,https://www.espncricinfo.com/cricketers/priyam-garg-1070180,scorecard
Rilee Rossouw,8,6,9,2,0,133.33,https://www.espncricinfo.com/cricketers/rilee-rossouw-318845,scorecard
Manish Pandey,1,4,7,0,0,25.00,https://www.espncricinfo.com/cricketers/manish-pandey-290630,scorecard
Axar Patel,27,30,43,2,1,90.00,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Aman Khan,51,44,62,3,3,115.90,https://www.espncricinfo.com/cricketers/aman-khan-1254269,scorecard
Ripal Patel,23,13,32,2,1,176.92,https://www.espncricinfo.com/cricketers/ripal-patel-1201520,scorecard
Anrich Nortje,3,6,8,0,0,50.00,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Kuldeep Yadav,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Wriddhiman Saha †,0,6,6,0,0,0.00,https://www.espncricinfo.com/cricketers/wriddhiman-saha-279810,scorecard
Shubman Gill,6,7,18,1,0,85.71,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Hardik Pandya (c),59,53,94,7,0,111.32,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Vijay Shankar,6,9,11,1,0,66.66,https://www.espncricinfo.com/cricketers/vijay-shankar-477021,scorecard
David Miller,0,3,9,0,0,0.00,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Abhinav Manohar,26,33,44,0,1,78.78,https://www.espncricinfo.com/cricketers/abhinav-manohar-778963,scorecard
Rahul Tewatia,20,7,19,0,3,285.71,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Rashid Khan,3,2,3,0,0,150.00,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Virat Kohli,31,30,42,3,0,103.33,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Faf du Plessis (c),44,40,83,1,1,110.00,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Anuj Rawat,9,11,13,0,0,81.81,https://www.espncricinfo.com/cricketers/anuj-rawat-1123073,scorecard
Glenn Maxwell,4,5,8,0,0,80.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Suyash Prabhudessai,6,7,10,0,0,85.71,https://www.espncricinfo.com/cricketers/suyash-prabhudessai-1083851,scorecard
Dinesh Karthik †,16,11,25,1,1,145.45,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Mahipal Lomror,3,4,7,0,0,75.00,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Wanindu Hasaranga,8,7,14,1,0,114.28,https://www.espncricinfo.com/cricketers/wanindu-hasaranga-784379,scorecard
Karn Sharma,2,2,5,0,0,100.00,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Mohammed Siraj,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Josh Hazlewood,1,2,3,0,0,50.00,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Kyle Mayers,0,2,3,0,0,0.00,https://www.espncricinfo.com/cricketers/kyle-mayers-348056,scorecard
Ayush Badoni,4,11,23,0,0,36.36,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,scorecard
Krunal Pandya,14,11,17,3,0,127.27,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
