bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
Kumar Kartikeya,3,0,32,2,10.66,8,2,3,0,0,https://www.espncricinfo.com/cricketers/kumar-kartikeya-1159843,scorecard
Kieron Pollard,2,0,26,0,13.00,3,2,2,1,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Tim Southee,3,0,10,1,3.33,13,1,0,0,0,https://www.espncricinfo.com/cricketers/tim-southee-232364,scorecard
Pat Cummins,4,0,22,3,5.50,11,2,0,1,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Andre Russell,2.3,0,22,2,8.80,6,4,0,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Sunil Narine,4,0,21,0,5.25,9,0,1,1,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Varun Chakravarthy,3,0,22,1,7.33,6,1,1,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Venkatesh Iyer,1,0,8,0,8.00,1,1,0,0,0,https://www.espncricinfo.com/cricketers/venkatesh-iyer-851403,scorecard
Shardul Thakur,3,0,38,0,12.66,5,4,2,2,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Khaleel Ahmed,4,0,28,2,7.00,10,2,1,3,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Anrich Nortje,4,0,42,3,10.50,6,5,1,0,1,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Axar Patel,3,0,23,0,7.66,5,0,2,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Kuldeep Yadav,3,0,43,0,14.33,4,4,3,2,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Mitchell Marsh,3,0,34,1,11.33,3,2,1,3,0,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Mukesh Choudhary,3,0,22,2,7.33,10,1,2,0,0,https://www.espncricinfo.com/cricketers/mukesh-choudhary-1125688,scorecard
Simarjeet Singh,4,0,27,2,6.75,13,3,1,1,0,https://www.espncricinfo.com/cricketers/simarjeet-singh-1159722,scorecard
Maheesh Theekshana,4,0,29,1,7.25,13,4,1,0,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Dwayne Bravo,2.4,0,24,2,9.00,6,4,0,1,0,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Moeen Ali,4,0,13,3,3.25,16,0,1,0,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Jagadeesha Suchith,4,0,30,2,7.50,12,1,2,2,0,https://www.espncricinfo.com/cricketers/jagadeesha-suchith-527663,scorecard
Bhuvneshwar Kumar,4,0,34,0,8.50,7,2,2,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Fazalhaq Farooqi,4,0,47,0,11.75,6,4,3,0,0,https://www.espncricinfo.com/cricketers/fazalhaq-farooqi-974175,scorecard
Kartik Tyagi,4,0,42,1,10.50,10,4,2,3,1,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Umran Malik,2,0,25,0,12.50,4,4,1,0,0,https://www.espncricinfo.com/cricketers/umran-malik-1246528,scorecard
Abhishek Sharma,2,0,13,0,6.50,2,1,0,0,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Glenn Maxwell,2,0,13,1,6.50,7,1,1,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Josh Hazlewood,4,0,17,2,4.25,13,2,0,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Shahbaz Ahmed,2,0,20,0,10.00,3,3,0,2,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Mohammed Siraj,3,0,27,0,9.00,7,1,2,1,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Mahipal Lomror,1,0,7,0,7.00,2,1,0,0,0,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Harshal Patel,3.2,0,20,1,6.00,9,1,1,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Wanindu Hasaranga,4,1,18,5,4.50,14,1,1,0,0,https://www.espncricinfo.com/cricketers/wanindu-hasaranga-784379,scorecard
Tim Southee,4,0,28,1,7.00,12,3,1,0,0,https://www.espncricinfo.com/cricketers/tim-southee-232364,scorecard
Shivam Mavi,4,0,50,1,12.50,10,3,5,1,0,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Sunil Narine,4,0,20,1,5.00,12,0,1,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Anukul Roy,3,0,27,0,9.00,4,2,1,0,0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,scorecard
Harshit Rana,2,0,27,0,13.50,4,3,2,0,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Andre Russell,3,0,22,2,7.33,2,0,0,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Mohsin Khan,3,1,6,1,2.00,15,1,0,0,0,https://www.espncricinfo.com/cricketers/mohsin-khan-1132005,scorecard
Dushmantha Chameera,3,0,14,1,4.66,11,2,0,0,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,scorecard
Avesh Khan,3,1,19,3,6.33,11,1,1,2,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Jason Holder,2.3,0,31,3,12.40,4,1,3,0,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Ravi Bishnoi,3,0,30,1,10.00,8,3,2,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Trent Boult,4,1,36,0,9.00,10,5,1,1,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Prasidh Krishna,4,0,48,1,12.00,6,7,1,2,1,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Kuldeep Sen,4,0,42,0,10.50,9,5,2,2,0,https://www.espncricinfo.com/cricketers/kuldeep-sen-1163695,scorecard
Ravichandran Ashwin,4,0,32,1,8.00,8,3,1,1,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Yuzvendra Chahal,4,0,28,3,7.00,10,0,2,4,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Sandeep Sharma,4,0,41,0,10.25,10,7,1,1,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Kagiso Rabada,4,0,50,1,12.50,7,7,2,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Arshdeep Singh,4,0,29,2,7.25,8,4,0,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Rishi Dhawan,3,0,25,1,8.33,5,4,0,0,0,https://www.espncricinfo.com/cricketers/rishi-dhawan-290727,scorecard
Rahul Chahar,3.4,0,39,0,10.63,5,2,2,2,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Liam Livingstone,1,0,6,0,6.00,1,0,0,1,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Mohammed Shami,4,0,42,0,10.50,8,2,3,2,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Alzarri Joseph,4,0,41,1,10.25,9,5,2,0,0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,scorecard
Rashid Khan,4,0,24,2,6.00,10,2,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Lockie Ferguson,4,0,34,1,8.50,12,3,2,0,1,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Pradeep Sangwan,3,0,23,1,7.66,6,2,0,2,0,https://www.espncricinfo.com/cricketers/pradeep-sangwan-279545,scorecard
Rahul Tewatia,1,0,11,0,11.00,0,0,1,0,0,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Daniel Sams,3,0,18,0,6.00,9,3,0,0,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,scorecard
Jasprit Bumrah,4,0,48,0,12.00,7,5,3,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Murugan Ashwin,4,0,29,2,7.25,8,2,1,0,0,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Riley Meredith,4,0,32,0,8.00,9,5,0,1,0,https://www.espncricinfo.com/cricketers/riley-meredith-961713,scorecard
Kumar Kartikeya,3,0,29,0,9.66,4,3,1,0,0,https://www.espncricinfo.com/cricketers/kumar-kartikeya-1159843,scorecard
Kieron Pollard,2,0,13,1,6.50,4,0,1,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Bhuvneshwar Kumar,4,1,25,1,6.25,14,3,1,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Sean Abbott,4,0,47,1,11.75,7,5,2,3,0,https://www.espncricinfo.com/cricketers/sean-abbott-398666,scorecard
Umran Malik,4,0,52,0,13.00,9,6,2,2,0,https://www.espncricinfo.com/cricketers/umran-malik-1246528,scorecard
Kartik Tyagi,4,0,37,0,9.25,10,3,2,1,1,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Shreyas Gopal,3,0,34,1,11.33,7,1,4,0,0,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Aiden Markram,1,0,11,0,11.00,0,0,1,0,0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Shardul Thakur,4,0,44,2,11.00,10,4,2,2,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Khaleel Ahmed,4,0,30,3,7.50,14,3,2,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Anrich Nortje,4,0,35,1,8.75,11,1,3,3,0,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Mitchell Marsh,4,0,36,1,9.00,9,6,0,1,0,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Kuldeep Yadav,4,0,40,1,10.00,10,2,4,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Mukesh Choudhary,3,0,30,0,10.00,8,4,1,1,0,https://www.espncricinfo.com/cricketers/mukesh-choudhary-1125688,scorecard
Simarjeet Singh,2,0,21,0,10.50,6,2,1,1,0,https://www.espncricinfo.com/cricketers/simarjeet-singh-1159722,scorecard
Maheesh Theekshana,4,0,27,3,6.75,8,2,1,0,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Ravindra Jadeja,4,0,20,0,5.00,7,1,0,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Moeen Ali,4,0,28,2,7.00,8,1,1,3,0,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Dwaine Pretorius,3,0,42,1,14.00,4,2,3,2,0,https://www.espncricinfo.com/cricketers/dwaine-pretorius-327830,scorecard
Shahbaz Ahmed,3,0,27,1,9.00,6,3,1,0,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Josh Hazlewood,4,0,19,1,4.75,10,1,0,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Mohammed Siraj,2,0,22,0,11.00,2,4,0,0,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Wanindu Hasaranga,3,0,31,1,10.33,7,0,4,0,0,https://www.espncricinfo.com/cricketers/wanindu-hasaranga-784379,scorecard
Glenn Maxwell,4,0,22,2,5.50,8,2,0,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Harshal Patel,4,0,35,3,8.75,11,2,3,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Sandeep Sharma,4,0,17,0,4.25,15,2,0,1,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Kagiso Rabada,4,0,33,4,8.25,13,4,1,3,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Arshdeep Singh,4,0,36,1,9.00,5,2,1,1,1,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Rishi Dhawan,4,0,26,1,6.50,6,1,0,3,0,https://www.espncricinfo.com/cricketers/rishi-dhawan-290727,scorecard
Liam Livingstone,2.3,0,15,1,6.00,5,1,0,0,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Rahul Chahar,1.3,0,11,0,7.33,3,1,0,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Mohammed Shami,4,0,43,1,10.75,12,5,3,0,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Pradeep Sangwan,2,0,23,0,11.50,4,5,0,0,0,https://www.espncricinfo.com/cricketers/pradeep-sangwan-279545,scorecard
Alzarri Joseph,3,0,25,0,8.33,6,1,1,0,1,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,scorecard
Lockie Ferguson,3,0,29,1,9.66,9,2,1,3,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Rashid Khan,4,0,21,0,5.25,9,2,0,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Umesh Yadav,4,1,24,1,6.00,17,5,0,1,1,https://www.espncricinfo.com/cricketers/umesh-yadav-376116,scorecard
Anukul Roy,4,0,28,1,7.00,7,0,2,0,0,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,scorecard
Sunil Narine,4,0,19,0,4.75,12,2,0,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Shivam Mavi,4,0,33,1,8.25,7,3,0,1,1,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Tim Southee,4,0,46,2,11.50,7,3,3,3,0,https://www.espncricinfo.com/cricketers/tim-southee-232364,scorecard
Trent Boult,4,0,25,1,6.25,9,2,0,2,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Prasidh Krishna,4,0,37,1,9.25,9,5,0,4,0,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Kuldeep Sen,3.1,0,28,1,8.84,12,2,2,3,0,https://www.espncricinfo.com/cricketers/kuldeep-sen-1163695,scorecard
Ravichandran Ashwin,4,0,33,0,8.25,6,3,1,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Yuzvendra Chahal,4,0,31,0,7.75,6,2,1,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Bhuvneshwar Kumar,4,0,22,0,5.50,8,1,0,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Marco Jansen,4,0,38,0,9.50,12,1,4,0,0,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
T Natarajan,4,0,42,2,10.50,4,4,1,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Aiden Markram,3,0,36,0,12.00,3,2,3,0,0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Umran Malik,4,0,48,0,12.00,8,6,2,2,0,https://www.espncricinfo.com/cricketers/umran-malik-1246528,scorecard
Shashank Singh,1,0,10,0,10.00,0,1,0,0,0,https://www.espncricinfo.com/cricketers/shashank-singh-377534,scorecard
Mukesh Choudhary,4,0,46,4,11.50,9,4,3,1,0,https://www.espncricinfo.com/cricketers/mukesh-choudhary-1125688,scorecard
Simarjeet Singh,2,0,24,0,12.00,4,3,1,0,1,https://www.espncricinfo.com/cricketers/simarjeet-singh-1159722,scorecard
Mitchell Santner,3,0,36,1,12.00,4,2,3,0,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Maheesh Theekshana,4,0,26,0,6.50,6,0,1,0,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Ravindra Jadeja,3,0,15,0,5.00,8,0,1,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Dwaine Pretorius,4,0,40,1,10.00,5,2,2,1,0,https://www.espncricinfo.com/cricketers/dwaine-pretorius-327830,scorecard
Mustafizur Rahman,4,0,37,0,9.25,6,3,1,2,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Chetan Sakariya,4,0,44,0,11.00,4,2,3,2,0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,scorecard
Axar Patel,4,0,25,0,6.25,9,1,1,2,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Lalit Yadav,1,0,16,0,16.00,1,2,1,0,0,https://www.espncricinfo.com/cricketers/lalit-yadav-930189,scorecard
Shardul Thakur,4,0,40,3,10.00,7,3,1,6,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Kuldeep Yadav,3,0,29,0,9.66,3,3,1,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Mohsin Khan,4,0,16,4,4.00,15,1,0,1,0,https://www.espncricinfo.com/cricketers/mohsin-khan-1132005,scorecard
Dushmantha Chameera,4,0,44,1,11.00,6,5,2,0,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,scorecard
Krunal Pandya,1,0,19,0,19.00,1,3,1,0,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Jason Holder,4,0,45,0,11.25,6,4,2,1,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Ravi Bishnoi,4,0,28,1,7.00,10,2,1,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Krishnappa Gowtham,2,0,23,1,11.50,3,1,2,0,0,https://www.espncricinfo.com/cricketers/krishnappa-gowtham-424377,scorecard
Marcus Stoinis,1,0,14,0,14.00,3,0,2,1,0,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Daniel Sams,4,0,32,1,8.00,10,4,0,2,0,https://www.espncricinfo.com/cricketers/daniel-sams-826901,scorecard
Jasprit Bumrah,4,0,27,0,6.75,11,3,0,0,1,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Hrithik Shokeen,3,0,47,2,15.66,9,2,6,0,0,https://www.espncricinfo.com/cricketers/hrithik-shokeen-1175423,scorecard
Riley Meredith,4,0,24,2,6.00,13,1,1,4,0,https://www.espncricinfo.com/cricketers/riley-meredith-961713,scorecard
Kumar Kartikeya,4,0,19,1,4.75,9,1,0,0,0,https://www.espncricinfo.com/cricketers/kumar-kartikeya-1159843,scorecard
Kieron Pollard,1,0,8,0,8.00,1,1,0,0,0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Trent Boult,3,0,26,1,8.66,9,2,1,2,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Prasidh Krishna,4,0,29,1,7.25,11,4,0,1,0,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Ravichandran Ashwin,4,0,21,1,5.25,9,0,1,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Daryl Mitchell,1,0,20,0,20.00,0,3,1,0,0,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Yuzvendra Chahal,4,0,33,1,8.25,9,0,3,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Kuldeep Sen,3.2,0,29,1,8.70,7,3,1,1,0,https://www.espncricinfo.com/cricketers/kuldeep-sen-1163695,scorecard
Mohammed Shami,4,0,39,1,9.75,9,3,2,1,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Pradeep Sangwan,4,0,19,2,4.75,12,2,0,0,0,https://www.espncricinfo.com/cricketers/pradeep-sangwan-279545,scorecard
Alzarri Joseph,4,0,42,1,10.50,9,5,2,1,0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,scorecard
Rashid Khan,4,0,29,1,7.25,4,1,1,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Lockie Ferguson,4,0,36,1,9.00,10,5,1,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Glenn Maxwell,1,0,10,0,10.00,2,2,0,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Mohammed Siraj,4,0,35,0,8.75,11,6,0,2,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Josh Hazlewood,3.3,0,36,0,10.28,5,4,1,1,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Shahbaz Ahmed,3,0,26,2,8.66,4,2,1,0,1,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Harshal Patel,4,0,35,0,8.75,3,2,1,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Wanindu Hasaranga,4,0,28,2,7.00,9,2,1,0,0,https://www.espncricinfo.com/cricketers/wanindu-hasaranga-784379,scorecard
Arshdeep Singh,4,0,23,0,5.75,8,2,0,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Sandeep Sharma,4,0,18,1,4.50,14,2,0,2,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Kagiso Rabada,4,0,38,4,9.50,12,1,4,1,0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,scorecard
Rishi Dhawan,2,0,13,0,6.50,6,0,1,0,0,https://www.espncricinfo.com/cricketers/rishi-dhawan-290727,scorecard
Liam Livingstone,2,0,23,0,11.50,1,1,1,1,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Rahul Chahar,4,0,30,2,7.50,10,2,2,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Mohsin Khan,4,1,24,3,6.00,14,2,1,2,0,https://www.espncricinfo.com/cricketers/mohsin-khan-1132005,scorecard
Dushmantha Chameera,4,0,17,2,4.25,17,1,1,2,0,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,scorecard
Jason Holder,1,0,8,0,8.00,1,1,0,0,0,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Avesh Khan,3,0,26,0,8.66,10,4,1,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Ravi Bishnoi,4,0,41,1,10.25,10,4,2,2,1,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Krunal Pandya,4,1,11,2,2.75,15,0,0,1,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Mustafizur Rahman,4,0,18,3,4.50,14,2,0,1,0,https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902,scorecard
Chetan Sakariya,3,0,17,1,5.66,8,2,0,0,0,https://www.espncricinfo.com/cricketers/chetan-sakariya-1131754,scorecard
Shardul Thakur,3,0,32,0,10.66,2,2,1,2,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Axar Patel,4,0,28,1,7.00,5,3,0,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Kuldeep Yadav,3,0,14,4,4.66,8,1,0,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Lalit Yadav,3,0,32,0,10.66,3,0,3,0,1,https://www.espncricinfo.com/cricketers/lalit-yadav-930189,scorecard
Umesh Yadav,4,0,24,3,6.00,13,3,0,0,0,https://www.espncricinfo.com/cricketers/umesh-yadav-376116,scorecard
Harshit Rana,3,0,24,1,8.00,8,2,1,0,1,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Tim Southee,4,0,31,0,7.75,6,2,1,1,0,https://www.espncricinfo.com/cricketers/tim-southee-232364,scorecard
Sunil Narine,4,0,19,1,4.75,13,2,0,1,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Nitish Rana,1,0,14,0,14.00,1,3,0,0,0,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Andre Russell,1,0,14,0,14.00,1,1,1,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Venkatesh Iyer,1,0,14,0,14.00,0,1,1,0,0,https://www.espncricinfo.com/cricketers/venkatesh-iyer-851403,scorecard
Shreyas Iyer,1,0,7,0,7.00,4,0,1,0,0,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Mohammed Shami,4,0,39,3,9.75,14,3,2,2,0,https://www.espncricinfo.com/cricketers/mohammed-shami-481896,scorecard
Yash Dayal,4,0,24,1,6.00,8,2,0,1,0,https://www.espncricinfo.com/cricketers/yash-dayal-1159720,scorecard
Alzarri Joseph,4,0,35,1,8.75,8,3,1,1,0,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,scorecard
Rashid Khan,4,0,45,0,11.25,2,2,3,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Lockie Ferguson,4,0,52,0,13.00,6,2,5,2,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Bhuvneshwar Kumar,4,0,33,0,8.25,7,3,1,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Marco Jansen,4,0,63,0,15.75,4,4,5,2,0,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
T Natarajan,4,0,43,0,10.75,7,6,1,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Washington Sundar,4,0,34,0,8.50,4,2,1,1,0,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Umran Malik,4,0,25,5,6.25,12,4,0,1,0,https://www.espncricinfo.com/cricketers/umran-malik-1246528,scorecard
Shahbaz Ahmed,3,0,35,0,11.66,4,1,3,2,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Mohammed Siraj,4,0,30,2,7.50,12,4,1,0,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Josh Hazlewood,4,1,19,2,4.75,16,2,1,0,0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,scorecard
Wanindu Hasaranga,4,0,23,2,5.75,11,1,1,1,0,https://www.espncricinfo.com/cricketers/wanindu-hasaranga-784379,scorecard
Harshal Patel,4,0,33,1,8.25,6,1,2,0,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Glenn Maxwell,1,0,4,0,4.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Trent Boult,3,0,20,0,6.66,10,4,0,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Prasidh Krishna,4,0,23,2,5.75,16,2,1,3,0,https://www.espncricinfo.com/cricketers/prasidh-krishna-917159,scorecard
Ravichandran Ashwin,4,0,17,3,4.25,14,0,1,1,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Kuldeep Sen,3.3,0,20,4,5.71,11,1,1,0,0,https://www.espncricinfo.com/cricketers/kuldeep-sen-1163695,scorecard
Daryl Mitchell,1,0,7,0,7.00,1,0,0,1,0,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Yuzvendra Chahal,4,0,23,0,5.75,15,2,1,1,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Mukesh Choudhary,4,0,36,0,9.00,6,4,0,3,0,https://www.espncricinfo.com/cricketers/mukesh-choudhary-1125688,scorecard
Maheesh Theekshana,4,0,32,1,8.00,6,2,1,2,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Mitchell Santner,2,0,8,0,4.00,7,1,0,0,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
