batsmanName,runs,balls,minutes,4s,6s,SR,player_link,inning_batted,Average_SR,boundaries,boundary_runs,boundary_percentage,Average_Boundary_Percentage,total_runs,batting_average
Hardik Pandya (c),7,6,9,1,0,116.66,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,1,4,57.14285714285714,47.74820846089094,487,32.46666666666667
Hardik Pandya (c),24,14,31,4,0,171.42,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,4,16,66.66666666666666,47.74820846089094,487,32.46666666666667
Hardik Pandya (c),27,18,28,5,0,150.0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,5,20,74.07407407407408,47.74820846089094,487,32.46666666666667
Hardik Pandya (c),62,47,80,4,3,131.91,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,7,34,54.83870967741935,47.74820846089094,487,32.46666666666667
Hardik Pandya (c),11,13,22,0,0,84.61,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,0,0,0.0,47.74820846089094,487,32.46666666666667
Hardik Pandya (c),1,7,18,0,0,14.28,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,0,0,0.0,47.74820846089094,487,32.46666666666667
Hardik Pandya (c),34,30,42,3,1,113.33,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,4,18,52.94117647058824,47.74820846089094,487,32.46666666666667
Hardik Pandya (c),10,6,10,2,0,166.66,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,2,8,80.0,47.74820846089094,487,32.46666666666667
Hardik Pandya (c),67,49,82,4,2,136.73,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,6,28,41.7910447761194,47.74820846089094,487,32.46666666666667
Hardik Pandya (c),31,27,33,4,0,114.81,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,4,16,51.61290322580645,47.74820846089094,487,32.46666666666667
Hardik Pandya (c),3,5,7,0,0,60.0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,0,0,0.0,47.74820846089094,487,32.46666666666667
Hardik Pandya (c),50,42,73,4,1,119.04,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,15,120.84933333333333,5,22,44.0,47.74820846089094,487,32.46666666666667
Harpreet Brar,14,18,23,1,1,77.77,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,3,89.25666666666666,2,10,71.42857142857143,52.38095238095238,22,7.333333333333333
Harpreet Brar,1,2,6,0,0,50.0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,3,89.25666666666666,0,0,0.0,52.38095238095238,22,7.333333333333333
Harpreet Brar,7,5,6,0,1,140.0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,3,89.25666666666666,1,6,85.71428571428571,52.38095238095238,22,7.333333333333333
Harshal Patel,1,2,7,0,0,50.0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,8,90.19,0,0,0.0,49.06565656565656,43,5.375
Harshal Patel,10,6,12,2,0,166.66,https://www.espncricinfo.com/cricketers/harshal-patel-390481,8,90.19,2,8,80.0,49.06565656565656,43,5.375
Harshal Patel,0,0,8,0,0,0.0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,8,90.19,0,0,,49.06565656565656,43,5.375
Harshal Patel,9,4,10,0,1,225.0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,8,90.19,1,6,66.66666666666666,49.06565656565656,43,5.375
Harshal Patel,8,11,21,0,1,72.72,https://www.espncricinfo.com/cricketers/harshal-patel-390481,8,90.19,1,6,75.0,49.06565656565656,43,5.375
Harshal Patel,11,7,21,2,0,157.14,https://www.espncricinfo.com/cricketers/harshal-patel-390481,8,90.19,2,8,72.72727272727273,49.06565656565656,43,5.375
Harshal Patel,0,1,1,0,0,0.0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,8,90.19,0,0,,49.06565656565656,43,5.375
Harshal Patel,4,8,19,0,0,50.0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,8,90.19,0,0,0.0,49.06565656565656,43,5.375
Harshit Rana,0,1,1,0,0,0.0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,2,100.0,0,0,,0.0,2,1.0
Harshit Rana,2,1,2,0,0,200.0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,2,100.0,0,0,0.0,0.0,2,1.0
Hrithik Shokeen,18,23,39,2,0,78.26,https://www.espncricinfo.com/cricketers/hrithik-shokeen-1175423,3,59.419999999999995,2,8,44.44444444444444,46.22222222222222,43,14.333333333333334
Hrithik Shokeen,25,25,25,3,0,100.0,https://www.espncricinfo.com/cricketers/hrithik-shokeen-1175423,3,59.419999999999995,3,12,48.0,46.22222222222222,43,14.333333333333334
Hrithik Shokeen,0,0,2,0,0,0.0,https://www.espncricinfo.com/cricketers/hrithik-shokeen-1175423,3,59.419999999999995,0,0,,46.22222222222222,43,14.333333333333334
Ishan Kishan †,3,6,21,0,0,50.0,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,0,0,0.0,49.9271557212909,418,29.857142857142858
Ishan Kishan †,14,21,53,1,0,66.66,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,1,4,28.57142857142857,49.9271557212909,418,29.857142857142858
Ishan Kishan †,54,43,64,5,1,125.58,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,6,26,48.148148148148145,49.9271557212909,418,29.857142857142858
Ishan Kishan †,81,48,99,11,2,168.75,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,13,56,69.1358024691358,49.9271557212909,418,29.857142857142858
Ishan Kishan †,26,28,52,3,0,92.85,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,3,12,46.15384615384615,49.9271557212909,418,29.857142857142858
Ishan Kishan †,13,17,38,2,0,76.47,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,2,8,61.53846153846154,49.9271557212909,418,29.857142857142858
Ishan Kishan †,51,43,66,5,1,118.6,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,6,26,50.98039215686274,49.9271557212909,418,29.857142857142858
Ishan Kishan †,0,1,8,0,0,0.0,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,0,0,,49.9271557212909,418,29.857142857142858
Ishan Kishan †,48,35,56,3,4,137.14,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,7,36,75.0,49.9271557212909,418,29.857142857142858
Ishan Kishan †,8,20,40,0,0,40.0,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,0,0,0.0,49.9271557212909,418,29.857142857142858
Ishan Kishan †,6,5,6,1,0,120.0,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,1,4,66.66666666666666,49.9271557212909,418,29.857142857142858
Ishan Kishan †,45,29,64,5,1,155.17,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,6,26,57.77777777777777,49.9271557212909,418,29.857142857142858
Ishan Kishan †,26,18,26,4,1,144.44,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,5,22,84.61538461538461,49.9271557212909,418,29.857142857142858
Ishan Kishan †,43,34,59,5,1,126.47,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,14,101.58071428571428,6,26,60.46511627906976,49.9271557212909,418,29.857142857142858
Jagadeesha Suchith,2,7,13,0,0,28.57,https://www.espncricinfo.com/cricketers/jagadeesha-suchith-527663,2,14.285,0,0,0.0,0.0,2,1.0
Jagadeesha Suchith,0,1,2,0,0,0.0,https://www.espncricinfo.com/cricketers/jagadeesha-suchith-527663,2,14.285,0,0,,0.0,2,1.0
James Neesham,14,12,23,2,0,116.66,https://www.espncricinfo.com/cricketers/james-neesham-355269,2,114.995,2,8,57.14285714285714,40.33613445378151,31,15.5
James Neesham,17,15,23,1,0,113.33,https://www.espncricinfo.com/cricketers/james-neesham-355269,2,114.995,1,4,23.52941176470588,40.33613445378151,31,15.5
Jason Holder,8,14,17,2,0,57.14,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,133.00875,2,8,100.0,56.69330669330669,58,7.25
Jason Holder,13,4,6,0,2,325.0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,133.00875,2,12,92.3076923076923,56.69330669330669,58,7.25
Jason Holder,0,2,2,0,0,0.0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,133.00875,0,0,,56.69330669330669,58,7.25
Jason Holder,1,2,4,0,0,50.0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,133.00875,0,0,0.0,56.69330669330669,58,7.25
Jason Holder,1,2,5,0,0,50.0,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,133.00875,0,0,0.0,56.69330669330669,58,7.25
Jason Holder,8,3,8,0,1,266.66,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,133.00875,1,6,75.0,56.69330669330669,58,7.25
Jason Holder,16,9,18,0,2,177.77,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,133.00875,2,12,75.0,56.69330669330669,58,7.25
Jason Holder,11,8,15,0,1,137.5,https://www.espncricinfo.com/cricketers/jason-holder-391485,8,133.00875,1,6,54.54545454545454,56.69330669330669,58,7.25
Jasprit Bumrah,0,1,2,0,0,0.0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,6,0.0,0,0,,,0,0.0
Jasprit Bumrah,0,4,8,0,0,0.0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,6,0.0,0,0,,,0,0.0
Jasprit Bumrah,0,0,4,0,0,0.0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,6,0.0,0,0,,,0,0.0
Jasprit Bumrah,0,2,1,0,0,0.0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,6,0.0,0,0,,,0,0.0
Jasprit Bumrah,0,0,3,0,0,0.0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,6,0.0,0,0,,,0,0.0
Jasprit Bumrah,0,1,8,0,0,0.0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,6,0.0,0,0,,,0,0.0
Jaydev Unadkat,14,6,13,2,1,233.33,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,5,161.74200000000002,3,14,100.0,46.68016194331984,59,11.8
Jaydev Unadkat,12,7,23,0,1,171.42,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,5,161.74200000000002,1,6,50.0,46.68016194331984,59,11.8
Jaydev Unadkat,13,14,37,1,0,92.85,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,5,161.74200000000002,1,4,30.76923076923077,46.68016194331984,59,11.8
Jaydev Unadkat,19,9,16,1,1,211.11,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,5,161.74200000000002,2,10,52.63157894736842,46.68016194331984,59,11.8
Jaydev Unadkat,1,1,3,0,0,100.0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,5,161.74200000000002,0,0,0.0,46.68016194331984,59,11.8
Jitesh Sharma,23,11,17,1,2,209.09,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,1,209.09,3,16,69.56521739130434,69.56521739130434,23,23.0
Jitesh Sharma †,30,15,32,2,2,200.0,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,9,162.39,4,20,66.66666666666666,64.77556718784788,211,23.444444444444443
Jitesh Sharma †,11,8,9,2,0,137.5,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,9,162.39,2,8,72.72727272727273,64.77556718784788,211,23.444444444444443
Jitesh Sharma †,26,17,23,0,3,152.94,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,9,162.39,3,18,69.23076923076923,64.77556718784788,211,23.444444444444443
Jitesh Sharma †,38,18,36,4,2,211.11,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,9,162.39,6,28,73.68421052631578,64.77556718784788,211,23.444444444444443
Jitesh Sharma †,19,7,9,3,1,271.42,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,9,162.39,4,18,94.73684210526315,64.77556718784788,211,23.444444444444443
Jitesh Sharma †,44,34,56,3,2,129.41,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,9,162.39,5,24,54.54545454545454,64.77556718784788,211,23.444444444444443
Jitesh Sharma †,2,5,7,0,0,40.0,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,9,162.39,0,0,0.0,64.77556718784788,211,23.444444444444443
Jitesh Sharma †,32,23,31,5,0,139.13,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,9,162.39,5,20,62.5,64.77556718784788,211,23.444444444444443
Jitesh Sharma †,9,5,10,2,0,180.0,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,9,162.39,2,8,88.88888888888889,64.77556718784788,211,23.444444444444443
Jonny Bairstow,28,15,20,4,1,186.66,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,10,136.331,5,22,78.57142857142857,63.931943660204524,245,24.5
Jonny Bairstow,12,10,24,2,0,120.0,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,10,136.331,2,8,66.66666666666666,63.931943660204524,245,24.5
Jonny Bairstow,12,13,21,1,0,92.3,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,10,136.331,1,4,33.33333333333333,63.931943660204524,245,24.5
Jonny Bairstow,32,28,53,5,0,114.28,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,10,136.331,5,20,62.5,63.931943660204524,245,24.5
Jonny Bairstow,66,29,52,4,7,227.58,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,10,136.331,11,58,87.87878787878788,63.931943660204524,245,24.5
Jonny Bairstow,6,3,5,1,0,200.0,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,10,136.331,1,4,66.66666666666666,63.931943660204524,245,24.5
Jonny Bairstow,56,40,76,8,1,140.0,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,10,136.331,9,38,67.85714285714286,63.931943660204524,245,24.5
Jonny Bairstow,23,15,17,5,0,153.33,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,10,136.331,5,20,86.95652173913044,63.931943660204524,245,24.5
Jonny Bairstow,1,6,12,0,0,16.66,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,10,136.331,0,0,0.0,63.931943660204524,245,24.5
Jonny Bairstow,9,8,19,2,0,112.5,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,10,136.331,2,8,88.88888888888889,63.931943660204524,245,24.5
Jonny Bairstow †,8,8,17,2,0,100.0,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,1,100.0,2,8,100.0,100.0,8,8.0
Jos Buttler,116,65,103,9,9,178.46,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,18,90,77.58620689655173,60.39675990768772,863,50.76470588235294
Jos Buttler,13,11,30,1,1,118.18,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,2,10,76.92307692307693,60.39675990768772,863,50.76470588235294
Jos Buttler,8,9,25,1,0,88.88,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,1,4,50.0,60.39675990768772,863,50.76470588235294
Jos Buttler,39,35,64,5,0,111.42,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,5,20,51.28205128205128,60.39675990768772,863,50.76470588235294
Jos Buttler,22,25,44,3,0,88.0,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,3,12,54.54545454545454,60.39675990768772,863,50.76470588235294
Jos Buttler,35,28,44,3,3,125.0,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,6,30,85.71428571428571,60.39675990768772,863,50.76470588235294
Jos Buttler,106,60,86,10,6,176.66,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,16,76,71.69811320754717,60.39675990768772,863,50.76470588235294
Jos Buttler,100,68,97,11,5,147.05,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,16,74,74.0,60.39675990768772,863,50.76470588235294
Jos Buttler,30,16,19,5,1,187.5,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,6,26,86.66666666666667,60.39675990768772,863,50.76470588235294
Jos Buttler,2,5,10,0,0,40.0,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,0,0,0.0,60.39675990768772,863,50.76470588235294
Jos Buttler,54,24,34,8,3,225.0,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,11,50,92.5925925925926,60.39675990768772,863,50.76470588235294
Jos Buttler,67,52,85,5,4,128.84,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,9,44,65.67164179104478,60.39675990768772,863,50.76470588235294
Jos Buttler,2,6,12,0,0,33.33,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,0,0,0.0,60.39675990768772,863,50.76470588235294
Jos Buttler,70,47,109,0,6,148.93,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,6,36,51.42857142857142,60.39675990768772,863,50.76470588235294
Jos Buttler,7,11,15,1,0,63.63,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,1,4,57.14285714285714,60.39675990768772,863,50.76470588235294
Jos Buttler,89,56,109,12,2,158.92,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,14,60,67.41573033707866,60.39675990768772,863,50.76470588235294
Jos Buttler,103,61,93,9,5,168.85,https://www.espncricinfo.com/cricketers/jos-buttler-308967,17,128.74411764705883,14,66,64.07766990291263,60.39675990768772,863,50.76470588235294
Josh Hazlewood,7,7,12,0,0,100.0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,5,70.454,0,0,0.0,14.285714285714285,18,3.6
Josh Hazlewood,0,2,8,0,0,0.0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,5,70.454,0,0,,14.285714285714285,18,3.6
Josh Hazlewood,7,4,8,1,0,175.0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,5,70.454,1,4,57.14285714285714,14.285714285714285,18,3.6
Josh Hazlewood,1,2,4,0,0,50.0,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,5,70.454,0,0,0.0,14.285714285714285,18,3.6
Josh Hazlewood,3,11,20,0,0,27.27,https://www.espncricinfo.com/cricketers/josh-hazlewood-288284,5,70.454,0,0,0.0,14.285714285714285,18,3.6
KL Rahul (c),103,60,103,9,5,171.66,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,14,66,64.07766990291263,57.2731296741085,616,41.06666666666667
KL Rahul (c),24,25,52,1,1,96.0,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,2,10,41.66666666666667,57.2731296741085,616,41.06666666666667
KL Rahul (c),6,11,16,1,0,54.54,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,1,4,66.66666666666666,57.2731296741085,616,41.06666666666667
KL Rahul (c),0,1,1,0,0,0.0,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,0,0,,57.2731296741085,616,41.06666666666667
KL Rahul (c),68,50,93,6,1,136.0,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,7,30,44.11764705882353,57.2731296741085,616,41.06666666666667
KL Rahul (c),77,51,98,4,5,150.98,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,9,46,59.74025974025974,57.2731296741085,616,41.06666666666667
KL Rahul (c),30,24,44,3,1,125.0,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,4,18,60.0,57.2731296741085,616,41.06666666666667
KL Rahul (c),103,62,106,12,4,166.12,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,16,72,69.90291262135922,57.2731296741085,616,41.06666666666667
KL Rahul (c),0,1,3,0,0,0.0,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,0,0,,57.2731296741085,616,41.06666666666667
KL Rahul (c),40,26,57,2,3,153.84,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,5,26,65.0,57.2731296741085,616,41.06666666666667
KL Rahul (c),0,0,4,0,0,0.0,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,0,0,,57.2731296741085,616,41.06666666666667
KL Rahul (c),8,16,27,1,0,50.0,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,1,4,50.0,57.2731296741085,616,41.06666666666667
KL Rahul (c),10,19,32,0,1,52.63,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,1,6,60.0,57.2731296741085,616,41.06666666666667
KL Rahul (c),79,58,108,3,5,136.2,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,8,42,53.16455696202531,57.2731296741085,616,41.06666666666667
KL Rahul (c),68,51,97,3,4,133.33,https://www.espncricinfo.com/cricketers/kl-rahul-422108,15,95.08666666666666,7,36,52.94117647058824,57.2731296741085,616,41.06666666666667
Kagiso Rabada,0,1,3,0,0,0.0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,91.19749999999999,0,0,,36.888888888888886,48,6.0
Kagiso Rabada,2,6,5,0,0,33.33,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,91.19749999999999,0,0,0.0,36.888888888888886,48,6.0
Kagiso Rabada,12,12,23,1,0,100.0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,91.19749999999999,1,4,33.33333333333333,36.888888888888886,48,6.0
Kagiso Rabada,0,0,9,0,0,0.0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,91.19749999999999,0,0,,36.888888888888886,48,6.0
Kagiso Rabada,2,5,12,0,0,40.0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,91.19749999999999,0,0,0.0,36.888888888888886,48,6.0
Kagiso Rabada,6,2,4,0,1,300.0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,91.19749999999999,1,6,100.0,36.888888888888886,48,6.0
Kagiso Rabada,25,16,21,4,1,156.25,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,91.19749999999999,5,22,88.0,36.888888888888886,48,6.0
Kagiso Rabada,1,1,9,0,0,100.0,https://www.espncricinfo.com/cricketers/kagiso-rabada-550215,8,91.19749999999999,0,0,0.0,36.888888888888886,48,6.0
Kane Williamson (c),0,0,4,0,0,0.0,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,0,0,,49.998018508759735,216,16.615384615384617
Kane Williamson (c),57,46,86,2,4,123.91,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,6,32,56.14035087719298,49.998018508759735,216,16.615384615384617
Kane Williamson (c),17,16,30,3,0,106.25,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,3,12,70.58823529411765,49.998018508759735,216,16.615384615384617
Kane Williamson (c),47,37,67,2,2,127.02,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,4,20,42.5531914893617,49.998018508759735,216,16.615384615384617
Kane Williamson (c),16,16,16,1,1,100.0,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,2,10,62.5,49.998018508759735,216,16.615384615384617
Kane Williamson (c),3,9,15,0,0,33.33,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,0,0,0.0,49.998018508759735,216,16.615384615384617
Kane Williamson (c),8,7,17,1,0,114.28,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,1,4,50.0,49.998018508759735,216,16.615384615384617
Kane Williamson (c),5,8,16,1,0,62.5,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,1,4,80.0,49.998018508759735,216,16.615384615384617
Kane Williamson (c),32,40,53,2,1,80.0,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,3,14,43.75,49.998018508759735,216,16.615384615384617
Kane Williamson (c),9,17,-,1,0,52.94,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,1,4,44.44444444444444,49.998018508759735,216,16.615384615384617
Kane Williamson (c),4,11,25,1,0,36.36,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,1,4,100.0,49.998018508759735,216,16.615384615384617
Kane Williamson (c),2,7,11,0,0,28.57,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,0,0,0.0,49.998018508759735,216,16.615384615384617
Kane Williamson (c),16,17,40,2,0,94.11,https://www.espncricinfo.com/cricketers/kane-williamson-277906,13,73.78999999999999,2,8,50.0,49.998018508759735,216,16.615384615384617
Karan Sharma,4,4,6,1,0,100.0,https://www.espncricinfo.com/cricketers/karan-sharma-1246518,1,100.0,1,4,100.0,100.0,4,4.0
Kartik Tyagi,0,1,1,0,0,0.0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,2,70.0,0,0,,57.14285714285714,7,3.5
Kartik Tyagi,7,5,9,1,0,140.0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,2,70.0,1,4,57.14285714285714,57.14285714285714,7,3.5
Karun Nair,3,5,10,0,0,60.0,https://www.espncricinfo.com/cricketers/karun-nair-398439,2,80.0,0,0,0.0,15.384615384615385,16,8.0
Karun Nair,13,13,22,1,0,100.0,https://www.espncricinfo.com/cricketers/karun-nair-398439,2,80.0,1,4,30.76923076923077,15.384615384615385,16,8.0
Khaleel Ahmed,0,1,2,0,0,0.0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,2,0.0,0,0,,,0,0.0
Khaleel Ahmed,0,1,2,0,0,0.0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,2,0.0,0,0,,,0,0.0
Kieron Pollard,3,6,8,0,0,50.0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,11,117.76545454545455,0,0,0.0,41.064388243335614,144,13.090909090909092
Kieron Pollard,10,14,34,0,0,71.42,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,11,117.76545454545455,0,0,0.0,41.064388243335614,144,13.090909090909092
Kieron Pollard,19,20,52,0,1,95.0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,11,117.76545454545455,1,6,31.57894736842105,41.064388243335614,144,13.090909090909092
Kieron Pollard,15,16,28,0,1,93.75,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,11,117.76545454545455,1,6,40.0,41.064388243335614,144,13.090909090909092
Kieron Pollard,0,1,5,0,0,0.0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,11,117.76545454545455,0,0,,41.064388243335614,144,13.090909090909092
Kieron Pollard,4,14,15,0,0,28.57,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,11,117.76545454545455,0,0,0.0,41.064388243335614,144,13.090909090909092
Kieron Pollard,22,5,7,0,3,440.0,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,11,117.76545454545455,3,18,81.81818181818183,41.064388243335614,144,13.090909090909092
Kieron Pollard,14,9,17,1,1,155.55,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,11,117.76545454545455,2,10,71.42857142857143,41.064388243335614,144,13.090909090909092
Kieron Pollard,22,24,50,3,1,91.66,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,11,117.76545454545455,4,18,81.81818181818183,41.064388243335614,144,13.090909090909092
Kieron Pollard,10,11,18,1,0,90.9,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,11,117.76545454545455,1,4,40.0,41.064388243335614,144,13.090909090909092
