batsmanName,runs,balls,minutes,4s,6s,SR,player_link,match_id
Dwayne Bravo,12,15,24,0,1,80.00,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
Simarjeet Singh,2,3,5,0,0,66.66,https://www.espncricinfo.com/cricketers/simarjeet-singh-1159722,scorecard
Maheesh Theekshana,0,3,5,0,0,0.00,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Mukesh Choudhary,4,4,15,1,0,100.00,https://www.espncricinfo.com/cricketers/mukesh-choudhary-1125688,scorecard
Ishan Kishan †,6,5,6,1,0,120.00,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Rohit Sharma (c),18,14,21,4,0,128.57,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Daniel Sams,1,6,23,0,0,16.66,https://www.espncricinfo.com/cricketers/daniel-sams-826901,scorecard
Tilak Varma,34,32,59,4,0,106.25,https://www.espncricinfo.com/cricketers/tilak-varma-1170265,scorecard
Tristan Stubbs,0,2,3,0,0,0.00,https://www.espncricinfo.com/cricketers/tristan-stubbs-595978,scorecard
Hrithik Shokeen,18,23,39,2,0,78.26,https://www.espncricinfo.com/cricketers/hrithik-shokeen-1175423,scorecard
Tim David,16,7,11,0,2,228.57,https://www.espncricinfo.com/cricketers/tim-david-892749,scorecard
Yashasvi Jaiswal,19,19,41,1,1,100.00,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Jos Buttler,7,11,15,1,0,63.63,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Ravichandran Ashwin,50,38,57,4,2,131.57,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Devdutt Padikkal,48,30,55,6,2,160.00,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Sanju Samson (c)†,6,4,12,1,0,150.00,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Riyan Parag,9,5,11,0,1,180.00,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Rassie van der Dussen,12,10,14,1,0,120.00,https://www.espncricinfo.com/cricketers/rassie-van-der-dussen-337790,scorecard
Trent Boult,3,3,10,0,0,100.00,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Srikar Bharat,0,2,3,0,0,0.00,https://www.espncricinfo.com/cricketers/srikar-bharat-529436,scorecard
David Warner,52,41,92,5,1,126.82,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Mitchell Marsh,89,62,84,5,7,143.54,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Rishabh Pant (c)†,13,4,7,0,2,325.00,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Wriddhiman Saha †,5,11,13,1,0,45.45,https://www.espncricinfo.com/cricketers/wriddhiman-saha-279810,scorecard
Shubman Gill,63,49,100,7,0,128.57,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Matthew Wade,10,7,10,2,0,142.85,https://www.espncricinfo.com/cricketers/matthew-wade-230193,scorecard
Hardik Pandya (c),11,13,22,0,0,84.61,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
David Miller,26,24,33,1,1,108.33,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Rahul Tewatia,22,16,24,4,0,137.50,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Quinton de Kock †,11,10,19,0,1,110.00,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
KL Rahul (c),8,16,27,1,0,50.00,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Deepak Hooda,27,26,53,3,0,103.84,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Karan Sharma,4,4,6,1,0,100.00,https://www.espncricinfo.com/cricketers/karan-sharma-1246518,scorecard
Krunal Pandya,5,5,11,1,0,100.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Ayush Badoni,8,11,15,1,0,72.72,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,scorecard
Marcus Stoinis,2,2,5,0,0,100.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Jason Holder,1,2,4,0,0,50.00,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Mohsin Khan,1,3,5,0,0,33.33,https://www.espncricinfo.com/cricketers/mohsin-khan-1132005,scorecard
Dushmantha Chameera,0,0,7,0,0,-,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,scorecard
Avesh Khan,12,4,5,0,2,300.00,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Venkatesh Iyer,43,24,28,3,4,179.16,https://www.espncricinfo.com/cricketers/venkatesh-iyer-851403,scorecard
Ajinkya Rahane,25,24,51,3,0,104.16,https://www.espncricinfo.com/cricketers/ajinkya-rahane-277916,scorecard
Nitish Rana,43,26,50,3,4,165.38,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Shreyas Iyer (c),6,8,16,1,0,75.00,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Andre Russell,9,5,8,0,1,180.00,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Rinku Singh,23,19,33,2,1,121.05,https://www.espncricinfo.com/cricketers/rinku-singh-723105,scorecard
Sheldon Jackson †,5,7,14,0,0,71.42,https://www.espncricinfo.com/cricketers/sheldon-jackson-237696,scorecard
Pat Cummins,0,2,4,0,0,0.00,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
Sunil Narine,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Tim Southee,0,4,8,0,0,0.00,https://www.espncricinfo.com/cricketers/tim-southee-232364,scorecard
Varun Chakravarthy,0,0,-,0,0,-,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Rohit Sharma (c),2,6,6,0,0,33.33,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Ishan Kishan †,51,43,66,5,1,118.60,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Tilak Varma,6,5,19,1,0,120.00,https://www.espncricinfo.com/cricketers/tilak-varma-1170265,scorecard
Ramandeep Singh,12,16,25,0,0,75.00,https://www.espncricinfo.com/cricketers/ramandeep-singh-1079470,scorecard
Tim David,13,9,9,3,0,144.44,https://www.espncricinfo.com/cricketers/tim-david-892749,scorecard
Kieron Pollard,15,16,28,0,1,93.75,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Daniel Sams,1,2,5,0,0,50.00,https://www.espncricinfo.com/cricketers/daniel-sams-826901,scorecard
Murugan Ashwin,0,2,3,0,0,0.00,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Kumar Kartikeya,3,5,11,0,0,60.00,https://www.espncricinfo.com/cricketers/kumar-kartikeya-1159843,scorecard
Jasprit Bumrah,0,0,4,0,0,-,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Riley Meredith,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/riley-meredith-961713,scorecard
Ruturaj Gaikwad,41,33,54,4,1,124.24,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Devon Conway,87,49,87,7,5,177.55,https://www.espncricinfo.com/cricketers/devon-conway-379140,scorecard
Shivam Dube,32,19,38,2,2,168.42,https://www.espncricinfo.com/cricketers/shivam-dube-714451,scorecard
Ambati Rayudu,5,6,14,1,0,83.33,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
MS Dhoni (c)†,21,8,20,1,2,262.50,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Moeen Ali,9,4,8,2,0,225.00,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Robin Uthappa,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/robin-uthappa-35582,scorecard
Dwayne Bravo,1,1,3,0,0,100.00,https://www.espncricinfo.com/cricketers/dwayne-bravo-51439,scorecard
David Warner,19,12,25,1,2,158.33,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Srikar Bharat,8,5,10,2,0,160.00,https://www.espncricinfo.com/cricketers/srikar-bharat-529436,scorecard
Mitchell Marsh,25,20,32,3,1,125.00,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Rishabh Pant (c)†,21,11,23,4,0,190.90,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Rovman Powell,3,9,19,0,0,33.33,https://www.espncricinfo.com/cricketers/rovman-powell-820351,scorecard
Ripal Patel,6,3,4,0,1,200.00,https://www.espncricinfo.com/cricketers/ripal-patel-1201520,scorecard
Axar Patel,1,3,6,0,0,33.33,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Shardul Thakur,24,19,31,2,1,126.31,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Kuldeep Yadav,5,17,17,0,0,29.41,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Anrich Nortje,1,6,11,0,0,16.66,https://www.espncricinfo.com/cricketers/anrich-nortje-481979,scorecard
Khaleel Ahmed,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Virat Kohli,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Faf du Plessis (c),73,50,109,8,2,146.00,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Rajat Patidar,48,38,58,4,2,126.31,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Glenn Maxwell,33,24,41,3,2,137.50,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Dinesh Karthik †,30,8,11,1,4,375.00,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Abhishek Sharma,0,3,7,0,0,0.00,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Kane Williamson (c),0,0,4,0,0,-,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Rahul Tripathi,58,37,77,6,2,156.75,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Aiden Markram,21,27,36,1,1,77.77,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Nicholas Pooran †,19,14,20,2,1,135.71,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Jagadeesha Suchith,2,7,13,0,0,28.57,https://www.espncricinfo.com/cricketers/jagadeesha-suchith-527663,scorecard
Shashank Singh,8,9,15,0,1,88.88,https://www.espncricinfo.com/cricketers/shashank-singh-377534,scorecard
Kartik Tyagi,0,1,1,0,0,0.00,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Bhuvneshwar Kumar,8,9,23,1,0,88.88,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Umran Malik,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/umran-malik-1246528,scorecard
Fazalhaq Farooqi,2,8,15,0,0,25.00,https://www.espncricinfo.com/cricketers/fazalhaq-farooqi-974175,scorecard
Quinton de Kock †,50,29,36,4,3,172.41,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
KL Rahul (c),0,0,4,0,0,-,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Deepak Hooda,41,27,57,4,2,151.85,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Krunal Pandya,25,27,36,2,0,92.59,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Ayush Badoni,15,18,40,0,0,83.33,https://www.espncricinfo.com/cricketers/ayush-badoni-1151270,scorecard
Marcus Stoinis,28,14,23,1,3,200.00,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Jason Holder,13,4,6,0,2,325.00,https://www.espncricinfo.com/cricketers/jason-holder-391485,scorecard
Dushmantha Chameera,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/dushmantha-chameera-552152,scorecard
Baba Indrajith †,0,6,5,0,0,0.00,https://www.espncricinfo.com/cricketers/baba-indrajith-477069,scorecard
Aaron Finch,14,14,29,1,0,100.00,https://www.espncricinfo.com/cricketers/aaron-finch-5334,scorecard
Shreyas Iyer (c),6,9,13,1,0,66.66,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Nitish Rana,2,11,19,0,0,18.18,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Rinku Singh,6,10,30,0,0,60.00,https://www.espncricinfo.com/cricketers/rinku-singh-723105,scorecard
Andre Russell,45,19,31,3,5,236.84,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Sunil Narine,22,12,21,3,1,183.33,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Anukul Roy,0,2,3,0,0,0.00,https://www.espncricinfo.com/cricketers/anukul-roy-1079839,scorecard
Shivam Mavi,1,2,14,0,0,50.00,https://www.espncricinfo.com/cricketers/shivam-mavi-1079848,scorecard
Tim Southee,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/tim-southee-232364,scorecard
Harshit Rana,2,1,2,0,0,200.00,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Jonny Bairstow,56,40,76,8,1,140.00,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Shikhar Dhawan,12,16,27,2,0,75.00,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Bhanuka Rajapaksa,27,18,28,2,2,150.00,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,scorecard
Mayank Agarwal (c),15,13,19,2,0,115.38,https://www.espncricinfo.com/cricketers/mayank-agarwal-398438,scorecard
Jitesh Sharma †,38,18,36,4,2,211.11,https://www.espncricinfo.com/cricketers/jitesh-sharma-721867,scorecard
Liam Livingstone,22,14,24,1,2,157.14,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Rishi Dhawan,5,2,8,1,0,250.00,https://www.espncricinfo.com/cricketers/rishi-dhawan-290727,scorecard
Yashasvi Jaiswal,68,41,73,9,2,165.85,https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,scorecard
Jos Buttler,30,16,19,5,1,187.50,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Sanju Samson (c)†,23,12,22,4,0,191.66,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Devdutt Padikkal,31,32,61,3,0,96.87,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Shimron Hetmyer,31,16,34,3,2,193.75,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Riyan Parag,0,1,6,0,0,0.00,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Ishan Kishan †,45,29,64,5,1,155.17,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
Rohit Sharma (c),43,28,40,5,2,153.57,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Suryakumar Yadav,13,11,16,0,1,118.18,https://www.espncricinfo.com/cricketers/suryakumar-yadav-446507,scorecard
Tilak Varma,21,16,42,2,0,131.25,https://www.espncricinfo.com/cricketers/tilak-varma-1170265,scorecard
Kieron Pollard,4,14,15,0,0,28.57,https://www.espncricinfo.com/cricketers/kieron-pollard-230559,scorecard
Tim David,44,21,29,2,4,209.52,https://www.espncricinfo.com/cricketers/tim-david-892749,scorecard
Daniel Sams,0,2,5,0,0,0.00,https://www.espncricinfo.com/cricketers/daniel-sams-826901,scorecard
Murugan Ashwin,0,0,4,0,0,-,https://www.espncricinfo.com/cricketers/murugan-ashwin-528067,scorecard
Wriddhiman Saha †,55,40,58,6,2,137.50,https://www.espncricinfo.com/cricketers/wriddhiman-saha-279810,scorecard
Shubman Gill,52,36,54,6,2,144.44,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Hardik Pandya (c),24,14,31,4,0,171.42,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Sai Sudharsan,14,11,16,1,1,127.27,https://www.espncricinfo.com/cricketers/sai-sudharsan-1151288,scorecard
David Miller,19,14,30,1,1,135.71,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Rahul Tewatia,3,4,15,0,0,75.00,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Rashid Khan,1,1,5,0,0,100.00,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Mandeep Singh,0,5,5,0,0,0.00,https://www.espncricinfo.com/cricketers/mandeep-singh-398506,scorecard
David Warner,92,58,106,12,3,158.62,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Mitchell Marsh,10,7,19,2,0,142.85,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Rishabh Pant (c)†,26,16,26,1,3,162.50,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Rovman Powell,67,35,59,3,6,191.42,https://www.espncricinfo.com/cricketers/rovman-powell-820351,scorecard
Abhishek Sharma,7,6,10,1,0,116.66,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Kane Williamson (c),4,11,25,1,0,36.36,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Rahul Tripathi,22,18,31,2,1,122.22,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Aiden Markram,42,25,47,4,3,168.00,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Nicholas Pooran †,62,34,67,2,6,182.35,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Shashank Singh,10,6,14,2,0,166.66,https://www.espncricinfo.com/cricketers/shashank-singh-377534,scorecard
Sean Abbott,7,5,13,0,1,140.00,https://www.espncricinfo.com/cricketers/sean-abbott-398666,scorecard
Shreyas Gopal,9,7,17,2,0,128.57,https://www.espncricinfo.com/cricketers/shreyas-gopal-344580,scorecard
Kartik Tyagi,7,5,9,1,0,140.00,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Bhuvneshwar Kumar,5,3,3,1,0,166.66,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Virat Kohli,30,33,43,3,1,90.90,https://www.espncricinfo.com/cricketers/virat-kohli-253802,scorecard
Faf du Plessis (c),38,22,32,4,1,172.72,https://www.espncricinfo.com/cricketers/faf-du-plessis-44828,scorecard
Glenn Maxwell,3,3,7,0,0,100.00,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Mahipal Lomror,42,27,38,3,2,155.55,https://www.espncricinfo.com/cricketers/mahipal-lomror-853265,scorecard
Rajat Patidar,21,15,19,1,1,140.00,https://www.espncricinfo.com/cricketers/rajat-patidar-823703,scorecard
Dinesh Karthik †,26,17,28,1,2,152.94,https://www.espncricinfo.com/cricketers/dinesh-karthik-30045,scorecard
Wanindu Hasaranga,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/wanindu-hasaranga-784379,scorecard
Shahbaz Ahmed,1,2,4,0,0,50.00,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Harshal Patel,0,0,8,0,0,-,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Mohammed Siraj,0,0,1,0,0,-,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Ruturaj Gaikwad,28,23,31,3,1,121.73,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Devon Conway,56,37,63,6,2,151.35,https://www.espncricinfo.com/cricketers/devon-conway-379140,scorecard
Robin Uthappa,1,3,5,0,0,33.33,https://www.espncricinfo.com/cricketers/robin-uthappa-35582,scorecard
Ambati Rayudu,10,8,11,0,1,125.00,https://www.espncricinfo.com/cricketers/ambati-rayudu-33141,scorecard
Moeen Ali,34,27,34,2,2,125.92,https://www.espncricinfo.com/cricketers/moeen-ali-8917,scorecard
Ravindra Jadeja,3,5,10,0,0,60.00,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
MS Dhoni (c)†,2,3,15,0,0,66.66,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Dwaine Pretorius,13,8,12,1,1,162.50,https://www.espncricinfo.com/cricketers/dwaine-pretorius-327830,scorecard
Simarjeet Singh,2,2,10,0,0,100.00,https://www.espncricinfo.com/cricketers/simarjeet-singh-1159722,scorecard
Maheesh Theekshana,7,4,3,0,1,175.00,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Wriddhiman Saha †,21,17,18,3,1,123.52,https://www.espncricinfo.com/cricketers/wriddhiman-saha-279810,scorecard
Shubman Gill,9,6,11,2,0,150.00,https://www.espncricinfo.com/cricketers/shubman-gill-1070173,scorecard
Sai Sudharsan,65,50,94,5,1,130.00,https://www.espncricinfo.com/cricketers/sai-sudharsan-1151288,scorecard
Hardik Pandya (c),1,7,18,0,0,14.28,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
David Miller,11,14,26,0,0,78.57,https://www.espncricinfo.com/cricketers/david-miller-321777,scorecard
Rahul Tewatia,11,13,28,0,0,84.61,https://www.espncricinfo.com/cricketers/rahul-tewatia-423838,scorecard
Rashid Khan,0,1,2,0,0,0.00,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Pradeep Sangwan,2,5,7,0,0,40.00,https://www.espncricinfo.com/cricketers/pradeep-sangwan-279545,scorecard
Lockie Ferguson,5,3,4,1,0,166.66,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Alzarri Joseph,4,5,9,0,0,80.00,https://www.espncricinfo.com/cricketers/alzarri-joseph-670031,scorecard
Jonny Bairstow,1,6,12,0,0,16.66,https://www.espncricinfo.com/cricketers/jonny-bairstow-297433,scorecard
Shikhar Dhawan,62,53,88,8,1,116.98,https://www.espncricinfo.com/cricketers/shikhar-dhawan-28235,scorecard
Bhanuka Rajapaksa,40,28,52,5,1,142.85,https://www.espncricinfo.com/cricketers/bhanuka-rajapaksa-342619,scorecard
Liam Livingstone,30,10,25,2,3,300.00,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Jos Buttler,22,25,44,3,0,88.00,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Devdutt Padikkal,2,5,10,0,0,40.00,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Sanju Samson (c)†,54,49,75,7,1,110.20,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Karun Nair,13,13,22,1,0,100.00,https://www.espncricinfo.com/cricketers/karun-nair-398439,scorecard
Riyan Parag,19,12,20,1,2,158.33,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Shimron Hetmyer,27,13,23,1,2,207.69,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Ravichandran Ashwin,6,5,21,0,0,120.00,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Baba Indrajith †,15,16,30,2,0,93.75,https://www.espncricinfo.com/cricketers/baba-indrajith-477069,scorecard
Aaron Finch,4,7,16,0,0,57.14,https://www.espncricinfo.com/cricketers/aaron-finch-5334,scorecard
Shreyas Iyer (c),34,32,48,3,1,106.25,https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,scorecard
Nitish Rana,48,37,73,3,2,129.72,https://www.espncricinfo.com/cricketers/nitish-rana-604527,scorecard
Rinku Singh,42,23,38,6,1,182.60,https://www.espncricinfo.com/cricketers/rinku-singh-723105,scorecard
Ruturaj Gaikwad,99,57,88,6,6,173.68,https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,scorecard
Devon Conway,85,55,97,8,4,154.54,https://www.espncricinfo.com/cricketers/devon-conway-379140,scorecard
MS Dhoni (c)†,8,7,9,1,0,114.28,https://www.espncricinfo.com/cricketers/ms-dhoni-28081,scorecard
Ravindra Jadeja,1,1,3,0,0,100.00,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Abhishek Sharma,39,24,29,5,1,162.50,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Kane Williamson (c),47,37,67,2,2,127.02,https://www.espncricinfo.com/cricketers/kane-williamson-277906,scorecard
Rahul Tripathi,0,1,3,0,0,0.00,https://www.espncricinfo.com/cricketers/rahul-tripathi-446763,scorecard
Aiden Markram,17,10,14,0,2,170.00,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Nicholas Pooran †,64,33,53,3,6,193.93,https://www.espncricinfo.com/cricketers/nicholas-pooran-604302,scorecard
Shashank Singh,15,14,17,1,0,107.14,https://www.espncricinfo.com/cricketers/shashank-singh-377534,scorecard
Washington Sundar,2,2,13,0,0,100.00,https://www.espncricinfo.com/cricketers/washington-sundar-719715,scorecard
Marco Jansen,0,0,-,0,0,-,https://www.espncricinfo.com/cricketers/marco-jansen-696401,scorecard
Quinton de Kock †,23,13,26,3,1,176.92,https://www.espncricinfo.com/cricketers/quinton-de-kock-379143,scorecard
KL Rahul (c),77,51,98,4,5,150.98,https://www.espncricinfo.com/cricketers/kl-rahul-422108,scorecard
Deepak Hooda,52,34,49,6,1,152.94,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Marcus Stoinis,17,16,34,1,1,106.25,https://www.espncricinfo.com/cricketers/marcus-stoinis-325012,scorecard
Krunal Pandya,9,6,10,0,0,150.00,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Prithvi Shaw,5,7,7,1,0,71.42,https://www.espncricinfo.com/cricketers/prithvi-shaw-1070168,scorecard
David Warner,3,4,19,0,0,75.00,https://www.espncricinfo.com/cricketers/david-warner-219889,scorecard
Mitchell Marsh,37,20,35,3,3,185.00,https://www.espncricinfo.com/cricketers/mitchell-marsh-272450,scorecard
Rishabh Pant (c)†,44,30,54,7,1,146.66,https://www.espncricinfo.com/cricketers/rishabh-pant-931581,scorecard
Lalit Yadav,3,4,9,0,0,75.00,https://www.espncricinfo.com/cricketers/lalit-yadav-930189,scorecard
Rovman Powell,35,21,40,3,2,166.66,https://www.espncricinfo.com/cricketers/rovman-powell-820351,scorecard
Axar Patel,42,24,45,1,3,175.00,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Shardul Thakur,1,2,5,0,0,50.00,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Kuldeep Yadav,16,8,23,1,1,200.00,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Jos Buttler,67,52,85,5,4,128.84,https://www.espncricinfo.com/cricketers/jos-buttler-308967,scorecard
Devdutt Padikkal,15,15,22,3,0,100.00,https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,scorecard
Sanju Samson (c)†,16,7,18,0,2,228.57,https://www.espncricinfo.com/cricketers/sanju-samson-425943,scorecard
Daryl Mitchell,17,20,32,1,0,85.00,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Shimron Hetmyer,6,14,37,0,0,42.85,https://www.espncricinfo.com/cricketers/shimron-hetmyer-670025,scorecard
Riyan Parag,3,3,7,0,0,100.00,https://www.espncricinfo.com/cricketers/riyan-parag-1079434,scorecard
Ravichandran Ashwin,21,9,14,3,1,233.33,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Trent Boult,1,1,6,0,0,100.00,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Rohit Sharma (c),2,5,13,0,0,40.00,https://www.espncricinfo.com/cricketers/rohit-sharma-34102,scorecard
Ishan Kishan †,26,18,26,4,1,144.44,https://www.espncricinfo.com/cricketers/ishan-kishan-720471,scorecard
