batsmanName,runs,balls,minutes,4s,6s,SR,inning_batted,Average_SR,boundaries,boundary_runs,boundary_percentage,Average_Boundary_Percentage,total_runs,batting_average
Rashid Khan,9,8,10,1,0,112.5,3,107.06333333333333,1,4,44.44444444444444,59.72222222222222,57,19.0
Rashid Khan,0,1,2,0,0,0.0,3,107.06333333333333,0,0,,59.72222222222222,57,19.0
Ravichandran Ashwin,13,6,9,1,1,216.66,4,95.0725,2,10,76.92307692307693,25.641025641025646,21,5.25
Ravichandran Ashwin,1,1,2,0,0,100.0,4,95.0725,0,0,0.0,25.641025641025646,21,5.25
Ravichandran Ashwin,7,11,15,0,0,63.63,4,95.0725,0,0,0.0,25.641025641025646,21,5.25
Ravichandran Ashwin,0,0,4,0,0,0.0,4,95.0725,0,0,,25.641025641025646,21,5.25
Regis Chakabva (c)†,13,9,14,3,0,144.44,1,144.44,3,12,92.3076923076923,92.3076923076923,13,13.0
Regis Chakabva †,0,2,3,0,0,0.0,7,49.074285714285715,0,0,,63.75,32,4.571428571428571
Regis Chakabva †,0,6,9,0,0,0.0,7,49.074285714285715,0,0,,63.75,32,4.571428571428571
Regis Chakabva †,4,3,3,1,0,133.33,7,49.074285714285715,1,4,100.0,63.75,32,4.571428571428571
Regis Chakabva †,8,8,13,0,1,100.0,7,49.074285714285715,1,6,75.0,63.75,32,4.571428571428571
Regis Chakabva †,15,19,24,0,0,78.94,7,49.074285714285715,0,0,0.0,63.75,32,4.571428571428571
Regis Chakabva †,0,1,2,0,0,0.0,7,49.074285714285715,0,0,,63.75,32,4.571428571428571
Regis Chakabva †,5,16,18,1,0,31.25,7,49.074285714285715,1,4,80.0,63.75,32,4.571428571428571
Richard Ngarava,6,3,6,0,1,200.0,5,112.38,1,6,100.0,33.33333333333333,21,4.2
Richard Ngarava,3,2,3,0,0,150.0,5,112.38,0,0,0.0,33.33333333333333,21,4.2
Richard Ngarava,2,6,11,0,0,33.33,5,112.38,0,0,0.0,33.33333333333333,21,4.2
Richard Ngarava,9,7,12,0,1,128.57,5,112.38,1,6,66.66666666666666,33.33333333333333,21,4.2
Richard Ngarava,1,2,4,0,0,50.0,5,112.38,0,0,0.0,33.33333333333333,21,4.2
Richie Berrington (c),16,14,21,0,1,114.28,3,112.65666666666668,1,6,37.5,28.716216216216214,66,22.0
Richie Berrington (c),37,27,39,3,1,137.03,3,112.65666666666668,4,18,48.64864864864865,28.716216216216214,66,22.0
Richie Berrington (c),13,15,24,0,0,86.66,3,112.65666666666668,0,0,0.0,28.716216216216214,66,22.0
Rilee Rossouw,7,6,10,0,1,116.66,4,110.7175,1,6,85.71428571428571,62.47968545216251,141,35.25
Rilee Rossouw,0,2,4,0,0,0.0,4,110.7175,0,0,,62.47968545216251,141,35.25
Rilee Rossouw,25,19,29,2,0,131.57,4,110.7175,2,8,32.0,62.47968545216251,141,35.25
Rilee Rossouw,109,56,90,7,8,194.64,4,110.7175,15,76,69.72477064220183,62.47968545216251,141,35.25
Rishabh Pant †,3,5,7,0,0,60.0,2,105.0,0,0,0.0,33.33333333333333,9,4.5
Rishabh Pant †,6,4,13,1,0,150.0,2,105.0,1,4,66.66666666666666,33.33333333333333,9,4.5
Roelof van der Merwe,0,3,6,0,0,0.0,4,20.8325,0,0,,0.0,5,1.25
Roelof van der Merwe,0,1,14,0,0,0.0,4,20.8325,0,0,,0.0,5,1.25
Roelof van der Merwe,5,6,12,0,0,83.33,4,20.8325,0,0,0.0,0.0,5,1.25
Roelof van der Merwe,0,2,4,0,0,0.0,4,20.8325,0,0,,0.0,5,1.25
Rohit Sharma (c),2,8,18,0,0,25.0,6,89.495,0,0,0.0,40.56836710924761,116,19.333333333333332
Rohit Sharma (c),4,7,20,0,0,57.14,6,89.495,0,0,0.0,40.56836710924761,116,19.333333333333332
Rohit Sharma (c),53,39,53,4,3,135.89,6,89.495,7,34,64.15094339622641,40.56836710924761,116,19.333333333333332
Rohit Sharma (c),15,14,22,1,1,107.14,6,89.495,2,10,66.66666666666666,40.56836710924761,116,19.333333333333332
Rohit Sharma (c),27,28,37,4,0,96.42,6,89.495,4,16,59.25925925925925,40.56836710924761,116,19.333333333333332
Rohit Sharma (c),15,13,20,2,0,115.38,6,89.495,2,8,53.333333333333336,40.56836710924761,116,19.333333333333332
Rovman Powell,5,6,12,0,0,83.33,3,97.22000000000001,0,0,0.0,41.269841269841265,39,13.0
Rovman Powell,6,8,12,1,0,75.0,3,97.22000000000001,1,4,66.66666666666666,41.269841269841265,39,13.0
Rovman Powell,28,21,40,1,2,133.33,3,97.22000000000001,3,16,57.14285714285714,41.269841269841265,39,13.0
Ruben Trumpelmann,25,24,43,1,1,104.16,1,104.16,2,10,40.0,40.0,25,25.0
Ryan Burl,27,25,50,2,1,108.0,7,93.82714285714285,3,14,51.85185185185185,34.45289226801832,101,14.428571428571429
Ryan Burl,9,5,7,1,0,180.0,7,93.82714285714285,1,4,44.44444444444444,34.45289226801832,101,14.428571428571429
Ryan Burl,35,22,27,5,1,159.09,7,93.82714285714285,6,26,74.28571428571429,34.45289226801832,101,14.428571428571429
Ryan Burl,10,15,30,0,0,66.66,7,93.82714285714285,0,0,0.0,34.45289226801832,101,14.428571428571429
Ryan Burl,1,4,9,0,0,25.0,7,93.82714285714285,0,0,0.0,34.45289226801832,101,14.428571428571429
Ryan Burl,2,7,19,0,0,28.57,7,93.82714285714285,0,0,0.0,34.45289226801832,101,14.428571428571429
Ryan Burl,17,19,30,3,0,89.47,7,93.82714285714285,3,12,70.58823529411765,34.45289226801832,101,14.428571428571429
Sam Curran,6,3,7,0,1,200.0,2,127.27,1,6,100.0,50.0,12,6.0
Sam Curran,6,11,16,0,0,54.54,2,127.27,0,0,0.0,50.0,12,6.0
Scott Edwards (c)†,5,6,8,1,0,83.33,8,87.89,1,4,80.0,31.934523809523807,91,11.375
Scott Edwards (c)†,16,24,33,1,0,66.66,8,87.89,1,4,25.0,31.934523809523807,91,11.375
Scott Edwards (c)†,16,19,42,0,0,84.21,8,87.89,0,0,0.0,31.934523809523807,91,11.375
Scott Edwards (c)†,1,5,5,0,0,20.0,8,87.89,0,0,0.0,31.934523809523807,91,11.375
Scott Edwards (c)†,21,15,16,3,0,140.0,8,87.89,3,12,57.14285714285714,31.934523809523807,91,11.375
Scott Edwards (c)†,5,8,21,0,0,62.5,8,87.89,0,0,0.0,31.934523809523807,91,11.375
Scott Edwards (c)†,12,7,11,2,0,171.42,8,87.89,2,8,66.66666666666666,31.934523809523807,91,11.375
Scott Edwards (c)†,15,20,38,1,0,75.0,8,87.89,1,4,26.666666666666668,31.934523809523807,91,11.375
Sean Williams,31,28,37,3,0,110.71,8,95.41875,3,12,38.70967741935484,29.51403435274403,155,19.375
Sean Williams,1,2,4,0,0,50.0,8,95.41875,0,0,0.0,29.51403435274403,155,19.375
Sean Williams,64,42,75,8,0,152.38,8,95.41875,8,32,50.0,29.51403435274403,155,19.375
Sean Williams,28,23,39,3,0,121.73,8,95.41875,3,12,42.857142857142854,29.51403435274403,155,19.375
Sean Williams,1,1,10,0,0,100.0,8,95.41875,0,0,0.0,29.51403435274403,155,19.375
Sean Williams,7,12,28,0,0,58.33,8,95.41875,0,0,0.0,29.51403435274403,155,19.375
Sean Williams,11,18,22,0,1,61.11,8,95.41875,1,6,54.54545454545454,29.51403435274403,155,19.375
Sean Williams,12,11,24,0,1,109.09,8,95.41875,1,6,50.0,29.51403435274403,155,19.375
Shadab Khan,20,14,26,2,0,142.85,6,130.66,2,8,40.0,64.90497737556561,98,16.333333333333332
Shadab Khan,52,22,31,3,4,236.36,6,130.66,7,36,69.23076923076923,64.90497737556561,98,16.333333333333332
Shadab Khan,5,6,6,1,0,83.33,6,130.66,1,4,80.0,64.90497737556561,98,16.333333333333332
Shadab Khan,17,14,27,0,1,121.42,6,130.66,1,6,35.294117647058826,64.90497737556561,98,16.333333333333332
Shadab Khan,0,0,2,0,0,0.0,6,130.66,0,0,,64.90497737556561,98,16.333333333333332
Shadab Khan,4,2,2,1,0,200.0,6,130.66,1,4,100.0,64.90497737556561,98,16.333333333333332
Shaheen Shah Afridi,1,1,3,0,0,100.0,3,155.5533333333333,0,0,0.0,47.5,22,7.333333333333333
Shaheen Shah Afridi,5,3,8,1,0,166.66,3,155.5533333333333,1,4,80.0,47.5,22,7.333333333333333
Shaheen Shah Afridi,16,8,17,1,1,200.0,3,155.5533333333333,2,10,62.5,47.5,22,7.333333333333333
Shakib Al Hasan (c),1,4,11,0,0,25.0,5,65.22,0,0,0.0,19.732441471571907,44,8.8
Shakib Al Hasan (c),23,20,32,1,0,115.0,5,65.22,1,4,17.391304347826086,19.732441471571907,44,8.8
Shakib Al Hasan (c),13,12,24,2,0,108.33,5,65.22,2,8,61.53846153846154,19.732441471571907,44,8.8
Shakib Al Hasan (c),0,1,4,0,0,0.0,5,65.22,0,0,,19.732441471571907,44,8.8
Shakib Al Hasan (c),7,9,14,0,0,77.77,5,65.22,0,0,0.0,19.732441471571907,44,8.8
Shamarh Brooks,0,3,5,0,0,0.0,2,22.22,0,0,,0.0,4,2.0
Shamarh Brooks,4,9,24,0,0,44.44,2,22.22,0,0,0.0,0.0,4,2.0
Shan Masood,38,28,46,2,1,135.71,7,104.29142857142857,3,14,36.84210526315789,19.41567204725099,175,25.0
Shan Masood,2,6,11,0,0,33.33,7,104.29142857142857,0,0,0.0,19.41567204725099,175,25.0
Shan Masood,52,42,101,5,0,123.8,7,104.29142857142857,5,20,38.46153846153847,19.41567204725099,175,25.0
Shan Masood,44,38,61,3,0,115.78,7,104.29142857142857,3,12,27.27272727272727,19.41567204725099,175,25.0
Shan Masood,3,4,13,0,0,75.0,7,104.29142857142857,0,0,0.0,19.41567204725099,175,25.0
Shan Masood,12,16,35,0,0,75.0,7,104.29142857142857,0,0,0.0,19.41567204725099,175,25.0
Shan Masood,24,14,20,2,0,171.42,7,104.29142857142857,2,8,33.33333333333333,19.41567204725099,175,25.0
Shariz Ahmad,16,11,18,2,0,145.45,2,128.975,2,8,50.0,47.22222222222222,25,12.5
Shariz Ahmad,9,8,9,1,0,112.5,2,128.975,1,4,44.44444444444444,47.22222222222222,25,12.5
Sikandar Raza,40,23,34,3,2,173.91,8,110.53875,5,24,60.0,57.85712387936204,219,27.375
Sikandar Raza,0,3,4,0,0,0.0,8,110.53875,0,0,,57.85712387936204,219,27.375
Sikandar Raza,0,2,3,0,0,0.0,8,110.53875,0,0,,57.85712387936204,219,27.375
Sikandar Raza,34,24,53,3,0,141.66,8,110.53875,3,12,35.294117647058826,57.85712387936204,219,27.375
Sikandar Raza,40,24,46,3,3,166.66,8,110.53875,6,30,75.0,57.85712387936204,219,27.375
Sikandar Raza,9,16,22,1,0,56.25,8,110.53875,1,4,44.44444444444444,57.85712387936204,219,27.375
Sikandar Raza,82,48,72,5,5,170.83,8,110.53875,10,50,60.97560975609756,57.85712387936204,219,27.375
Sikandar Raza,14,8,12,1,1,175.0,8,110.53875,2,10,71.42857142857143,57.85712387936204,219,27.375
Simi Singh,0,1,1,0,0,0.0,2,43.75,0,0,,57.14285714285714,7,3.5
Simi Singh,7,8,9,1,0,87.5,2,43.75,1,4,57.14285714285714,57.14285714285714,7,3.5
Soumya Sarkar,0,2,9,0,0,0.0,4,116.91,0,0,,62.38095238095238,49,12.25
Soumya Sarkar,20,17,38,1,1,117.64,4,116.91,2,10,50.0,62.38095238095238,49,12.25
Soumya Sarkar,14,14,24,2,0,100.0,4,116.91,2,8,57.14285714285714,62.38095238095238,49,12.25
Soumya Sarkar,15,6,11,0,2,250.0,4,116.91,2,12,80.0,62.38095238095238,49,12.25
Stephan Baard,4,6,9,1,0,66.66,3,87.11666666666667,1,4,100.0,43.58974358974359,49,16.333333333333332
Stephan Baard,19,22,46,0,0,86.36,3,87.11666666666667,0,0,0.0,43.58974358974359,49,16.333333333333332
Stephan Baard,26,24,49,2,0,108.33,3,87.11666666666667,2,8,30.76923076923077,43.58974358974359,49,16.333333333333332
Stephan Myburgh,6,11,13,1,0,54.54,3,97.38333333333333,1,4,66.66666666666666,72.44744744744744,51,17.0
Stephan Myburgh,37,30,41,7,0,123.33,3,97.38333333333333,7,28,75.67567567567568,72.44744744744744,51,17.0
Stephan Myburgh,8,7,15,0,1,114.28,3,97.38333333333333,1,6,75.0,72.44744744744744,51,17.0
Steven Smith,4,4,6,1,0,100.0,1,100.0,1,4,100.0,100.0,4,4.0
Suryakumar Yadav,68,40,68,6,3,170.0,6,182.58333333333334,9,42,61.76470588235294,64.20252253907027,239,39.833333333333336
Suryakumar Yadav,61,25,44,6,4,244.0,6,182.58333333333334,10,48,78.68852459016394,64.20252253907027,239,39.833333333333336
Suryakumar Yadav,51,25,38,7,1,204.0,6,182.58333333333334,8,34,66.66666666666666,64.20252253907027,239,39.833333333333336
Suryakumar Yadav,15,10,11,2,0,150.0,6,182.58333333333334,2,8,53.333333333333336,64.20252253907027,239,39.833333333333336
Suryakumar Yadav,14,10,14,1,1,140.0,6,182.58333333333334,2,10,71.42857142857143,64.20252253907027,239,39.833333333333336
Suryakumar Yadav,30,16,18,4,0,187.5,6,182.58333333333334,4,16,53.333333333333336,64.20252253907027,239,39.833333333333336
Tabraiz Shamsi,1,1,3,0,0,100.0,1,100.0,0,0,0.0,0.0,1,1.0
Taskin Ahmed,0,1,3,0,0,0.0,4,62.559999999999995,0,0,,41.111111111111114,23,5.75
Taskin Ahmed,12,7,22,1,1,171.42,4,62.559999999999995,2,10,83.33333333333334,41.111111111111114,23,5.75
Taskin Ahmed,10,17,22,1,0,58.82,4,62.559999999999995,1,4,40.0,41.111111111111114,23,5.75
Taskin Ahmed,1,5,8,0,0,20.0,4,62.559999999999995,0,0,0.0,41.111111111111114,23,5.75
Temba Bavuma (c),20,20,26,2,0,100.0,5,97.89200000000001,2,8,40.0,32.22222222222222,70,14.0
Temba Bavuma (c),2,6,6,0,0,33.33,5,97.89200000000001,0,0,0.0,32.22222222222222,70,14.0
Temba Bavuma (c),2,2,26,0,0,100.0,5,97.89200000000001,0,0,0.0,32.22222222222222,70,14.0
Temba Bavuma (c),36,19,39,4,1,189.47,5,97.89200000000001,5,22,61.111111111111114,32.22222222222222,70,14.0
Temba Bavuma (c),10,15,30,0,1,66.66,5,97.89200000000001,1,6,60.0,32.22222222222222,70,14.0
Tendai Chatara,3,8,12,0,0,37.5,3,74.40333333333332,0,0,0.0,33.333333333333336,13,4.333333333333333
Tendai Chatara,4,4,11,1,0,100.0,3,74.40333333333332,1,4,100.0,33.333333333333336,13,4.333333333333333
Tendai Chatara,6,7,15,0,0,85.71,3,74.40333333333332,0,0,0.0,33.333333333333336,13,4.333333333333333
Tim David,15,10,15,2,0,150.0,2,143.75,2,8,53.333333333333336,53.93939393939394,26,13.0
Tim David,11,8,12,0,1,137.5,2,143.75,1,6,54.54545454545454,53.93939393939394,26,13.0
Tim Pringle,15,16,26,0,0,93.75,6,74.18666666666667,0,0,0.0,8.333333333333334,51,8.5
Tim Pringle,20,15,14,1,1,133.33,6,74.18666666666667,2,10,50.0,8.333333333333334,51,8.5
Tim Pringle,1,6,5,0,0,16.66,6,74.18666666666667,0,0,0.0,8.333333333333334,51,8.5
Tim Pringle,8,9,14,0,0,88.88,6,74.18666666666667,0,0,0.0,8.333333333333334,51,8.5
Tim Pringle,5,8,15,0,0,62.5,6,74.18666666666667,0,0,0.0,8.333333333333334,51,8.5
Tim Pringle,2,4,8,0,0,50.0,6,74.18666666666667,0,0,0.0,8.333333333333334,51,8.5
Tim Southee,4,1,1,1,0,400.0,2,225.0,1,4,100.0,50.0,5,2.5
Tim Southee,1,2,7,0,0,50.0,2,225.0,0,0,0.0,50.0,5,2.5
Timm van der Gugten,0,1,2,0,0,0.0,1,0.0,0,0,,,0,0.0
Tom Cooper,0,0,2,0,0,0.0,8,81.72,0,0,,31.079931972789115,107,13.375
Tom Cooper,6,6,7,1,0,100.0,8,81.72,1,4,66.66666666666666,31.079931972789115,107,13.375
Tom Cooper,35,19,30,2,2,184.21,8,81.72,4,20,57.14285714285714,31.079931972789115,107,13.375
Tom Cooper,9,12,12,0,0,75.0,8,81.72,0,0,0.0,31.079931972789115,107,13.375
Tom Cooper,8,16,22,0,0,50.0,8,81.72,0,0,0.0,31.079931972789115,107,13.375
Tom Cooper,1,2,4,0,0,50.0,8,81.72,0,0,0.0,31.079931972789115,107,13.375
Tom Cooper,16,19,23,2,0,84.21,8,81.72,2,8,50.0,31.079931972789115,107,13.375
Tom Cooper,32,29,42,2,1,110.34,8,81.72,3,14,43.75,31.079931972789115,107,13.375
Tony Munyonga,2,6,12,0,0,33.33,2,79.16499999999999,0,0,0.0,40.0,7,3.5
Tony Munyonga,5,4,6,1,0,125.0,2,79.16499999999999,1,4,80.0,40.0,7,3.5
Tristan Stubbs,18,18,28,0,1,100.0,3,100.0,1,6,33.33333333333333,52.38095238095237,31,10.333333333333334
Tristan Stubbs,6,6,15,1,0,100.0,3,100.0,1,4,66.66666666666666,52.38095238095237,31,10.333333333333334
Tristan Stubbs,7,7,9,1,0,100.0,3,100.0,1,4,57.14285714285714,52.38095238095237,31,10.333333333333334
Usman Ghani,27,27,54,2,1,100.0,3,76.19,3,14,51.85185185185185,30.61728395061728,59,19.666666666666668
Usman Ghani,30,30,60,3,0,100.0,3,76.19,3,12,40.0,30.61728395061728,59,19.666666666666668
Usman Ghani,2,7,16,0,0,28.57,3,76.19,0,0,0.0,30.61728395061728,59,19.666666666666668
Vikramjit Singh,0,1,4,0,0,0.0,5,65.952,0,0,,35.38461538461539,57,11.4
Vikramjit Singh,10,7,8,2,0,142.85,5,65.952,2,8,80.0,35.38461538461539,57,11.4
Vikramjit Singh,7,14,18,0,0,50.0,5,65.952,0,0,0.0,35.38461538461539,57,11.4
Vikramjit Singh,1,9,13,0,0,11.11,5,65.952,0,0,0.0,35.38461538461539,57,11.4
Vikramjit Singh,39,31,37,3,2,125.8,5,65.952,5,24,61.53846153846154,35.38461538461539,57,11.4
Virat Kohli,50,40,75,4,1,125.0,6,129.85833333333332,5,22,44.0,49.676193370184315,296,49.333333333333336
Virat Kohli,62,44,79,3,2,140.9,6,129.85833333333332,5,24,38.70967741935484,49.676193370184315,296,49.333333333333336
Virat Kohli,26,25,36,2,0,104.0,6,129.85833333333332,2,8,30.76923076923077,49.676193370184315,296,49.333333333333336
Virat Kohli,64,44,84,8,1,145.45,6,129.85833333333332,9,38,59.375,49.676193370184315,296,49.333333333333336
Virat Kohli,82,53,98,6,4,154.71,6,129.85833333333332,10,48,58.536585365853654,49.676193370184315,296,49.333333333333336
Virat Kohli,12,11,13,2,0,109.09,6,129.85833333333332,2,8,66.66666666666666,49.676193370184315,296,49.333333333333336
Vriitya Aravind †,18,21,37,0,0,85.71,3,67.11,0,0,0.0,27.51322751322751,48,16.0
Vriitya Aravind †,9,18,26,1,0,50.0,3,67.11,1,4,44.44444444444444,27.51322751322751,48,16.0
Vriitya Aravind †,21,32,34,2,0,65.62,3,67.11,2,8,38.095238095238095,27.51322751322751,48,16.0
Wanindu Hasaranga,1,4,8,0,0,25.0,6,72.22,0,0,0.0,24.074074074074076,25,4.166666666666667
Wanindu Hasaranga,4,6,6,1,0,66.66,6,72.22,1,4,100.0,24.074074074074076,25,4.166666666666667
Wanindu Hasaranga,4,8,9,0,0,50.0,6,72.22,0,0,0.0,24.074074074074076,25,4.166666666666667
Wanindu Hasaranga,9,9,13,1,0,100.0,6,72.22,1,4,44.44444444444444,24.074074074074076,25,4.166666666666667
Wanindu Hasaranga,5,4,8,0,0,125.0,6,72.22,0,0,0.0,24.074074074074076,25,4.166666666666667
Wanindu Hasaranga,2,3,3,0,0,66.66,6,72.22,0,0,0.0,24.074074074074076,25,4.166666666666667
Wayne Parnell,2,5,11,0,0,40.0,4,28.75,0,0,0.0,0.0,5,1.25
Wayne Parnell,0,2,3,0,0,0.0,4,28.75,0,0,,0.0,5,1.25
Wayne Parnell,0,2,2,0,0,0.0,4,28.75,0,0,,0.0,5,1.25
Wayne Parnell,3,4,9,0,0,75.0,4,28.75,0,0,0.0,0.0,5,1.25
Wellington Masakadza,1,7,8,0,0,14.28,1,14.28,0,0,0.0,0.0,1,1.0
Wessly Madhevere,1,5,9,0,0,20.0,8,92.05125,0,0,0.0,62.13988625753331,106,13.25
Wessly Madhevere,4,3,1,1,0,133.33,8,92.05125,1,4,100.0,62.13988625753331,106,13.25
Wessly Madhevere,22,19,22,4,0,115.78,8,92.05125,4,16,72.72727272727273,62.13988625753331,106,13.25
Wessly Madhevere,0,1,1,0,0,0.0,8,92.05125,0,0,,62.13988625753331,106,13.25
Wessly Madhevere,17,13,30,3,0,130.76,8,92.05125,3,12,70.58823529411765,62.13988625753331,106,13.25
Wessly Madhevere,27,19,37,3,1,142.1,8,92.05125,4,18,66.66666666666666,62.13988625753331,106,13.25
Wessly Madhevere,0,5,8,0,0,0.0,8,92.05125,0,0,,62.13988625753331,106,13.25
Wessly Madhevere,35,18,37,4,1,194.44,8,92.05125,5,22,62.857142857142854,62.13988625753331,106,13.25
Yasir Ali,3,5,9,0,0,60.0,3,64.44333333333333,0,0,0.0,0.0,5,1.6666666666666667
Yasir Ali,1,1,3,0,0,100.0,3,64.44333333333333,0,0,0.0,0.0,5,1.6666666666666667
Yasir Ali,1,3,8,0,0,33.33,3,64.44333333333333,0,0,0.0,0.0,5,1.6666666666666667
Zahoor Khan,1,1,15,0,0,100.0,1,100.0,0,0,0.0,0.0,1,1.0
Zane Green †,2,3,3,0,0,66.66,1,66.66,0,0,0.0,0.0,2,2.0
Zawar Farid,2,4,8,0,0,50.0,1,50.0,0,0,0.0,0.0,2,2.0
